unix,open,high,low,close,Volume LINK,Volume ETH,return,log_return,SMA_24,volatility_24
1653696000,0.003631,0.003631,0.003631,0.003631,0.000000,0.000000,0.000000,0.000000,0.003648,0.001830
1653692400,0.003631,0.003631,0.003631,0.003631,0.000000,0.000000,0.000000,0.000000,0.003646,0.001830
1653688800,0.003631,0.003631,0.003631,0.003631,0.000000,0.000000,0.000000,0.000000,0.003644,0.001830
1653685200,0.003631,0.003631,0.003631,0.003631,0.000000,0.000000,0.000000,0.000000,0.003642,0.001830
1653681600,0.003631,0.003631,0.003631,0.003631,0.000000,0.000000,0.000000,0.000000,0.003640,0.001830
1653678000,0.003631,0.003631,0.003631,0.003631,0.783343,0.002845,0.000000,0.000000,0.003638,0.001830
1653674400,0.003661,0.003661,0.003661,0.003661,0.000000,0.000000,0.008262,0.008228,0.003638,0.002565
1653670800,0.003661,0.003661,0.003661,0.003661,0.000000,0.000000,0.000000,0.000000,0.003637,0.002565
1653667200,0.003661,0.003661,0.003661,0.003661,0.684852,0.002507,0.000000,0.000000,0.003637,0.002064
1653663600,0.003707,0.003707,0.003707,0.003707,0.000000,0.000000,0.012565,0.012487,0.003640,0.003273
1653660000,0.003707,0.003707,0.003707,0.003707,0.000000,0.000000,0.000000,0.000000,0.003642,0.003273
1653656400,0.003707,0.003707,0.003707,0.003707,0.000000,0.000000,0.000000,0.000000,0.003644,0.003273
1653652800,0.003707,0.003707,0.003707,0.003707,0.000000,0.000000,0.000000,0.000000,0.003647,0.003008
1653649200,0.003707,0.003707,0.003707,0.003707,0.000000,0.000000,0.000000,0.000000,0.003651,0.003008
1653645600,0.003707,0.003707,0.003707,0.003707,9.041538,0.033519,0.000000,0.000000,0.003654,0.003008
1653642000,0.003628,0.003628,0.003628,0.003628,0.000000,0.000000,-0.021311,-0.021541,0.003654,0.005439
1653638400,0.003628,0.003628,0.003628,0.003628,0.000000,0.000000,0.000000,0.000000,0.003654,0.005439
1653634800,0.003628,0.003628,0.003628,0.003628,0.000000,0.000000,0.000000,0.000000,0.003653,0.005439
1653631200,0.003628,0.003628,0.003628,0.003628,0.000000,0.000000,0.000000,0.000000,0.003653,0.005439
1653627600,0.003624,0.003628,0.003623,0.003628,232.410051,0.843142,0.000000,0.000000,0.003653,0.005439
1653624000,0.003623,0.003623,0.003623,0.003623,0.000000,0.000000,-0.001378,-0.001379,0.003653,0.005446
1653620400,0.003623,0.003623,0.003623,0.003623,0.000000,0.000000,0.000000,0.000000,0.003652,0.005446
1653616800,0.003623,0.003623,0.003623,0.003623,0.000000,0.000000,0.000000,0.000000,0.003652,0.005446
1653613200,0.003623,0.003623,0.003623,0.003623,0.000000,0.000000,0.000000,0.000000,0.003652,0.005446
1653609600,0.003623,0.003623,0.003623,0.003623,0.000000,0.000000,0.000000,0.000000,0.003651,0.005446
1653606000,0.003623,0.003623,0.003623,0.003623,0.000000,0.000000,0.000000,0.000000,0.003651,0.005446
1653602400,0.003623,0.003623,0.003623,0.003623,0.000000,0.000000,0.000000,0.000000,0.003651,0.005446
1653598800,0.003623,0.003623,0.003623,0.003623,0.000000,0.000000,0.000000,0.000000,0.003650,0.005446
1653595200,0.003623,0.003623,0.003623,0.003623,7.958168,0.028833,0.000000,0.000000,0.003650,0.005446
1653591600,0.003623,0.003623,0.003623,0.003623,0.000000,0.000000,0.000000,0.000000,0.003650,0.005446
1653588000,0.003623,0.003623,0.003623,0.003623,33.823675,0.122536,0.000000,0.000000,0.003648,0.005149
1653584400,0.003547,0.003547,0.003547,0.003547,0.000000,0.000000,-0.020977,-0.021200,0.003643,0.006639
1653580800,0.003547,0.003547,0.003547,0.003547,0.000000,0.000000,0.000000,0.000000,0.003639,0.006639
1653577200,0.003547,0.003547,0.003547,0.003547,0.000000,0.000000,0.000000,0.000000,0.003632,0.005959
1653573600,0.003547,0.003547,0.003547,0.003547,0.000000,0.000000,0.000000,0.000000,0.003625,0.005959
1653570000,0.003547,0.003547,0.003547,0.003547,0.000000,0.000000,0.000000,0.000000,0.003619,0.005959
1653566400,0.003547,0.003547,0.003547,0.003547,0.000000,0.000000,0.000000,0.000000,0.003612,0.005959
1653562800,0.003547,0.003547,0.003547,0.003547,1.013000,0.003593,0.000000,0.000000,0.003605,0.005959
1653559200,0.003541,0.003541,0.003541,0.003541,0.000000,0.000000,-0.001692,-0.001693,0.003598,0.005946
1653555600,0.003541,0.003541,0.003541,0.003541,0.000000,0.000000,0.000000,0.000000,0.003595,0.004277
1653552000,0.003541,0.003541,0.003541,0.003541,21.207290,0.075091,0.000000,0.000000,0.003591,0.004277
1653548400,0.003546,0.003546,0.003546,0.003546,7.000000,0.024824,0.001412,0.001411,0.003588,0.004301
1653544800,0.003525,0.003536,0.003525,0.003536,282.578435,0.999189,-0.002820,-0.002824,0.003584,0.004313
1653541200,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.014706,0.014599,0.003582,0.005382
1653537600,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003581,0.005379
1653534000,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003579,0.005379
1653530400,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003578,0.005379
1653526800,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003576,0.005379
1653523200,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003575,0.005379
1653519600,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003574,0.005379
1653516000,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003572,0.005379
1653512400,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003571,0.005379
1653508800,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003569,0.005379
1653505200,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003568,0.005379
1653501600,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003566,0.005379
1653498000,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003568,0.003117
1653494400,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003570,0.003117
1653490800,0.003595,0.003595,0.003588,0.003588,118.763294,0.426099,0.000000,0.000000,0.003571,0.003117
1653487200,0.003625,0.003625,0.003625,0.003625,0.000000,0.000000,0.010312,0.010259,0.003575,0.003703
1653483600,0.003624,0.003625,0.003624,0.003625,120.295813,0.436060,0.000000,0.000000,0.003578,0.003703
1653480000,0.003594,0.003594,0.003594,0.003594,0.801170,0.002879,-0.008552,-0.008588,0.003580,0.004176
1653476400,0.003625,0.003625,0.003625,0.003625,0.000000,0.000000,0.008625,0.008588,0.003583,0.004486
1653472800,0.003625,0.003625,0.003625,0.003625,0.000000,0.000000,0.000000,0.000000,0.003587,0.004456
1653469200,0.003625,0.003625,0.003625,0.003625,7.000000,0.025375,0.000000,0.000000,0.003590,0.004456
1653465600,0.003668,0.003668,0.003668,0.003668,0.000000,0.000000,0.011862,0.011792,0.003595,0.004970
1653462000,0.003668,0.003668,0.003668,0.003668,0.000000,0.000000,0.000000,0.000000,0.003600,0.004979
1653458400,0.003668,0.003668,0.003668,0.003668,0.000000,0.000000,0.000000,0.000000,0.003606,0.004908
1653454800,0.003668,0.003668,0.003668,0.003668,0.000000,0.000000,0.000000,0.000000,0.003609,0.004032
1653451200,0.003668,0.003668,0.003668,0.003668,0.000000,0.000000,0.000000,0.000000,0.003613,0.004032
1653447600,0.003668,0.003668,0.003668,0.003668,0.000000,0.000000,0.000000,0.000000,0.003616,0.004032
1653444000,0.003668,0.003668,0.003668,0.003668,0.000000,0.000000,0.000000,0.000000,0.003619,0.004032
1653440400,0.003668,0.003668,0.003668,0.003668,0.000000,0.000000,0.000000,0.000000,0.003623,0.004032
1653436800,0.003668,0.003668,0.003668,0.003668,0.000000,0.000000,0.000000,0.000000,0.003626,0.004032
1653433200,0.003668,0.003668,0.003668,0.003668,8.000000,0.029347,0.000000,0.000000,0.003629,0.004032
1653429600,0.003653,0.003653,0.003653,0.003653,0.000000,0.000000,-0.004089,-0.004098,0.003632,0.004158
1653426000,0.003653,0.003653,0.003653,0.003653,653.569786,2.387615,0.000000,0.000000,0.003635,0.004158
1653422400,0.003520,0.003520,0.003520,0.003520,0.000000,0.000000,-0.036408,-0.037088,0.003632,0.008655
1653418800,0.003520,0.003520,0.003520,0.003520,0.000000,0.000000,0.000000,0.000000,0.003629,0.008655
1653415200,0.003520,0.003520,0.003520,0.003520,0.000000,0.000000,0.000000,0.000000,0.003626,0.008655
1653411600,0.003520,0.003520,0.003520,0.003520,0.000000,0.000000,0.000000,0.000000,0.003623,0.008655
1653408000,0.003520,0.003520,0.003520,0.003520,0.000000,0.000000,0.000000,0.000000,0.003621,0.008655
1653404400,0.003520,0.003520,0.003520,0.003520,0.000000,0.000000,0.000000,0.000000,0.003618,0.008655
1653400800,0.003520,0.003520,0.003520,0.003520,0.000000,0.000000,0.000000,0.000000,0.003613,0.008332
1653397200,0.003520,0.003520,0.003520,0.003520,108.366724,0.381451,0.000000,0.000000,0.003609,0.008332
1653393600,0.003550,0.003550,0.003550,0.003550,0.000000,0.000000,0.008523,0.008487,0.003607,0.008404
1653390000,0.003550,0.003550,0.003550,0.003550,0.000000,0.000000,0.000000,0.000000,0.003604,0.008179
1653386400,0.003554,0.003554,0.003550,0.003550,7.206109,0.025584,0.000000,0.000000,0.003601,0.008179
1653382800,0.003541,0.003559,0.003520,0.003559,485.818805,1.728956,0.002535,0.002532,0.003598,0.008207
1653379200,0.003576,0.003576,0.003576,0.003576,0.000000,0.000000,0.004777,0.004765,0.003594,0.007854
1653375600,0.003576,0.003576,0.003576,0.003576,0.000000,0.000000,0.000000,0.000000,0.003590,0.007854
1653372000,0.003576,0.003576,0.003576,0.003576,0.000000,0.000000,0.000000,0.000000,0.003587,0.007854
1653368400,0.003576,0.003576,0.003576,0.003576,9.000000,0.032184,0.000000,0.000000,0.003583,0.007854
1653364800,0.003540,0.003540,0.003540,0.003540,100.000000,0.354000,-0.010067,-0.010118,0.003577,0.008063
1653361200,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.027401,0.027032,0.003576,0.009987
1653357600,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003575,0.009987
1653354000,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003574,0.009987
1653350400,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003572,0.009987
1653346800,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003571,0.009987
1653343200,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003570,0.009955
1653339600,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003570,0.009955
1653336000,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003575,0.006284
1653332400,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003579,0.006284
1653328800,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003584,0.006284
1653325200,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003589,0.006284
1653321600,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003594,0.006284
1653318000,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003599,0.006284
1653314400,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003604,0.006284
1653310800,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003609,0.006284
1653307200,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003612,0.006101
1653303600,0.003637,0.003637,0.003637,0.003637,0.000000,0.000000,0.000000,0.000000,0.003616,0.006101
1653300000,0.003637,0.003637,0.003637,0.003637,8.253263,0.030017,0.000000,0.000000,0.003620,0.006101
1653296400,0.003624,0.003624,0.003624,0.003624,10.824617,0.039228,-0.003574,-0.003581,0.003622,0.006162
1653292800,0.003591,0.003591,0.003591,0.003591,0.000000,0.000000,-0.009106,-0.009148,0.003623,0.006417
1653289200,0.003591,0.003591,0.003591,0.003591,0.000000,0.000000,0.000000,0.000000,0.003623,0.006417
1653285600,0.003591,0.003591,0.003591,0.003591,0.000000,0.000000,0.000000,0.000000,0.003624,0.006417
1653282000,0.003591,0.003591,0.003591,0.003591,0.000000,0.000000,0.000000,0.000000,0.003625,0.006417
1653278400,0.003591,0.003591,0.003591,0.003591,1.479086,0.005311,0.000000,0.000000,0.003627,0.006034
1653274800,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.011974,0.011903,0.003627,0.003224
1653271200,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003627,0.003224
1653267600,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003626,0.003224
1653264000,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003626,0.003224
1653260400,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003626,0.003224
1653256800,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003626,0.003224
1653253200,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003626,0.003224
1653249600,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003626,0.003224
1653246000,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003626,0.003224
1653242400,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003626,0.003224
1653238800,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003626,0.003224
1653235200,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003625,0.003224
1653231600,0.003634,0.003634,0.003634,0.003634,0.000000,0.000000,0.000000,0.000000,0.003625,0.003224
1653228000,0.003630,0.003634,0.003630,0.003634,54.835480,0.199285,0.000000,0.000000,0.003625,0.003224
1653224400,0.003593,0.003593,0.003593,0.003593,0.000000,0.000000,-0.011282,-0.011346,0.003623,0.003958
1653220800,0.003593,0.003593,0.003593,0.003593,0.000000,0.000000,0.000000,0.000000,0.003621,0.003958
1653217200,0.003593,0.003593,0.003593,0.003593,23.185915,0.083302,0.000000,0.000000,0.003620,0.003958
1653213600,0.003621,0.003621,0.003609,0.003609,369.542943,1.333762,0.004453,0.004443,0.003618,0.004085
1653210000,0.003610,0.003610,0.003610,0.003610,7.000000,0.025272,0.000277,0.000277,0.003618,0.004027
1653206400,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,-0.006094,-0.006113,0.003618,0.003775
1653202800,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003618,0.003775
1653199200,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003617,0.003775
1653195600,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003617,0.003775
1653192000,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003617,0.003775
1653188400,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003615,0.002779
1653184800,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003613,0.002779
1653181200,0.003588,0.003588,0.003588,0.003588,0.000000,0.000000,0.000000,0.000000,0.003611,0.002779
1653177600,0.003588,0.003588,0.003588,0.003588,7.000000,0.025118,0.000000,0.000000,0.003610,0.002779
1653174000,0.003554,0.003554,0.003554,0.003554,0.000000,0.000000,-0.009476,-0.009521,0.003606,0.003321
1653170400,0.003554,0.003554,0.003554,0.003554,0.000000,0.000000,0.000000,0.000000,0.003603,0.003321
1653166800,0.003554,0.003554,0.003554,0.003554,0.000000,0.000000,0.000000,0.000000,0.003600,0.003321
1653163200,0.003554,0.003554,0.003554,0.003554,8.877308,0.031547,0.000000,0.000000,0.003596,0.003321
1653159600,0.003542,0.003542,0.003542,0.003542,0.000000,0.000000,-0.003376,-0.003382,0.003592,0.003352
1653156000,0.003542,0.003542,0.003542,0.003542,0.000000,0.000000,0.000000,0.000000,0.003589,0.003352
1653152400,0.003542,0.003542,0.003542,0.003542,0.000000,0.000000,0.000000,0.000000,0.003585,0.003352
1653148800,0.003542,0.003542,0.003542,0.003542,0.000000,0.000000,0.000000,0.000000,0.003581,0.003352
1653145200,0.003542,0.003542,0.003542,0.003542,0.000000,0.000000,0.000000,0.000000,0.003577,0.003352
1653141600,0.003542,0.003542,0.003542,0.003542,0.000000,0.000000,0.000000,0.000000,0.003573,0.003352
1653138000,0.003542,0.003542,0.003542,0.003542,0.000000,0.000000,0.000000,0.000000,0.003571,0.002552
1653134400,0.003542,0.003542,0.003542,0.003542,0.000000,0.000000,0.000000,0.000000,0.003569,0.002552
1653130800,0.003542,0.003542,0.003542,0.003542,5.120489,0.018136,0.000000,0.000000,0.003567,0.002552
1653127200,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000847,0.000847,0.003564,0.002340
1653123600,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003561,0.002335
1653120000,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003560,0.002042
1653116400,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003558,0.002042
1653112800,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003556,0.002042
1653109200,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003554,0.002042
1653105600,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003553,0.002042
1653102000,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003551,0.002042
1653098400,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003549,0.002042
1653094800,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003547,0.002042
1653091200,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003545,0.002042
1653087600,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003545,0.000718
1653084000,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003545,0.000718
1653080400,0.003545,0.003545,0.003545,0.003545,0.000000,0.000000,0.000000,0.000000,0.003544,0.000718
1653076800,0.003544,0.003545,0.003544,0.003545,20.329390,0.072077,0.000000,0.000000,0.003544,0.000718
1653073200,0.003519,0.003519,0.003519,0.003519,0.000000,0.000000,-0.007334,-0.007361,0.003543,0.001515
1653069600,0.003519,0.003519,0.003519,0.003519,5.634146,0.019828,0.000000,0.000000,0.003542,0.001515
1653066000,0.003496,0.003496,0.003496,0.003496,0.000000,0.000000,-0.006536,-0.006557,0.003540,0.001980
1653062400,0.003496,0.003496,0.003496,0.003496,8.891087,0.031084,0.000000,0.000000,0.003538,0.001980
1653058800,0.003550,0.003550,0.003550,0.003550,0.000000,0.000000,0.015446,0.015328,0.003538,0.003820
1653055200,0.003550,0.003550,0.003550,0.003550,0.000000,0.000000,0.000000,0.000000,0.003539,0.003820
1653051600,0.003550,0.003550,0.003550,0.003550,0.000000,0.000000,0.000000,0.000000,0.003539,0.003820
1653048000,0.003550,0.003550,0.003550,0.003550,0.000000,0.000000,0.000000,0.000000,0.003539,0.003820
1653044400,0.003550,0.003550,0.003550,0.003550,7.000000,0.024848,0.000000,0.000000,0.003540,0.003820
1653040800,0.003485,0.003485,0.003485,0.003485,0.000000,0.000000,-0.018310,-0.018480,0.003537,0.005351
1653037200,0.003485,0.003485,0.003485,0.003485,0.000000,0.000000,0.000000,0.000000,0.003535,0.005351
1653033600,0.003485,0.003485,0.003485,0.003485,0.000000,0.000000,0.000000,0.000000,0.003532,0.005351
1653030000,0.003479,0.003485,0.003479,0.003485,74.405441,0.259299,0.000000,0.000000,0.003530,0.005351
1653026400,0.003490,0.003490,0.003490,0.003490,0.000000,0.000000,0.001435,0.001434,0.003527,0.005368
1653022800,0.003490,0.003490,0.003490,0.003490,0.000000,0.000000,0.000000,0.000000,0.003525,0.005368
1653019200,0.003490,0.003490,0.003490,0.003490,7.525937,0.026268,0.000000,0.000000,0.003523,0.005368
1653015600,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.021203,0.020982,0.003524,0.006980
1653012000,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003524,0.006980
1653008400,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003525,0.006980
1653004800,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003526,0.006980
1653001200,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003527,0.006980
1652997600,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003528,0.006980
1652994000,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003528,0.006980
1652990400,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003529,0.006980
1652986800,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003531,0.006792
1652983200,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003533,0.006792
1652979600,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003536,0.006624
1652976000,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003539,0.006624
1652972400,0.003564,0.003564,0.003564,0.003564,0.000000,0.000000,0.000000,0.000000,0.003539,0.005846
1652968800,0.003564,0.003564,0.003564,0.003564,7.000000,0.024946,0.000000,0.000000,0.003540,0.005846
1652965200,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.027778,0.027399,0.003545,0.008117
1652961600,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003549,0.008117
1652958000,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003554,0.008117
1652954400,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003561,0.006970
1652950800,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003569,0.006970
1652947200,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003576,0.006970
1652943600,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003584,0.006970
1652940000,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003591,0.006982
1652936400,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003598,0.006982
1652932800,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003605,0.006982
1652929200,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003609,0.005670
1652925600,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003613,0.005670
1652922000,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003618,0.005670
1652918400,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003622,0.005670
1652914800,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003626,0.005670
1652911200,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003630,0.005670
1652907600,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003634,0.005670
1652904000,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003638,0.005670
1652900400,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003642,0.005670
1652896800,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003647,0.005670
1652893200,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003651,0.005670
1652889600,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003655,0.005670
1652886000,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003659,0.005670
1652882400,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003663,0.005670
1652878800,0.003663,0.003663,0.003663,0.003663,0.000000,0.000000,0.000000,0.000000,0.003663,0.000000
1652875200,0.003663,0.003663,0.003663,0.003663,919.048213,3.366657,0.000000,0.000000,0.003663,0.000000
1652871600,0.003660,0.003660,0.003660,0.003660,0.000000,0.000000,-0.000819,-0.000819,0.003663,0.000167
1652868000,0.003660,0.003660,0.003660,0.003660,0.000000,0.000000,0.000000,0.000000,0.003663,0.000167
1652864400,0.003660,0.003660,0.003660,0.003660,0.000000,0.000000,0.000000,0.000000,0.003663,0.000167
1652860800,0.003660,0.003660,0.003660,0.003660,0.000000,0.000000,0.000000,0.000000,0.003663,0.000167
1652857200,0.003670,0.003670,0.003660,0.003660,200.000000,0.731922,0.000000,0.000000,0.003662,0.000167
1652853600,0.003700,0.003700,0.003700,0.003700,0.000000,0.000000,0.010929,0.010870,0.003664,0.002244
1652850000,0.003700,0.003700,0.003700,0.003700,0.000000,0.000000,0.000000,0.000000,0.003665,0.002244
1652846400,0.003700,0.003700,0.003700,0.003700,0.000000,0.000000,0.000000,0.000000,0.003667,0.002244
1652842800,0.003700,0.003700,0.003700,0.003700,0.000000,0.000000,0.000000,0.000000,0.003669,0.002244
1652839200,0.003700,0.003700,0.003700,0.003700,0.000000,0.000000,0.000000,0.000000,0.003670,0.002244
1652835600,0.003700,0.003700,0.003700,0.003700,0.000000,0.000000,0.000000,0.000000,0.003672,0.002244
1652832000,0.003700,0.003700,0.003700,0.003700,9.000000,0.033297,0.000000,0.000000,0.003673,0.002244
1652828400,0.003643,0.003643,0.003643,0.003643,0.000000,0.000000,-0.015405,-0.015525,0.003672,0.003936
1652824800,0.003643,0.003643,0.003643,0.003643,0.000000,0.000000,0.000000,0.000000,0.003672,0.003936
1652821200,0.003643,0.003643,0.003643,0.003643,0.000000,0.000000,0.000000,0.000000,0.003671,0.003936
1652817600,0.003643,0.003643,0.003643,0.003643,0.000000,0.000000,0.000000,0.000000,0.003670,0.003936
1652814000,0.003643,0.003643,0.003643,0.003643,0.000000,0.000000,0.000000,0.000000,0.003669,0.003936
1652810400,0.003643,0.003643,0.003643,0.003643,46.789601,0.170444,0.000000,0.000000,0.003668,0.003936
1652806800,0.003673,0.003673,0.003673,0.003673,5.266721,0.019347,0.008235,0.008201,0.003669,0.004298
1652803200,0.003726,0.003726,0.003726,0.003726,0.000000,0.000000,0.014430,0.014327,0.003671,0.005196
1652799600,0.003726,0.003726,0.003726,0.003726,0.000000,0.000000,0.000000,0.000000,0.003674,0.005196
1652796000,0.003726,0.003726,0.003726,0.003726,0.000000,0.000000,0.000000,0.000000,0.003676,0.005196
1652792400,0.003726,0.003726,0.003726,0.003726,0.000000,0.000000,0.000000,0.000000,0.003679,0.005196
1652788800,0.003726,0.003726,0.003726,0.003726,9.000000,0.033537,0.000000,0.000000,0.003682,0.005196
