unix,date,symbol,open,high,low,close,Volume LINK,Volume USD
1707177600,2024-02-06 00:00:00,LINK/USD,19.202770,19.496970,18.391190,18.391200,20340.385029,374084.089145
1707091200,2024-02-05 00:00:00,LINK/USD,18.114120,19.690000,17.600010,19.202770,35123.016344,674459.204560
1707004800,2024-02-04 00:00:00,LINK/USD,17.582460,18.579810,17.423700,18.114120,23111.570296,418645.757730
1706918400,2024-02-03 00:00:00,LINK/USD,17.742670,18.108580,17.574060,17.582460,9740.782543,171266.919431
1706832000,2024-02-02 00:00:00,LINK/USD,17.032580,18.861540,16.948200,17.742670,51737.576857,917962.752773
1706745600,2024-02-01 00:00:00,LINK/USD,15.382090,17.255000,15.108880,17.032580,37167.150671,633052.467176
1706659200,2024-01-31 00:00:00,LINK/USD,15.444990,16.000000,15.101880,15.382090,28776.726373,442646.194975
1706572800,2024-01-30 00:00:00,LINK/USD,14.972740,15.790000,14.921040,15.444990,27534.933222,425276.768264
1706486400,2024-01-29 00:00:00,LINK/USD,14.492540,15.071050,14.290830,14.972740,22454.096440,336199.347931
1706400000,2024-01-28 00:00:00,LINK/USD,14.331470,14.656030,14.220000,14.492540,6686.799429,96908.708197
1706313600,2024-01-27 00:00:00,LINK/USD,14.173400,14.369700,14.112670,14.331470,2985.680693,42789.193281
1706227200,2024-01-26 00:00:00,LINK/USD,13.883380,14.400000,13.750010,14.173400,12699.344009,179992.882377
1706140800,2024-01-25 00:00:00,LINK/USD,14.275990,14.600000,13.500000,13.883380,18984.538836,263569.566785
1706054400,2024-01-24 00:00:00,LINK/USD,14.330000,14.486300,13.915390,14.275990,22971.596866,327942.287143
1705968000,2024-01-23 00:00:00,LINK/USD,14.607820,14.882150,13.710000,14.330000,30417.601620,435884.231215
1705881600,2024-01-22 00:00:00,LINK/USD,15.386600,15.901340,14.562230,14.607820,19619.691144,286600.916687
1705795200,2024-01-21 00:00:00,LINK/USD,15.788300,15.905600,15.386600,15.386600,7619.126086,117232.445435
1705708800,2024-01-20 00:00:00,LINK/USD,16.000000,16.500000,15.730000,15.788300,21154.135170,333987.832305
1705622400,2024-01-19 00:00:00,LINK/USD,14.647300,16.300000,14.513890,16.000000,35920.796799,574732.748784
1705536000,2024-01-18 00:00:00,LINK/USD,15.805860,15.825740,14.330770,14.647300,25679.238240,376131.506273
1705449600,2024-01-17 00:00:00,LINK/USD,15.242840,16.290000,15.025260,15.805860,21388.349889,338061.263977
1705363200,2024-01-16 00:00:00,LINK/USD,15.154110,15.313980,14.848480,15.242840,18330.567981,279409.914844
1705276800,2024-01-15 00:00:00,LINK/USD,14.778480,15.861290,14.778480,15.154110,20955.101518,317555.913465
1705190400,2024-01-14 00:00:00,LINK/USD,14.400010,15.403000,14.305000,14.778480,19156.005343,283096.641841
1705104000,2024-01-13 00:00:00,LINK/USD,14.180940,14.448500,13.893520,14.400010,10794.031798,155434.165832
1705017600,2024-01-12 00:00:00,LINK/USD,15.013210,15.340000,13.800000,14.180940,29151.430700,413394.689671
1704931200,2024-01-11 00:00:00,LINK/USD,15.085160,15.624940,14.653970,15.013210,28323.567548,425227.667547
1704844800,2024-01-10 00:00:00,LINK/USD,13.699570,15.402970,13.500000,15.085160,32920.726261,496614.422963
1704758400,2024-01-09 00:00:00,LINK/USD,14.200000,14.225690,13.301000,13.699570,28741.911895,393751.833939
1704672000,2024-01-08 00:00:00,LINK/USD,13.096090,14.705260,12.634910,14.200000,47535.601023,675005.534527
1704585600,2024-01-07 00:00:00,LINK/USD,13.407930,13.725200,13.036900,13.096090,14721.016358,192787.755116
1704499200,2024-01-06 00:00:00,LINK/USD,14.157800,14.158900,13.249260,13.407930,15993.224898,214436.039907
1704412800,2024-01-05 00:00:00,LINK/USD,14.606210,14.703980,13.900000,14.157800,21876.388320,309721.530557
1704326400,2024-01-04 00:00:00,LINK/USD,14.176300,14.768100,14.034700,14.606210,34871.858458,509345.687728
1704240000,2024-01-03 00:00:00,LINK/USD,15.155000,15.480000,13.450000,14.176300,61242.720748,868195.182140
1704153600,2024-01-02 00:00:00,LINK/USD,15.552500,16.075080,14.690930,15.155000,45881.191548,695329.457910
1704067200,2024-01-01 00:00:00,LINK/USD,14.965990,15.616870,14.905410,15.552500,81609.818590,1269236.703621
1703980800,2023-12-31 00:00:00,LINK/USD,15.232380,15.577160,14.958230,14.965990,16109.817685,241099.370376
1703894400,2023-12-30 00:00:00,LINK/USD,15.539990,15.600640,15.118590,15.232380,16300.774850,248299.596810
1703808000,2023-12-29 00:00:00,LINK/USD,16.095910,16.266490,15.300000,15.539990,45099.034445,700838.544285
1703721600,2023-12-28 00:00:00,LINK/USD,16.686250,17.549990,15.971200,16.095910,69188.217704,1113647.325224
1703635200,2023-12-27 00:00:00,LINK/USD,15.068300,16.706800,14.718950,16.686250,46682.856213,778961.809484
1703548800,2023-12-26 00:00:00,LINK/USD,15.663500,15.889870,14.692400,15.068300,42735.951238,643958.134040
1703462400,2023-12-25 00:00:00,LINK/USD,15.260490,15.696910,15.146050,15.663500,14571.023850,228233.232074
1703376000,2023-12-24 00:00:00,LINK/USD,15.653200,15.910000,15.096000,15.260490,48232.573434,736052.704564
1703289600,2023-12-23 00:00:00,LINK/USD,15.402110,15.860000,14.950000,15.653200,18275.501134,286070.074351
1703203200,2023-12-22 00:00:00,LINK/USD,15.180000,15.700000,15.116610,15.402110,27229.667196,419394.329416
1703116800,2023-12-21 00:00:00,LINK/USD,14.233820,15.190000,14.184610,15.180000,57047.480094,865980.747827
1703030400,2023-12-20 00:00:00,LINK/USD,14.090290,14.800000,13.934850,14.233820,59231.395568,843089.022864
1702944000,2023-12-19 00:00:00,LINK/USD,14.630000,14.822200,13.932860,14.090290,24299.934760,342393.127749
1702857600,2023-12-18 00:00:00,LINK/USD,14.012710,14.660000,13.656050,14.630000,35442.254935,518520.189699
1702771200,2023-12-17 00:00:00,LINK/USD,14.322190,14.336280,13.933330,14.012710,14481.010225,202918.196790
1702684800,2023-12-16 00:00:00,LINK/USD,14.316690,14.777640,14.152240,14.322190,44395.924794,635846.870125
1702598400,2023-12-15 00:00:00,LINK/USD,15.393590,15.999990,14.279400,14.316690,35567.283441,509205.771167
1702512000,2023-12-14 00:00:00,LINK/USD,14.775700,15.582680,14.360000,15.393590,40659.104522,625889.584779
1702425600,2023-12-13 00:00:00,LINK/USD,14.522590,14.966490,13.880070,14.775700,35582.146005,525751.114726
1702339200,2023-12-12 00:00:00,LINK/USD,14.765390,15.110000,14.188640,14.522590,26699.001569,387738.653196
1702252800,2023-12-11 00:00:00,LINK/USD,16.335510,16.451680,14.020010,14.765390,137745.381291,2033864.275460
1702166400,2023-12-10 00:00:00,LINK/USD,16.230190,16.495530,15.808060,16.335510,29132.824230,475899.541537
1702080000,2023-12-09 00:00:00,LINK/USD,16.985000,17.308920,16.050040,16.230190,42077.176161,682920.563757
1701993600,2023-12-08 00:00:00,LINK/USD,15.740000,17.190020,15.587010,16.985000,113919.147143,1934916.714224
1701907200,2023-12-07 00:00:00,LINK/USD,15.270000,15.850390,14.773240,15.740000,75219.226352,1183950.622780
1701820800,2023-12-06 00:00:00,LINK/USD,15.715900,16.181450,15.260800,15.270000,61230.599943,934991.261130
1701734400,2023-12-05 00:00:00,LINK/USD,15.725140,16.019520,15.221020,15.715900,92179.118158,1448677.803059
1701648000,2023-12-04 00:00:00,LINK/USD,15.686300,16.383320,15.223540,15.725140,53549.439379,842072.431156
1701561600,2023-12-03 00:00:00,LINK/USD,16.019390,16.251640,15.686300,15.686300,22919.023986,359514.685952
1701475200,2023-12-02 00:00:00,LINK/USD,15.000000,16.242320,14.951710,16.019390,82023.841213,1313971.901689
1701388800,2023-12-01 00:00:00,LINK/USD,14.453750,15.098750,14.370300,15.000000,34101.027077,511515.406155
1701302400,2023-11-30 00:00:00,LINK/USD,14.546300,14.833400,14.350810,14.453750,12911.827042,186624.320108
1701216000,2023-11-29 00:00:00,LINK/USD,14.577200,15.000000,14.454890,14.546300,18362.055499,267099.967905
1701129600,2023-11-28 00:00:00,LINK/USD,14.230100,14.703800,13.850000,14.577200,19316.368437,281578.565980
1701043200,2023-11-27 00:00:00,LINK/USD,14.772010,15.316600,13.950000,14.230100,15752.626122,224161.444979
1700956800,2023-11-26 00:00:00,LINK/USD,14.735900,15.306180,14.352700,14.772010,34565.197852,510597.448322
1700870400,2023-11-25 00:00:00,LINK/USD,14.501300,14.966760,14.445420,14.735900,18090.764604,266583.698128
1700784000,2023-11-24 00:00:00,LINK/USD,14.392690,14.860350,14.236400,14.501300,12371.386514,179401.187255
1700697600,2023-11-23 00:00:00,LINK/USD,14.272960,14.909240,14.125410,14.392690,22643.607088,325902.417299
1700611200,2023-11-22 00:00:00,LINK/USD,13.407200,14.624400,13.299660,14.272960,32325.390581,461379.006747
1700524800,2023-11-21 00:00:00,LINK/USD,14.538500,14.700490,13.407200,13.407200,48723.794974,653249.663975
1700438400,2023-11-20 00:00:00,LINK/USD,14.934710,15.380340,14.401020,14.538500,32567.709014,473485.637500
1700352000,2023-11-19 00:00:00,LINK/USD,13.808400,15.059500,13.425500,14.934710,22132.781738,330546.676750
1700265600,2023-11-18 00:00:00,LINK/USD,13.701800,13.887900,13.200000,13.808400,29354.424460,405337.634713
1700179200,2023-11-17 00:00:00,LINK/USD,13.906310,14.338960,12.993090,13.701800,54174.146909,742283.326118
1700092800,2023-11-16 00:00:00,LINK/USD,15.053370,15.200000,13.700000,13.906310,68910.329759,958288.407831
1700006400,2023-11-15 00:00:00,LINK/USD,13.951450,15.518680,13.945510,15.053370,57220.370496,861359.408613
1699920000,2023-11-14 00:00:00,LINK/USD,14.390500,14.900000,13.500000,13.951450,61369.458380,856192.930116
1699833600,2023-11-13 00:00:00,LINK/USD,16.061560,16.273150,14.353080,14.390500,55380.431995,796952.106624
1699747200,2023-11-12 00:00:00,LINK/USD,16.405510,16.507230,15.537960,16.061560,52336.439442,840604.862284
1699660800,2023-11-11 00:00:00,LINK/USD,15.521010,16.600000,14.770100,16.405510,64594.179418,1059700.456384
1699574400,2023-11-10 00:00:00,LINK/USD,14.603650,16.000000,14.150300,15.521010,84455.694597,1310837.680397
1699488000,2023-11-09 00:00:00,LINK/USD,14.984100,15.990000,13.890010,14.603650,125966.615685,1839572.367148
1699401600,2023-11-08 00:00:00,LINK/USD,13.120000,15.365720,12.936310,14.984100,89924.006586,1347430.307085
1699315200,2023-11-07 00:00:00,LINK/USD,12.993090,13.603260,12.500020,13.120000,71951.437700,944002.862624
1699228800,2023-11-06 00:00:00,LINK/USD,12.203940,13.258510,12.160770,12.993090,66331.964737,861857.187705
1699142400,2023-11-05 00:00:00,LINK/USD,11.532400,12.544760,11.393340,12.203940,49183.206430,600228.900279
1699056000,2023-11-04 00:00:00,LINK/USD,11.458000,11.637790,11.167500,11.532400,13852.315617,159750.444621
1698969600,2023-11-03 00:00:00,LINK/USD,11.020890,11.600000,10.535510,11.458000,27761.037813,318085.971261
1698883200,2023-11-02 00:00:00,LINK/USD,11.622500,11.772300,10.838770,11.020890,34658.039530,381962.441276
1698796800,2023-11-01 00:00:00,LINK/USD,11.433200,11.978780,10.700000,11.622500,63010.615278,732340.876069
1698710400,2023-10-31 00:00:00,LINK/USD,11.244300,11.970000,11.103030,11.433200,108200.632509,1237079.471602
1698624000,2023-10-30 00:00:00,LINK/USD,11.100010,11.840000,11.037260,11.244300,48068.032751,540491.380662
1698537600,2023-10-29 00:00:00,LINK/USD,10.936740,11.300000,10.789760,11.100010,25402.163629,281964.270304
1698451200,2023-10-28 00:00:00,LINK/USD,11.201380,11.653830,10.850000,10.936740,35491.456372,388160.830562
1698364800,2023-10-27 00:00:00,LINK/USD,10.970950,11.447970,10.700000,11.201380,38109.611130,426880.235919
1698278400,2023-10-26 00:00:00,LINK/USD,11.097700,11.413890,10.470000,10.970950,48102.382492,527728.833201
1698192000,2023-10-25 00:00:00,LINK/USD,10.434960,11.800000,10.360650,11.097700,105102.989265,1166401.443966
1698105600,2023-10-24 00:00:00,LINK/USD,10.560170,11.119370,9.706420,10.434960,87262.452621,910580.202602
1698019200,2023-10-23 00:00:00,LINK/USD,10.167320,11.029080,9.806650,10.560170,118236.049091,1248592.778529
1697932800,2023-10-22 00:00:00,LINK/USD,8.912060,10.263420,8.847020,10.167320,103764.277346,1055004.612346
1697846400,2023-10-21 00:00:00,LINK/USD,7.580900,9.150000,7.544940,8.912060,67539.927602,601919.887185
1697760000,2023-10-20 00:00:00,LINK/USD,7.294170,7.695290,7.250000,7.580900,30485.899647,231110.556634
1697673600,2023-10-19 00:00:00,LINK/USD,7.364970,7.429400,7.232050,7.294170,10031.107113,73168.600570
1697587200,2023-10-18 00:00:00,LINK/USD,7.347680,7.477980,7.291770,7.364970,5399.494881,39767.117814
1697500800,2023-10-17 00:00:00,LINK/USD,7.522590,7.538680,7.281130,7.347680,7387.860547,54283.635184
1697414400,2023-10-16 00:00:00,LINK/USD,7.417840,7.800000,7.417840,7.522590,41419.087477,311578.813264
1697328000,2023-10-15 00:00:00,LINK/USD,7.339880,7.555000,7.301560,7.417840,14595.487097,108266.988008
1697241600,2023-10-14 00:00:00,LINK/USD,7.255570,7.377290,7.226770,7.339880,3500.419237,25692.657149
1697155200,2023-10-13 00:00:00,LINK/USD,7.186340,7.400520,7.118680,7.255570,17054.272559,123738.468351
1697068800,2023-10-12 00:00:00,LINK/USD,7.399480,7.399480,7.120960,7.186340,9196.021698,66085.738569
1696982400,2023-10-11 00:00:00,LINK/USD,7.279270,7.419470,7.140000,7.399480,17650.579914,130605.113062
1696896000,2023-10-10 00:00:00,LINK/USD,7.287160,7.384960,7.180960,7.279270,13088.716334,95276.300149
1696809600,2023-10-09 00:00:00,LINK/USD,7.700000,7.702100,7.169360,7.287160,30872.420740,224972.269520
1696723200,2023-10-08 00:00:00,LINK/USD,7.553120,7.938890,7.520480,7.700000,33824.420275,260448.036117
1696636800,2023-10-07 00:00:00,LINK/USD,7.638870,7.677560,7.484600,7.553120,20705.362674,156390.088920
1696550400,2023-10-06 00:00:00,LINK/USD,7.475400,7.746000,7.443130,7.638870,27201.268117,207786.950981
1696464000,2023-10-05 00:00:00,LINK/USD,7.668380,7.784340,7.464230,7.475400,28021.110231,209469.007421
1696377600,2023-10-04 00:00:00,LINK/USD,7.424670,7.779970,7.213100,7.668380,27933.702598,214206.246328
1696291200,2023-10-03 00:00:00,LINK/USD,7.471360,7.729050,7.378010,7.424670,16875.163303,125292.518721
1696204800,2023-10-02 00:00:00,LINK/USD,8.051050,8.083990,7.351990,7.471360,42997.769924,321251.818299
1696118400,2023-10-01 00:00:00,LINK/USD,8.176910,8.256630,7.764080,8.051050,19139.705068,154094.722488
1696032000,2023-09-30 00:00:00,LINK/USD,7.950670,8.281390,7.947390,8.176910,34669.037217,283485.597110
1695945600,2023-09-29 00:00:00,LINK/USD,7.803790,8.066300,7.682320,7.950670,44038.734333,350137.443899
1695859200,2023-09-28 00:00:00,LINK/USD,7.661340,8.042050,7.580000,7.803790,43535.629487,339742.910034
1695772800,2023-09-27 00:00:00,LINK/USD,7.342870,7.830000,7.240010,7.661340,48664.044882,372831.793616
1695686400,2023-09-26 00:00:00,LINK/USD,7.488380,7.577650,7.242780,7.342870,37011.921472,271773.727819
1695600000,2023-09-25 00:00:00,LINK/USD,6.992040,7.516530,6.925020,7.488380,27016.887921,202312.723170
1695513600,2023-09-24 00:00:00,LINK/USD,7.225120,7.248890,6.983240,6.992040,7464.889768,52194.807853
1695427200,2023-09-23 00:00:00,LINK/USD,6.950150,7.225120,6.926760,7.225120,30977.081113,223813.128291
1695340800,2023-09-22 00:00:00,LINK/USD,6.675190,6.960000,6.600000,6.950150,13861.878074,96342.131896
1695254400,2023-09-21 00:00:00,LINK/USD,6.882830,6.930350,6.601050,6.675190,10626.308209,70932.626294
1695168000,2023-09-20 00:00:00,LINK/USD,6.850600,7.029280,6.748280,6.882830,29288.408002,201587.133248
1695081600,2023-09-19 00:00:00,LINK/USD,6.570030,6.963610,6.528390,6.850600,20983.607652,143750.302581
1694995200,2023-09-18 00:00:00,LINK/USD,6.148070,6.829970,6.129050,6.570030,27305.605372,179398.646462
1694908800,2023-09-17 00:00:00,LINK/USD,6.281450,6.328880,6.071460,6.148070,4370.495123,26870.109951
1694822400,2023-09-16 00:00:00,LINK/USD,6.372690,6.407010,6.199000,6.281450,15849.637232,99558.703791
1694736000,2023-09-15 00:00:00,LINK/USD,6.151820,6.377050,6.114130,6.372690,7083.633033,45141.797393
1694649600,2023-09-14 00:00:00,LINK/USD,6.005650,6.197850,6.005650,6.151820,11740.786542,72227.205465
1694563200,2023-09-13 00:00:00,LINK/USD,5.960660,6.077600,5.926220,6.005650,13577.230410,81540.093812
1694476800,2023-09-12 00:00:00,LINK/USD,5.824020,6.055240,5.800020,5.960660,12850.220182,76595.793430
1694390400,2023-09-11 00:00:00,LINK/USD,6.026980,6.026980,5.750000,5.824020,26170.399693,152416.931220
1694304000,2023-09-10 00:00:00,LINK/USD,6.179270,6.179270,5.964550,6.026980,24680.672581,148749.920032
1694217600,2023-09-09 00:00:00,LINK/USD,6.276780,6.278940,6.161480,6.179270,12335.161251,76222.291863
1694131200,2023-09-08 00:00:00,LINK/USD,6.390710,6.410100,6.150000,6.276780,51042.226783,320380.828227
1694044800,2023-09-07 00:00:00,LINK/USD,6.299890,6.457230,6.209030,6.390710,15373.327568,98246.478222
1693958400,2023-09-06 00:00:00,LINK/USD,6.150790,6.400000,6.114120,6.299890,29816.822107,187842.699424
1693872000,2023-09-05 00:00:00,LINK/USD,6.018980,6.157400,5.929260,6.150790,9007.528911,55403.418750
1693785600,2023-09-04 00:00:00,LINK/USD,6.050660,6.198900,5.972910,6.018980,8336.808666,50179.084624
1693699200,2023-09-03 00:00:00,LINK/USD,5.997700,6.148890,5.985650,6.050660,5834.746210,35304.065503
1693612800,2023-09-02 00:00:00,LINK/USD,5.978890,6.200000,5.923890,5.997700,6765.400578,40576.843047
1693526400,2023-09-01 00:00:00,LINK/USD,5.890240,6.240600,5.853020,5.978890,12868.968815,76942.148958
1693440000,2023-08-31 00:00:00,LINK/USD,5.940110,6.067250,5.750000,5.890240,26845.421421,158125.975071
1693353600,2023-08-30 00:00:00,LINK/USD,6.168120,6.202190,5.894600,5.940110,8434.907922,50104.280897
1693267200,2023-08-29 00:00:00,LINK/USD,6.002000,6.335400,5.865640,6.168120,27295.796761,168363.749917
1693180800,2023-08-28 00:00:00,LINK/USD,6.054480,6.215540,5.926740,6.002000,13801.234430,82835.009049
1693094400,2023-08-27 00:00:00,LINK/USD,6.030340,6.229990,5.986620,6.054480,6672.310679,40397.371560
1693008000,2023-08-26 00:00:00,LINK/USD,6.031580,6.052060,6.003420,6.030340,8516.177114,51355.443498
1692921600,2023-08-25 00:00:00,LINK/USD,6.120010,6.150230,5.939240,6.031580,17310.960880,104412.445425
1692835200,2023-08-24 00:00:00,LINK/USD,6.375860,6.399690,6.022320,6.120010,15392.064157,94199.586561
1692748800,2023-08-23 00:00:00,LINK/USD,6.111480,6.550000,6.111480,6.375860,21802.704376,139010.990723
1692662400,2023-08-22 00:00:00,LINK/USD,6.200190,6.248530,5.876750,6.111480,24542.851345,149993.145138
1692576000,2023-08-21 00:00:00,LINK/USD,6.232150,6.287880,6.106580,6.200190,18358.219753,113824.450530
1692489600,2023-08-20 00:00:00,LINK/USD,6.217260,6.468380,6.170000,6.232150,5803.512315,36168.359274
1692403200,2023-08-19 00:00:00,LINK/USD,6.328390,6.468380,6.162280,6.217260,11390.006570,70814.632247
1692316800,2023-08-18 00:00:00,LINK/USD,6.224000,6.500000,6.090000,6.328390,59015.487934,373473.023687
1692230400,2023-08-17 00:00:00,LINK/USD,6.780630,6.885000,6.000000,6.224000,30713.941947,191163.574678
1692144000,2023-08-16 00:00:00,LINK/USD,7.069820,7.289660,6.725010,6.780630,14748.519908,100004.256544
1692057600,2023-08-15 00:00:00,LINK/USD,7.439870,7.439870,6.957100,7.069820,18193.571918,128625.278617
1691971200,2023-08-14 00:00:00,LINK/USD,7.359570,7.615390,7.329430,7.439870,12924.943645,96159.900476
1691884800,2023-08-13 00:00:00,LINK/USD,7.478540,7.563100,7.347770,7.359570,3903.141180,28725.440734
1691798400,2023-08-12 00:00:00,LINK/USD,7.480590,7.539440,7.402260,7.478540,4298.119732,32143.660341
1691712000,2023-08-11 00:00:00,LINK/USD,7.621750,7.848890,7.406320,7.480590,21849.479463,163446.997576
1691625600,2023-08-10 00:00:00,LINK/USD,7.689130,7.717780,7.505040,7.621750,28869.563037,220036.592077
1691539200,2023-08-09 00:00:00,LINK/USD,7.452470,7.920000,7.362210,7.689130,29530.004051,227060.040049
1691452800,2023-08-08 00:00:00,LINK/USD,7.290340,7.528750,7.290340,7.452470,41035.686372,305817.221617
1691366400,2023-08-07 00:00:00,LINK/USD,7.111130,7.375280,7.000000,7.290340,11134.736774,81176.016893
1691280000,2023-08-06 00:00:00,LINK/USD,7.253040,7.400000,7.100400,7.111130,9640.314802,68553.531798
1691193600,2023-08-05 00:00:00,LINK/USD,7.140870,7.400000,7.140700,7.253040,4670.912350,33878.314111
1691107200,2023-08-04 00:00:00,LINK/USD,7.170240,7.271580,7.100000,7.140870,13947.138735,99594.704579
1691020800,2023-08-03 00:00:00,LINK/USD,7.357480,7.406070,7.150000,7.170240,14629.558989,104897.449045
1690934400,2023-08-02 00:00:00,LINK/USD,7.644340,7.721190,7.350000,7.357480,26016.823736,191418.260301
1690848000,2023-08-01 00:00:00,LINK/USD,7.538890,7.644340,7.310000,7.644340,17618.441508,134681.357157
1690761600,2023-07-31 00:00:00,LINK/USD,7.586140,8.048900,7.464600,7.538890,19295.478568,145466.490422
1690675200,2023-07-30 00:00:00,LINK/USD,7.878010,7.878010,7.431120,7.586140,24706.791767,187429.181295
1690588800,2023-07-29 00:00:00,LINK/USD,7.795050,7.882870,7.728540,7.878010,11078.441644,87276.074056
1690502400,2023-07-28 00:00:00,LINK/USD,7.998880,8.083540,7.754310,7.795050,23132.340372,180317.749817
1690416000,2023-07-27 00:00:00,LINK/USD,7.770550,8.126340,7.717550,7.998880,56561.987425,452432.549974
1690329600,2023-07-26 00:00:00,LINK/USD,7.433480,7.829290,7.360010,7.770550,29070.757218,225895.772500
1690243200,2023-07-25 00:00:00,LINK/USD,7.599570,7.826630,7.378010,7.433480,24811.895000,184438.725245
1690156800,2023-07-24 00:00:00,LINK/USD,7.916430,7.916430,7.277260,7.599570,42231.401548,320940.492262
1690070400,2023-07-23 00:00:00,LINK/USD,7.838080,8.090740,7.838080,7.916430,7977.034458,63149.634894
1689984000,2023-07-22 00:00:00,LINK/USD,8.137810,8.351330,7.820000,7.838080,26470.244241,207475.891980
1689897600,2023-07-21 00:00:00,LINK/USD,8.364720,8.434780,8.060360,8.137810,33798.211452,275043.423136
1689811200,2023-07-20 00:00:00,LINK/USD,7.085530,8.442600,7.016660,8.364720,106733.838207,892798.671127
1689724800,2023-07-19 00:00:00,LINK/USD,6.972320,7.379550,6.850000,7.085530,17753.380379,125792.109277
1689638400,2023-07-18 00:00:00,LINK/USD,7.194710,7.297370,6.850000,6.972320,31391.113831,218868.890786
1689552000,2023-07-17 00:00:00,LINK/USD,6.625450,7.372820,6.530000,7.194710,40700.082760,292825.292434
1689465600,2023-07-16 00:00:00,LINK/USD,6.927810,6.929630,6.614710,6.625450,15187.192329,100621.983416
1689379200,2023-07-15 00:00:00,LINK/USD,6.955770,7.044640,6.873330,6.927810,13505.115067,93560.871212
1689292800,2023-07-14 00:00:00,LINK/USD,7.182480,7.338400,6.756600,6.955770,57655.416124,401037.813813
1689206400,2023-07-13 00:00:00,LINK/USD,6.261640,7.183590,6.240040,7.182480,32249.656262,231632.511109
1689120000,2023-07-12 00:00:00,LINK/USD,6.227430,6.345060,6.192700,6.261640,3639.071349,22786.554722
1689033600,2023-07-11 00:00:00,LINK/USD,6.160980,6.236050,6.137470,6.227430,5321.505855,33139.305207
1688947200,2023-07-10 00:00:00,LINK/USD,6.149340,6.289480,6.038990,6.160980,10029.957290,61794.366265
1688860800,2023-07-09 00:00:00,LINK/USD,6.192310,6.231980,6.145440,6.149340,9763.087197,60036.542624
1688774400,2023-07-08 00:00:00,LINK/USD,6.157680,6.220030,6.088480,6.192310,4984.711263,30866.877401
1688688000,2023-07-07 00:00:00,LINK/USD,6.084420,6.386520,6.050000,6.157680,10651.438017,65588.146849
1688601600,2023-07-06 00:00:00,LINK/USD,6.320200,6.531610,6.084420,6.084420,24180.574082,147124.768556
1688515200,2023-07-05 00:00:00,LINK/USD,6.540800,6.560210,6.221810,6.320200,12074.033558,76310.306893
1688428800,2023-07-04 00:00:00,LINK/USD,6.614230,6.620900,6.410690,6.540800,5405.150608,35354.009097
1688342400,2023-07-03 00:00:00,LINK/USD,6.517650,6.695830,6.479990,6.614230,21702.543632,143545.615167
1688256000,2023-07-02 00:00:00,LINK/USD,6.494760,6.560340,6.367870,6.517650,11157.600014,72721.331731
1688169600,2023-07-01 00:00:00,LINK/USD,6.307520,6.500000,6.144440,6.494760,10651.643721,69179.869573
1688083200,2023-06-30 00:00:00,LINK/USD,5.892950,6.440000,5.850000,6.307520,25862.273438,163126.806956
1687996800,2023-06-29 00:00:00,LINK/USD,5.822810,6.266340,5.815710,5.892950,25101.675752,147922.920123
1687910400,2023-06-28 00:00:00,LINK/USD,6.222090,6.375300,5.737570,5.822810,30045.670717,174950.231908
1687824000,2023-06-27 00:00:00,LINK/USD,6.072600,6.265890,6.047890,6.222090,9762.347601,60742.205385
1687737600,2023-06-26 00:00:00,LINK/USD,6.133280,6.375300,6.053660,6.072600,18465.406971,112133.030372
1687651200,2023-06-25 00:00:00,LINK/USD,6.156610,6.371660,6.064930,6.133280,11335.559601,69524.160990
1687564800,2023-06-24 00:00:00,LINK/USD,6.065730,6.183350,5.965840,6.156610,14497.717470,89256.792353
1687478400,2023-06-23 00:00:00,LINK/USD,5.565000,6.162690,5.565000,6.065730,31687.205243,192206.031459
1687392000,2023-06-22 00:00:00,LINK/USD,5.545150,5.812710,5.500000,5.565000,22964.109925,127795.271733
1687305600,2023-06-21 00:00:00,LINK/USD,5.271820,5.585260,5.252830,5.545150,56028.202566,310684.787459
1687219200,2023-06-20 00:00:00,LINK/USD,5.100000,5.271820,5.008000,5.271820,19717.441229,103946.801020
1687132800,2023-06-19 00:00:00,LINK/USD,5.152730,5.177820,5.000980,5.100000,30703.812478,156589.443638
1687046400,2023-06-18 00:00:00,LINK/USD,5.286130,5.298080,5.120000,5.152730,31301.831441,161289.885921
1686960000,2023-06-17 00:00:00,LINK/USD,5.342670,5.387360,5.268600,5.286130,16956.626245,89634.930692
1686873600,2023-06-16 00:00:00,LINK/USD,5.320060,5.409720,5.185090,5.342670,17148.943059,91621.143613
1686787200,2023-06-15 00:00:00,LINK/USD,5.266330,5.553390,5.224210,5.320060,11762.330960,62576.306447
1686700800,2023-06-14 00:00:00,LINK/USD,5.308520,5.750000,5.219330,5.266330,30248.214603,159297.080010
1686614400,2023-06-13 00:00:00,LINK/USD,5.188610,6.139990,5.180000,5.308520,32008.273797,169916.561617
1686528000,2023-06-12 00:00:00,LINK/USD,5.200130,5.238320,5.050000,5.188610,19128.766010,99251.706607
1686441600,2023-06-11 00:00:00,LINK/USD,5.265130,5.266340,5.125040,5.200130,19803.756759,102982.109635
1686355200,2023-06-10 00:00:00,LINK/USD,5.985300,6.002970,5.008880,5.265130,82928.731152,436630.550250
1686268800,2023-06-09 00:00:00,LINK/USD,5.994670,6.088540,5.901500,5.985300,36903.126102,220876.280658
1686182400,2023-06-08 00:00:00,LINK/USD,5.942800,6.052010,5.790000,5.994670,20454.826975,122619.937622
