unix,open,high,low,close,Volume LINK,Volume USD,return,log_return,SMA_24,volatility_24
1665460800,7.200850,7.331960,7.077870,7.140640,50335.180001,359425.399722,-0.001813,-0.001815,6.985942,0.019916
1665446400,7.320000,7.360000,7.090000,7.120000,179438.108008,1277599.329020,-0.004196,-0.004205,7.172083,0.037130
1665446400,7.350590,7.379690,7.077870,7.135000,72724.948261,518892.505842,-0.000790,-0.000790,6.988508,0.019375
1665374400,7.641070,7.725480,7.141170,7.200850,66199.430126,476692.166423,0.009229,0.009187,6.999273,0.019013
1665360000,7.630000,7.710000,7.340000,7.340000,112503.601683,825776.436355,0.030899,0.030431,7.156667,0.029942
1665360000,7.633020,7.725480,7.331810,7.350590,60939.032890,447937.845771,0.020795,0.020582,7.019212,0.019223
1665288000,7.440000,7.700000,7.430770,7.641070,49485.594220,378122.889427,0.039518,0.038757,7.055873,0.020151
1665273600,7.470000,7.660000,7.430000,7.630000,36479.184019,278336.174068,0.039510,0.038749,7.165000,0.030121
1665273600,7.441940,7.655820,7.425760,7.633020,30430.024872,232272.988448,-0.001054,-0.001054,7.090126,0.020187
1665201600,7.602290,7.620040,7.349790,7.440000,37963.714279,282450.034236,-0.025288,-0.025613,7.123390,0.020215
1665187200,7.600000,7.650000,7.360000,7.450000,29305.398392,218325.218017,-0.023591,-0.023874,7.155000,0.029663
1665187200,7.604310,7.660130,7.349790,7.441940,37107.050153,276148.440816,0.000261,0.000261,7.156079,0.020231
1665115200,7.720160,7.792660,7.481040,7.602290,59545.936953,452685.481038,0.021547,0.021318,7.190829,0.020379
1665100800,7.640000,7.800000,7.490000,7.610000,62342.051028,474423.008319,0.021477,0.021249,7.144583,0.029642
1665100800,7.636500,7.792660,7.481040,7.604310,62012.623089,471563.209882,0.000266,0.000266,7.225352,0.020387
1665028800,7.916550,7.916550,7.610720,7.720160,18096.670771,139709.193819,0.015235,0.015120,7.253613,0.019185
1665014400,7.900000,7.930000,7.630000,7.630000,55892.068134,426456.479865,0.002628,0.002625,7.137917,0.029600
1665014400,7.884800,7.944650,7.610720,7.636500,95307.528783,727815.943551,-0.010837,-0.010896,7.275133,0.019355
1664942400,7.741100,7.944650,7.596350,7.916550,112803.212073,893012.268537,0.036673,0.036016,7.300331,0.019969
1664928000,7.750000,7.940000,7.610000,7.870000,105497.914550,830268.587506,0.031455,0.030970,7.147917,0.029966
1664928000,7.715780,7.943220,7.596350,7.884800,76303.778822,601640.035256,-0.004011,-0.004019,7.323432,0.020027
1664856000,7.538050,7.850950,7.522600,7.741100,138921.203492,1075402.928352,-0.018225,-0.018393,7.349512,0.019357
1664841600,7.350000,7.820000,7.350000,7.780000,86598.136941,673733.505397,-0.011436,-0.011502,7.175417,0.026372
1664841600,7.339230,7.850950,7.339230,7.715780,167492.794591,1292337.554649,-0.003271,-0.003276,7.372090,0.019382
1664769600,7.194620,7.538050,7.020000,7.538050,87090.999498,656496.308766,-0.023035,-0.023304,7.391107,0.019854
1664755200,7.090000,7.350000,7.020000,7.330000,71824.125789,526470.842030,-0.057841,-0.059581,7.193333,0.028418
1664755200,7.123270,7.352410,7.020000,7.339230,53121.662071,389872.095921,-0.026376,-0.026730,7.409417,0.019898
1664683200,7.467130,7.542450,7.049070,7.194620,34373.624072,247305.163221,-0.019704,-0.019900,7.421347,0.020420
1664668800,7.420000,7.540000,7.100000,7.120000,53665.852240,382100.867947,-0.028649,-0.029068,7.191667,0.028113
1664668800,7.391450,7.542450,7.098490,7.123270,33374.558332,237735.990130,-0.009917,-0.009967,7.430510,0.020557
1664596800,7.634370,7.639630,7.321720,7.467130,35838.086231,267607.648838,0.048273,0.047144,7.442583,0.021311
1664582400,7.570000,7.640000,7.320000,7.390000,44877.173538,331642.312447,0.037921,0.037220,7.205833,0.028927
1664582400,7.578440,7.648930,7.321720,7.391450,51521.961512,380822.002418,-0.010135,-0.010187,7.457264,0.020996
1664510400,7.795220,7.900770,7.517360,7.634370,66398.761067,506912.709527,0.032865,0.032336,7.485264,0.021694
1664496000,7.910000,7.910000,7.500000,7.590000,91476.856705,694309.342387,0.027064,0.026704,7.234167,0.028946
1664496000,7.921060,7.921060,7.517360,7.578440,54810.090471,415374.982029,-0.007326,-0.007353,7.502965,0.021220
1664424000,7.760000,7.931300,7.595050,7.795220,48152.733965,375361.154859,0.028605,0.028203,7.530239,0.021843
1664409600,7.790000,7.930000,7.580000,7.910000,156603.131509,1238730.770234,0.042161,0.041296,7.269167,0.029733
1664409600,7.809490,7.931300,7.595050,7.921060,79579.298542,630352.398509,0.016143,0.016014,7.562992,0.021958
1664337600,8.066280,8.066280,7.647160,7.760000,122718.361163,952294.482625,-0.020333,-0.020543,7.586290,0.022509
1664323200,8.060000,8.520000,7.770000,7.790000,592398.166925,4614781.720348,-0.015171,-0.015287,7.307500,0.029208
1664323200,8.058500,8.551610,7.770000,7.809490,242685.179759,1895247.484476,0.006378,0.006357,7.605410,0.022214
1664251200,8.211610,8.418250,7.662520,8.066280,295602.128204,2384409.534689,0.032882,0.032353,7.623127,0.021774
1664236800,7.950000,8.390000,7.660000,8.060000,421827.805821,3399932.114916,0.034660,0.034073,7.359583,0.029618
1664236800,7.950000,8.397520,7.662520,8.058500,253619.165499,2043790.045174,-0.000965,-0.000965,7.640856,0.021773
1664164800,7.747760,8.242650,7.468600,8.211610,154184.937574,1266106.575232,0.019000,0.018822,7.673006,0.021185
1664150400,7.880000,7.940000,7.470000,7.940000,409291.952394,3249778.102005,-0.014888,-0.015000,7.412917,0.029344
1664150400,7.866150,7.950000,7.468600,7.950000,129649.483954,1030713.397434,-0.031859,-0.032377,7.694175,0.022432
1664078400,7.753660,8.059090,7.581080,7.747760,92124.922886,713761.792539,-0.025439,-0.025768,7.700237,0.022790
1664064000,7.630000,8.050000,7.580000,7.870000,193542.425683,1523178.890126,-0.008816,-0.008855,7.458750,0.029471
1664064000,7.650000,8.059090,7.581080,7.866150,90519.109487,712036.893091,0.015281,0.015165,7.711147,0.022973
1663992000,7.410290,7.863360,7.410290,7.753660,66340.472533,514381.468260,-0.014301,-0.014404,7.712542,0.023005
1663977600,7.460000,7.860000,7.380000,7.640000,211324.493429,1614519.129800,-0.029225,-0.029660,7.480417,0.028719
1663977600,7.448040,7.863360,7.373290,7.650000,79828.315016,610686.609872,-0.013369,-0.013459,7.713105,0.023065
1663905600,7.224720,7.497400,6.976370,7.410290,99420.894556,736737.660719,-0.031335,-0.031836,7.692011,0.022578
1663891200,7.120000,7.480000,6.970000,7.450000,423686.271078,3156462.719531,-0.024869,-0.025184,7.485417,0.028711
1663891200,7.127440,7.483840,6.976370,7.448040,81067.413626,603793.339383,0.005094,0.005081,7.673812,0.022628
1663819200,6.750970,7.225700,6.746240,7.224720,45042.122128,325416.720581,-0.029984,-0.030442,7.652297,0.023114
1663804800,6.690000,7.160000,6.650000,7.120000,134820.722076,959923.541183,-0.044295,-0.045306,7.482500,0.029916
1663804800,6.710030,7.161210,6.650000,7.127440,47366.532232,337602.116492,-0.013465,-0.013556,7.627782,0.023220
1663732800,6.939770,7.313240,6.534970,6.750970,50347.585117,339895.036697,-0.052820,-0.054266,7.594988,0.025058
1663718400,6.850000,7.310000,6.560000,6.720000,39779.675104,267319.416701,-0.056180,-0.057820,7.475833,0.030839
1663718400,6.891070,7.313240,6.534970,6.710030,70309.316672,471777.624149,-0.006064,-0.006083,7.568771,0.024618
1663646400,7.199050,7.291090,6.778860,6.939770,84670.721610,587595.333707,0.034238,0.033665,7.558152,0.025515
1663632000,7.290000,7.320000,6.820000,6.870000,46252.679917,317755.911031,0.022321,0.022076,7.475417,0.031190
1663632000,7.301340,7.332840,6.778860,6.891070,83259.649612,573748.073652,-0.007018,-0.007042,7.548477,0.025479
1663560000,7.200360,7.384690,7.022970,7.199050,42646.772360,307016.246558,0.044693,0.043723,7.537307,0.025186
1663545600,7.550000,7.660000,7.010000,7.320000,112036.565631,820107.660418,0.065502,0.063446,7.487500,0.033670
1663545600,7.489060,7.674260,7.022970,7.301340,53968.316210,394041.025877,0.014209,0.014109,7.533552,0.025301
1663473600,7.932390,8.096410,7.179980,7.200360,73216.745130,527186.922964,-0.013830,-0.013927,7.515469,0.024428
1663459200,8.070000,8.130000,7.360000,7.480000,82145.839265,614450.877699,0.021858,0.021622,7.501250,0.033776
1663459200,8.097480,8.148900,7.422720,7.489060,92546.613987,693087.144945,0.040095,0.039312,7.511745,0.025867
1663387200,7.804440,8.148900,7.800000,7.932390,111551.152735,884867.248444,0.059197,0.057511,7.517460,0.028011
1663372800,7.650000,8.130000,7.650000,8.100000,32289.271042,261543.095444,0.082888,0.079631,7.542083,0.037505
1663372800,7.649620,8.135860,7.649620,8.097480,102013.400802,826051.472726,0.020812,0.020599,7.524811,0.028136
1663300800,7.533000,7.824190,7.481040,7.804440,79320.301823,619050.536359,-0.036189,-0.036860,7.526663,0.028843
1663286400,7.570000,7.780000,7.430000,7.640000,35866.822912,274022.527045,-0.056790,-0.058466,7.554583,0.039212
1663286400,7.566210,7.792660,7.422720,7.649620,58930.966268,450799.498183,-0.019837,-0.020037,7.520001,0.029112
1663214400,7.202120,7.647680,7.017940,7.533000,75097.425751,565708.908182,-0.015245,-0.015363,7.497781,0.028363
1663200000,7.470000,7.590000,7.020000,7.580000,156689.234942,1187704.400857,-0.007853,-0.007884,7.552500,0.038448
1663200000,7.452110,7.591930,7.017940,7.566210,79754.220905,603437.183754,0.004409,0.004399,7.477269,0.028397
1663128000,7.244880,7.521200,7.127410,7.202120,24037.712929,173122.493040,-0.048121,-0.049317,7.435207,0.029498
1663113600,7.020000,7.510000,7.000000,7.470000,90558.456867,676471.672795,-0.014512,-0.014618,7.553333,0.038246
1663113600,7.036010,7.521200,6.990000,7.452110,57712.313676,430078.509868,0.034711,0.034122,7.414462,0.029992
1663041600,7.700000,7.946540,6.990000,7.244880,128387.835011,930154.458114,-0.027808,-0.028202,7.393508,0.030075
1663027200,7.760000,7.960000,7.050000,7.070000,66564.486705,470610.921007,-0.053548,-0.055035,7.530833,0.039528
1663027200,7.757600,7.946540,7.036010,7.036010,117437.099687,826288.607769,-0.028830,-0.029254,7.358919,0.030297
1662955200,7.901970,8.133870,7.585030,7.700000,216275.195659,1665319.006574,0.094370,0.090179,7.356683,0.036256
1662940800,8.030000,8.290000,7.630000,7.740000,53426.456323,413520.771943,0.094767,0.090541,7.535417,0.044224
1662940800,8.027060,8.288480,7.621740,7.757600,232959.193845,1807204.242172,0.007481,0.007453,7.361167,0.036163
1662868800,7.891420,8.288480,7.746770,7.901970,75325.150394,595217.078659,0.018610,0.018439,7.381653,0.035643
1662854400,7.940000,8.150000,7.750000,8.020000,66829.013123,535968.685249,0.036176,0.035537,7.541667,0.044373
1662854400,7.898860,8.170310,7.746770,8.027060,57054.842661,457982.645330,0.015830,0.015706,7.405779,0.035734
1662782400,7.768020,8.012210,7.623670,7.891420,73777.716997,582210.951464,-0.016898,-0.017042,7.433558,0.035295
1662768000,7.740000,8.020000,7.630000,7.900000,28111.170470,222078.246713,-0.014963,-0.015076,7.546667,0.044425
1662768000,7.755250,8.012210,7.623670,7.898860,67845.350198,535900.922865,0.000943,0.000942,7.465701,0.035102
1662696000,7.750000,8.149990,7.648670,7.768020,288966.482730,2244697.417176,-0.016564,-0.016703,7.508078,0.033242
1662681600,7.410000,8.090000,7.400000,7.760000,62120.195327,482052.715734,-0.017722,-0.017880,7.564583,0.042818
1662681600,7.409580,8.149990,7.409580,7.755250,420199.336473,3258750.904182,-0.001644,-0.001645,7.551629,0.033182
1662609600,7.040000,7.980000,7.004750,7.750000,217048.501307,1682125.885129,-0.000677,-0.000677,7.585388,0.032678
1662595200,7.100000,7.500000,7.020000,7.410000,50140.777343,371543.160112,-0.045103,-0.046152,7.576667,0.043477
1662595200,7.077870,7.502080,7.004750,7.409580,85752.682261,635391.359427,-0.043925,-0.044919,7.606993,0.034110
1662523200,6.620000,7.142170,6.620000,7.040000,32636.201831,229758.860890,-0.049879,-0.051166,7.600366,0.034613
1662508800,6.660000,7.140000,6.600000,7.090000,41754.033069,296036.094462,-0.043185,-0.044145,7.564167,0.043760
1662508800,6.664490,7.142170,6.586040,7.077870,103678.944506,733826.090951,0.005379,0.005365,7.591055,0.034498
1662436800,7.268700,7.385120,6.586040,6.620000,132723.319375,878628.374262,-0.064690,-0.066878,7.566873,0.036821
1662422400,7.370000,7.550000,6.590000,6.660000,67507.793495,449601.904679,-0.060649,-0.062566,7.525417,0.044976
1662422400,7.376480,7.550000,6.586040,6.664490,130697.950321,871035.182935,0.006721,0.006698,7.532516,0.035743
1662350400,7.190720,7.550000,7.098290,7.268700,99677.111762,724523.022264,0.090661,0.086784,7.504862,0.038631
1662336000,7.210000,7.400000,7.120000,7.400000,21891.021128,161993.556350,0.111111,0.105361,7.504167,0.050005
1662336000,7.142370,7.417280,7.098290,7.376480,106347.855557,784472.829559,0.014828,0.014719,7.474820,0.038491
1662264000,6.863500,7.282250,6.798090,7.190720,59680.969463,429149.140737,-0.025183,-0.025505,7.449249,0.038144
1662249600,6.860000,7.230000,6.810000,7.150000,58738.190930,419978.065151,-0.033784,-0.034368,7.477500,0.050368
1662249600,6.858060,7.260000,6.798090,7.142370,45176.180591,322664.996968,-0.006724,-0.006747,7.428113,0.037982
1662177600,6.875880,6.931330,6.733620,6.863500,23754.999135,163042.436563,-0.039044,-0.039827,7.400218,0.038643
1662163200,6.900000,6.960000,6.740000,6.850000,12865.626887,88129.544178,-0.041958,-0.042864,7.427083,0.050346
1662163200,6.908750,6.965550,6.733620,6.858060,30610.547435,209928.970942,-0.000793,-0.000793,7.370711,0.038613
1662091200,6.935950,7.217870,6.781450,6.875880,46484.189924,319619.711815,0.002598,0.002595,7.357118,0.037428
1662076800,6.890000,7.200000,6.800000,6.910000,55904.865652,386302.621658,0.008759,0.008721,7.384167,0.050387
1662076800,6.916730,7.217870,6.781450,6.908750,33573.344499,231949.843807,0.004780,0.004769,7.334478,0.036668
1662004800,6.550030,6.989660,6.471870,6.935950,76150.025547,528172.769693,0.003937,0.003929,7.321606,0.036287
1661990400,6.660000,6.970000,6.450000,6.910000,125858.184869,869680.057445,0.000000,0.000000,7.344167,0.050387
1661990400,6.630060,6.958400,6.471870,6.916730,73125.828997,505791.615198,-0.002771,-0.002775,7.316636,0.035811
1661918400,6.781530,6.781530,6.522200,6.550030,13444.593440,88062.490370,-0.053016,-0.054473,7.268720,0.031251
1661904000,6.570000,6.890000,6.550000,6.630000,37993.674641,251898.062868,-0.040521,-0.041365,7.302083,0.050683
1661904000,6.549660,6.887390,6.549660,6.630060,54420.774026,360812.997039,0.012218,0.012144,7.221740,0.031356
1661832000,6.667600,6.822470,6.368900,6.781530,63403.194201,429970.663570,0.022846,0.022589,7.175055,0.031513
1661817600,6.710000,6.810000,6.390000,6.580000,50874.679151,334755.388815,-0.007541,-0.007570,7.265833,0.050506
1661817600,6.707470,6.816610,6.368900,6.549660,59830.426468,391868.951020,-0.034191,-0.034790,7.113496,0.031668
1661745600,6.366260,6.720000,6.300520,6.667600,44480.110566,296575.585210,0.018007,0.017847,7.062504,0.032039
1661731200,6.230000,6.710000,6.200000,6.700000,55549.823176,372183.815278,0.018237,0.018073,7.248333,0.049945
1661731200,6.246050,6.720000,6.200000,6.707470,42944.047122,288045.907749,0.005980,0.005962,7.012862,0.032107
1661659200,6.498260,6.623400,6.200000,6.366260,73669.699713,469000.462495,-0.050870,-0.052210,6.954456,0.033324
1661644800,6.520000,6.590000,6.240000,6.240000,40548.284336,253021.294256,-0.068657,-0.071127,7.228333,0.050601
1661644800,6.536590,6.623400,6.230000,6.246050,64550.371962,403184.850793,-0.018882,-0.019063,6.891572,0.033373
1661572800,6.572520,6.601130,6.425000,6.498260,84349.966501,548128.013315,0.040379,0.039585,6.839417,0.034810
1661558400,6.510000,6.610000,6.440000,6.550000,22051.981942,144440.481723,0.049679,0.048485,7.215000,0.051471
1661558400,6.494920,6.601130,6.425000,6.536590,87806.758053,573956.776622,0.005899,0.005881,6.803042,0.033971
1661486400,7.119760,7.181790,6.426420,6.572520,78086.046053,513222.099404,0.005497,0.005482,6.783564,0.032620
1661472000,7.100000,7.180000,6.410000,6.480000,88152.575307,571228.687990,-0.010687,-0.010745,7.180000,0.049520
1661472000,7.127660,7.181790,6.426420,6.494920,72772.929839,472654.357470,-0.011807,-0.011877,6.759274,0.032632
1661400000,7.172120,7.366450,7.015000,7.119760,39474.426038,281048.439528,0.096204,0.091854,6.780098,0.035795
1661385600,7.140000,7.390000,7.020000,7.130000,38585.109096,275111.827857,0.100309,0.095591,7.165417,0.053707
1661385600,7.121930,7.366450,7.015000,7.127660,46280.400404,329870.958744,0.001110,0.001109,6.799396,0.035793
1661313600,7.042820,7.327550,7.042820,7.172120,27477.823561,197074.247918,0.006238,0.006218,6.795372,0.030619
1661299200,7.160000,7.370000,7.020000,7.130000,53279.396537,379882.097311,0.000000,0.000000,7.125000,0.050682
1661299200,7.250000,7.371220,7.022970,7.121930,63926.944646,455283.224883,-0.006998,-0.007023,6.784766,0.030479
1661227200,7.066180,7.350140,6.777000,7.042820,63917.224520,450157.507194,-0.011108,-0.011170,6.778603,0.030128
1661212800,7.050000,7.350000,6.800000,7.240000,81059.495486,586870.747319,0.015428,0.015310,7.108333,0.049549
1661212800,7.049800,7.350140,6.777000,7.250000,66546.912030,482465.112218,0.029417,0.028993,6.783088,0.030698
1661140800,7.015050,7.122770,6.683410,7.066180,91414.055181,645948.168439,-0.025354,-0.025681,6.791533,0.030040
1661126400,7.060000,7.060000,6.690000,7.040000,37504.658551,264032.796201,-0.027624,-0.028013,7.085833,0.049830
1661126400,7.155240,7.155240,6.683410,7.049800,88798.633156,626012.604023,-0.002318,-0.002321,6.799522,0.030047
1661054400,6.906540,7.177500,6.887300,7.015050,24576.148446,172402.910156,-0.004929,-0.004941,6.805321,0.030075
1661040000,6.890000,7.170000,6.890000,7.090000,65075.427309,461384.779620,0.007102,0.007077,7.070000,0.049788
1661040000,6.902700,7.177500,6.887300,7.155240,35505.492801,254050.322309,0.019984,0.019787,6.815591,0.030312
1660968000,7.060000,7.204830,6.662220,6.906540,64456.645442,445172.400011,-0.034758,-0.035376,6.814366,0.031214
1660953600,6.960000,7.200000,6.670000,6.900000,97192.627692,670629.131075,-0.026798,-0.027164,7.062917,0.048851
1660953600,6.901110,7.204830,6.662220,6.902700,66536.624046,459282.354802,-0.000556,-0.000556,6.813781,0.031208
1660881600,7.482790,7.482790,6.830000,7.060000,126520.711165,893236.220825,0.022788,0.022532,6.835030,0.029350
1660867200,7.630000,7.690000,6.840000,6.910000,138028.940855,953779.981310,0.001449,0.001448,7.028333,0.044509
1660867200,7.639510,7.697920,6.830000,6.901110,131870.065245,910049.825963,-0.022506,-0.022763,6.846324,0.029756
1660795200,8.074850,8.246730,7.390000,7.482790,68302.741398,511095.070306,0.084288,0.080923,6.875543,0.033965
1660780800,8.060000,8.230000,7.620000,7.650000,101531.515293,776716.091989,0.107091,0.101736,7.012917,0.049367
1660780800,8.052810,8.246730,7.610000,7.639510,51257.565056,391582.680821,0.020944,0.020728,6.920953,0.033077
1660708800,8.643510,8.732760,7.945530,8.074850,85684.105480,691886.299135,0.056985,0.055421,6.979589,0.034567
1660694400,8.440000,8.740000,7.990000,8.060000,115791.065057,933275.984358,0.053595,0.052208,7.019583,0.050484
1660694400,8.466040,8.732760,7.970350,8.052810,85216.432769,686231.741967,-0.002729,-0.002733,7.035645,0.034641
1660622400,8.705740,8.710380,8.386210,8.643510,78002.212563,674212.904310,0.073353,0.070788,7.130530,0.034711
1660608000,8.650000,8.820000,8.380000,8.460000,91859.063641,777127.678403,0.049628,0.048436,7.048750,0.051206
1660608000,8.675800,8.834170,8.386210,8.466040,79862.807726,676121.724721,-0.020532,-0.020746,7.223030,0.034780
1660536000,8.986110,8.986110,8.512360,8.705740,83773.085737,729306.703424,0.028313,0.027920,7.315008,0.034457
1660521600,8.740000,9.050000,8.500000,8.670000,81812.258160,709312.278245,0.024823,0.024520,7.101250,0.050221
1660521600,8.764290,9.049980,8.520960,8.675800,98654.222030,855904.299488,-0.003439,-0.003445,7.404142,0.034591
1660449600,9.178690,9.374900,8.560960,8.986110,90478.669292,813051.274912,0.035767,0.035143,7.504708,0.034878
1660435200,9.140000,9.360000,8.690000,8.780000,76351.903673,670369.714251,0.012687,0.012608,7.171667,0.049039
1660435200,9.146000,9.374900,8.688080,8.764290,71718.014767,628557.479642,-0.024685,-0.024995,7.599265,0.035383
1660363200,9.351520,9.351520,9.000000,9.178690,21560.434598,197896.545440,0.047283,0.046199,7.685054,0.031596
1660348800,9.340000,9.450000,9.060000,9.150000,57217.877963,523543.583361,0.042141,0.041277,7.275417,0.047042
1660348800,9.343620,9.491500,9.067420,9.146000,88457.739152,809034.482284,-0.003562,-0.003568,7.769151,0.031675
1660276800,9.047080,9.512180,8.877270,9.351520,159982.991953,1496084.148908,0.022471,0.022222,7.859960,0.031744
1660262400,8.930000,9.450000,8.820000,9.320000,97322.543629,907046.106618,0.018579,0.018409,7.355417,0.042322
1660262400,8.958490,9.512180,8.810000,9.343620,172700.039759,1613643.545493,-0.000845,-0.000845,7.952530,0.031612
1660190400,9.076650,9.155950,8.810000,9.047080,64211.684342,580928.245177,-0.031737,-0.032252,8.036041,0.032530
1660176000,9.100000,9.210000,8.850000,8.960000,140586.078732,1259651.265439,-0.038627,-0.039392,7.430833,0.042553
1660176000,9.054730,9.217900,8.842100,8.958490,86700.002687,776701.107071,-0.009792,-0.009840,8.107228,0.032549
1660104000,8.408140,9.308360,8.311430,9.076650,168983.836424,1533807.138878,0.013190,0.013103,8.190997,0.031702
1660089600,8.660000,9.300000,8.310000,9.060000,160038.546746,1449949.233521,0.011161,0.011099,7.522917,0.041073
1660089600,8.757350,9.308360,8.311430,9.054730,166548.343349,1508050.280972,-0.002415,-0.002418,8.274536,0.031704
1660017600,8.717270,8.900010,8.265530,8.408140,155676.150058,1308946.864349,-0.071409,-0.074087,8.332582,0.035792
1660003200,8.580000,8.940000,8.270000,8.750000,123014.723879,1076378.833942,-0.034216,-0.034815,7.599583,0.042166
1660003200,8.640000,8.943040,8.265530,8.757350,151087.368730,1323124.968548,0.041532,0.040693,8.399336,0.036367
1659931200,8.426030,8.943040,8.366120,8.717270,124780.102817,1087741.846884,-0.004577,-0.004587,8.474783,0.035291
1659916800,8.300000,8.780000,8.240000,8.630000,115990.657602,1000999.375104,-0.013714,-0.013809,7.671250,0.042410
1659916800,8.341410,8.779570,8.240900,8.640000,123592.801756,1067841.807172,-0.008864,-0.008904,8.547171,0.035443
1659844800,7.749260,8.511680,7.691160,8.426030,84507.878565,712065.920025,-0.024765,-0.025077,8.604089,0.036021
1659830400,7.780000,8.370000,7.690000,8.370000,93302.529570,780942.172504,-0.030127,-0.030591,7.743750,0.041920
1659830400,7.823790,8.365710,7.668470,8.341410,77735.111130,648420.433331,-0.010043,-0.010093,8.664101,0.035650
1659758400,7.780760,8.105240,7.668470,7.749260,43465.797386,336827.765051,-0.070989,-0.073635,8.675204,0.035392
1659744000,7.870000,8.090000,7.740000,7.800000,21532.733370,167955.320285,-0.068100,-0.070530,7.794583,0.044783
1659744000,7.877470,8.105240,7.746770,7.823790,58010.330700,453860.645227,0.009618,0.009572,8.682882,0.035205
1659672000,7.631490,7.897190,7.591930,7.780760,126122.813409,981331.341660,-0.005500,-0.005515,8.670629,0.033182
1659657600,7.370000,7.890000,7.360000,7.880000,72654.989385,572521.316352,0.010256,0.010204,7.843750,0.044734
1659657600,7.345880,7.897190,7.345880,7.877470,120395.197511,948409.556537,0.012429,0.012353,8.663323,0.033292
1659585600,7.417430,7.631490,7.186030,7.631490,67200.552623,512840.345337,-0.031226,-0.031724,8.621155,0.029892
1659571200,7.280000,7.520000,7.180000,7.360000,36117.573841,265825.343469,-0.065990,-0.068268,7.890417,0.044539
1659571200,7.289360,7.537890,7.186030,7.345880,62941.966301,462364.131411,-0.037425,-0.038143,8.574482,0.030473
1659499200,7.190240,7.596980,7.190240,7.417430,27292.389757,202439.390555,0.009740,0.009693,8.520803,0.029807
1659484800,7.180000,7.630000,7.070000,7.280000,44093.185274,320998.388796,-0.010870,-0.010929,7.920833,0.043774
1659484800,7.179360,7.631200,7.050350,7.289360,70589.410469,514551.625096,-0.017266,-0.017417,8.463034,0.029884
1659412800,7.122250,7.466500,7.032200,7.190240,57267.221818,411765.069005,-0.013598,-0.013691,8.388206,0.028494
1659398400,7.570000,7.630000,7.030000,7.180000,60762.364796,436273.779237,-0.013736,-0.013831,7.950000,0.043827
1659398400,7.593150,7.664510,7.032200,7.179360,62995.743099,452269.118175,-0.001513,-0.001514,8.322168,0.028326
1659326400,7.753620,7.797890,7.074870,7.122250,89361.451098,636454.595083,-0.007955,-0.007987,8.236482,0.025778
1659312000,7.650000,7.870000,7.420000,7.590000,35274.718746,267735.115284,0.057103,0.055532,7.969167,0.040511
1659312000,7.658910,7.879490,7.419630,7.593150,82803.953455,628742.839177,0.066117,0.064023,8.171780,0.030116
1659240000,7.927690,8.065200,7.585030,7.753620,70843.194551,549291.210135,0.021134,0.020913,8.105201,0.030060
1659225600,7.790000,8.060000,7.600000,7.660000,45533.138141,348783.838163,0.009223,0.009180,7.991250,0.040522
1659225600,7.818430,8.083000,7.585030,7.658910,66719.190805,510996.277648,-0.012215,-0.012290,8.035005,0.030042
1659153600,7.768170,8.204230,7.679160,7.927690,72167.441885,572121.107357,0.035094,0.034492,7.988364,0.030816
1659139200,7.930000,8.200000,7.690000,7.810000,81518.214275,636657.253488,0.019582,0.019393,8.015000,0.040582
1659139200,7.877270,8.204230,7.679160,7.818430,91616.954960,716300.749168,-0.013782,-0.013878,7.940861,0.030853
1659067200,7.628020,8.127150,7.383160,7.768170,153139.064487,1189610.286576,-0.006428,-0.006449,7.886341,0.030604
1659052800,7.250000,8.110000,7.110000,7.910000,132850.907595,1050850.679077,0.012804,0.012723,8.051250,0.040051
1659052800,7.225120,8.110000,7.117190,7.877270,160767.910738,1266412.240219,0.014044,0.013947,7.837280,0.030871
1658980800,6.867010,7.656770,6.867010,7.628020,67686.883319,516316.899695,-0.031642,-0.032153,7.804775,0.028114
1658966400,6.870000,7.300000,6.690000,7.230000,84848.470507,613454.441765,-0.085967,-0.089889,8.057083,0.044193
1658966400,6.863340,7.298590,6.696420,7.225120,125812.846902,909012.916409,-0.052818,-0.054264,7.740933,0.028116
1658894400,6.205280,6.960720,6.205280,6.867010,109986.526678,755278.578563,-0.049565,-0.050835,7.663838,0.029377
1658880000,6.340000,6.840000,6.200000,6.830000,38240.591717,261183.241426,-0.055325,-0.056914,8.054167,0.045363
1658880000,6.348090,6.872090,6.193670,6.863340,98298.995874,674659.430342,-0.000534,-0.000535,7.589811,0.029433
1658808000,6.394890,6.419130,6.083250,6.205280,41064.866077,254818.992170,-0.095880,-0.100794,7.497280,0.034260
1658793600,6.390000,6.440000,6.090000,6.350000,63075.788784,400531.258778,-0.070278,-0.072870,8.030833,0.047609
1658793600,6.438220,6.438220,6.083250,6.348090,52730.724991,334739.388008,0.023014,0.022753,7.414225,0.035002
1658721600,6.706200,6.845520,6.270000,6.394890,55279.033141,353503.336243,0.007372,0.007345,7.357792,0.032715
1658707200,7.100000,7.130000,6.440000,6.440000,221024.553660,1423398.125572,0.014173,0.014074,7.980417,0.041730
1658707200,7.090700,7.136200,6.426420,6.438220,53122.123561,342011.918353,0.006776,0.006753,7.300060,0.032656
1658635200,6.880390,7.244090,6.680000,6.706200,63569.850535,426312.131658,0.041623,0.040780,7.255287,0.034167
1658620800,6.910000,7.240000,6.850000,7.090000,179792.209578,1274726.765906,0.100932,0.096157,7.940000,0.045622
