unix,open,high,low,close,Volume BTC,Volume USDT
1693393200,27441.000000,27441.000000,27327.000000,27352.000000,0.993496,27174.091378
1693389600,27433.000000,27454.000000,27399.000000,27434.000000,1.210183,33200.149723
1693386000,27463.000000,27463.000000,27316.000000,27414.000000,2.303276,63142.009086
1693382400,27447.000000,27493.000000,27406.000000,27478.000000,0.934734,25684.610410
1693378800,27379.000000,27469.000000,27379.000000,27441.000000,0.967904,26560.264640
1693375200,27474.000000,27474.000000,27381.000000,27397.000000,0.558759,15308.324707
1693371600,27478.000000,27480.000000,27433.000000,27477.000000,0.848306,23308.891048
1693368000,27417.000000,27447.000000,27408.000000,27443.000000,0.679462,18646.462493
1693364400,27379.000000,27427.000000,27290.000000,27424.000000,0.666004,18264.488485
1693360800,27549.000000,27557.000000,27355.000000,27411.000000,2.392689,65586.005580
1693357200,27631.000000,27649.000000,27467.000000,27568.000000,1.230796,33930.581371
1693353600,27735.000000,27762.000000,27623.000000,27623.000000,0.995013,27485.256529
1693350000,27638.000000,27774.000000,27567.000000,27740.000000,1.345001,37310.338559
1693346400,27669.000000,27692.000000,27536.000000,27596.000000,0.814823,22485.868478
1693342800,27578.000000,27729.000000,27578.000000,27630.000000,2.700252,74607.955300
1693339200,27849.000000,27883.000000,27568.000000,27605.000000,4.680012,129191.721046
1693335600,27966.000000,28005.000000,27828.000000,27862.000000,3.158705,88007.827844
1693332000,27905.000000,27998.000000,27831.000000,27978.000000,6.197923,173405.488295
1693328400,27981.000000,28049.000000,27791.000000,27897.000000,4.585009,127907.997747
1693324800,27444.000000,28126.000000,27373.000000,27992.000000,8.439534,236239.431529
1693321200,27517.000000,27540.000000,27271.000000,27428.000000,3.949235,108319.608254
1693317600,26070.000000,27675.000000,26070.000000,27492.000000,25.504952,701182.129662
1693314000,26049.000000,26049.000000,26009.000000,26039.000000,0.045065,1173.442067
1693310400,25969.000000,26020.000000,25969.000000,26017.000000,0.045952,1195.537607
1693306800,26003.000000,26003.000000,25974.000000,25988.000000,0.136608,3550.167924
1693303200,25924.000000,25979.000000,25924.000000,25973.000000,0.041484,1077.459776
1693299600,25961.000000,25979.000000,25961.000000,25975.000000,0.084874,2204.608903
1693296000,25984.000000,26002.000000,25966.000000,25972.000000,0.243576,6326.149119
1693292400,26009.000000,26023.000000,26005.000000,26023.000000,0.044196,1150.108084
1693288800,26058.000000,26058.000000,25999.000000,26001.000000,0.048385,1258.052405
1693285200,26061.000000,26073.000000,26046.000000,26065.000000,0.053973,1406.797644
1693281600,26087.000000,26087.000000,26068.000000,26068.000000,0.157158,4096.806735
1693278000,26082.000000,26093.000000,26071.000000,26093.000000,0.132809,3465.376365
1693274400,26103.000000,26103.000000,26103.000000,26103.000000,0.001490,38.902084
1693270800,26143.000000,26200.000000,26100.000000,26100.000000,0.648604,16928.560224
1693267200,26109.000000,26164.000000,26101.000000,26154.000000,0.070855,1853.146901
1693263600,26049.000000,26115.000000,26049.000000,26115.000000,0.022067,576.283883
1693260000,26014.000000,26061.000000,26014.000000,26061.000000,0.018343,478.029626
1693256400,26002.000000,26004.000000,25955.000000,25955.000000,0.262756,6819.833018
1693252800,26009.000000,26009.000000,25977.000000,26003.000000,0.262107,6815.578982
1693249200,26147.000000,26147.000000,25960.000000,26000.000000,0.907595,23597.457260
1693245600,26175.000000,26175.000000,26175.000000,26175.000000,0.000000,0.000000
1693242000,26165.000000,26175.000000,26157.000000,26175.000000,1.946363,50946.042887
1693238400,26119.000000,26152.000000,26119.000000,26152.000000,0.309939,8105.519759
1693234800,26144.000000,26153.000000,26079.000000,26085.000000,0.109615,2859.310405
1693231200,26096.000000,26143.000000,26096.000000,26143.000000,0.076477,1999.348407
1693227600,26126.000000,26147.000000,26108.000000,26114.000000,1.099972,28724.671942
1693224000,26064.000000,26245.000000,26064.000000,26115.000000,0.534240,13951.689091
1693220400,25962.000000,25984.000000,25959.000000,25984.000000,0.316610,8226.797618
1693216800,25937.000000,25967.000000,25937.000000,25967.000000,0.093934,2439.190670
1693213200,25971.000000,25971.000000,25865.000000,25954.000000,1.001462,25991.940855
1693209600,25933.000000,25972.000000,25927.000000,25972.000000,0.444850,11553.635889
1693206000,25935.000000,25935.000000,25899.000000,25922.000000,0.084254,2184.031151
1693202400,25962.000000,25988.000000,25938.000000,25940.000000,1.087252,28203.328812
1693198800,25997.000000,25997.000000,25871.000000,25929.000000,0.133419,3459.422029
1693195200,26038.000000,26038.000000,26038.000000,26038.000000,0.000000,0.000000
1693191600,26038.000000,26038.000000,26038.000000,26038.000000,0.008900,231.738200
1693188000,26020.000000,26044.000000,26020.000000,26039.000000,0.026032,677.836832
1693184400,26004.000000,26059.000000,25993.000000,26024.000000,0.148667,3868.916254
1693180800,26079.000000,26093.000000,26008.000000,26030.000000,0.196994,5127.741326
1693177200,26079.000000,26079.000000,26079.000000,26079.000000,0.000000,0.000000
1693173600,26062.000000,26079.000000,26062.000000,26079.000000,0.025148,655.822956
1693170000,26086.000000,26109.000000,26057.000000,26057.000000,0.087881,2289.908182
1693166400,26091.000000,26091.000000,26091.000000,26091.000000,0.028269,737.574306
1693162800,26161.000000,26161.000000,26120.000000,26120.000000,0.299447,7821.548849
1693159200,26068.000000,26105.000000,26068.000000,26105.000000,0.065661,1714.085887
1693155600,26164.000000,26164.000000,26123.000000,26123.000000,0.006954,181.658558
1693152000,26158.000000,26158.000000,26158.000000,26158.000000,0.000000,0.000000
1693148400,26158.000000,26158.000000,26158.000000,26158.000000,0.060000,1569.480000
1693144800,26105.000000,26167.000000,26105.000000,26163.000000,0.934053,24437.629686
1693141200,26082.000000,26088.000000,26067.000000,26072.000000,0.077186,2012.388699
1693137600,26062.000000,26066.000000,26062.000000,26066.000000,0.040363,1052.092314
1693134000,26076.000000,26080.000000,26076.000000,26080.000000,0.200000,5216.000000
1693130400,26087.000000,26090.000000,26085.000000,26085.000000,0.015636,407.852278
1693126800,26055.000000,26055.000000,26055.000000,26055.000000,0.002827,73.662435
1693123200,26030.000000,26030.000000,26030.000000,26030.000000,0.024692,642.720005
1693119600,26050.000000,26050.000000,26050.000000,26050.000000,0.020500,534.015882
1693116000,26030.000000,26040.000000,26030.000000,26040.000000,0.007644,199.052885
1693112400,26043.000000,26043.000000,26035.000000,26035.000000,0.055579,1446.995880
1693108800,26020.000000,26020.000000,26020.000000,26020.000000,0.000000,0.000000
1693105200,26016.000000,26020.000000,26016.000000,26020.000000,0.015352,399.459300
1693101600,26009.000000,26010.000000,26001.000000,26001.000000,0.064684,1681.840104
1693098000,26008.000000,26008.000000,25978.000000,25978.000000,0.021671,562.965341
1693094400,26033.000000,26033.000000,26010.000000,26010.000000,0.054601,1420.174351
1693090800,26014.000000,26014.000000,26014.000000,26014.000000,0.157700,4102.407800
1693087200,26045.000000,26045.000000,26043.000000,26043.000000,0.096894,2523.401587
1693083600,26041.000000,26041.000000,26040.000000,26040.000000,0.083898,2184.715638
1693080000,26034.000000,26036.000000,26034.000000,26036.000000,0.095197,2478.560287
1693076400,26018.000000,26018.000000,26018.000000,26018.000000,0.000000,0.000000
1693072800,26018.000000,26018.000000,26018.000000,26018.000000,0.005147,133.910223
1693069200,26042.000000,26042.000000,26018.000000,26021.000000,0.021279,553.699818
1693065600,26021.000000,26039.000000,26020.000000,26039.000000,0.185385,4827.231162
1693062000,26066.000000,26075.000000,26056.000000,26056.000000,0.976853,25452.885416
1693058400,26055.000000,26055.000000,26050.000000,26050.000000,0.001540,40.117000
1693054800,26013.000000,26013.000000,26013.000000,26013.000000,0.000000,0.000000
1693051200,26015.000000,26015.000000,25996.000000,26013.000000,0.049920,1298.580146
1693047600,26041.000000,26041.000000,26041.000000,26041.000000,0.000000,0.000000
1693044000,26041.000000,26041.000000,26041.000000,26041.000000,0.002405,62.637719
1693040400,26019.000000,26020.000000,26019.000000,26020.000000,0.048558,1263.478640
1693036800,26051.000000,26051.000000,26017.000000,26017.000000,0.125280,3259.404817
1693033200,26064.000000,26064.000000,26064.000000,26064.000000,0.000000,0.000000
1693029600,26056.000000,26064.000000,26056.000000,26064.000000,0.019430,506.413094
1693026000,26062.000000,26063.000000,26062.000000,26063.000000,0.001981,51.621420
1693022400,26076.000000,26076.000000,26066.000000,26066.000000,0.019597,510.802890
1693018800,26069.000000,26069.000000,26069.000000,26069.000000,0.009596,250.168291
1693015200,26055.000000,26118.000000,26055.000000,26118.000000,0.173575,4533.427671
1693011600,26048.000000,26056.000000,26048.000000,26056.000000,0.005379,140.144541
1693008000,26070.000000,26070.000000,26050.000000,26050.000000,0.018391,479.095449
1693004400,26052.000000,26052.000000,26046.000000,26049.000000,0.046278,1205.508386
1693000800,26035.000000,26035.000000,26035.000000,26035.000000,0.000000,0.000000
1692997200,26044.000000,26057.000000,26035.000000,26035.000000,0.239797,6243.123226
1692993600,25997.000000,26036.000000,25997.000000,26036.000000,0.018300,476.458800
1692990000,26064.000000,26064.000000,25959.000000,25959.000000,0.354983,9214.995390
1692986400,25960.000000,26049.000000,25960.000000,26032.000000,0.675743,17590.936830
1692982800,25971.000000,25971.000000,25844.000000,25892.000000,1.067059,27628.279200
1692979200,25948.000000,25963.000000,25921.000000,25921.000000,0.064306,1666.872715
1692975600,25869.000000,26034.000000,25861.000000,25889.000000,0.298017,7715.364961
1692972000,26111.000000,26285.000000,25830.000000,25865.000000,1.670979,43219.873387
1692968400,26123.000000,26218.000000,26068.000000,26068.000000,2.501727,65215.016047
1692964800,26125.000000,26125.000000,26109.000000,26109.000000,0.023225,606.386747
1692961200,26105.000000,26105.000000,26094.000000,26094.000000,0.323044,8429.519791
1692957600,26081.000000,26113.000000,26071.000000,26109.000000,0.057370,1497.868369
1692954000,26099.000000,26127.000000,26093.000000,26094.000000,0.572304,14933.706839
1692950400,26019.000000,26102.000000,26019.000000,26102.000000,0.083387,2176.575305
1692946800,26007.000000,26007.000000,26007.000000,26007.000000,0.000000,0.000000
1692943200,26065.000000,26065.000000,26007.000000,26007.000000,0.130304,3388.809106
1692939600,26026.000000,26062.000000,26026.000000,26062.000000,0.001978,51.561843
1692936000,26081.000000,26081.000000,26031.000000,26031.000000,0.335253,8726.972405
1692932400,26100.000000,26107.000000,26012.000000,26107.000000,0.652728,17040.777728
1692928800,26154.000000,26171.000000,26133.000000,26135.000000,0.096399,2519.381070
1692925200,26147.000000,26147.000000,26147.000000,26147.000000,0.075622,1977.289741
1692921600,26180.000000,26180.000000,26120.000000,26120.000000,0.056926,1486.903724
1692918000,26078.000000,26191.000000,26078.000000,26168.000000,0.770218,20155.060437
1692914400,26121.000000,26121.000000,26121.000000,26121.000000,0.007685,200.742497
1692910800,25956.000000,25956.000000,25956.000000,25956.000000,0.000000,0.000000
1692907200,26034.000000,26077.000000,25949.000000,25956.000000,0.362291,9403.628051
1692903600,26029.000000,26042.000000,26008.000000,26008.000000,0.016480,428.604818
1692900000,26055.000000,26055.000000,26015.000000,26015.000000,0.508012,13215.923855
1692896400,26076.000000,26076.000000,25944.000000,26009.000000,3.260864,84811.804493
1692892800,26060.000000,26060.000000,26060.000000,26060.000000,0.004900,127.694000
1692889200,26091.000000,26093.000000,26000.000000,26000.000000,0.153998,4003.941500
1692885600,26348.000000,26348.000000,26082.000000,26113.000000,1.860204,48575.507052
1692882000,26389.000000,26421.000000,26341.000000,26344.000000,0.673322,17737.992134
1692878400,26427.000000,26427.000000,26389.000000,26389.000000,0.032228,850.476303
1692874800,26512.000000,26512.000000,26459.000000,26459.000000,0.007557,199.962305
1692871200,26427.000000,26427.000000,26427.000000,26427.000000,0.000000,0.000000
1692867600,26522.000000,26569.000000,26427.000000,26427.000000,0.119789,3165.664432
1692864000,26450.000000,26491.000000,26434.000000,26491.000000,0.332160,8799.261951
1692860400,26451.000000,26498.000000,26451.000000,26491.000000,0.698683,18508.818506
1692856800,26405.000000,26512.000000,26402.000000,26512.000000,0.196067,5198.133341
1692853200,26462.000000,26462.000000,26411.000000,26411.000000,0.304681,8046.924345
1692849600,26445.000000,26445.000000,26445.000000,26445.000000,0.000000,0.000000
1692846000,26432.000000,26445.000000,26432.000000,26445.000000,0.050865,1345.116992
1692842400,26399.000000,26399.000000,26374.000000,26376.000000,0.375925,9915.410724
1692838800,26525.000000,26525.000000,26363.000000,26363.000000,0.278062,7330.549297
1692835200,26509.000000,26522.000000,26496.000000,26521.000000,0.582870,15458.304022
1692831600,26453.000000,26520.000000,26431.000000,26435.000000,1.017347,26893.555785
1692828000,26364.000000,26474.000000,26363.000000,26467.000000,0.390012,10322.446810
1692824400,26575.000000,26591.000000,26227.000000,26333.000000,1.965848,51766.671961
1692820800,26627.000000,26690.000000,26545.000000,26647.000000,0.946887,25231.697090
1692817200,26494.000000,26817.000000,26483.000000,26647.000000,4.726465,125946.109124
1692813600,26534.000000,26534.000000,26471.000000,26471.000000,0.005360,141.886942
1692810000,26500.000000,26583.000000,26456.000000,26564.000000,0.532241,14138.444611
1692806400,26157.000000,26462.000000,26157.000000,26453.000000,1.938735,51285.350342
1692802800,26040.000000,26182.000000,26040.000000,26150.000000,4.057709,106109.097934
1692799200,26054.000000,26085.000000,25948.000000,26085.000000,0.739489,19289.565870
1692795600,25841.000000,25903.000000,25841.000000,25903.000000,0.025486,660.173442
1692792000,25915.000000,25960.000000,25842.000000,25845.000000,1.751502,45267.556526
1692788400,25953.000000,25953.000000,25932.000000,25936.000000,0.015126,392.316236
1692784800,26020.000000,26020.000000,25996.000000,26002.000000,0.282360,7341.929400
1692781200,26033.000000,26044.000000,26033.000000,26044.000000,0.022054,574.384273
1692777600,26052.000000,26052.000000,26052.000000,26052.000000,0.000000,0.000000
1692774000,26026.000000,26119.000000,26026.000000,26052.000000,0.231704,6036.365113
1692770400,26050.000000,26190.000000,26050.000000,26093.000000,1.575092,41098.867467
1692766800,26046.000000,26046.000000,26011.000000,26014.000000,4.915522,127872.401535
1692763200,25993.000000,26058.000000,25993.000000,26055.000000,0.105073,2737.677276
1692759600,26043.000000,26045.000000,26011.000000,26017.000000,0.053076,1380.881674
1692756000,26082.000000,26091.000000,26044.000000,26066.000000,0.079067,2060.953645
1692752400,26010.000000,26073.000000,26000.000000,26048.000000,0.358890,9348.378442
1692748800,26090.000000,26180.000000,26052.000000,26056.000000,0.503326,13114.651834
1692745200,25808.000000,26041.000000,25798.000000,26009.000000,0.425686,11071.678358
1692741600,25744.000000,25825.000000,25744.000000,25813.000000,1.029907,26584.995844
1692738000,25867.000000,25867.000000,25354.000000,25656.000000,9.222277,236606.738969
1692734400,25826.000000,25868.000000,25814.000000,25864.000000,1.116863,28886.539718
1692730800,25956.000000,25956.000000,25786.000000,25786.000000,1.055388,27214.240899
1692727200,25794.000000,25990.000000,25776.000000,25905.000000,0.438529,11360.095817
1692723600,25945.000000,25945.000000,25737.000000,25800.000000,1.972912,50901.134244
1692720000,25912.000000,26036.000000,25776.000000,26001.000000,5.791658,150588.894198
1692716400,25967.000000,26013.000000,25917.000000,25943.000000,0.518624,13454.655687
1692712800,25985.000000,26046.000000,25945.000000,26004.000000,0.403541,10493.667942
1692709200,26040.000000,26040.000000,25976.000000,25998.000000,0.484748,12602.489683
1692705600,26062.000000,26096.000000,26049.000000,26051.000000,2.107346,54898.467780
1692702000,26037.000000,26053.000000,26037.000000,26053.000000,0.057338,1493.830561
1692698400,26040.000000,26047.000000,26028.000000,26028.000000,0.490060,12755.274132
1692694800,26067.000000,26067.000000,26067.000000,26067.000000,0.000767,19.998863
1692691200,26092.000000,26104.000000,26069.000000,26072.000000,1.819034,47425.851319
1692687600,26081.000000,26116.000000,26081.000000,26116.000000,0.024256,633.460555
1692684000,26042.000000,26084.000000,26026.000000,26039.000000,1.589672,41393.458792
1692680400,26021.000000,26038.000000,26004.000000,26038.000000,0.078017,2031.411854
1692676800,26040.000000,26040.000000,26020.000000,26020.000000,0.072589,1888.755632
1692673200,26038.000000,26038.000000,26024.000000,26032.000000,0.030941,805.448042
1692669600,26048.000000,26059.000000,26048.000000,26059.000000,0.039487,1028.990951
1692666000,26103.000000,26109.000000,26062.000000,26065.000000,0.509723,13285.940160
1692662400,26111.000000,26122.000000,26090.000000,26116.000000,0.606370,15835.960748
1692658800,26145.000000,26145.000000,26128.000000,26128.000000,0.112230,2932.337340
1692655200,26187.000000,26187.000000,26139.000000,26140.000000,0.120225,3142.676272
1692651600,26107.000000,26248.000000,26085.000000,26192.000000,0.642715,16834.002281
1692648000,26129.000000,26129.000000,26095.000000,26095.000000,0.707606,18464.978048
1692644400,26067.000000,26130.000000,26057.000000,26108.000000,1.012338,26430.128336
1692640800,26068.000000,26068.000000,26037.000000,26048.000000,3.176395,82738.725238
1692637200,26006.000000,26066.000000,26006.000000,26058.000000,1.088927,28375.257421
1692633600,25944.000000,26035.000000,25943.000000,26003.000000,0.238173,6193.213299
1692630000,26066.000000,26066.000000,25813.000000,25934.000000,8.988035,233095.694244
1692626400,26116.000000,26158.000000,26077.000000,26120.000000,0.651288,17011.650135
1692622800,26020.000000,26127.000000,25989.000000,26127.000000,0.301313,7872.408409
1692619200,26068.000000,26077.000000,26003.000000,26003.000000,0.765957,19917.182211
1692615600,25962.000000,26038.000000,25935.000000,26038.000000,0.275423,7171.472406
1692612000,26028.000000,26028.000000,25914.000000,25914.000000,0.971046,25163.689154
1692608400,26088.000000,26088.000000,25996.000000,25996.000000,0.122436,3182.854835
1692604800,26007.000000,26061.000000,26007.000000,26060.000000,0.181302,4724.719435
1692601200,26025.000000,26047.000000,26008.000000,26015.000000,0.180200,4687.900659
1692597600,26072.000000,26105.000000,26033.000000,26049.000000,0.472819,12316.456921
1692594000,26070.000000,26156.000000,26066.000000,26104.000000,0.489814,12786.100740
1692590400,26078.000000,26078.000000,26052.000000,26052.000000,0.118162,3078.364500
1692586800,26089.000000,26089.000000,26089.000000,26089.000000,0.008480,221.245938
1692583200,26106.000000,26106.000000,26106.000000,26106.000000,0.007307,190.744794
1692579600,26129.000000,26148.000000,26092.000000,26122.000000,0.105904,2766.433169
1692576000,26157.000000,26157.000000,26157.000000,26157.000000,0.000000,0.000000
1692572400,26153.000000,26157.000000,26153.000000,26157.000000,0.044994,1176.907273
1692568800,26204.000000,26204.000000,26204.000000,26204.000000,0.016633,435.860303
1692565200,26176.000000,26184.000000,26172.000000,26183.000000,0.192952,5052.070595
1692561600,26174.000000,26282.000000,26169.000000,26240.000000,0.893214,23437.942445
1692558000,26141.000000,26141.000000,26141.000000,26141.000000,0.000000,0.000000
1692554400,26146.000000,26146.000000,26136.000000,26141.000000,0.121201,3168.325536
1692550800,26037.000000,26155.000000,26037.000000,26150.000000,0.065299,1707.556037
1692547200,26101.000000,26101.000000,26026.000000,26039.000000,0.410679,10693.681938
1692543600,26085.000000,26133.000000,25980.000000,26053.000000,1.924973,50151.332772
1692540000,26140.000000,26140.000000,26059.000000,26069.000000,0.412491,10753.224229
1692536400,26164.000000,26164.000000,26159.000000,26159.000000,0.038513,1007.453196
1692532800,26156.000000,26177.000000,26139.000000,26176.000000,0.044309,1159.834478
1692529200,26171.000000,26181.000000,26153.000000,26153.000000,0.016711,437.049583
1692525600,26141.000000,26161.000000,26130.000000,26140.000000,2.022444,52866.681193
1692522000,26104.000000,26128.000000,26104.000000,26128.000000,0.401479,10489.852196
1692518400,26081.000000,26081.000000,26081.000000,26081.000000,0.021080,549.796348
1692514800,26086.000000,26086.000000,26086.000000,26086.000000,0.078492,2047.546747
1692511200,26080.000000,26080.000000,26047.000000,26078.000000,0.454435,11850.752540
1692507600,26142.000000,26142.000000,26086.000000,26086.000000,0.062847,1639.435450
1692504000,26118.000000,26118.000000,26118.000000,26118.000000,0.035399,924.538284
1692500400,26115.000000,26124.000000,26115.000000,26121.000000,0.092707,2421.608167
1692496800,26069.000000,26094.000000,26069.000000,26088.000000,0.208800,5447.186922
1692493200,26166.000000,26166.000000,26050.000000,26062.000000,0.501379,13066.950183
1692489600,26082.000000,26190.000000,26082.000000,26190.000000,0.371709,9735.055567
1692486000,26074.000000,26117.000000,26072.000000,26105.000000,4.436587,115817.107812
1692482400,26065.000000,26065.000000,26065.000000,26065.000000,0.039942,1041.084581
1692478800,26075.000000,26084.000000,26060.000000,26060.000000,0.378610,9866.584939
1692475200,26129.000000,26129.000000,26058.000000,26086.000000,0.132104,3446.051901
1692471600,26136.000000,26136.000000,26104.000000,26105.000000,0.265251,6924.365608
1692468000,26053.000000,26119.000000,26033.000000,26116.000000,0.672724,17568.857634
1692464400,26264.000000,26264.000000,26073.000000,26097.000000,0.886323,23130.373158
1692460800,26190.000000,26264.000000,26127.000000,26264.000000,1.829408,48047.579066
1692457200,25972.000000,26202.000000,25972.000000,26199.000000,0.546782,14325.134020
1692453600,25955.000000,26005.000000,25955.000000,25990.000000,0.441961,11486.556514
1692450000,25965.000000,25973.000000,25945.000000,25951.000000,0.955747,24802.589099
1692446400,25912.000000,25923.000000,25896.000000,25923.000000,0.380467,9862.856929
1692442800,25920.000000,25921.000000,25916.000000,25916.000000,0.201621,5225.202061
1692439200,25935.000000,25944.000000,25919.000000,25919.000000,0.116553,3020.928654
1692435600,25926.000000,25949.000000,25892.000000,25948.000000,0.129953,3372.007989
1692432000,25924.000000,25946.000000,25898.000000,25932.000000,0.037775,979.591413
1692428400,25832.000000,25911.000000,25805.000000,25906.000000,2.253227,58372.110838
1692424800,25906.000000,25908.000000,25837.000000,25837.000000,0.063904,1651.088940
1692421200,25983.000000,25983.000000,25884.000000,25885.000000,0.155195,4017.224905
1692417600,25939.000000,25946.000000,25931.000000,25931.000000,0.369248,9574.960553
1692414000,25934.000000,25969.000000,25934.000000,25969.000000,0.022985,596.902918
1692410400,26019.000000,26042.000000,26004.000000,26004.000000,0.173257,4505.377368
1692406800,26091.000000,26091.000000,26039.000000,26042.000000,0.255679,6658.401372
1692403200,26064.000000,26152.000000,26064.000000,26102.000000,6.411575,167354.924908
1692399600,26056.000000,26056.000000,26025.000000,26030.000000,0.692291,18020.325880
1692396000,26085.000000,26100.000000,26072.000000,26081.000000,0.860623,22445.911332
1692392400,26127.000000,26144.000000,26061.000000,26061.000000,0.187291,4880.981890
1692388800,26082.000000,26224.000000,26066.000000,26066.000000,1.194405,31133.347958
1692385200,26088.000000,26124.000000,26000.000000,26040.000000,1.006932,26220.514748
1692381600,25962.000000,26280.000000,25936.000000,26199.000000,1.300976,34084.260530
1692378000,25877.000000,26105.000000,25615.000000,26083.000000,2.893759,75477.925909
1692374400,26093.000000,26130.000000,25793.000000,25914.000000,3.676087,95262.107375
1692370800,26014.000000,26246.000000,25942.000000,25981.000000,3.004050,78048.216035
1692367200,26195.000000,26276.000000,25987.000000,26023.000000,5.566740,144863.282567
1692363600,26302.000000,26363.000000,26250.000000,26269.000000,0.650894,17098.346570
1692360000,26494.000000,26494.000000,26327.000000,26327.000000,2.434074,64081.865145
1692356400,26449.000000,26505.000000,26449.000000,26502.000000,0.267488,7088.961676
1692352800,26445.000000,26454.000000,26397.000000,26439.000000,0.657074,17372.371554
1692349200,26582.000000,26597.000000,26429.000000,26429.000000,1.881981,49738.866599
1692345600,26455.000000,26588.000000,26439.000000,26588.000000,2.516881,66918.830964
1692342000,26527.000000,26527.000000,26441.000000,26441.000000,0.534081,14121.630433
1692338400,26460.000000,26606.000000,26460.000000,26495.000000,2.807309,74379.647981
1692334800,26268.000000,26532.000000,26268.000000,26440.000000,0.804756,21277.743881
1692331200,26409.000000,26439.000000,26170.000000,26238.000000,7.978298,209334.582662
1692327600,26479.000000,26508.000000,26359.000000,26359.000000,14.032201,369874.796966
1692324000,26620.000000,26669.000000,26486.000000,26486.000000,0.701027,18567.391057
1692320400,26740.000000,26740.000000,26578.000000,26606.000000,1.053834,28038.298624
1692316800,26606.000000,26797.000000,26606.000000,26728.000000,0.598081,15985.522065
1692313200,26818.000000,26998.000000,26464.000000,26660.000000,8.842368,235737.522082
1692309600,27799.000000,27885.000000,26259.000000,26828.000000,25.948313,696141.353237
1692306000,27678.000000,27702.000000,25800.000000,26417.000000,18.173298,480084.010888
1692302400,27888.000000,27888.000000,27540.000000,27664.000000,3.309473,91553.257199
1692298800,27876.000000,27927.000000,27876.000000,27927.000000,0.010133,282.979823
1692295200,27976.000000,27976.000000,27879.000000,27879.000000,1.556658,43398.056673
1692291600,27982.000000,28007.000000,27963.000000,27963.000000,0.182035,5090.257009
1692288000,27938.000000,28051.000000,27712.000000,27904.000000,4.626608,129100.882468
1692284400,28341.000000,28492.000000,27897.000000,27934.000000,44.511143,1243374.270797
1692280800,28388.000000,28437.000000,28347.000000,28363.000000,1.117680,31700.744226
1692277200,28479.000000,28507.000000,28386.000000,28401.000000,3.751103,106535.068067
1692273600,28514.000000,28552.000000,28445.000000,28524.000000,7.358762,209901.321583
1692270000,28535.000000,28546.000000,28498.000000,28546.000000,0.465088,13276.410897
1692266400,28598.000000,28600.000000,28504.000000,28504.000000,0.727111,20725.559972
1692262800,28554.000000,28608.000000,28530.000000,28591.000000,2.043829,58435.128663
1692259200,28624.000000,28624.000000,28572.000000,28572.000000,0.119119,3403.464354
1692255600,28685.000000,28685.000000,28597.000000,28605.000000,2.382608,68154.510994
1692252000,28663.000000,28696.000000,28663.000000,28675.000000,0.079205,2271.193339
1692248400,28651.000000,28664.000000,28643.000000,28653.000000,2.153325,61699.221512
1692244800,28660.000000,28709.000000,28609.000000,28637.000000,0.192242,5505.244177
1692241200,28583.000000,28681.000000,28583.000000,28681.000000,0.012415,356.064003
1692237600,28610.000000,28624.000000,28584.000000,28592.000000,0.506156,14472.024932
1692234000,28577.000000,28634.000000,28559.000000,28599.000000,0.503258,14392.673254
1692230400,28700.000000,28758.000000,28350.000000,28564.000000,4.074128,116373.395905
1692226800,28889.000000,28889.000000,28741.000000,28752.000000,1.311764,37715.824727
1692223200,28966.000000,28966.000000,28912.000000,28919.000000,0.253625,7334.595256
1692219600,28943.000000,28949.000000,28875.000000,28915.000000,0.458628,13261.221102
1692216000,29122.000000,29123.000000,28844.000000,28956.000000,4.391936,127172.906924
1692212400,29129.000000,29140.000000,29119.000000,29140.000000,0.447908,13052.051067
1692208800,29168.000000,29229.000000,29114.000000,29177.000000,0.568817,16596.387906
1692205200,29074.000000,29169.000000,29055.000000,29169.000000,0.359657,10490.828616
1692201600,29101.000000,29101.000000,28975.000000,29065.000000,5.919412,172047.714140
1692198000,29168.000000,29170.000000,29112.000000,29112.000000,2.154758,62729.314314
1692194400,29062.000000,29135.000000,29062.000000,29135.000000,0.079730,2322.931511
1692190800,29159.000000,29159.000000,29098.000000,29098.000000,0.078994,2298.555482
1692187200,29142.000000,29192.000000,29050.000000,29156.000000,2.268696,66146.091246
1692183600,29196.000000,29196.000000,29146.000000,29146.000000,0.101530,2959.189300
1692180000,29200.000000,29210.000000,29189.000000,29193.000000,0.051493,1503.236317
1692176400,29182.000000,29182.000000,29107.000000,29135.000000,0.923487,26905.790249
1692172800,29201.000000,29210.000000,29165.000000,29210.000000,0.053387,1559.448583
1692169200,29195.000000,29207.000000,29181.000000,29207.000000,0.094220,2751.889089
1692165600,29154.000000,29183.000000,29124.000000,29179.000000,0.096783,2824.018026
1692162000,29197.000000,29198.000000,29144.000000,29145.000000,0.118868,3464.405528
1692158400,29227.000000,29231.000000,29210.000000,29210.000000,0.039250,1146.488119
1692154800,29251.000000,29251.000000,29230.000000,29236.000000,0.009425,275.540529
1692151200,29258.000000,29260.000000,29226.000000,29247.000000,0.092936,2718.088956
1692147600,29227.000000,29238.000000,29221.000000,29238.000000,0.094436,2761.123861
1692144000,29225.000000,29242.000000,29214.000000,29235.000000,0.118808,3473.338724
1692140400,29181.000000,29202.000000,29181.000000,29202.000000,0.053785,1570.631322
1692136800,29226.000000,29238.000000,29199.000000,29199.000000,0.022522,657.630974
1692133200,29195.000000,29242.000000,29195.000000,29242.000000,1.340812,39208.034739
