unix,open,high,low,close,Volume BTC,Volume USD
1699056000,34734.000000,35276.000000,34609.000000,35086.000000,789.132942,27687518.405819
1698969600,34947.000000,34947.000000,34132.000000,34727.000000,1346.426796,46757363.342261
1698883200,35440.000000,35968.000000,34320.000000,34937.000000,1636.757560,57183398.888743
1698796800,34667.000000,35612.000000,34102.000000,35440.000000,2098.166184,74359009.577617
1698710400,34489.000000,34730.000000,34061.000000,34661.000000,1565.287625,54254434.353488
1698624000,34549.000000,34860.000000,34095.000000,34495.000000,1843.156765,63579692.622128
1698537600,34090.000000,34755.000000,33945.000000,34538.000000,949.333363,32788075.697511
1698451200,33902.000000,34506.000000,33878.000000,34091.000000,772.855638,26347421.541763
1698364800,34148.000000,34245.000000,33407.000000,33906.000000,2094.037743,71000443.711785
1698278400,34494.000000,34834.000000,33738.000000,34165.000000,2077.766121,70986879.526357
1698192000,33928.000000,35138.000000,33686.000000,34498.000000,2514.837977,86756880.546760
1698105600,33090.000000,35198.000000,32852.000000,33917.000000,5503.075154,186647799.984990
1698019200,30007.000000,34283.000000,29898.000000,33074.000000,5126.766153,169562663.748622
1697932800,29921.000000,30247.000000,29678.000000,30002.000000,921.909101,27659116.860803
1697846400,29682.000000,30364.000000,29483.000000,29927.000000,918.261903,27480823.970183
1697760000,28734.000000,30233.000000,28595.000000,29688.000000,2771.392848,82277110.870830
1697673600,28327.000000,28916.000000,28138.000000,28733.000000,1546.739749,44442473.209454
1697587200,28408.000000,28984.000000,28156.000000,28328.000000,1413.076381,40029627.728050
1697500800,28520.000000,28627.000000,28081.000000,28408.000000,1864.881141,52977543.442449
1697414400,27161.000000,29900.000000,27123.000000,28518.000000,4785.419441,136470591.611879
1697328000,26858.000000,27299.000000,26814.000000,27174.000000,758.254521,20604808.344958
1697241600,26867.000000,26981.000000,26800.000000,26855.000000,421.719800,11325285.229537
1697155200,26744.000000,27108.000000,26675.000000,26867.000000,1292.127867,34715599.405376
1697068800,26870.000000,26933.000000,26545.000000,26756.000000,1099.969966,29430796.403607
1696982400,27394.000000,27474.000000,26533.000000,26874.000000,2042.777387,54897599.486145
1696896000,27598.000000,27733.000000,27294.000000,27395.000000,1183.583709,32424275.695179
1696809600,27930.000000,27996.000000,27280.000000,27594.000000,1186.724515,32746476.257252
1696723200,27976.000000,28104.000000,27715.000000,27933.000000,559.687813,15633759.691982
1696636800,27945.000000,28034.000000,27864.000000,27971.000000,355.002164,9929765.534558
1696550400,27420.000000,28301.000000,27185.000000,27948.000000,1718.753547,48035724.144412
1696464000,27787.000000,28125.000000,27369.000000,27417.000000,1535.578367,42100952.086120
1696377600,27431.000000,27831.000000,27221.000000,27790.000000,1275.011058,35432557.312102
1696291200,27509.000000,27670.000000,27170.000000,27435.000000,1304.182862,35780256.811014
1696204800,27995.000000,28592.000000,27333.000000,27507.000000,2577.973150,70912307.440351
1696118400,26965.000000,28053.000000,26959.000000,27995.000000,1264.645405,35403748.102617
1696032000,26910.000000,27093.000000,26884.000000,26966.000000,532.606856,14362276.470806
1695945600,27029.000000,27235.000000,26682.000000,26911.000000,1536.615100,41351848.955831
1695859200,26361.000000,27297.000000,26325.000000,27026.000000,2763.608132,74689273.368946
1695772800,26203.000000,26823.000000,26095.000000,26361.000000,1845.695305,48654373.922452
1695686400,26298.000000,26386.000000,26085.000000,26208.000000,884.581896,23183122.334299
1695600000,26215.000000,26436.000000,25977.000000,26297.000000,1307.386109,34380332.520996
1695513600,26582.000000,26730.000000,26148.000000,26248.000000,778.780298,20441425.271091
1695427200,26577.000000,26634.000000,26519.000000,26583.000000,263.322617,6999905.137281
1695340800,26568.000000,26733.000000,26479.000000,26581.000000,683.499033,18168087.807869
1695254400,27124.000000,27177.000000,26376.000000,26563.000000,1557.055594,41360067.744485
1695168000,27220.000000,27389.000000,26852.000000,27128.000000,2264.838492,61440538.597683
1695081600,26766.000000,27486.000000,26682.000000,27214.000000,1886.730596,51345486.441993
1694995200,26533.000000,27422.000000,26382.000000,26770.000000,2015.829667,53963760.177559
1694908800,26571.000000,26618.000000,26414.000000,26535.000000,522.978916,13877245.528896
1694822400,26609.000000,26767.000000,26459.000000,26571.000000,609.713803,16200705.470141
1694736000,26529.000000,26878.000000,26228.000000,26607.000000,1388.809004,36952041.178740
1694649600,26229.000000,26849.000000,26143.000000,26529.000000,2087.026026,55366713.442162
1694563200,25842.000000,26395.000000,25762.000000,26226.000000,1566.277456,41077192.557384
1694476800,25157.000000,26529.000000,25129.000000,25844.000000,3217.442488,83151583.651343
1694390400,25839.000000,25881.000000,24920.000000,25155.000000,2016.082627,50714558.471871
1694304000,25899.000000,26018.000000,25588.000000,25836.000000,876.911593,22655887.915973
1694217600,25908.000000,25927.000000,25801.000000,25899.000000,436.090959,11294319.757760
1694131200,26256.000000,26429.000000,25652.000000,25908.000000,1649.477750,42734669.545446
1694044800,25750.000000,26417.000000,25600.000000,26245.000000,1647.351980,43234752.711163
1693958400,25779.000000,26000.000000,25386.000000,25748.000000,1278.208472,32911311.733194
1693872000,25827.000000,25862.000000,25547.000000,25783.000000,1006.679884,25955227.449688
1693785600,25972.000000,26081.000000,25646.000000,25819.000000,1083.704249,27980160.012160
1693699200,25870.000000,26112.000000,25807.000000,25970.000000,719.538116,18686404.883427
1693612800,25801.000000,25980.000000,25753.000000,25870.000000,557.926643,14433562.263723
1693526400,25927.000000,26134.000000,25333.000000,25798.000000,1970.689019,50839835.301843
1693440000,27302.000000,27537.000000,25683.000000,25932.000000,2809.731764,72861964.115717
1693353600,27722.000000,27757.000000,27006.000000,27300.000000,2084.644684,56910799.865829
1693267200,26103.000000,28142.000000,25913.000000,27726.000000,4581.622098,127030054.278612
1693180800,26087.000000,26223.000000,25856.000000,26103.000000,1212.344581,31645830.603586
1693094400,26007.000000,26168.000000,25962.000000,26090.000000,399.569366,10424764.769898
1693008000,26050.000000,26102.000000,25976.000000,26008.000000,249.043018,6477110.825148
1692921600,26169.000000,26281.000000,25748.000000,26048.000000,1924.707929,50134792.145011
1692835200,26429.000000,26562.000000,25852.000000,26168.000000,1678.628158,43926341.635927
1692748800,26048.000000,26800.000000,25805.000000,26431.000000,2472.527191,65351366.177656
1692662400,26125.000000,26137.000000,25350.000000,26042.000000,1785.386043,46495023.328160
1692576000,26193.000000,26240.000000,25828.000000,26125.000000,1609.354644,42044390.065356
1692489600,26097.000000,26297.000000,25979.000000,26192.000000,711.933030,18646949.933546
1692403200,26051.000000,26264.000000,25798.000000,26097.000000,1021.349296,26654152.575363
1692316800,26632.000000,26813.000000,25601.000000,26051.000000,2639.688237,68766518.260524
1692230400,28692.000000,28757.000000,26266.000000,26642.000000,4949.558874,131866147.530966
1692144000,29171.000000,29224.000000,28693.000000,28701.000000,1798.076171,51606584.195064
1692057600,29408.000000,29455.000000,29060.000000,29172.000000,1081.010442,31535236.616066
1691971200,29280.000000,29659.000000,29086.000000,29408.000000,1281.107817,37674818.685277
1691884800,29415.000000,29443.000000,29254.000000,29284.000000,357.154761,10458920.007361
1691798400,29398.000000,29465.000000,29350.000000,29415.000000,349.636783,10284565.970474
1691712000,29424.000000,29525.000000,29222.000000,29398.000000,839.583436,24682073.864757
1691625600,29565.000000,29703.000000,29294.000000,29423.000000,1091.258191,32108089.751145
1691539200,29776.000000,30119.000000,29352.000000,29565.000000,1342.081765,39678647.380747
1691452800,29186.000000,30210.000000,29107.000000,29764.000000,2548.208767,75844885.739202
1691366400,29041.000000,29244.000000,28671.000000,29181.000000,1440.495445,42035097.573542
1691280000,29049.000000,29159.000000,28962.000000,29042.000000,494.237227,14353637.539564
1691193600,29075.000000,29107.000000,28950.000000,29049.000000,339.312354,9856684.567570
1691107200,29175.000000,29306.000000,28784.000000,29077.000000,1430.634874,41598570.241766
1691020800,29157.000000,29395.000000,28925.000000,29176.000000,1359.652403,39669218.522182
1690934400,29697.000000,30025.000000,28929.000000,29164.000000,1990.071266,58038438.404249
1690848000,29221.000000,29715.000000,28574.000000,29696.000000,2302.770189,68383063.517696
1690761600,29279.000000,29511.000000,29115.000000,29231.000000,899.870884,26304125.806404
1690675200,29360.000000,29446.000000,29034.000000,29279.000000,792.178886,23194205.601730
1690588800,29316.000000,29404.000000,29251.000000,29360.000000,402.485544,11816975.564500
1690502400,29214.000000,29525.000000,29121.000000,29317.000000,1241.484191,36396592.031358
1690416000,29353.000000,29563.000000,29081.000000,29219.000000,1313.643708,38383355.511065
1690329600,29224.000000,29678.000000,29100.000000,29354.000000,1517.241483,44537106.501375
1690243200,29176.000000,29362.000000,29054.000000,29224.000000,1213.491294,35463069.587546
1690156800,30085.000000,30099.000000,28842.000000,29177.000000,2817.838132,82216063.191661
1690070400,29790.000000,30342.000000,29742.000000,30085.000000,766.467267,23059167.741534
1689984000,29908.000000,29995.000000,29640.000000,29789.000000,630.391799,18778741.304284
1689897600,29806.000000,30051.000000,29735.000000,29908.000000,1197.733854,35821824.110815
1689811200,29917.000000,30414.000000,29567.000000,29806.000000,1431.361956,42663174.459344
1689724800,29862.000000,30188.000000,29757.000000,29919.000000,1446.884227,43289329.178039
1689638400,30144.000000,30244.000000,29521.000000,29868.000000,1637.267043,48901892.054661
1689552000,30247.000000,30341.000000,29675.000000,30154.000000,1810.612320,54597203.894265
1689465600,30300.000000,30442.000000,30067.000000,30253.000000,999.675782,30243191.428611
1689379200,30328.000000,30403.000000,30260.000000,30301.000000,483.230872,14642378.644897
1689292800,31474.000000,31635.000000,29961.000000,30331.000000,2687.884981,81526239.360531
1689206400,30383.000000,31818.000000,30259.000000,31471.000000,3038.410851,95621827.895912
1689120000,30631.000000,30960.000000,30219.000000,30382.000000,1734.619769,52701217.816897
1689033600,30417.000000,30804.000000,30310.000000,30621.000000,1275.018825,39042351.438182
1688947200,30170.000000,31037.000000,29964.000000,30421.000000,1899.485507,57784248.612706
1688860800,30293.000000,30439.000000,30073.000000,30167.000000,640.484779,19321504.335635
1688774400,30348.000000,30383.000000,30056.000000,30293.000000,602.993983,18266496.712175
1688688000,29901.000000,30445.000000,29722.000000,30348.000000,1886.471018,57250622.460941
1688601600,30498.000000,31500.000000,29868.000000,29912.000000,3087.633796,92357302.117319
1688515200,30767.000000,30866.000000,30206.000000,30501.000000,1179.489351,35975604.685091
1688428800,31165.000000,31327.000000,30637.000000,30771.000000,848.524510,26109947.687056
1688342400,30616.000000,31378.000000,30587.000000,31158.000000,1549.493443,48279116.683596
1688256000,30590.000000,30785.000000,30175.000000,30616.000000,1091.401980,33414363.033763
1688169600,30469.000000,30647.000000,30321.000000,30592.000000,603.934839,18475574.609984
1688083200,30445.000000,31268.000000,29508.000000,30469.000000,4944.390138,150650623.119292
1687996800,30078.000000,30825.000000,30041.000000,30444.000000,1924.618344,58593080.879958
1687910400,30697.000000,30712.000000,29868.000000,30079.000000,1867.545665,56173906.056933
1687824000,30278.000000,31025.000000,30235.000000,30696.000000,2087.558065,64079682.359556
1687737600,30480.000000,30657.000000,29941.000000,30274.000000,2062.079244,62427387.020141
1687651200,30550.000000,31047.000000,30295.000000,30477.000000,1480.271148,45114223.773634
1687564800,30703.000000,30821.000000,30287.000000,30548.000000,1211.734955,37016079.393426
1687478400,29891.000000,31458.000000,29820.000000,30716.000000,4388.385624,134793652.818798
1687392000,30010.000000,30505.000000,29600.000000,29889.000000,3777.431498,112903650.057770
1687305600,28316.000000,30755.000000,28280.000000,30009.000000,6043.643167,181363687.802704
1687219200,26840.000000,28441.000000,26651.000000,28315.000000,3123.513863,88442295.034243
1687132800,26336.000000,27050.000000,26260.000000,26842.000000,1828.965241,49093084.994896
1687046400,26513.000000,26685.000000,26267.000000,26340.000000,1005.714398,26490517.249115
1686960000,26333.000000,26785.000000,26173.000000,26507.000000,1155.485227,30628446.900426
1686873600,25567.000000,26485.000000,25188.000000,26333.000000,2556.840393,67329278.075189
1686787200,25125.000000,25729.000000,24756.000000,25573.000000,2880.442408,73661553.705410
1686700800,25935.000000,26078.000000,24819.000000,25127.000000,2747.128693,69027102.672529
1686614400,25906.000000,26422.000000,25718.000000,25934.000000,1895.967967,49170033.254103
1686528000,25940.000000,26103.000000,25634.000000,25906.000000,1761.025449,45621125.279981
1686441600,25857.000000,26209.000000,25657.000000,25941.000000,1020.992380,26485563.340216
1686355200,26486.000000,26528.000000,25420.000000,25857.000000,3074.542284,79498439.843594
1686268800,26507.000000,26778.000000,26289.000000,26484.000000,1059.798470,28067702.681599
1686182400,26347.000000,26809.000000,26225.000000,26510.000000,1530.425542,40571581.121601
1686096000,27252.000000,27388.000000,26140.000000,26348.000000,2996.804957,78959816.997287
1686009600,25730.000000,27357.000000,25350.000000,27236.000000,3965.211604,107996503.257983
1685923200,27114.000000,27138.000000,25389.000000,25739.000000,3837.590323,98775737.314431
1685836800,27072.000000,27451.000000,26963.000000,27125.000000,789.899564,21426025.676213
1685750400,27250.000000,27332.000000,26937.000000,27076.000000,772.421932,20914096.226229
1685664000,26821.000000,27300.000000,26519.000000,27251.000000,1671.434456,45548260.360456
1685577600,27220.000000,27356.000000,26625.000000,26826.000000,2004.357203,53768886.318289
1685491200,27701.000000,27840.000000,26857.000000,27219.000000,1863.476253,50721960.121425
1685404800,27748.000000,28054.000000,27570.000000,27706.000000,1567.551175,43430572.856489
1685318400,28071.000000,28452.000000,27542.000000,27749.000000,1684.678334,46748139.082396
1685232000,26875.000000,28248.000000,26785.000000,28072.000000,1665.649226,46758105.081816
1685145600,26716.000000,26893.000000,26566.000000,26872.000000,636.463886,17103057.548354
1685059200,26486.000000,26937.000000,26338.000000,26718.000000,1666.102372,44514923.184447
1684972800,26325.000000,26611.000000,25878.000000,26478.000000,1646.825838,43604654.535916
1684886400,27225.000000,27225.000000,26076.000000,26325.000000,2214.543861,58297867.135823
1684800000,26854.000000,27478.000000,26810.000000,27226.000000,1174.419634,31974748.958279
1684713600,26753.000000,27078.000000,26547.000000,26856.000000,1111.873888,29860485.133711
1684627200,27123.000000,27277.000000,26688.000000,26750.000000,654.147439,17498443.982283
1684540800,26889.000000,27153.000000,26840.000000,27115.000000,603.019397,16350870.947486
1684454400,26824.000000,27176.000000,26651.000000,26893.000000,1277.232748,34348620.297612
1684368000,27413.000000,27481.000000,26374.000000,26818.000000,1987.576786,53302834.243193
1684281600,27037.000000,27488.000000,26550.000000,27404.000000,2653.367620,72712886.256836
1684195200,27166.000000,27300.000000,26868.000000,27037.000000,1730.337634,46783138.604510
1684108800,26933.000000,27666.000000,26736.000000,27166.000000,1805.129564,49038149.744589
1684022400,26805.000000,27202.000000,26598.000000,26933.000000,1325.634219,35703306.430562
1683936000,26816.000000,27052.000000,26710.000000,26789.000000,1269.304646,34003402.173213
1683849600,26987.000000,27093.000000,25800.000000,26811.000000,4842.982461,129845202.764820
1683763200,27624.000000,27640.000000,26720.000000,26991.000000,2126.871093,57406377.684119
1683676800,27648.000000,28328.000000,26842.000000,27618.000000,2848.942523,78682094.600214
1683590400,27688.000000,27841.000000,27372.000000,27650.000000,1573.530765,43508125.645061
1683504000,28485.000000,28667.000000,27290.000000,27690.000000,2936.799134,81319968.015476
1683417600,28909.000000,29194.000000,28444.000000,28472.000000,1021.457156,29082928.140507
1683331200,29537.000000,29851.000000,28422.000000,28911.000000,1443.171747,41723538.370578
1683244800,28860.000000,29701.000000,28832.000000,29547.000000,1923.169744,56823896.432173
1683158400,29043.000000,29378.000000,28691.000000,28851.000000,1656.279229,47785312.036456
1683072000,28682.000000,29276.000000,28138.000000,29033.000000,2838.452316,82408786.103783
1682985600,28079.000000,28894.000000,27876.000000,28680.000000,1935.556491,55511760.172778
1682899200,29254.000000,29344.000000,27666.000000,28079.000000,2913.862834,81818354.502127
1682812800,29252.000000,29961.000000,29115.000000,29235.000000,1415.255061,41374981.705704
1682726400,29339.000000,29460.000000,29061.000000,29247.000000,932.479612,27272231.207777
1682640000,29486.000000,29600.000000,28922.000000,29333.000000,2449.074977,71838716.312074
1682553600,28427.000000,29887.000000,28389.000000,29485.000000,3748.605765,110527640.984563
1682467200,28306.000000,30022.000000,27242.000000,28428.000000,5277.187044,150019873.286832
1682380800,27515.000000,28392.000000,27197.000000,28300.000000,1874.166251,53038904.912356
1682294400,27594.000000,27998.000000,26981.000000,27512.000000,2236.655009,61534852.598804
1682208000,27820.000000,27820.000000,27347.000000,27596.000000,798.045528,22022864.383237
1682121600,27253.000000,27883.000000,27137.000000,27817.000000,1010.447372,28107614.535241
1682035200,28240.000000,28362.000000,27140.000000,27254.000000,2455.899696,66933090.301702
1681948800,28814.000000,29098.000000,28005.000000,28238.000000,2450.063299,69184887.445351
1681862400,30388.000000,30423.000000,28603.000000,28827.000000,3869.096549,111534446.229266
1681776000,29452.000000,30483.000000,29122.000000,30395.000000,1827.467614,55545878.138472
1681689600,30328.000000,30337.000000,29247.000000,29448.000000,2077.002929,61163582.242296
1681603200,30327.000000,30567.000000,30157.000000,30330.000000,656.811638,19921096.972048
1681516800,30498.000000,30620.000000,30249.000000,30332.000000,560.640107,17005335.712785
1681430400,30411.000000,31035.000000,30001.000000,30498.000000,2540.140594,77469207.844046
1681344000,29914.000000,30614.000000,29889.000000,30410.000000,1503.934272,45734641.204526
1681257600,30255.000000,30503.000000,29689.000000,29903.000000,1926.941951,57621345.146400
1681171200,29657.000000,30575.000000,29617.000000,30246.000000,2689.404895,81343740.457195
1681084800,28353.000000,29789.000000,28184.000000,29652.000000,2711.673207,80406533.920621
1680998400,27968.000000,28544.000000,27833.000000,28340.000000,718.547658,20363640.621769
1680912000,27931.000000,28174.000000,27891.000000,27969.000000,417.763139,11684417.237488
1680825600,28054.000000,28118.000000,27797.000000,27931.000000,436.479640,12191312.827633
1680739200,28181.000000,28199.000000,27723.000000,28051.000000,1064.880094,29870951.526892
1680652800,28179.000000,28782.000000,27823.000000,28183.000000,1576.307340,44425069.760684
1680566400,27820.000000,28447.000000,27686.000000,28178.000000,1294.597361,36479164.439667
1680480000,28179.000000,28506.000000,27236.000000,27816.000000,2393.226229,66569980.785864
1680393600,28469.000000,28544.000000,27891.000000,28186.000000,689.982240,19447839.415231
1680307200,28476.000000,28816.000000,28237.000000,28469.000000,656.336791,18685252.116075
1680220800,28036.000000,28653.000000,27533.000000,28476.000000,2301.182362,65528468.953980
1680134400,28353.000000,29170.000000,27706.000000,28039.000000,2912.725887,81669921.142789
1680048000,27272.000000,28650.000000,27258.000000,28353.000000,2161.812926,61293881.889177
1679961600,27142.000000,27514.000000,26647.000000,27272.000000,2137.041969,58281408.584841
1679875200,27992.000000,28051.000000,26541.000000,27142.000000,2258.963936,61312799.160683
1679788800,27493.000000,28217.000000,27453.000000,28004.000000,1100.203311,30810093.512003
1679702400,27497.000000,27810.000000,27210.000000,27499.000000,963.838407,26504592.365368
1679616000,28352.000000,29380.000000,27043.000000,27493.000000,2789.449515,76690335.505173
1679529600,27320.000000,28818.000000,27187.000000,28343.000000,3199.654512,90687807.839285
1679443200,28184.000000,28936.000000,26688.000000,27320.000000,5024.210406,137261428.283997
1679356800,27808.000000,28497.000000,27436.000000,28192.000000,2955.116286,83310638.334066
1679270400,28081.000000,28567.000000,27231.000000,27815.000000,3998.093582,111206972.987502
1679184000,26992.000000,28474.000000,26900.000000,28054.000000,2615.712518,73381198.987266
1679097600,27466.000000,27776.000000,26707.000000,26980.000000,2933.796863,79153839.354837
1679011200,25051.000000,27818.000000,24954.000000,27466.000000,5166.282770,141897122.570982
1678924800,24361.000000,25217.000000,24229.000000,25050.000000,2430.850193,60892797.334901
1678838400,24745.000000,25273.000000,23940.000000,24368.000000,4368.445714,106450285.154366
1678752000,24210.000000,26533.000000,24070.000000,24750.000000,7966.023232,197159074.982843
1678665600,22190.000000,24618.000000,21900.000000,24209.000000,6738.265743,163126675.372771
1678579200,20615.000000,22269.000000,20456.000000,22183.000000,3599.494677,79847590.409465
1678492800,20226.000000,20874.000000,19893.000000,20618.000000,3590.954075,74038291.123298
1678406400,20368.000000,20368.000000,19569.000000,20220.000000,4695.236854,94937689.181005
1678320000,21697.000000,21824.000000,20043.000000,20367.000000,3373.149107,68700927.856363
1678233600,22197.000000,22275.000000,21590.000000,21704.000000,1477.184029,32060802.175834
1678147200,22414.000000,22547.000000,21931.000000,22200.000000,1837.722341,40797435.978414
1678060800,22427.000000,22590.000000,22263.000000,22407.000000,1156.234730,25907751.585475
1677974400,22347.000000,22652.000000,22212.000000,22428.000000,944.664330,21186931.586960
1677888000,22359.000000,22401.000000,22170.000000,22347.000000,608.347677,13594745.533003
1677801600,23469.000000,23477.000000,22000.000000,22359.000000,2878.022196,64349698.271644
1677715200,23632.000000,23791.000000,23206.000000,23466.000000,1090.903179,25599134.006158
1677628800,23146.000000,23990.000000,23040.000000,23634.000000,1748.046870,41313339.718253
1677542400,23497.000000,23594.000000,23048.000000,23136.000000,1185.704637,27432462.489730
1677456000,23560.000000,23890.000000,23126.000000,23493.000000,1768.125736,41538577.910445
1677369600,23166.000000,23678.000000,23068.000000,23562.000000,1019.200888,24014411.315987
1677283200,23186.000000,23215.000000,22770.000000,23161.000000,863.372217,19996563.926970
1677196800,23939.000000,24124.000000,22865.000000,23189.000000,2782.788731,64530087.876666
1677110400,24188.000000,24590.000000,23636.000000,23939.000000,2000.282213,47884755.898922
1677024000,24450.000000,24474.000000,23594.000000,24188.000000,1951.959710,47214001.460401
1676937600,24843.000000,25250.000000,24165.000000,24450.000000,2506.057382,61273102.985255
1676851200,24271.000000,25118.000000,23862.000000,24843.000000,1828.537751,45426363.341385
1676764800,24638.000000,25183.000000,24211.000000,24296.000000,1717.158161,41720074.691561
1676678400,24577.000000,24869.000000,24450.000000,24640.000000,721.188717,17770089.993040
1676592000,23518.000000,25014.000000,23369.000000,24580.000000,3328.631204,81817754.996041
1676505600,24332.000000,25270.000000,23520.000000,23521.000000,3634.800249,85494136.663785
1676419200,22208.000000,24374.000000,22064.000000,24332.000000,2316.238303,56358710.390299
1676332800,21790.000000,22316.000000,21569.000000,22211.000000,2032.442807,45142587.190497
1676246400,21790.000000,21897.000000,21376.000000,21790.000000,1923.037408,41902985.129254
1676160000,21868.000000,22086.000000,21649.000000,21789.000000,1481.785770,32286630.142094
1676073600,21631.000000,21904.000000,21610.000000,21868.000000,699.372553,15293878.987911
1675987200,21803.000000,21939.000000,21454.000000,21639.000000,1503.993238,32544909.680977
1675900800,22965.000000,23003.000000,21700.000000,21802.000000,2260.785085,49289636.429711
1675814400,23246.000000,23439.000000,22686.000000,22961.000000,1236.371401,28388323.730095
1675728000,22761.000000,23338.000000,22751.000000,23252.000000,2758.475644,64140075.675451
1675641600,22942.000000,23148.000000,22643.000000,22763.000000,1731.602845,39416475.550036
1675555200,23328.000000,23428.000000,22766.000000,22937.000000,1525.501550,34990429.045698
1675468800,23421.000000,23582.000000,23266.000000,23330.000000,778.730913,18167792.192824
1675382400,23503.000000,23719.000000,23212.000000,23434.000000,1742.071128,40823694.825035
1675296000,23736.000000,24258.000000,23377.000000,23498.000000,2609.582527,61319970.224381
1675209600,23134.000000,23810.000000,22768.000000,23735.000000,2468.522406,58590379.300951
1675123200,22831.000000,23318.000000,22724.000000,23127.000000,1557.984591,36031509.645770
1675036800,23748.000000,23799.000000,22504.000000,22831.000000,2081.822727,47530094.670548
1674950400,23031.000000,23954.000000,22981.000000,23746.000000,1620.982795,38491857.456956
1674864000,23082.000000,23187.000000,22894.000000,23033.000000,834.352226,19217634.809942
1674777600,23011.000000,23500.000000,22541.000000,23083.000000,2086.706475,48167445.563579
1674691200,23063.000000,23282.000000,22866.000000,23010.000000,1472.744743,33887856.547015
1674604800,22636.000000,23815.000000,22334.000000,23054.000000,2582.120433,59528204.473217
1674518400,22922.000000,23162.000000,22473.000000,22637.000000,1953.732125,44226634.115436
1674432000,22708.000000,23167.000000,22525.000000,22922.000000,1699.036477,38945314.125794
1674345600,22791.000000,23076.000000,22314.000000,22717.000000,1548.970739,35187968.274001
1674259200,22670.000000,23362.000000,22442.000000,22783.000000,3013.230072,68650420.741084
1674172800,21085.000000,22750.000000,20869.000000,22678.000000,2937.147343,66608627.453398
1674086400,20678.000000,21185.000000,20654.000000,21086.000000,2391.670691,50430768.187052
1674000000,21136.000000,21646.000000,20358.000000,20670.000000,3794.756717,78437621.349485
1673913600,21186.000000,21594.000000,20863.000000,21134.000000,2302.397361,48658865.835194
1673827200,20879.000000,21456.000000,20634.000000,21189.000000,3236.957174,68587885.560734
1673740800,20961.000000,21052.000000,20549.000000,20885.000000,1352.720258,28251562.587495
1673654400,19936.000000,21247.000000,19895.000000,20960.000000,6843.485640,143439459.005597
1673568000,18852.000000,19991.000000,18720.000000,19931.000000,3765.274259,75045681.260115
1673481600,17948.000000,19114.000000,17911.000000,18853.000000,5124.558453,96613300.521573
1673395200,17448.000000,17992.000000,17318.000000,17930.000000,1904.452316,34146830.026059
1673308800,17177.000000,17490.000000,17147.000000,17446.000000,1354.435147,23629475.577528
1673222400,17124.000000,17393.000000,17108.000000,17179.000000,2213.348246,38023109.522157
1673136000,16946.000000,17163.000000,16915.000000,17119.000000,816.572093,13978897.661265
1673049600,16951.000000,16975.000000,16907.000000,16945.000000,523.754424,8875018.721627
1672963200,16826.000000,17024.000000,16669.000000,16950.000000,1738.579753,29468926.807757
1672876800,16847.000000,16871.000000,16755.000000,16826.000000,1131.619417,19040628.307245
1672790400,16673.000000,16984.000000,16652.000000,16849.000000,2038.030123,34338769.534339
1672704000,16668.000000,16766.000000,16605.000000,16670.000000,1388.071966,23139159.675387
1672617600,16615.000000,16782.000000,16552.000000,16673.000000,1046.727437,17452086.553766
1672531200,16530.000000,16622.000000,16496.000000,16615.000000,473.832738,7872730.942036
1672444800,16602.000000,16627.000000,16471.000000,16528.000000,602.434372,9957035.294466
1672358400,16628.000000,16650.000000,16337.000000,16603.000000,2223.643942,36919160.365871
1672272000,16540.000000,16650.000000,16486.000000,16628.000000,1560.439770,25946992.493066
1672185600,16699.000000,16772.000000,16465.000000,16540.000000,2220.788167,36731836.278210
1672099200,16920.000000,16961.000000,16588.000000,16700.000000,2204.704065,36818557.889675
1672012800,16828.000000,16933.000000,16801.000000,16917.000000,731.856970,12380824.362674
1671926400,16839.000000,16850.000000,16731.000000,16828.000000,717.965573,12081924.656554
1671840000,16779.000000,16848.000000,16779.000000,16839.000000,960.326610,16170939.780738
1671753600,16821.000000,16916.000000,16750.000000,16779.000000,2138.446688,35880996.971240
1671667200,16823.000000,16863.000000,16570.000000,16821.000000,1946.305270,32738800.941455
1671580800,16899.000000,16919.000000,16719.000000,16824.000000,1618.767299,27234141.031815
1671494400,16441.000000,17046.000000,16402.000000,16898.000000,2115.978892,35755811.321240
1671408000,16744.000000,16815.000000,16293.000000,16446.000000,2157.441546,35481283.661404
1671321600,16780.000000,16850.000000,16676.000000,16749.000000,695.990918,11657151.879887
1671235200,16635.000000,16794.000000,16596.000000,16781.000000,1114.370244,18700247.070941
1671148800,17361.000000,17525.000000,16572.000000,16633.000000,2853.968360,47470055.726225
1671062400,17806.000000,17853.000000,17288.000000,17362.000000,1887.371722,32768547.829725
1670976000,17771.000000,18373.000000,17667.000000,17803.000000,3836.865546,68307717.323271
1670889600,17214.000000,18106.000000,17093.000000,17772.000000,3838.865011,68224308.978158
1670803200,17089.000000,17240.000000,16881.000000,17209.000000,1695.056525,29170227.743888
1670716800,17128.000000,17264.000000,17080.000000,17091.000000,1239.357786,21181863.913690
1670630400,17129.000000,17223.000000,17100.000000,17128.000000,677.741807,11608361.670467
1670544000,17229.000000,17353.000000,17073.000000,17128.000000,1226.705648,21011014.345966
1670457600,16838.000000,17296.000000,16734.000000,17229.000000,1724.693497,29714744.267394
1670371200,17091.000000,17131.000000,16736.000000,16836.000000,1185.393283,19957281.310399
1670284800,16968.000000,17101.000000,16914.000000,17087.000000,1303.371225,22270704.117132
