unix,open,high,low,close,Volume BTC,Volume USD,return,log_return,SMA_24,volatility_24
1659052800,23860.000000,24444.880000,23441.730000,23812.300000,1510.691907,35973048.895389,-0.000073,-0.000073,23251.785417,0.015879
1658980800,23126.100000,24196.830000,22593.200000,23921.330000,2534.044426,60617712.953791,0.004579,0.004568,23295.651667,0.012586
1658966400,22949.420000,24107.000000,22650.000000,23742.570000,20.454314,485637.988357,-0.003125,-0.003130,23331.052083,0.029113
1658966400,23010.360000,24089.780000,22784.580000,23906.390000,36.493915,872437.773940,-0.000021,-0.000021,23364.345000,0.026984
1658966400,22972.220000,24198.950000,22600.000000,23853.110000,3463.790183,82622168.251542,0.002850,0.002846,23350.382500,0.028241
1658966400,22961.770000,24196.830000,22593.200000,23860.000000,2473.424189,59015901.158607,-0.002564,-0.002567,23325.175417,0.012417
1658894400,21076.570000,23449.080000,21063.350000,23126.100000,1959.083068,45305950.928699,-0.030759,-0.031242,23295.730000,0.012572
1658880000,21238.620000,23079.090000,21090.950000,22963.000000,7.964272,182883.582069,-0.032834,-0.033385,23406.635417,0.029779
1658880000,21210.780000,23036.040000,21061.740000,22936.690000,17.330372,397501.375883,-0.040562,-0.041408,23439.665417,0.028140
1658880000,21266.140000,23112.900000,21047.700000,22969.040000,2976.188829,68360200.262232,-0.037063,-0.037767,23426.342500,0.029188
1658880000,21273.710000,23152.510000,21048.340000,22961.770000,1909.248205,43839718.162093,-0.007106,-0.007131,23259.822083,0.012628
1658808000,21147.150000,21295.000000,20725.920000,21076.570000,1698.168547,35791568.254119,-0.082102,-0.085669,23166.685417,0.020449
1658793600,21276.460000,21395.230000,20750.000000,21281.830000,11.926463,253816.967644,-0.073212,-0.076031,23426.711667,0.033483
1658793600,21258.700000,21258.700000,20792.870000,21098.620000,11.876101,250569.333852,-0.080137,-0.083530,23447.524583,0.032872
1658793600,21314.260000,21344.090000,20700.130000,21259.780000,1965.577984,41787755.513534,-0.074416,-0.077330,23443.791667,0.033124
1658793600,21306.580000,21339.280000,20725.920000,21273.710000,2092.530393,44515884.750910,0.009354,0.009310,23087.175000,0.020625
1658721600,21857.540000,22241.820000,20868.110000,21147.150000,2225.707509,47067370.555505,-0.005949,-0.005967,23009.965833,0.020610
1658707200,22568.810000,22656.760000,21274.460000,21343.410000,25.007923,533754.351063,0.002894,0.002889,23349.437083,0.023134
1658707200,22571.050000,22571.050000,21298.190000,21353.990000,11.112023,237286.032079,0.012104,0.012031,23370.732500,0.023605
1658707200,22589.470000,22673.680000,21250.000000,21306.560000,2128.780168,45356982.382907,0.002200,0.002198,23364.856667,0.023034
1658707200,22581.430000,22659.410000,21265.950000,21306.580000,2164.097218,46109510.500325,0.007539,0.007511,22942.010833,0.020729
1658635200,22336.030000,23007.750000,21787.240000,21857.540000,1042.723162,22791363.220811,0.025859,0.025530,22886.983333,0.021386
1658620800,22590.000000,22963.000000,22372.910000,22629.660000,6.885809,155823.508575,0.060265,0.058518,23321.131250,0.026495
1658620800,22586.640000,22974.560000,22502.920000,22604.230000,3.047990,68897.466772,0.058548,0.056898,23341.575417,0.026737
1658620800,22468.700000,23006.770000,22272.230000,22595.810000,681.196737,15392192.036449,0.060510,0.058749,23333.848750,0.026427
1658620800,22455.420000,23007.750000,22273.120000,22581.430000,700.538352,15819157.759810,0.033119,0.032582,22856.337917,0.022525
1658548800,22806.960000,22998.710000,21953.410000,22336.030000,1017.644388,22730135.589304,-0.010867,-0.010927,22821.175833,0.022594
1658534400,22694.290000,22963.000000,21977.810000,22490.000000,5.047333,113514.525467,-0.006172,-0.006191,23262.797917,0.025932
1658534400,22792.310000,22981.060000,21983.230000,22461.220000,3.521356,79093.960125,-0.006327,-0.006347,23283.126250,0.026219
1658534400,22696.190000,23005.680000,21944.470000,22468.690000,1010.857836,22712651.354300,-0.005626,-0.005642,23275.585833,0.025955
1658534400,22679.040000,22998.710000,21953.410000,22455.420000,1000.822646,22473892.865034,0.005345,0.005331,22814.067500,0.022105
1658462400,22917.760000,23752.360000,22514.500000,22806.960000,1486.182210,33895298.224164,0.015655,0.015534,22802.635000,0.021946
1658448000,23150.170000,23720.000000,22527.880000,22678.230000,11.562498,262216.983576,0.008369,0.008335,23204.682500,0.025944
1658448000,23138.470000,23684.180000,22549.490000,22720.550000,11.229922,255149.993164,0.011546,0.011480,23226.065833,0.026262
1658448000,23166.090000,23760.870000,22512.420000,22682.260000,2025.583858,45944819.728712,0.009505,0.009460,23216.096667,0.025941
1658448000,23162.890000,23752.360000,22514.500000,22679.040000,1561.760225,35419222.616813,-0.005609,-0.005625,22795.984583,0.021869
1658376000,22773.110000,23346.010000,22350.000000,22917.760000,2062.983409,47278958.656944,0.010526,0.010471,22798.216250,0.021975
1658361600,23339.000000,23339.000000,22365.570000,23168.770000,17.370448,402451.916131,0.021630,0.021400,23155.714583,0.026261
1658361600,23297.350000,23385.990000,22434.290000,23156.280000,8.319817,192656.001117,0.019178,0.018996,23179.619167,0.026554
1658361600,23217.000000,23430.330000,22340.340000,23163.340000,2267.474088,52522273.231342,0.021210,0.020988,23167.902500,0.026293
1658361600,23217.920000,23432.940000,22350.000000,23162.890000,2211.887248,51233701.008098,0.010696,0.010639,22805.342917,0.022053
1658289600,23448.410000,24279.800000,22666.000000,22773.110000,2912.217688,66320253.742977,-0.016828,-0.016971,22801.743333,0.022305
1658275200,23433.000000,24205.000000,22964.000000,23230.440000,49.900440,1159209.173444,0.002662,0.002658,23105.149583,0.026249
1658275200,23076.530000,24205.250000,22998.810000,23251.440000,24.664233,573478.926770,0.004109,0.004101,23127.387500,0.026476
1658275200,23392.040000,24280.300000,22893.950000,23208.530000,4052.684592,94056851.942557,0.001951,0.001949,23115.924583,0.026260
1658275200,23399.050000,24279.800000,22923.900000,23217.920000,3076.665119,71433764.606466,0.019532,0.019344,22799.302917,0.022352
1658203200,21896.870000,23797.340000,21588.380000,23448.410000,2983.264518,69952809.555109,0.009927,0.009878,22802.011250,0.022424
1658188800,22790.000000,23720.000000,21653.660000,23383.370000,13.482254,315260.532547,0.006583,0.006562,23062.165000,0.026305
1658188800,22431.760000,23726.670000,21615.540000,23284.370000,18.566768,432315.486037,0.001416,0.001415,23081.194583,0.026477
1658188800,22439.630000,23800.000000,21578.450000,23405.020000,4682.352971,109590564.924889,0.008466,0.008431,23074.175417,0.026344
1658188800,22440.900000,23797.340000,21588.380000,23399.050000,3303.285981,77293753.838164,-0.002105,-0.002107,22805.604583,0.022419
1658116800,21282.720000,22999.970000,21170.440000,21896.870000,3365.663120,73697487.810974,-0.064198,-0.066352,22728.112917,0.025621
1658102400,20836.180000,22577.150000,20809.650000,22497.770000,9.007739,202654.030118,-0.037873,-0.038609,23002.363750,0.027101
1658102400,20942.690000,22720.000000,20942.690000,22522.810000,8.429804,189862.876532,-0.032707,-0.033254,23021.978333,0.027027
1658102400,20786.760000,22760.040000,20757.290000,22435.040000,4288.356874,96209458.010093,-0.041443,-0.042327,23010.677083,0.027390
1658102400,20786.360000,22766.880000,20764.820000,22440.900000,2708.291052,60776488.678701,0.024845,0.024541,22678.037083,0.026240
1658030400,21323.750000,21664.000000,20753.340000,21282.720000,885.101823,18837374.265929,-0.051610,-0.052990,22572.565000,0.028044
1658016000,21237.140000,21632.250000,20798.970000,20798.970000,2.070005,43053.976679,-0.075510,-0.078513,22871.404167,0.030940
1658016000,21283.470000,21551.090000,20500.050000,20969.820000,4.616331,96803.624259,-0.068952,-0.071444,22898.345833,0.030258
1658016000,21198.340000,21664.520000,20751.080000,20801.850000,1497.203541,31144603.484551,-0.072796,-0.075582,22878.920833,0.030918
1658016000,21198.040000,21664.000000,20753.340000,20786.360000,849.644744,17661021.524633,-0.023322,-0.023598,22446.484167,0.028292
1657944000,20738.720000,21580.880000,20481.100000,21323.750000,815.226343,17383682.735811,0.025853,0.025524,22338.251667,0.028940
1657929600,20806.750000,21552.500000,20505.030000,21190.000000,10.654629,225771.588298,0.018800,0.018626,22789.695833,0.030734
1657929600,20739.720000,21529.500000,20515.980000,21266.010000,5.066976,107754.357182,0.014125,0.014026,22817.780417,0.029984
1657929600,20823.700000,21577.000000,20472.680000,21195.490000,1740.639268,36893702.191931,0.018923,0.018746,22796.867083,0.030705
1657929600,20826.270000,21580.880000,20481.100000,21198.040000,829.975027,17593843.831310,-0.005895,-0.005913,22227.336667,0.028939
1657857600,20601.920000,21195.100000,20488.240000,20738.720000,1387.090057,28766472.302967,-0.021668,-0.021906,22127.862500,0.028638
1657843200,20566.110000,21101.710000,20444.520000,20868.300000,4.882990,101899.704182,-0.015182,-0.015298,22667.235000,0.030067
1657843200,20580.840000,21165.790000,20478.400000,20975.500000,5.544345,116295.418406,-0.013661,-0.013755,22701.759583,0.029475
1657843200,20569.170000,21186.350000,20368.700000,20835.390000,1581.830129,32958047.657716,-0.016989,-0.017135,22672.438333,0.030065
1657843200,20578.300000,21195.100000,20374.790000,20826.270000,1427.306824,29725477.293423,0.004222,0.004213,22038.883333,0.028680
1657771200,20198.580000,20899.470000,19608.680000,20601.920000,1694.794475,34916020.189980,-0.010772,-0.010831,22019.106250,0.023408
1657756800,20308.080000,20800.000000,19654.010000,20497.530000,3.730297,76461.882455,-0.017767,-0.017927,22556.516667,0.029818
1657756800,20208.450000,20832.600000,19652.530000,20560.570000,17.028752,350120.847097,-0.019782,-0.019980,22595.025417,0.029279
1657756800,20225.240000,20880.000000,19608.470000,20577.230000,2574.758853,52981405.116215,-0.012390,-0.012468,22563.672083,0.029761
1657756800,20232.150000,20899.470000,19608.680000,20578.300000,1734.564835,35694395.553135,-0.001146,-0.001147,21990.130833,0.023311
1657684800,19460.120000,20408.400000,18909.000000,20198.580000,2549.165244,51489518.109306,-0.018452,-0.018625,21950.607083,0.023562
1657670400,19495.060000,20300.000000,18888.000000,20220.110000,17.609116,356058.270004,-0.013534,-0.013627,22442.187917,0.029866
1657670400,19406.510000,20315.080000,18800.010000,20240.280000,13.725653,277811.058284,-0.015578,-0.015700,22473.552917,0.029336
1657670400,19337.910000,20367.880000,18905.550000,20232.350000,3196.864138,64680074.144892,-0.016760,-0.016902,22450.161250,0.029848
1657670400,19311.110000,20324.430000,18909.000000,20232.150000,2479.231619,50160185.997518,0.001662,0.001661,21905.839167,0.023493
1657598400,19927.750000,20049.040000,19233.680000,19460.120000,2076.459423,40408149.556246,-0.038159,-0.038906,21805.946667,0.023837
1657584000,19918.000000,19975.230000,19250.000000,19250.000000,20.186584,388591.749122,-0.047977,-0.049167,22273.150417,0.030800
1657584000,19856.320000,19941.550000,19367.470000,19478.180000,4.833468,94147.165377,-0.037653,-0.038380,22316.651667,0.029998
1657584000,19948.550000,20036.240000,19237.420000,19321.140000,1738.030824,33580736.883321,-0.045037,-0.046083,22283.275417,0.030585
1657584000,19947.280000,20049.040000,19233.680000,19311.110000,2261.190064,43666090.062797,-0.007657,-0.007687,21669.683333,0.022448
1657512000,20532.020000,20732.770000,19777.770000,19927.750000,1786.282121,35596583.528388,0.031932,0.031433,21569.338333,0.023729
1657497600,20762.690000,20778.430000,19875.400000,19983.610000,12.442992,248655.895364,0.038110,0.037401,22168.663333,0.031565
1657497600,20702.360000,20819.030000,19990.260000,19990.260000,11.500990,229907.774160,0.026290,0.025950,22207.265833,0.030413
1657497600,20851.140000,20858.750000,19869.000000,19949.710000,1381.038473,27551317.041577,0.032533,0.032015,22172.211667,0.031212
1657497600,20835.450000,20851.620000,19869.470000,19947.280000,1703.659612,33983375.295880,0.000980,0.000980,21464.832500,0.023667
1657425600,21286.090000,21413.890000,20424.610000,20532.020000,861.123800,17680611.091878,0.029314,0.028893,21370.043333,0.024332
1657411200,21582.850000,21582.850000,20723.000000,20723.000000,2.078380,43070.272056,0.037000,0.036332,22081.794583,0.032483
1657411200,21591.340000,21594.450000,20695.050000,20826.920000,0.595391,12400.156144,0.041853,0.041001,22123.675000,0.031754
1657411200,21581.980000,21593.730000,20629.990000,20856.080000,1398.918063,29175947.030576,0.045433,0.044431,22089.720000,0.032744
1657411200,21576.630000,21590.560000,20652.020000,20835.450000,798.750760,16642331.520567,0.014778,0.014670,21293.227083,0.024630
1657339200,21590.710000,21954.380000,21139.180000,21286.090000,598.842826,12747022.281363,0.021629,0.021398,21225.240833,0.025001
1657324800,21545.650000,21903.350000,21444.000000,21580.020000,6.878744,148443.436116,0.041356,0.040524,22024.128750,0.033701
1657324800,21524.840000,21861.990000,21376.690000,21587.180000,2.763054,59646.552251,0.036504,0.035853,22061.299167,0.032668
1657324800,21592.690000,21955.180000,21311.360000,21588.350000,865.387016,18682277.781467,0.035111,0.034508,22030.837917,0.033615
1657324800,21607.450000,21954.380000,21328.000000,21576.630000,573.226493,12368295.935733,0.013649,0.013557,21159.146667,0.025077
1657252800,22121.930000,22224.330000,21177.760000,21590.710000,2007.080879,43334301.215182,0.000653,0.000652,21109.880000,0.024901
1657238400,21678.030000,22468.840000,21183.590000,22023.490000,17.377439,382711.853602,0.020550,0.020342,21970.963333,0.033850
1657238400,21632.940000,22446.930000,21304.760000,21971.850000,38.654520,849311.325369,0.017819,0.017662,22005.067500,0.032830
1657238400,21620.850000,22401.000000,21164.070000,21584.140000,3352.947538,72370489.071984,-0.000195,-0.000195,21960.055417,0.033480
1657238400,21612.500000,22485.200000,21177.760000,21607.450000,2328.513873,50313247.075214,0.000775,0.000775,21042.777083,0.024489
1657166400,20460.500000,22485.200000,20242.170000,22121.930000,2192.289793,48497681.347318,0.023810,0.023531,20987.507083,0.024960
1657152000,20541.560000,21795.450000,20291.190000,21648.460000,35.045800,758687.607045,-0.017029,-0.017175,21901.439167,0.033986
1657152000,20535.570000,21706.730000,20280.530000,21677.070000,98.670827,2138894.424704,-0.013416,-0.013507,21935.846250,0.032907
1657152000,20546.290000,21847.250000,20237.580000,21643.560000,3422.571595,74076633.672410,0.002753,0.002749,21890.098333,0.033486
1657152000,20543.960000,21834.970000,20242.170000,21612.500000,1963.886128,42444488.932107,-0.023028,-0.023298,20913.067500,0.025322
1657080000,19930.980000,20637.980000,19842.470000,20460.500000,1437.878751,29419718.194043,-0.053302,-0.054776,20853.218750,0.024252
1657065600,20223.820000,20624.940000,19833.690000,20553.000000,15.959615,328017.973055,-0.050602,-0.051927,21773.439167,0.035177
1657065600,20147.300000,20573.410000,19830.090000,20559.520000,6.778800,139368.871503,-0.051554,-0.052931,21804.443333,0.034117
1657065600,20164.650000,20648.760000,19750.160000,20547.450000,2093.381932,43013660.577646,-0.050644,-0.051971,21761.051250,0.034680
1657065600,20159.600000,20637.980000,19746.460000,20543.960000,1448.442304,29756740.764929,0.004079,0.004071,20774.179583,0.023594
1656993600,20284.730000,20718.640000,19281.670000,19930.980000,2148.994154,42831559.512858,-0.029837,-0.030292,20717.857083,0.022027
1656979200,20191.420000,20767.110000,19301.600000,20166.250000,46.473537,937196.956451,-0.018817,-0.018997,21621.324583,0.035163
1656979200,20215.690000,20636.260000,19357.750000,20175.070000,115.639941,2333043.907699,-0.018699,-0.018876,21648.950833,0.034094
1656979200,20209.020000,20720.000000,19281.820000,20168.630000,2882.226472,58130559.295621,-0.018436,-0.018608,21610.356250,0.034694
1656979200,20205.450000,20718.640000,19281.670000,20159.600000,2241.203807,45181772.271629,0.011471,0.011405,20691.742083,0.021739
1656907200,19082.800000,20447.650000,19061.270000,20284.730000,1514.541497,30722065.345918,0.006207,0.006188,20648.449583,0.021041
1656892800,19229.450000,20287.920000,19045.000000,20231.760000,17.047127,344893.377500,0.003248,0.003243,21475.040833,0.035212
1656892800,19279.300000,20294.400000,19106.910000,20294.400000,8.912224,180868.243616,0.005915,0.005897,21498.451250,0.034165
1656892800,19296.880000,20319.880000,19032.440000,20209.530000,2016.082007,40744069.800906,0.002028,0.002026,21458.540417,0.034685
1656892800,19291.370000,20320.440000,19033.670000,20205.450000,1295.332704,26172780.185451,-0.003908,-0.003916,20607.091667,0.021029
1656820800,19247.000000,19616.810000,18776.240000,19082.800000,940.141122,17940524.998322,-0.055562,-0.057165,20538.095000,0.023424
1656806400,19192.710000,19556.780000,18781.380000,19301.330000,4.964023,95812.239488,-0.045989,-0.047080,21322.471250,0.035746
1656806400,19203.300000,19502.710000,18817.770000,19238.460000,2.100755,40415.290075,-0.052031,-0.053434,21344.358333,0.034741
1656806400,19232.760000,19616.430000,18763.960000,19294.460000,1438.936494,27763502.632390,-0.045279,-0.046336,21305.432917,0.035041
1656806400,19220.190000,19616.810000,18776.240000,19291.370000,1120.552860,21616999.827011,0.010930,0.010870,20474.140833,0.023556
1656734400,19104.610000,19414.660000,18967.400000,19247.000000,981.447691,18889923.702518,-0.002300,-0.002303,20417.685833,0.023496
1656720000,19295.200000,19401.940000,19105.740000,19352.690000,5.658952,109515.947458,0.002661,0.002657,21242.090417,0.032834
1656720000,19233.970000,19385.070000,19000.000000,19250.310000,18.013772,346770.695654,0.000616,0.000616,21267.345417,0.031033
1656720000,19263.410000,19425.080000,18960.000000,19228.250000,1478.974118,28438084.091356,-0.003432,-0.003437,21220.785833,0.031929
1656720000,19254.900000,19414.660000,18967.400000,19220.190000,914.755804,17581780.356867,-0.001393,-0.001394,20361.097917,0.023496
1656648000,19713.140000,19779.200000,18950.400000,19104.610000,2227.756309,42560415.466891,-0.006013,-0.006032,20315.515833,0.023266
1656633600,19825.800000,20800.000000,18984.650000,19230.580000,29.970699,576353.915545,-0.006310,-0.006330,21154.055833,0.032811
1656633600,19837.550000,20871.090000,18993.020000,19424.610000,9.806179,190481.211018,0.009054,0.009014,21186.954583,0.030973
1656633600,19960.610000,20895.080000,18944.690000,19239.470000,4424.088559,85117119.101298,0.000584,0.000583,21134.657083,0.031918
1656633600,19938.670000,20882.350000,18950.400000,19254.900000,2867.226624,55208161.915141,0.007867,0.007836,20274.797083,0.023344
1656594000,19191.250000,20882.350000,18616.000000,19258.660000,3644.094156,70180370.358198,0.000195,0.000195,20266.402917,0.022021
1656561600,20050.720000,20882.350000,18616.000000,19713.140000,3849.931326,75894235.222189,0.023599,0.023325,20283.154167,0.022481
1656547200,19962.080000,20085.380000,18450.000000,19807.440000,31.237576,618736.410187,0.029997,0.029556,21036.463333,0.030758
1656547200,20027.590000,22449.160000,18745.230000,19927.120000,23.203597,462380.855474,0.025870,0.025541,21075.408333,0.028768
1656547200,20098.000000,20131.060000,18595.600000,19924.890000,4907.848540,97788342.301142,0.035626,0.035006,21023.368750,0.030092
1656507600,19990.720000,20399.030000,18902.110000,19191.250000,2424.162727,46522712.931660,-0.026474,-0.026831,20252.466667,0.022157
1656475200,20267.280000,20399.030000,19830.900000,20050.720000,2369.678507,47513760.229464,0.044784,0.043811,20256.776667,0.024077
1656460800,20312.480000,20340.930000,19850.630000,20061.590000,9.696475,194526.706096,0.012831,0.012749,20935.279583,0.030973
1656460800,20284.840000,20380.460000,19871.120000,20081.770000,18.416854,369843.018119,0.007761,0.007731,20976.264583,0.028880
1656460800,20253.880000,20398.990000,19827.000000,20093.180000,1605.323562,32256055.290311,0.008446,0.008411,20924.389167,0.030212
1656421200,20938.110000,21103.070000,19830.900000,19990.720000,2115.399008,42288349.253807,-0.002992,-0.002997,20234.222500,0.023286
1656388800,20710.450000,21185.140000,20135.000000,20267.280000,1384.650417,28063097.703658,0.013834,0.013740,20210.548750,0.023259
1656374400,20708.220000,21174.910000,20190.260000,20253.150000,15.661446,317193.620928,0.009549,0.009503,20834.234583,0.030995
1656374400,20797.870000,21082.520000,20230.510000,20230.510000,3.066444,62035.716296,0.007407,0.007379,20872.512917,0.028794
1656374400,20722.270000,21178.730000,20176.000000,20261.340000,2048.684519,41509093.600300,0.008369,0.008334,20823.517500,0.030190
1656334800,21216.250000,21259.120000,20487.650000,20938.110000,1427.210824,29883097.226312,0.033099,0.032563,20196.049583,0.023852
1656302400,21166.080000,21509.490000,20487.650000,20710.450000,1985.805295,41126921.272454,-0.010873,-0.010933,20159.958750,0.023749
1656288000,21059.090000,21459.760000,20544.280000,20828.810000,18.515268,385651.007811,0.028423,0.028027,20736.736250,0.031271
1656288000,21076.610000,21537.610000,20655.310000,20887.120000,7.072679,147727.893115,0.032456,0.031941,20777.964583,0.029388
1656288000,21029.190000,21516.850000,20491.280000,20699.720000,1648.588032,34125310.665410,0.021636,0.021406,20720.866667,0.030206
1656248400,21450.490000,21509.490000,20918.600000,21216.250000,1466.622344,31116226.298252,0.024422,0.024129,20144.356250,0.024328
1656216000,21412.360000,21870.140000,20918.600000,21166.080000,899.187934,19032283.740152,-0.002365,-0.002367,20125.965833,0.024330
1656201600,21399.860000,21697.470000,20983.000000,21150.680000,1.424736,30134.129933,0.015453,0.015335,20650.079583,0.031497
1656201600,21472.520000,21472.520000,20982.650000,21019.090000,1.306166,27454.430588,0.006318,0.006298,20684.950000,0.029418
1656201600,21486.670000,21868.000000,20968.850000,21028.690000,1437.607095,30230993.934775,0.015892,0.015768,20630.040000,0.030463
1656162000,21115.240000,21870.140000,20906.230000,21450.490000,816.753368,17519759.955968,0.013437,0.013348,20097.989167,0.023967
1656129600,21293.750000,21586.600000,20906.230000,21412.360000,836.281619,17906763.077347,-0.001778,-0.001779,20089.650000,0.023506
1656115200,21259.280000,21540.000000,20933.000000,21523.180000,2.212502,47620.076859,0.017612,0.017458,20572.571667,0.031729
1656115200,21230.390000,21510.800000,20855.570000,21421.330000,7.311548,156623.074379,0.019137,0.018956,20607.323333,0.029774
1656115200,21229.660000,21586.670000,20890.000000,21486.800000,1196.384662,25706477.961263,0.021785,0.021551,20550.114167,0.030812
1656075600,21196.100000,21586.600000,20781.000000,21115.240000,1636.869028,34562882.372253,-0.013876,-0.013973,20116.930833,0.020856
1656043200,21061.290000,21520.540000,20723.770000,21293.750000,1913.327380,40741914.902347,0.008454,0.008419,20148.172083,0.020898
1656028800,21131.450000,21411.950000,20769.430000,21359.230000,8.897345,190040.437176,-0.007617,-0.007647,20525.132500,0.030870
1656028800,21107.300000,21404.660000,20760.610000,21356.380000,4.868023,103963.356939,-0.003032,-0.003037,20558.722083,0.029097
1656028800,21102.750000,21538.400000,20713.770000,21215.420000,2444.772171,51866868.410167,-0.012630,-0.012711,20499.296667,0.029798
1655989200,20548.330000,21437.000000,20146.070000,21196.100000,2345.133974,49707694.226937,-0.004586,-0.004596,20200.885417,0.019851
1655956800,20204.020000,21336.900000,20146.070000,21061.290000,2610.895125,54988819.387211,-0.006360,-0.006380,20238.455833,0.019844
1655942400,20060.330000,21154.710000,20003.470000,21115.050000,17.963023,379290.118450,-0.011432,-0.011498,20538.302500,0.026698
1655942400,20032.510000,21136.280000,20032.510000,21117.520000,6.980398,147408.685292,-0.011184,-0.011247,20564.876250,0.025463
1655942400,19977.240000,21204.140000,19869.630000,21093.420000,2677.899028,56486048.920047,-0.005751,-0.005767,20511.445417,0.025726
1655902800,20364.740000,20869.260000,19757.230000,20548.330000,2655.462681,54565323.467763,-0.024356,-0.024657,20249.439167,0.020532
1655870400,20294.760000,20869.260000,19757.230000,20204.020000,2482.884074,50164239.491000,-0.016756,-0.016898,20249.379583,0.020824
1655856000,20508.780000,20853.170000,19761.140000,20091.800000,15.938686,320236.893384,-0.048461,-0.049674,20492.544167,0.028231
1655856000,20606.710000,20865.600000,19798.850000,20008.880000,147.267058,2946648.891875,-0.052499,-0.053927,20512.495833,0.027477
1655856000,20710.010000,20863.440000,19743.990000,19963.680000,4210.495383,84056982.472081,-0.053559,-0.055047,20460.120000,0.027697
1655816400,21089.770000,21695.850000,19947.370000,20364.740000,2372.787168,48321193.744732,0.007955,0.007923,20302.793750,0.017138
1655784000,20595.920000,21695.850000,20244.600000,20294.760000,2473.345530,50195953.918478,-0.003436,-0.003442,20344.601667,0.017095
1655769600,20570.840000,21696.180000,20356.630000,20633.890000,24.190602,499146.213274,0.026981,0.026623,20482.777083,0.028673
1655769600,20586.860000,21671.790000,20426.570000,20675.220000,26.765527,553383.164310,0.033302,0.032760,20499.984167,0.028283
1655769600,20555.440000,21708.760000,20332.070000,20712.290000,3543.168120,73387125.622887,0.037499,0.036813,20454.990833,0.028643
1655730000,20539.820000,21438.970000,19807.880000,21089.770000,1860.830558,39244488.484995,0.039173,0.038425,20421.383750,0.018641
1655697600,19957.030000,21039.470000,19752.640000,20595.920000,1627.904900,33528199.079976,-0.023417,-0.023695,20478.705833,0.019442
1655683200,20508.950000,20922.250000,19677.320000,20574.840000,22.429873,461491.053545,-0.002862,-0.002866,20485.998333,0.028433
1655683200,20375.430000,21039.070000,19705.320000,20679.940000,7.064669,146096.928351,0.000228,0.000228,20504.957917,0.027975
1655683200,20557.200000,21036.890000,19616.100000,20555.440000,5112.850525,105096892.199923,-0.007573,-0.007602,20454.082917,0.028568
1655643600,19322.490000,20975.000000,19116.680000,20539.820000,2261.508913,46450986.008605,-0.002724,-0.002728,20538.506250,0.019386
1655611200,18276.720000,20783.340000,17941.150000,19957.030000,3114.662601,62159414.977415,-0.028374,-0.028784,20567.761667,0.020392
1655596800,18882.240000,20765.580000,17987.960000,20612.480000,31.341076,646017.312535,0.001829,0.001828,20502.347083,0.028275
1655596800,18992.470000,20787.040000,18065.750000,20633.340000,17.862598,368565.055341,-0.002253,-0.002256,20521.335417,0.027771
1655596800,18952.140000,20783.480000,17930.700000,20552.820000,5100.883118,104837532.571048,-0.000127,-0.000127,20467.435833,0.028336
1655557200,19125.730000,19996.590000,17581.010000,19322.490000,6096.930636,117807881.251953,-0.031795,-0.032312,20570.421250,0.021509
1655524800,20431.920000,20501.200000,17581.010000,18276.720000,6511.664409,119011867.140183,-0.054122,-0.055642,20510.570417,0.023607
1655510400,20521.770000,20521.770000,17476.700000,18972.280000,61.788603,1172270.671423,-0.079573,-0.082918,20490.775417,0.031244
1655510400,20448.470000,20588.360000,17658.900000,19022.000000,35.487723,675047.471662,-0.078094,-0.081312,20502.327917,0.031240
1655510400,20428.190000,20758.000000,17592.780000,18956.800000,7958.385322,150865518.873227,-0.077655,-0.080835,20452.255000,0.031272
1655470800,20621.760000,20889.010000,18655.780000,19125.730000,5259.022595,100582646.214148,0.046453,0.045406,20507.840417,0.025085
1655438400,20359.990000,21333.830000,20300.000000,20431.920000,4169.715880,85195301.292288,0.068295,0.066064,20523.723750,0.027268
1655424000,20399.390000,21289.910000,20296.330000,20423.250000,35.142639,717726.908901,0.076478,0.073695,20509.093750,0.034133
1655424000,20621.080000,21336.880000,20390.880000,20524.590000,9.380370,192528.242551,0.078992,0.076027,20524.591667,0.034849
1655424000,20387.660000,21325.060000,20220.160000,20440.700000,3615.097318,73895119.739253,0.078278,0.075365,20472.712917,0.034580
1655384400,21121.020000,21425.670000,20181.120000,20621.760000,3794.126052,78241556.864402,0.009291,0.009248,20550.017083,0.027302
1655352000,22183.300000,22331.590000,20181.120000,20359.990000,4086.990707,83211089.918912,-0.012694,-0.012775,20553.880000,0.027324
1655337600,22697.960000,22922.810000,20245.130000,20300.400000,30.100077,611043.600289,-0.006015,-0.006033,20491.485417,0.033306
1655337600,22693.450000,22952.550000,20394.610000,20394.610000,14.469651,295102.881435,-0.006333,-0.006353,20506.578750,0.033807
1655337600,22563.820000,22957.010000,20200.000000,20382.880000,4889.124304,99654433.989439,-0.002829,-0.002833,20452.996250,0.033299
1655298000,21162.100000,22961.240000,20230.000000,21121.020000,6404.555925,135270753.788535,0.037379,0.036697,20561.501250,0.027559
1655265600,21429.190000,22961.240000,20066.000000,22183.300000,8190.186363,181685361.143454,0.050295,0.049071,20622.870000,0.029218
1655251200,22016.740000,22682.420000,20088.000000,22470.130000,77.715554,1746278.609716,0.106881,0.101546,20528.573333,0.039060
1655251200,22047.880000,22727.600000,20117.920000,22631.220000,50.607205,1145302.785188,0.109667,0.104060,20550.080417,0.040003
1655251200,22077.830000,22756.000000,20079.720000,22555.270000,13481.539593,304079765.537384,0.106579,0.101273,20493.284583,0.039274
