unix,open,high,low,close,Volume XRP,Volume BTC,return,log_return,SMA_24,volatility_24
1622419200,0.000025,0.000028,0.000025,0.000028,12219949.700005,341.547594,0.000000,0.000000,0.000024,0.049795
1622332800,0.000024,0.000026,0.000024,0.000025,5617468.201691,142.796042,-0.107143,-0.113329,0.000024,0.055860
1622246400,0.000025,0.000026,0.000023,0.000024,7421881.719678,178.347818,-0.040000,-0.040822,0.000024,0.051253
1622160000,0.000025,0.000026,0.000024,0.000025,3797869.081656,95.858216,0.041667,0.040822,0.000024,0.046838
1622073600,0.000026,0.000027,0.000025,0.000025,9075404.359425,229.153960,0.000000,0.000000,0.000024,0.035166
1621987200,0.000025,0.000027,0.000025,0.000026,16298090.732574,428.476805,0.040000,0.039221,0.000025,0.034044
1621900800,0.000026,0.000027,0.000024,0.000025,24061915.789951,611.653899,-0.038462,-0.039221,0.000025,0.034387
1621814400,0.000023,0.000026,0.000022,0.000026,8940861.948646,228.975475,0.040000,0.039221,0.000025,0.035050
1621728000,0.000024,0.000025,0.000020,0.000023,16092033.777482,367.702972,-0.115385,-0.122602,0.000025,0.043121
1621641600,0.000027,0.000027,0.000023,0.000024,11927598.783096,288.170787,0.043478,0.042560,0.000025,0.043905
1621555200,0.000029,0.000029,0.000026,0.000027,22016605.098752,594.888670,0.125000,0.117783,0.000025,0.050287
1621468800,0.000029,0.000030,0.000027,0.000029,21057923.609399,612.785577,0.074074,0.071459,0.000026,0.051494
1621382400,0.000037,0.000038,0.000029,0.000029,20563959.148131,594.915338,0.000000,0.000000,0.000026,0.051494
1621296000,0.000034,0.000038,0.000033,0.000037,12151271.546005,450.326123,0.275862,0.243622,0.000026,0.074557
1621209600,0.000031,0.000036,0.000031,0.000034,11867581.079129,407.651410,-0.081081,-0.084557,0.000027,0.077316
1621123200,0.000032,0.000033,0.000030,0.000031,12726247.789592,397.186194,-0.088235,-0.092373,0.000027,0.080035
1621036800,0.000028,0.000032,0.000028,0.000032,11858310.309920,377.212851,0.032258,0.031749,0.000027,0.079933
1620950400,0.000028,0.000028,0.000027,0.000028,8255647.947266,231.901151,-0.125000,-0.133531,0.000027,0.084652
1620864000,0.000026,0.000027,0.000025,0.000027,13221956.072136,362.942694,-0.035714,-0.036368,0.000027,0.085082
1620777600,0.000026,0.000027,0.000025,0.000026,11362210.031839,290.758955,-0.037037,-0.037740,0.000027,0.085508
1620691200,0.000025,0.000026,0.000025,0.000026,9492013.813054,247.456800,0.000000,0.000000,0.000027,0.085508
1620604800,0.000026,0.000028,0.000023,0.000025,15814171.639345,393.931016,-0.038462,-0.039221,0.000027,0.085576
1620518400,0.000027,0.000027,0.000025,0.000026,8956506.396811,236.003944,0.040000,0.039221,0.000027,0.085962
1620432000,0.000028,0.000028,0.000026,0.000027,6005480.863450,159.325407,0.038462,0.037740,0.000027,0.085988
1620345600,0.000028,0.000030,0.000027,0.000028,8859275.299693,244.250220,0.037037,0.036368,0.000027,0.086285
1620259200,0.000028,0.000031,0.000027,0.000028,10060751.695948,286.127778,0.000000,0.000000,0.000027,0.083028
1620172800,0.000026,0.000029,0.000026,0.000028,6934547.248523,194.860778,0.000000,0.000000,0.000028,0.082425
1620086400,0.000027,0.000027,0.000025,0.000026,9666020.125699,251.896484,-0.071429,-0.074108,0.000028,0.083730
1620000000,0.000028,0.000028,0.000026,0.000027,4268929.471369,116.114882,0.038462,0.037740,0.000028,0.084001
1619913600,0.000029,0.000029,0.000027,0.000028,3652420.148788,100.843320,0.037037,0.036368,0.000028,0.083952
1619827200,0.000028,0.000029,0.000027,0.000029,3331042.098817,95.234494,0.035714,0.035091,0.000028,0.083598
1619740800,0.000026,0.000030,0.000026,0.000028,8716302.099165,241.354405,-0.034483,-0.035091,0.000028,0.083794
1619654400,0.000025,0.000026,0.000024,0.000026,3669988.626200,95.750003,-0.071429,-0.074108,0.000028,0.081467
1619568000,0.000025,0.000026,0.000024,0.000025,9922283.286472,246.469517,-0.038462,-0.039221,0.000028,0.081637
1619481600,0.000025,0.000027,0.000024,0.000025,16670030.459865,424.919076,0.000000,0.000000,0.000028,0.077511
1619395200,0.000021,0.000025,0.000021,0.000025,17533132.243450,443.237583,0.000000,0.000000,0.000028,0.075869
1619308800,0.000021,0.000023,0.000020,0.000021,9037708.171259,190.966774,-0.160000,-0.174353,0.000028,0.082296
1619222400,0.000023,0.000023,0.000021,0.000021,7710116.323619,161.681139,0.000000,0.000000,0.000027,0.055495
1619136000,0.000022,0.000029,0.000019,0.000023,24940586.853941,571.139439,0.095238,0.090972,0.000026,0.058869
1619049600,0.000024,0.000026,0.000022,0.000022,17333642.971731,388.446939,-0.043478,-0.044452,0.000026,0.057112
1618963200,0.000025,0.000026,0.000024,0.000024,13089850.481218,313.763716,0.090909,0.087011,0.000026,0.060280
1618876800,0.000024,0.000025,0.000022,0.000025,13408847.514789,328.919030,0.041667,0.040822,0.000026,0.055910
1618790400,0.000025,0.000027,0.000023,0.000024,14035430.211344,329.972964,-0.040000,-0.040822,0.000026,0.056026
1618704000,0.000026,0.000026,0.000022,0.000025,22904043.393793,575.120530,0.041667,0.040822,0.000025,0.056271
1618617600,0.000025,0.000028,0.000025,0.000026,7680078.529298,197.378018,0.040000,0.039221,0.000025,0.056862
1618531200,0.000028,0.000029,0.000024,0.000025,25171490.853608,635.580144,-0.038462,-0.039221,0.000025,0.056862
1618444800,0.000029,0.000030,0.000027,0.000028,8137944.162223,226.478986,0.120000,0.113329,0.000026,0.061376
1618358400,0.000028,0.000031,0.000025,0.000029,19368736.401374,564.986041,0.035714,0.035091,0.000026,0.061314
1618272000,0.000025,0.000030,0.000023,0.000028,27893266.105879,788.821565,-0.034483,-0.035091,0.000026,0.061418
1618185600,0.000023,0.000025,0.000022,0.000024,9266649.452018,226.847579,-0.142857,-0.154151,0.000025,0.068157
1618099200,0.000023,0.000025,0.000022,0.000023,14141141.033534,319.731199,-0.041667,-0.042560,0.000025,0.068577
1618012800,0.000018,0.000023,0.000017,0.000023,19312805.889416,443.422023,0.000000,0.000000,0.000025,0.067142
1617926400,0.000018,0.000019,0.000017,0.000018,9496071.358825,167.985502,-0.217391,-0.245122,0.000025,0.079473
1617840000,0.000016,0.000019,0.000016,0.000018,17580986.909562,319.973962,0.000000,0.000000,0.000024,0.078805
1617753600,0.000019,0.000019,0.000015,0.000016,19607013.173889,320.574665,-0.111111,-0.117783,0.000024,0.080374
1617667200,0.000016,0.000019,0.000014,0.000019,23598670.227267,444.834934,0.187500,0.171850,0.000023,0.090866
1617580800,0.000011,0.000016,0.000011,0.000015,29649293.237646,458.971059,-0.210526,-0.236389,0.000023,0.098906
1617494400,0.000010,0.000011,0.000010,0.000011,3676861.603156,40.077791,-0.266667,-0.310155,0.000022,0.111191
1617408000,0.000010,0.000011,0.000010,0.000010,5759309.432339,58.629770,-0.090909,-0.095310,0.000022,0.111770
1617321600,0.000010,0.000010,0.000010,0.000010,7328397.565832,75.335927,0.000000,0.000000,0.000021,0.111770
1617235200,0.000010,0.000010,0.000009,0.000010,3196562.684463,31.070589,0.000000,0.000000,0.000021,0.108466
1617148800,0.000010,0.000010,0.000009,0.000010,7352829.974414,71.248922,0.000000,0.000000,0.000020,0.108466
1617062400,0.000010,0.000010,0.000010,0.000010,6187907.740393,59.403914,0.000000,0.000000,0.000020,0.105604
1616976000,0.000010,0.000010,0.000010,0.000010,5023037.606517,49.326229,0.000000,0.000000,0.000019,0.105706
1616889600,0.000010,0.000010,0.000010,0.000010,2211841.158730,21.764517,0.000000,0.000000,0.000019,0.102907
1616803200,0.000010,0.000010,0.000010,0.000010,4278343.592834,41.970551,0.000000,0.000000,0.000018,0.101987
1616716800,0.000010,0.000011,0.000010,0.000010,10626220.013050,109.025017,0.000000,0.000000,0.000017,0.102178
1616630400,0.000009,0.000010,0.000009,0.000010,9883601.009402,98.341830,0.000000,0.000000,0.000017,0.101250
1616544000,0.000010,0.000010,0.000009,0.000009,8548087.820325,78.727889,-0.100000,-0.105361,0.000016,0.100947
1616457600,0.000010,0.000011,0.000010,0.000010,8986347.947148,90.941841,0.111111,0.105361,0.000015,0.105432
1616371200,0.000009,0.000011,0.000009,0.000010,16370154.081316,164.356347,0.000000,0.000000,0.000015,0.100661
1616284800,0.000009,0.000009,0.000009,0.000009,4630109.291037,41.856188,-0.100000,-0.105361,0.000014,0.100226
1616198400,0.000008,0.000009,0.000008,0.000009,12884900.096757,116.221799,0.000000,0.000000,0.000013,0.100591
1616112000,0.000008,0.000008,0.000008,0.000008,2969066.603188,23.871295,-0.111111,-0.117783,0.000012,0.099394
1616025600,0.000008,0.000008,0.000008,0.000008,5191081.588052,42.307315,0.000000,0.000000,0.000012,0.099720
1615939200,0.000008,0.000009,0.000008,0.000008,5378565.722380,42.920954,0.000000,0.000000,0.000011,0.099720
1615852800,0.000008,0.000010,0.000008,0.000008,21919514.322707,177.548066,0.000000,0.000000,0.000011,0.092302
1615766400,0.000007,0.000008,0.000007,0.000008,7897550.291623,61.758843,0.000000,0.000000,0.000010,0.092302
1615680000,0.000008,0.000008,0.000007,0.000007,6572258.211338,48.897601,-0.125000,-0.133531,0.000010,0.092883
1615593600,0.000008,0.000008,0.000007,0.000007,5742824.909398,43.013759,0.000000,0.000000,0.000009,0.080967
1615507200,0.000008,0.000008,0.000008,0.000008,5447502.613278,41.727870,0.142857,0.133531,0.000009,0.080207
1615420800,0.000008,0.000008,0.000008,0.000008,6268075.185603,49.079029,0.000000,0.000000,0.000009,0.061107
1615334400,0.000009,0.000009,0.000008,0.000008,10431019.631942,86.264532,0.000000,0.000000,0.000009,0.058734
1615248000,0.000009,0.000009,0.000009,0.000009,6064445.394425,53.549053,0.125000,0.117783,0.000009,0.064678
1615161600,0.000009,0.000010,0.000009,0.000009,8066857.493029,73.166397,0.000000,0.000000,0.000009,0.064678
1615075200,0.000009,0.000009,0.000009,0.000009,3744773.172215,34.002540,0.000000,0.000000,0.000009,0.064678
1614988800,0.000009,0.000010,0.000009,0.000009,3572855.139003,33.799210,0.000000,0.000000,0.000009,0.064678
1614902400,0.000010,0.000010,0.000009,0.000009,5292061.229568,49.427852,0.000000,0.000000,0.000009,0.064678
1614816000,0.000009,0.000010,0.000009,0.000010,10245852.131472,101.946229,0.111111,0.105361,0.000009,0.068707
1614729600,0.000009,0.000009,0.000009,0.000009,5421938.955815,48.255257,-0.100000,-0.105361,0.000009,0.071811
1614643200,0.000009,0.000009,0.000009,0.000009,8904553.414668,80.230026,0.000000,0.000000,0.000009,0.071811
1614556800,0.000009,0.000009,0.000009,0.000009,8728785.673549,78.384495,0.000000,0.000000,0.000009,0.071811
1614470400,0.000009,0.000009,0.000009,0.000009,4487538.859620,41.330233,0.000000,0.000000,0.000009,0.068707
1614384000,0.000009,0.000010,0.000009,0.000009,2559971.720708,24.268532,0.000000,0.000000,0.000009,0.064678
1614297600,0.000009,0.000009,0.000009,0.000009,5057053.070468,46.676600,0.000000,0.000000,0.000009,0.064678
1614211200,0.000009,0.000010,0.000009,0.000009,3966688.077473,36.652198,0.000000,0.000000,0.000009,0.061245
1614124800,0.000010,0.000010,0.000009,0.000009,7435230.735376,70.188578,0.000000,0.000000,0.000009,0.061245
1614038400,0.000010,0.000011,0.000008,0.000010,17727200.294774,171.422027,0.111111,0.105361,0.000009,0.060225
1613952000,0.000009,0.000012,0.000009,0.000010,26620565.206076,278.451112,0.000000,0.000000,0.000009,0.060225
1613865600,0.000009,0.000010,0.000009,0.000009,11603828.232604,110.004292,-0.100000,-0.105361,0.000009,0.064341
1613779200,0.000010,0.000010,0.000009,0.000009,16333975.281810,149.782553,0.000000,0.000000,0.000009,0.064341
1613692800,0.000010,0.000011,0.000010,0.000010,11498989.595074,116.024805,0.111111,0.105361,0.000009,0.067732
1613606400,0.000010,0.000011,0.000010,0.000010,8249494.517418,84.969794,0.000000,0.000000,0.000009,0.061278
1613520000,0.000011,0.000011,0.000010,0.000010,10812205.367976,110.500739,0.000000,0.000000,0.000009,0.061278
1613433600,0.000011,0.000012,0.000010,0.000011,12488280.744485,132.250893,0.100000,0.095310,0.000009,0.057977
1613347200,0.000012,0.000012,0.000011,0.000011,11596787.472983,133.015152,0.000000,0.000000,0.000009,0.057977
1613260800,0.000013,0.000014,0.000012,0.000012,13737038.523218,167.454500,0.090909,0.087011,0.000010,0.059898
1613174400,0.000013,0.000014,0.000012,0.000013,17778578.198120,238.588519,0.083333,0.080043,0.000010,0.057227
1613088000,0.000011,0.000013,0.000011,0.000013,23300121.245487,299.639559,0.000000,0.000000,0.000010,0.057227
1613001600,0.000011,0.000012,0.000011,0.000011,11105590.804093,122.050443,-0.153846,-0.167054,0.000010,0.066995
1612915200,0.000010,0.000012,0.000010,0.000011,19944665.093147,224.377482,0.000000,0.000000,0.000010,0.066995
1612828800,0.000010,0.000011,0.000010,0.000010,12705679.055289,130.233210,-0.090909,-0.095310,0.000010,0.070116
1612742400,0.000011,0.000011,0.000010,0.000010,18034239.888541,175.473154,0.000000,0.000000,0.000010,0.066503
1612656000,0.000011,0.000011,0.000010,0.000011,9949568.224030,107.455337,0.100000,0.095310,0.000010,0.065672
1612569600,0.000012,0.000012,0.000011,0.000011,9868892.004802,111.518480,0.000000,0.000000,0.000010,0.065672
1612483200,0.000012,0.000013,0.000011,0.000012,13573187.165335,160.435072,0.090909,0.087011,0.000010,0.067633
1612396800,0.000011,0.000013,0.000010,0.000012,21867491.676551,263.503275,0.000000,0.000000,0.000010,0.067633
1612310400,0.000011,0.000012,0.000010,0.000011,14815667.537501,156.453449,-0.083333,-0.087011,0.000011,0.070477
1612224000,0.000011,0.000012,0.000010,0.000011,26042740.477974,273.969630,0.000000,0.000000,0.000011,0.070477
1612137600,0.000015,0.000022,0.000011,0.000011,78813990.600179,874.835296,0.000000,0.000000,0.000011,0.070477
1612051200,0.000013,0.000015,0.000011,0.000015,31272857.482927,467.216491,0.363636,0.310155,0.000011,0.100673
1611964800,0.000008,0.000015,0.000008,0.000013,58625978.727707,757.447645,-0.133333,-0.143101,0.000011,0.103994
1611878400,0.000008,0.000010,0.000007,0.000008,27427243.334561,226.274758,-0.384615,-0.485508,0.000011,0.132309
1611792000,0.000008,0.000008,0.000008,0.000008,10061443.096257,79.787244,0.000000,0.000000,0.000011,0.130595
1611705600,0.000008,0.000008,0.000008,0.000008,7882738.776792,65.190250,0.000000,0.000000,0.000011,0.130595
1611619200,0.000008,0.000008,0.000008,0.000008,7710609.489102,63.689634,0.000000,0.000000,0.000011,0.128584
1611532800,0.000008,0.000009,0.000008,0.000008,8874293.002459,73.656632,0.000000,0.000000,0.000011,0.128584
1611446400,0.000008,0.000009,0.000008,0.000008,5197693.358901,44.128417,0.000000,0.000000,0.000011,0.128584
1611360000,0.000008,0.000009,0.000008,0.000008,5082444.086749,43.048301,0.000000,0.000000,0.000011,0.126786
1611273600,0.000009,0.000009,0.000008,0.000008,8907363.888270,73.663899,0.000000,0.000000,0.000010,0.126786
1611187200,0.000008,0.000009,0.000008,0.000009,12122471.045450,105.465498,0.125000,0.117783,0.000010,0.128090
1611100800,0.000008,0.000009,0.000008,0.000008,9375528.534362,77.910642,-0.111111,-0.117783,0.000010,0.128510
1611014400,0.000008,0.000009,0.000008,0.000008,16688372.287768,136.677769,0.000000,0.000000,0.000010,0.128510
1610928000,0.000008,0.000008,0.000008,0.000008,13100925.516497,101.925201,0.000000,0.000000,0.000010,0.124890
1610841600,0.000008,0.000008,0.000008,0.000008,6650410.724094,51.607187,0.000000,0.000000,0.000010,0.124890
1610755200,0.000008,0.000008,0.000008,0.000008,6437102.039471,49.823170,0.000000,0.000000,0.000010,0.123548
1610668800,0.000008,0.000008,0.000007,0.000008,9093890.255930,69.386383,0.000000,0.000000,0.000009,0.123548
1610582400,0.000008,0.000008,0.000007,0.000008,10529602.018698,79.603791,0.000000,0.000000,0.000009,0.121652
1610496000,0.000009,0.000009,0.000008,0.000008,8847484.423126,72.460897,0.000000,0.000000,0.000009,0.121652
1610409600,0.000008,0.000009,0.000008,0.000009,7606074.978136,65.336184,0.125000,0.117783,0.000009,0.123019
1610323200,0.000008,0.000009,0.000008,0.000008,19236950.309459,156.204037,-0.111111,-0.117783,0.000009,0.124933
1610236800,0.000008,0.000009,0.000008,0.000008,14679688.285944,121.254225,0.000000,0.000000,0.000009,0.123924
1610150400,0.000008,0.000008,0.000008,0.000008,10144935.617540,82.173979,0.000000,0.000000,0.000009,0.123924
1610064000,0.000008,0.000009,0.000008,0.000008,14366347.959198,113.925139,0.000000,0.000000,0.000009,0.123924
1609977600,0.000007,0.000010,0.000007,0.000008,50590288.518106,413.322657,0.000000,0.000000,0.000008,0.095925
1609891200,0.000007,0.000008,0.000006,0.000007,20565382.471840,139.227639,-0.125000,-0.133531,0.000008,0.095513
1609804800,0.000007,0.000008,0.000007,0.000007,11153467.315038,74.059023,0.000000,0.000000,0.000008,0.055628
1609718400,0.000007,0.000008,0.000007,0.000007,24323843.824325,179.996444,0.000000,0.000000,0.000008,0.055628
1609632000,0.000007,0.000007,0.000006,0.000007,22113691.199375,150.815374,0.000000,0.000000,0.000008,0.055628
1609545600,0.000008,0.000008,0.000007,0.000007,21974162.184993,151.182236,0.000000,0.000000,0.000008,0.055628
1609459200,0.000008,0.000009,0.000008,0.000008,13717339.682280,110.836105,0.142857,0.133531,0.000008,0.063207
1609372800,0.000007,0.000008,0.000007,0.000008,17851809.427782,135.495234,0.000000,0.000000,0.000008,0.063207
1609286400,0.000008,0.000008,0.000007,0.000007,19523523.151494,143.107425,-0.125000,-0.133531,0.000008,0.068314
1609200000,0.000009,0.000009,0.000006,0.000008,42493199.820679,342.920123,0.142857,0.133531,0.000008,0.074554
1609113600,0.000011,0.000012,0.000009,0.000009,14644473.260434,134.143375,0.125000,0.117783,0.000008,0.074554
1609027200,0.000011,0.000011,0.000010,0.000011,18399455.170760,198.714116,0.222222,0.200671,0.000008,0.083010
1608940800,0.000013,0.000013,0.000011,0.000011,12940170.333237,144.153498,0.000000,0.000000,0.000008,0.083010
1608854400,0.000014,0.000016,0.000011,0.000013,28323458.184157,364.806141,0.181818,0.167054,0.000008,0.089480
1608768000,0.000011,0.000016,0.000011,0.000014,26846328.648497,382.023257,0.076923,0.074108,0.000009,0.089955
1608681600,0.000019,0.000019,0.000009,0.000011,50806302.525527,571.062840,-0.214286,-0.241162,0.000009,0.102538
1608595200,0.000023,0.000023,0.000017,0.000019,21528667.423785,404.738948,0.727273,0.546544,0.000009,0.177172
1608508800,0.000024,0.000024,0.000022,0.000023,3561924.076564,80.713200,0.210526,0.191055,0.000010,0.179848
1608422400,0.000024,0.000025,0.000023,0.000024,3547346.539076,84.036640,0.043478,0.042560,0.000010,0.179462
1608336000,0.000025,0.000026,0.000024,0.000024,2765161.454364,67.110468,0.000000,0.000000,0.000011,0.179286
1608249600,0.000025,0.000026,0.000024,0.000025,3878171.964773,97.962624,0.041667,0.040822,0.000012,0.175845
1608163200,0.000027,0.000028,0.000023,0.000025,15087045.099609,381.702241,0.000000,0.000000,0.000012,0.175845
1608076800,0.000024,0.000027,0.000023,0.000027,14599809.379016,389.668912,0.080000,0.076961,0.000013,0.175408
1607990400,0.000026,0.000026,0.000024,0.000024,4562776.744172,110.099803,-0.111111,-0.117783,0.000014,0.178601
1607904000,0.000027,0.000027,0.000026,0.000026,1981496.179045,51.201861,0.083333,0.080043,0.000015,0.178211
1607817600,0.000027,0.000027,0.000026,0.000027,4278452.505349,114.320251,0.038462,0.037740,0.000016,0.173798
1607731200,0.000030,0.000030,0.000026,0.000027,10707221.722731,288.131337,0.000000,0.000000,0.000016,0.173798
1607644800,0.000031,0.000033,0.000029,0.000031,7941396.083297,243.086134,0.148148,0.138150,0.000017,0.173856
1607558400,0.000032,0.000032,0.000031,0.000031,1576430.434939,49.389566,0.000000,0.000000,0.000018,0.173856
1607472000,0.000031,0.000033,0.000029,0.000031,5723963.520656,180.133132,0.000000,0.000000,0.000019,0.173856
1607385600,0.000032,0.000032,0.000030,0.000031,1759747.513985,53.725092,0.000000,0.000000,0.000020,0.173899
1607299200,0.000032,0.000032,0.000031,0.000032,961016.328921,30.502658,0.032258,0.031749,0.000021,0.173461
1607212800,0.000031,0.000033,0.000031,0.000032,3715576.523620,119.009916,0.000000,0.000000,0.000022,0.169144
1607126400,0.000030,0.000031,0.000030,0.000031,1399191.799198,42.717326,-0.031250,-0.031749,0.000023,0.169892
1607040000,0.000032,0.000033,0.000029,0.000030,4344874.015456,128.912412,-0.032258,-0.032790,0.000024,0.170667
1606953600,0.000033,0.000033,0.000032,0.000032,914578.266164,29.668919,0.066667,0.064539,0.000025,0.167252
1606867200,0.000033,0.000033,0.000032,0.000033,1703854.156890,55.903455,0.031250,0.030772,0.000026,0.166919
1606780800,0.000034,0.000035,0.000031,0.000033,3919285.836922,127.729525,0.000000,0.000000,0.000027,0.165134
1606694400,0.000033,0.000035,0.000032,0.000034,7611010.838198,256.414955,0.030303,0.029853,0.000028,0.165073
1606608000,0.000035,0.000036,0.000033,0.000033,5330189.087258,177.441995,-0.029412,-0.029853,0.000029,0.156403
1606521600,0.000033,0.000037,0.000032,0.000035,7228299.176010,255.448093,0.060606,0.058841,0.000029,0.063487
1606435200,0.000031,0.000034,0.000030,0.000033,4397211.687440,143.832794,-0.057143,-0.058841,0.000030,0.052520
1606348800,0.000033,0.000034,0.000028,0.000031,21086027.353577,659.360075,-0.060606,-0.062520,0.000030,0.054454
1606262400,0.000036,0.000038,0.000031,0.000034,10784018.629895,363.744948,0.096774,0.092373,0.000030,0.057039
1606176000,0.000034,0.000044,0.000030,0.000036,24814885.868542,896.809975,0.058824,0.057158,0.000031,0.057479
1606089600,0.000024,0.000034,0.000024,0.000033,12576123.360895,421.048610,-0.083333,-0.087011,0.000031,0.060954
1606003200,0.000025,0.000027,0.000022,0.000024,15723303.570874,380.189480,-0.272727,-0.318454,0.000031,0.082804
1605916800,0.000018,0.000025,0.000018,0.000025,19406629.942622,480.702224,0.041667,0.040822,0.000031,0.079814
1605830400,0.000017,0.000018,0.000016,0.000018,3684245.350372,64.990088,-0.280000,-0.328504,0.000031,0.096943
1605744000,0.000017,0.000017,0.000016,0.000017,3415111.947417,58.295961,-0.055556,-0.057158,0.000030,0.096796
1605657600,0.000017,0.000017,0.000016,0.000016,5759735.980316,94.978046,-0.058824,-0.060625,0.000030,0.097170
1605571200,0.000017,0.000018,0.000017,0.000017,5838945.582409,99.845969,0.062500,0.060625,0.000029,0.092314
1605484800,0.000017,0.000017,0.000017,0.000017,2429561.204708,41.837044,0.000000,0.000000,0.000029,0.092314
1605398400,0.000017,0.000018,0.000017,0.000017,4594437.835904,77.554111,0.000000,0.000000,0.000028,0.092314
1605312000,0.000016,0.000017,0.000016,0.000017,3966295.123432,66.157803,0.000000,0.000000,0.000028,0.092314
1605225600,0.000016,0.000016,0.000016,0.000016,2827339.404077,45.859445,-0.058824,-0.060625,0.000027,0.091943
1605139200,0.000016,0.000016,0.000016,0.000016,2480873.902336,38.850485,0.000000,0.000000,0.000026,0.091943
1605052800,0.000017,0.000017,0.000016,0.000016,1677932.876662,27.383865,0.000000,0.000000,0.000026,0.092054
1604966400,0.000016,0.000017,0.000016,0.000017,1970128.144092,32.704127,0.062500,0.060625,0.000025,0.093636
1604880000,0.000016,0.000017,0.000016,0.000016,1458291.813894,23.843071,-0.058824,-0.060625,0.000024,0.092163
1604793600,0.000017,0.000017,0.000016,0.000016,1302510.694035,21.322100,0.000000,0.000000,0.000024,0.091570
1604707200,0.000017,0.000017,0.000016,0.000017,3191198.714020,53.452578,0.062500,0.060625,0.000023,0.093189
1604620800,0.000016,0.000017,0.000016,0.000017,2320915.853251,38.503994,0.000000,0.000000,0.000022,0.092646
1604534400,0.000017,0.000017,0.000016,0.000016,7305036.556005,115.054326,-0.058824,-0.060625,0.000022,0.092919
1604448000,0.000017,0.000017,0.000017,0.000017,2667308.001108,44.837447,0.062500,0.060625,0.000021,0.092995
1604361600,0.000017,0.000018,0.000017,0.000017,2286991.120906,39.038938,0.000000,0.000000,0.000020,0.092865
1604275200,0.000017,0.000018,0.000017,0.000017,1522842.698054,26.436549,0.000000,0.000000,0.000020,0.092608
1604188800,0.000017,0.000018,0.000017,0.000017,601392.576215,10.500314,0.000000,0.000000,0.000019,0.089353
1604102400,0.000018,0.000018,0.000017,0.000017,1429289.664582,24.855347,0.000000,0.000000,0.000018,0.087774
1604016000,0.000018,0.000018,0.000017,0.000018,2329503.805633,41.069152,0.058824,0.057158,0.000017,0.088563
1603929600,0.000018,0.000019,0.000018,0.000018,1277843.668933,23.001186,0.000000,0.000000,0.000017,0.070441
1603843200,0.000019,0.000019,0.000018,0.000019,3130434.566946,57.944344,0.055556,0.054067,0.000017,0.070932
1603756800,0.000019,0.000019,0.000018,0.000019,3868858.182881,71.767319,0.000000,0.000000,0.000017,0.041112
1603670400,0.000019,0.000020,0.000019,0.000019,1231863.666774,23.405410,0.000000,0.000000,0.000017,0.039186
1603584000,0.000020,0.000020,0.000019,0.000019,742807.474693,14.440177,0.000000,0.000000,0.000017,0.036761
1603497600,0.000020,0.000020,0.000019,0.000020,3156350.231203,61.706647,0.052632,0.051293,0.000017,0.036173
1603411200,0.000020,0.000020,0.000020,0.000020,780636.287406,15.394148,0.000000,0.000000,0.000017,0.036173
1603324800,0.000020,0.000020,0.000020,0.000020,2233897.830661,44.208838,0.000000,0.000000,0.000018,0.036173
1603238400,0.000020,0.000020,0.000018,0.000020,13594158.364785,266.989270,0.000000,0.000000,0.000018,0.036173
1603152000,0.000021,0.000021,0.000020,0.000020,1202657.463701,24.558265,0.000000,0.000000,0.000018,0.033374
1603065600,0.000021,0.000022,0.000021,0.000021,1157334.317525,24.199861,0.050000,0.048790,0.000018,0.034280
1602979200,0.000021,0.000021,0.000021,0.000021,641552.892216,13.517519,0.000000,0.000000,0.000018,0.034280
1602892800,0.000021,0.000021,0.000021,0.000021,489257.504173,10.367367,0.000000,0.000000,0.000018,0.032606
1602806400,0.000021,0.000021,0.000021,0.000021,878568.878416,18.652017,0.000000,0.000000,0.000019,0.029302
1602720000,0.000022,0.000022,0.000021,0.000021,1206748.934641,25.788225,0.000000,0.000000,0.000019,0.029302
1602633600,0.000022,0.000023,0.000022,0.000022,1521718.962937,33.219125,0.047619,0.046520,0.000019,0.028324
1602547200,0.000022,0.000023,0.000022,0.000022,898551.640362,20.163499,0.000000,0.000000,0.000019,0.028324
1602460800,0.000022,0.000022,0.000022,0.000022,1279989.541344,28.428568,0.000000,0.000000,0.000019,0.024256
1602374400,0.000022,0.000023,0.000022,0.000022,751087.122187,16.854395,0.000000,0.000000,0.000020,0.022034
1602288000,0.000023,0.000023,0.000022,0.000023,1073743.287421,24.159224,0.045455,0.044452,0.000020,0.022978
1602201600,0.000023,0.000023,0.000023,0.000023,1286458.106400,29.472755,0.000000,0.000000,0.000020,0.022978
1602115200,0.000023,0.000023,0.000023,0.000023,838801.266788,19.325981,0.000000,0.000000,0.000020,0.022978
1602028800,0.000023,0.000024,0.000023,0.000023,1260520.902561,29.344927,0.000000,0.000000,0.000021,0.022978
1601942400,0.000023,0.000024,0.000023,0.000023,3234955.910377,74.921579,0.000000,0.000000,0.000021,0.020914
1601856000,0.000023,0.000024,0.000023,0.000023,1490533.252461,34.610182,0.000000,0.000000,0.000021,0.020914
1601769600,0.000022,0.000023,0.000022,0.000023,1066160.211960,24.756240,0.000000,0.000000,0.000021,0.018659
1601683200,0.000022,0.000022,0.000022,0.000022,236105.448309,5.213208,-0.043478,-0.044452,0.000021,0.021395
1601596800,0.000022,0.000022,0.000022,0.000022,678420.055327,15.040573,0.000000,0.000000,0.000022,0.021395
1601510400,0.000022,0.000022,0.000022,0.000022,828782.844024,18.606175,0.000000,0.000000,0.000022,0.021395
