unix,date,symbol,open,high,low,close,Volume XRP,Volume BTC
1611792000,2021-01-28 00:00:00,XRP/BTC,0.000008,0.000008,0.000008,0.000008,10061443.096257,79.787244
1611705600,2021-01-27 00:00:00,XRP/BTC,0.000008,0.000008,0.000008,0.000008,7882738.776792,65.190250
1611619200,2021-01-26 00:00:00,XRP/BTC,0.000008,0.000008,0.000008,0.000008,7710609.489102,63.689634
1611532800,2021-01-25 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000008,8874293.002459,73.656632
1611446400,2021-01-24 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000008,5197693.358901,44.128417
1611360000,2021-01-23 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000008,5082444.086749,43.048301
1611273600,2021-01-22 00:00:00,XRP/BTC,0.000009,0.000009,0.000008,0.000008,8907363.888270,73.663899
1611187200,2021-01-21 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000009,12122471.045450,105.465498
1611100800,2021-01-20 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000008,9375528.534362,77.910642
1611014400,2021-01-19 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000008,16688372.287768,136.677769
1610928000,2021-01-18 00:00:00,XRP/BTC,0.000008,0.000008,0.000008,0.000008,13100925.516497,101.925201
1610841600,2021-01-17 00:00:00,XRP/BTC,0.000008,0.000008,0.000008,0.000008,6650410.724094,51.607187
1610755200,2021-01-16 00:00:00,XRP/BTC,0.000008,0.000008,0.000008,0.000008,6437102.039471,49.823170
1610668800,2021-01-15 00:00:00,XRP/BTC,0.000008,0.000008,0.000007,0.000008,9093890.255930,69.386383
1610582400,2021-01-14 00:00:00,XRP/BTC,0.000008,0.000008,0.000007,0.000008,10529602.018698,79.603791
1610496000,2021-01-13 00:00:00,XRP/BTC,0.000009,0.000009,0.000008,0.000008,8847484.423126,72.460897
1610409600,2021-01-12 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000009,7606074.978136,65.336184
1610323200,2021-01-11 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000008,19236950.309459,156.204037
1610236800,2021-01-10 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000008,14679688.285944,121.254225
1610150400,2021-01-09 00:00:00,XRP/BTC,0.000008,0.000008,0.000008,0.000008,10144935.617540,82.173979
1610064000,2021-01-08 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000008,14366347.959198,113.925139
1609977600,2021-01-07 00:00:00,XRP/BTC,0.000007,0.000010,0.000007,0.000008,50590288.518106,413.322657
1609891200,2021-01-06 00:00:00,XRP/BTC,0.000007,0.000008,0.000006,0.000007,20565382.471840,139.227639
1609804800,2021-01-05 00:00:00,XRP/BTC,0.000007,0.000008,0.000007,0.000007,11153467.315038,74.059023
1609718400,2021-01-04 00:00:00,XRP/BTC,0.000007,0.000008,0.000007,0.000007,24323843.824325,179.996444
1609632000,2021-01-03 00:00:00,XRP/BTC,0.000007,0.000007,0.000006,0.000007,22113691.199375,150.815374
1609545600,2021-01-02 00:00:00,XRP/BTC,0.000008,0.000008,0.000007,0.000007,21974162.184993,151.182236
1609459200,2021-01-01 00:00:00,XRP/BTC,0.000008,0.000009,0.000008,0.000008,13717339.682280,110.836105
1609372800,2020-12-31 00:00:00,XRP/BTC,0.000007,0.000008,0.000007,0.000008,17851809.427782,135.495234
1609286400,2020-12-30 00:00:00,XRP/BTC,0.000008,0.000008,0.000007,0.000007,19523523.151494,143.107425
1609200000,2020-12-29 00:00:00,XRP/BTC,0.000009,0.000009,0.000006,0.000008,42493199.820679,342.920123
1609113600,2020-12-28 00:00:00,XRP/BTC,0.000011,0.000012,0.000009,0.000009,14644473.260434,134.143375
1609027200,2020-12-27 00:00:00,XRP/BTC,0.000011,0.000011,0.000010,0.000011,18399455.170760,198.714116
1608940800,2020-12-26 00:00:00,XRP/BTC,0.000013,0.000013,0.000011,0.000011,12940170.333237,144.153498
1608854400,2020-12-25 00:00:00,XRP/BTC,0.000014,0.000016,0.000011,0.000013,28323458.184157,364.806141
1608768000,2020-12-24 00:00:00,XRP/BTC,0.000011,0.000016,0.000011,0.000014,26846328.648497,382.023257
1608681600,2020-12-23 00:00:00,XRP/BTC,0.000019,0.000019,0.000009,0.000011,50806302.525527,571.062840
1608595200,2020-12-22 00:00:00,XRP/BTC,0.000023,0.000023,0.000017,0.000019,21528667.423785,404.738948
1608508800,2020-12-21 00:00:00,XRP/BTC,0.000024,0.000024,0.000022,0.000023,3561924.076564,80.713200
1608422400,2020-12-20 00:00:00,XRP/BTC,0.000024,0.000025,0.000023,0.000024,3547346.539076,84.036640
1608336000,2020-12-19 00:00:00,XRP/BTC,0.000025,0.000026,0.000024,0.000024,2765161.454364,67.110468
1608249600,2020-12-18 00:00:00,XRP/BTC,0.000025,0.000026,0.000024,0.000025,3878171.964773,97.962624
1608163200,2020-12-17 00:00:00,XRP/BTC,0.000027,0.000028,0.000023,0.000025,15087045.099609,381.702241
1608076800,2020-12-16 00:00:00,XRP/BTC,0.000024,0.000027,0.000023,0.000027,14599809.379016,389.668912
1607990400,2020-12-15 00:00:00,XRP/BTC,0.000026,0.000026,0.000024,0.000024,4562776.744172,110.099803
1607904000,2020-12-14 00:00:00,XRP/BTC,0.000027,0.000027,0.000026,0.000026,1981496.179045,51.201861
1607817600,2020-12-13 00:00:00,XRP/BTC,0.000027,0.000027,0.000026,0.000027,4278452.505349,114.320251
1607731200,2020-12-12 00:00:00,XRP/BTC,0.000030,0.000030,0.000026,0.000027,10707221.722731,288.131337
1607644800,2020-12-11 00:00:00,XRP/BTC,0.000031,0.000033,0.000029,0.000031,7941396.083297,243.086134
1607558400,2020-12-10 00:00:00,XRP/BTC,0.000032,0.000032,0.000031,0.000031,1576430.434939,49.389566
1607472000,2020-12-09 00:00:00,XRP/BTC,0.000031,0.000033,0.000029,0.000031,5723963.520656,180.133132
1607385600,2020-12-08 00:00:00,XRP/BTC,0.000032,0.000032,0.000030,0.000031,1759747.513985,53.725092
1607299200,2020-12-07 00:00:00,XRP/BTC,0.000032,0.000032,0.000031,0.000032,961016.328921,30.502658
1607212800,2020-12-06 00:00:00,XRP/BTC,0.000031,0.000033,0.000031,0.000032,3715576.523620,119.009916
1607126400,2020-12-05 00:00:00,XRP/BTC,0.000030,0.000031,0.000030,0.000031,1399191.799198,42.717326
1607040000,2020-12-04 00:00:00,XRP/BTC,0.000032,0.000033,0.000029,0.000030,4344874.015456,128.912412
1606953600,2020-12-03 00:00:00,XRP/BTC,0.000033,0.000033,0.000032,0.000032,914578.266164,29.668919
1606867200,2020-12-02 00:00:00,XRP/BTC,0.000033,0.000033,0.000032,0.000033,1703854.156890,55.903455
1606780800,2020-12-01 00:00:00,XRP/BTC,0.000034,0.000035,0.000031,0.000033,3919285.836922,127.729525
1606694400,2020-11-30 00:00:00,XRP/BTC,0.000033,0.000035,0.000032,0.000034,7611010.838198,256.414955
1606608000,2020-11-29 00:00:00,XRP/BTC,0.000035,0.000036,0.000033,0.000033,5330189.087258,177.441995
1606521600,2020-11-28 00:00:00,XRP/BTC,0.000033,0.000037,0.000032,0.000035,7228299.176010,255.448093
1606435200,2020-11-27 00:00:00,XRP/BTC,0.000031,0.000034,0.000030,0.000033,4397211.687440,143.832794
1606348800,2020-11-26 00:00:00,XRP/BTC,0.000033,0.000034,0.000028,0.000031,21086027.353577,659.360075
1606262400,2020-11-25 00:00:00,XRP/BTC,0.000036,0.000038,0.000031,0.000034,10784018.629895,363.744948
1606176000,2020-11-24 00:00:00,XRP/BTC,0.000034,0.000044,0.000030,0.000036,24814885.868542,896.809975
1606089600,2020-11-23 00:00:00,XRP/BTC,0.000024,0.000034,0.000024,0.000033,12576123.360895,421.048610
1606003200,2020-11-22 00:00:00,XRP/BTC,0.000025,0.000027,0.000022,0.000024,15723303.570874,380.189480
1605916800,2020-11-21 00:00:00,XRP/BTC,0.000018,0.000025,0.000018,0.000025,19406629.942622,480.702224
1605830400,2020-11-20 00:00:00,XRP/BTC,0.000017,0.000018,0.000016,0.000018,3684245.350372,64.990088
1605744000,2020-11-19 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000017,3415111.947417,58.295961
1605657600,2020-11-18 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000016,5759735.980316,94.978046
1605571200,2020-11-17 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000017,5838945.582409,99.845969
1605484800,2020-11-16 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,2429561.204708,41.837044
1605398400,2020-11-15 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000017,4594437.835904,77.554111
1605312000,2020-11-14 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000017,3966295.123432,66.157803
1605225600,2020-11-13 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,2827339.404077,45.859445
1605139200,2020-11-12 00:00:00,XRP/BTC,0.000016,0.000016,0.000016,0.000016,2480873.902336,38.850485
1605052800,2020-11-11 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000016,1677932.876662,27.383865
1604966400,2020-11-10 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000017,1970128.144092,32.704127
1604880000,2020-11-09 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000016,1458291.813894,23.843071
1604793600,2020-11-08 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000016,1302510.694035,21.322100
1604707200,2020-11-07 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000017,3191198.714020,53.452578
1604620800,2020-11-06 00:00:00,XRP/BTC,0.000016,0.000017,0.000016,0.000017,2320915.853251,38.503994
1604534400,2020-11-05 00:00:00,XRP/BTC,0.000017,0.000017,0.000016,0.000016,7305036.556005,115.054326
1604448000,2020-11-04 00:00:00,XRP/BTC,0.000017,0.000017,0.000017,0.000017,2667308.001108,44.837447
1604361600,2020-11-03 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000017,2286991.120906,39.038938
1604275200,2020-11-02 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000017,1522842.698054,26.436549
1604188800,2020-11-01 00:00:00,XRP/BTC,0.000017,0.000018,0.000017,0.000017,601392.576215,10.500314
1604102400,2020-10-31 00:00:00,XRP/BTC,0.000018,0.000018,0.000017,0.000017,1429289.664582,24.855347
1604016000,2020-10-30 00:00:00,XRP/BTC,0.000018,0.000018,0.000017,0.000018,2329503.805633,41.069152
1603929600,2020-10-29 00:00:00,XRP/BTC,0.000018,0.000019,0.000018,0.000018,1277843.668933,23.001186
1603843200,2020-10-28 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000019,3130434.566946,57.944344
1603756800,2020-10-27 00:00:00,XRP/BTC,0.000019,0.000019,0.000018,0.000019,3868858.182881,71.767319
1603670400,2020-10-26 00:00:00,XRP/BTC,0.000019,0.000020,0.000019,0.000019,1231863.666774,23.405410
1603584000,2020-10-25 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000019,742807.474693,14.440177
1603497600,2020-10-24 00:00:00,XRP/BTC,0.000020,0.000020,0.000019,0.000020,3156350.231203,61.706647
1603411200,2020-10-23 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,780636.287406,15.394148
1603324800,2020-10-22 00:00:00,XRP/BTC,0.000020,0.000020,0.000020,0.000020,2233897.830661,44.208838
1603238400,2020-10-21 00:00:00,XRP/BTC,0.000020,0.000020,0.000018,0.000020,13594158.364785,266.989270
1603152000,2020-10-20 00:00:00,XRP/BTC,0.000021,0.000021,0.000020,0.000020,1202657.463701,24.558265
1603065600,2020-10-19 00:00:00,XRP/BTC,0.000021,0.000022,0.000021,0.000021,1157334.317525,24.199861
1602979200,2020-10-18 00:00:00,XRP/BTC,0.000021,0.000021,0.000021,0.000021,641552.892216,13.517519
1602892800,2020-10-17 00:00:00,XRP/BTC,0.000021,0.000021,0.000021,0.000021,489257.504173,10.367367
1602806400,2020-10-16 00:00:00,XRP/BTC,0.000021,0.000021,0.000021,0.000021,878568.878416,18.652017
1602720000,2020-10-15 00:00:00,XRP/BTC,0.000022,0.000022,0.000021,0.000021,1206748.934641,25.788225
1602633600,2020-10-14 00:00:00,XRP/BTC,0.000022,0.000023,0.000022,0.000022,1521718.962937,33.219125
1602547200,2020-10-13 00:00:00,XRP/BTC,0.000022,0.000023,0.000022,0.000022,898551.640362,20.163499
1602460800,2020-10-12 00:00:00,XRP/BTC,0.000022,0.000022,0.000022,0.000022,1279989.541344,28.428568
1602374400,2020-10-11 00:00:00,XRP/BTC,0.000022,0.000023,0.000022,0.000022,751087.122187,16.854395
1602288000,2020-10-10 00:00:00,XRP/BTC,0.000023,0.000023,0.000022,0.000023,1073743.287421,24.159224
1602201600,2020-10-09 00:00:00,XRP/BTC,0.000023,0.000023,0.000023,0.000023,1286458.106400,29.472755
1602115200,2020-10-08 00:00:00,XRP/BTC,0.000023,0.000023,0.000023,0.000023,838801.266788,19.325981
1602028800,2020-10-07 00:00:00,XRP/BTC,0.000023,0.000024,0.000023,0.000023,1260520.902561,29.344927
1601942400,2020-10-06 00:00:00,XRP/BTC,0.000023,0.000024,0.000023,0.000023,3234955.910377,74.921579
1601856000,2020-10-05 00:00:00,XRP/BTC,0.000023,0.000024,0.000023,0.000023,1490533.252461,34.610182
1601769600,2020-10-04 00:00:00,XRP/BTC,0.000022,0.000023,0.000022,0.000023,1066160.211960,24.756240
1601683200,2020-10-03 00:00:00,XRP/BTC,0.000022,0.000022,0.000022,0.000022,236105.448309,5.213208
1601596800,2020-10-02 00:00:00,XRP/BTC,0.000022,0.000022,0.000022,0.000022,678420.055327,15.040573
1601510400,2020-10-01 00:00:00,XRP/BTC,0.000022,0.000022,0.000022,0.000022,828782.844024,18.606175
1601424000,2020-09-30 00:00:00,XRP/BTC,0.000022,0.000023,0.000022,0.000022,1516788.562680,33.976064
1601337600,2020-09-29 00:00:00,XRP/BTC,0.000023,0.000023,0.000022,0.000022,571378.117646,12.810297
1601251200,2020-09-28 00:00:00,XRP/BTC,0.000023,0.000023,0.000022,0.000023,857061.356126,19.326734
1601164800,2020-09-27 00:00:00,XRP/BTC,0.000023,0.000023,0.000022,0.000023,352645.265391,7.952151
1601078400,2020-09-26 00:00:00,XRP/BTC,0.000023,0.000023,0.000022,0.000023,572181.943818,12.885537
1600992000,2020-09-25 00:00:00,XRP/BTC,0.000022,0.000023,0.000022,0.000023,1306390.981691,29.498308
1600905600,2020-09-24 00:00:00,XRP/BTC,0.000022,0.000022,0.000021,0.000022,920448.110319,19.955315
1600819200,2020-09-23 00:00:00,XRP/BTC,0.000022,0.000022,0.000022,0.000022,1924727.104307,41.670342
1600732800,2020-09-22 00:00:00,XRP/BTC,0.000022,0.000022,0.000022,0.000022,22227102.245246,492.108044
1600646400,2020-09-21 00:00:00,XRP/BTC,0.000023,0.000023,0.000022,0.000022,2486506.343902,55.100981
1600560000,2020-09-20 00:00:00,XRP/BTC,0.000023,0.000023,0.000022,0.000023,793259.161016,17.887994
1600473600,2020-09-19 00:00:00,XRP/BTC,0.000023,0.000023,0.000023,0.000023,994350.060892,22.551859
1600387200,2020-09-18 00:00:00,XRP/BTC,0.000023,0.000023,0.000023,0.000023,3011225.461578,68.957063
1600300800,2020-09-17 00:00:00,XRP/BTC,0.000023,0.000023,0.000023,0.000023,3657031.830312,84.331154
1600214400,2020-09-16 00:00:00,XRP/BTC,0.000023,0.000023,0.000022,0.000023,1487231.803640,33.507333
1600128000,2020-09-15 00:00:00,XRP/BTC,0.000023,0.000023,0.000022,0.000023,1249904.230820,28.172841
