unix,date,symbol,open,high,low,close,Volume AAVE,Volume BTC
1730246400,2024-10-30 00:00:00,AAVE/BTC,0.002101,0.002101,0.002074,0.002074,0.584120,0.001211
1730160000,2024-10-29 00:00:00,AAVE/BTC,0.002147,0.002147,0.002070,0.002070,0.357377,0.000740
1730073600,2024-10-28 00:00:00,AAVE/BTC,0.002194,0.002194,0.002194,0.002194,0.318347,0.000699
1729987200,2024-10-27 00:00:00,AAVE/BTC,0.002082,0.002082,0.002082,0.002082,0.000000,0.000000
1729900800,2024-10-26 00:00:00,AAVE/BTC,0.002082,0.002082,0.002082,0.002082,0.562252,0.001171
1729814400,2024-10-25 00:00:00,AAVE/BTC,0.002177,0.002284,0.002176,0.002176,5.048282,0.010984
1729728000,2024-10-24 00:00:00,AAVE/BTC,0.002265,0.002289,0.002143,0.002143,3.378335,0.007240
1729641600,2024-10-23 00:00:00,AAVE/BTC,0.002270,0.002270,0.002228,0.002228,0.463042,0.001032
1729555200,2024-10-22 00:00:00,AAVE/BTC,0.002291,0.002291,0.002291,0.002291,0.000000,0.000000
1729468800,2024-10-21 00:00:00,AAVE/BTC,0.002291,0.002291,0.002291,0.002291,0.000000,0.000000
1729382400,2024-10-20 00:00:00,AAVE/BTC,0.002289,0.002291,0.002289,0.002291,0.556613,0.001275
1729296000,2024-10-19 00:00:00,AAVE/BTC,0.002290,0.002290,0.002290,0.002290,0.552745,0.001266
1729209600,2024-10-18 00:00:00,AAVE/BTC,0.002309,0.002422,0.002309,0.002422,3.749379,0.009082
1729123200,2024-10-17 00:00:00,AAVE/BTC,0.002272,0.002272,0.002272,0.002272,0.000000,0.000000
1729036800,2024-10-16 00:00:00,AAVE/BTC,0.002272,0.002272,0.002272,0.002272,0.105274,0.000239
1728950400,2024-10-15 00:00:00,AAVE/BTC,0.002463,0.002594,0.002250,0.002334,5.868883,0.013696
1728864000,2024-10-14 00:00:00,AAVE/BTC,0.002501,0.002501,0.002500,0.002500,4.230316,0.010576
1728777600,2024-10-13 00:00:00,AAVE/BTC,0.002458,0.002458,0.002458,0.002458,0.000000,0.000000
1728691200,2024-10-12 00:00:00,AAVE/BTC,0.002360,0.002458,0.002360,0.002458,2.483011,0.006103
1728604800,2024-10-11 00:00:00,AAVE/BTC,0.002334,0.002334,0.002334,0.002334,0.198134,0.000462
1728518400,2024-10-10 00:00:00,AAVE/BTC,0.002362,0.002362,0.002362,0.002362,0.628285,0.001484
1728432000,2024-10-09 00:00:00,AAVE/BTC,0.002285,0.002345,0.002257,0.002345,5.285470,0.012392
1728345600,2024-10-08 00:00:00,AAVE/BTC,0.002300,0.002300,0.002300,0.002300,0.610000,0.001403
1728259200,2024-10-07 00:00:00,AAVE/BTC,0.002305,0.002305,0.002305,0.002305,0.754354,0.001739
1728172800,2024-10-06 00:00:00,AAVE/BTC,0.002313,0.002313,0.002313,0.002313,0.912965,0.002111
1728086400,2024-10-05 00:00:00,AAVE/BTC,0.002330,0.002330,0.002330,0.002330,0.198921,0.000463
1728000000,2024-10-04 00:00:00,AAVE/BTC,0.002477,0.002477,0.002228,0.002238,6.351861,0.014215
1727913600,2024-10-03 00:00:00,AAVE/BTC,0.002262,0.002361,0.002228,0.002297,14.766943,0.033916
1727827200,2024-10-02 00:00:00,AAVE/BTC,0.002304,0.002304,0.002304,0.002304,0.114213,0.000263
1727740800,2024-10-01 00:00:00,AAVE/BTC,0.002449,0.002536,0.002353,0.002377,32.205126,0.076537
1727654400,2024-09-30 00:00:00,AAVE/BTC,0.002422,0.002439,0.002329,0.002329,7.266574,0.016924
1727568000,2024-09-29 00:00:00,AAVE/BTC,0.002443,0.002465,0.002334,0.002465,5.513562,0.013593
1727481600,2024-09-28 00:00:00,AAVE/BTC,0.002503,0.002503,0.002380,0.002436,3.122457,0.007605
1727395200,2024-09-27 00:00:00,AAVE/BTC,0.002652,0.002671,0.002406,0.002628,12.634526,0.033200
1727308800,2024-09-26 00:00:00,AAVE/BTC,0.002592,0.002592,0.002416,0.002530,7.698649,0.019477
1727222400,2024-09-25 00:00:00,AAVE/BTC,0.002595,0.002595,0.002595,0.002595,0.000000,0.000000
1727136000,2024-09-24 00:00:00,AAVE/BTC,0.002595,0.002595,0.002595,0.002595,0.237481,0.000616
1727049600,2024-09-23 00:00:00,AAVE/BTC,0.002539,0.002800,0.002539,0.002800,11.418831,0.031973
1726963200,2024-09-22 00:00:00,AAVE/BTC,0.002459,0.002521,0.002459,0.002521,0.615169,0.001551
1726876800,2024-09-21 00:00:00,AAVE/BTC,0.002342,0.002342,0.002342,0.002342,0.000000,0.000000
1726790400,2024-09-20 00:00:00,AAVE/BTC,0.002459,0.002459,0.002342,0.002342,1.603492,0.003756
1726704000,2024-09-19 00:00:00,AAVE/BTC,0.002287,0.002398,0.002287,0.002398,3.058617,0.007335
1726617600,2024-09-18 00:00:00,AAVE/BTC,0.002210,0.002210,0.002210,0.002210,0.000000,0.000000
1726531200,2024-09-17 00:00:00,AAVE/BTC,0.002397,0.002432,0.002210,0.002210,6.262020,0.013837
1726444800,2024-09-16 00:00:00,AAVE/BTC,0.002417,0.002417,0.002397,0.002397,2.288864,0.005486
1726358400,2024-09-15 00:00:00,AAVE/BTC,0.002444,0.002444,0.002340,0.002431,3.476795,0.008451
1726272000,2024-09-14 00:00:00,AAVE/BTC,0.002324,0.002324,0.002324,0.002324,0.375065,0.000872
1726185600,2024-09-13 00:00:00,AAVE/BTC,0.002467,0.002467,0.002326,0.002326,2.496159,0.005807
1726099200,2024-09-12 00:00:00,AAVE/BTC,0.002578,0.002578,0.002445,0.002445,4.481058,0.010955
1726012800,2024-09-11 00:00:00,AAVE/BTC,0.002649,0.002800,0.002645,0.002645,6.433870,0.017015
1725926400,2024-09-10 00:00:00,AAVE/BTC,0.002408,0.002630,0.002355,0.002630,12.192612,0.032068
1725840000,2024-09-09 00:00:00,AAVE/BTC,0.002460,0.002508,0.002376,0.002508,11.690785,0.029318
1725753600,2024-09-08 00:00:00,AAVE/BTC,0.002327,0.002327,0.002307,0.002307,1.977544,0.004562
1725667200,2024-09-07 00:00:00,AAVE/BTC,0.002335,0.002335,0.002335,0.002335,0.298864,0.000698
1725580800,2024-09-06 00:00:00,AAVE/BTC,0.002232,0.002266,0.002178,0.002210,5.385381,0.011900
1725494400,2024-09-05 00:00:00,AAVE/BTC,0.002250,0.002250,0.002215,0.002215,2.197576,0.004868
1725408000,2024-09-04 00:00:00,AAVE/BTC,0.002104,0.002380,0.002092,0.002380,7.089618,0.016870
1725321600,2024-09-03 00:00:00,AAVE/BTC,0.002280,0.002373,0.002255,0.002373,2.222896,0.005274
1725235200,2024-09-02 00:00:00,AAVE/BTC,0.002060,0.002229,0.001858,0.002229,6.633980,0.014784
1725148800,2024-09-01 00:00:00,AAVE/BTC,0.002114,0.002114,0.002114,0.002114,1.454960,0.003076
1725062400,2024-08-31 00:00:00,AAVE/BTC,0.002252,0.002252,0.002134,0.002216,9.303631,0.020613
1724976000,2024-08-30 00:00:00,AAVE/BTC,0.002010,0.002191,0.001998,0.002177,10.622886,0.023128
1724889600,2024-08-29 00:00:00,AAVE/BTC,0.001995,0.002116,0.001995,0.002116,0.539585,0.001142
1724803200,2024-08-28 00:00:00,AAVE/BTC,0.001983,0.002127,0.001983,0.002127,16.833290,0.035800
1724716800,2024-08-27 00:00:00,AAVE/BTC,0.001947,0.002010,0.001877,0.001877,2.263805,0.004249
1724630400,2024-08-26 00:00:00,AAVE/BTC,0.002125,0.002125,0.002041,0.002091,6.749251,0.014116
1724544000,2024-08-25 00:00:00,AAVE/BTC,0.002053,0.002178,0.002053,0.002174,5.863964,0.012750
1724457600,2024-08-24 00:00:00,AAVE/BTC,0.002150,0.002150,0.002080,0.002080,1.607661,0.003345
1724371200,2024-08-23 00:00:00,AAVE/BTC,0.002210,0.002260,0.002152,0.002152,0.674587,0.001452
1724284800,2024-08-22 00:00:00,AAVE/BTC,0.002215,0.002419,0.002215,0.002419,2.414442,0.005841
1724198400,2024-08-21 00:00:00,AAVE/BTC,0.002271,0.002285,0.002215,0.002215,7.068740,0.015658
1724112000,2024-08-20 00:00:00,AAVE/BTC,0.002105,0.002105,0.002041,0.002041,0.880944,0.001798
1724025600,2024-08-19 00:00:00,AAVE/BTC,0.001900,0.002029,0.001884,0.001917,49.718453,0.095292
1723939200,2024-08-18 00:00:00,AAVE/BTC,0.001818,0.001868,0.001818,0.001868,3.750378,0.007004
1723852800,2024-08-17 00:00:00,AAVE/BTC,0.001936,0.001984,0.001850,0.001984,17.736322,0.035188
1723766400,2024-08-16 00:00:00,AAVE/BTC,0.001889,0.001910,0.001776,0.001866,6.008172,0.011211
1723680000,2024-08-15 00:00:00,AAVE/BTC,0.001757,0.001851,0.001734,0.001851,14.911865,0.027601
1723593600,2024-08-14 00:00:00,AAVE/BTC,0.001567,0.001783,0.001567,0.001783,1.252031,0.002233
1723507200,2024-08-13 00:00:00,AAVE/BTC,0.001636,0.001636,0.001636,0.001636,0.606471,0.000992
1723420800,2024-08-12 00:00:00,AAVE/BTC,0.001594,0.001594,0.001590,0.001590,4.625519,0.007354
1723334400,2024-08-11 00:00:00,AAVE/BTC,0.001555,0.001555,0.001555,0.001555,2.817674,0.004382
1723248000,2024-08-10 00:00:00,AAVE/BTC,0.001570,0.001570,0.001518,0.001518,1.367422,0.002076
1723161600,2024-08-09 00:00:00,AAVE/BTC,0.001588,0.001588,0.001583,0.001583,4.127978,0.006534
1723075200,2024-08-08 00:00:00,AAVE/BTC,0.001806,0.001806,0.001637,0.001637,3.167141,0.005185
1722988800,2024-08-07 00:00:00,AAVE/BTC,0.001800,0.001800,0.001800,0.001800,2.883489,0.005190
1722902400,2024-08-06 00:00:00,AAVE/BTC,0.001800,0.001899,0.001720,0.001769,4.929470,0.008722
1722816000,2024-08-05 00:00:00,AAVE/BTC,0.001591,0.001874,0.001534,0.001666,22.461551,0.037429
1722729600,2024-08-04 00:00:00,AAVE/BTC,0.001772,0.001772,0.001698,0.001710,17.670328,0.030224
1722643200,2024-08-03 00:00:00,AAVE/BTC,0.001824,0.001824,0.001722,0.001722,1.575098,0.002712
1722556800,2024-08-02 00:00:00,AAVE/BTC,0.001800,0.001810,0.001614,0.001614,7.447140,0.012017
1722470400,2024-08-01 00:00:00,AAVE/BTC,0.001615,0.001796,0.001615,0.001780,4.309060,0.007670
1722384000,2024-07-31 00:00:00,AAVE/BTC,0.001559,0.001684,0.001559,0.001684,1.884188,0.003173
1722297600,2024-07-30 00:00:00,AAVE/BTC,0.001592,0.001596,0.001592,0.001596,11.095885,0.017713
1722211200,2024-07-29 00:00:00,AAVE/BTC,0.001382,0.001526,0.001382,0.001526,4.112050,0.006274
1722124800,2024-07-28 00:00:00,AAVE/BTC,0.001372,0.001372,0.001372,0.001372,0.000000,0.000000
1722038400,2024-07-27 00:00:00,AAVE/BTC,0.001372,0.001372,0.001372,0.001372,0.000000,0.000000
1721952000,2024-07-26 00:00:00,AAVE/BTC,0.001372,0.001372,0.001372,0.001372,0.000000,0.000000
1721865600,2024-07-25 00:00:00,AAVE/BTC,0.001348,0.001408,0.001348,0.001372,3.255345,0.004466
1721779200,2024-07-24 00:00:00,AAVE/BTC,0.001381,0.001381,0.001381,0.001381,0.000000,0.000000
1721692800,2024-07-23 00:00:00,AAVE/BTC,0.001360,0.001440,0.001325,0.001381,6.295542,0.008693
1721606400,2024-07-22 00:00:00,AAVE/BTC,0.001430,0.001430,0.001405,0.001405,0.700000,0.000983
1721520000,2024-07-21 00:00:00,AAVE/BTC,0.001433,0.001433,0.001430,0.001430,0.707642,0.001012
1721433600,2024-07-20 00:00:00,AAVE/BTC,0.001480,0.001480,0.001480,0.001480,0.500000,0.000740
1721347200,2024-07-19 00:00:00,AAVE/BTC,0.001490,0.001490,0.001490,0.001490,0.000000,0.000000
1721260800,2024-07-18 00:00:00,AAVE/BTC,0.001490,0.001490,0.001490,0.001490,0.000000,0.000000
1721174400,2024-07-17 00:00:00,AAVE/BTC,0.001490,0.001490,0.001490,0.001490,0.162828,0.000243
1721088000,2024-07-16 00:00:00,AAVE/BTC,0.001622,0.001687,0.001592,0.001592,70.299206,0.111935
1721001600,2024-07-15 00:00:00,AAVE/BTC,0.001643,0.001646,0.001632,0.001632,1.467185,0.002394
1720915200,2024-07-14 00:00:00,AAVE/BTC,0.001646,0.001717,0.001646,0.001658,1.065318,0.001767
1720828800,2024-07-13 00:00:00,AAVE/BTC,0.001695,0.001703,0.001609,0.001703,5.463784,0.009305
1720742400,2024-07-12 00:00:00,AAVE/BTC,0.001630,0.001630,0.001630,0.001630,418.800000,0.682644
1720656000,2024-07-11 00:00:00,AAVE/BTC,0.001590,0.001643,0.001590,0.001643,0.824409,0.001354
1720569600,2024-07-10 00:00:00,AAVE/BTC,0.001492,0.001531,0.001491,0.001531,15.631962,0.023939
1720483200,2024-07-09 00:00:00,AAVE/BTC,0.001454,0.001454,0.001454,0.001454,2.905041,0.004225
1720396800,2024-07-08 00:00:00,AAVE/BTC,0.001387,0.001387,0.001387,0.001387,0.000000,0.000000
1720310400,2024-07-07 00:00:00,AAVE/BTC,0.001387,0.001387,0.001387,0.001387,0.777000,0.001078
1720224000,2024-07-06 00:00:00,AAVE/BTC,0.001465,0.001465,0.001465,0.001465,0.000000,0.000000
1720137600,2024-07-05 00:00:00,AAVE/BTC,0.001374,0.001465,0.001346,0.001465,171.261973,0.250971
1720051200,2024-07-04 00:00:00,AAVE/BTC,0.001386,0.001417,0.001386,0.001402,2.257737,0.003165
1719964800,2024-07-03 00:00:00,AAVE/BTC,0.001481,0.001481,0.001471,0.001471,5.307216,0.007809
1719878400,2024-07-02 00:00:00,AAVE/BTC,0.001538,0.001538,0.001538,0.001538,3.094649,0.004759
1719792000,2024-07-01 00:00:00,AAVE/BTC,0.001570,0.001576,0.001570,0.001576,1.177683,0.001856
1719705600,2024-06-30 00:00:00,AAVE/BTC,0.001464,0.001464,0.001464,0.001464,2.228625,0.003263
1719619200,2024-06-29 00:00:00,AAVE/BTC,0.001573,0.001582,0.001552,0.001578,74.874982,0.118153
1719532800,2024-06-28 00:00:00,AAVE/BTC,0.001540,0.001555,0.001540,0.001555,2.977606,0.004631
1719446400,2024-06-27 00:00:00,AAVE/BTC,0.001532,0.001538,0.001517,0.001517,5.978536,0.009071
1719360000,2024-06-26 00:00:00,AAVE/BTC,0.001458,0.001550,0.001411,0.001550,4.190384,0.006495
1719273600,2024-06-25 00:00:00,AAVE/BTC,0.001475,0.001500,0.001475,0.001500,2.804234,0.004206
1719187200,2024-06-24 00:00:00,AAVE/BTC,0.001282,0.001472,0.001282,0.001435,16.188889,0.023230
1719100800,2024-06-23 00:00:00,AAVE/BTC,0.001272,0.001272,0.001268,0.001268,0.625490,0.000793
1719014400,2024-06-22 00:00:00,AAVE/BTC,0.001250,0.001250,0.001250,0.001250,3.037053,0.003796
1718928000,2024-06-21 00:00:00,AAVE/BTC,0.001335,0.001335,0.001335,0.001335,0.338621,0.000452
1718841600,2024-06-20 00:00:00,AAVE/BTC,0.001314,0.001314,0.001314,0.001314,0.343025,0.000451
1718755200,2024-06-19 00:00:00,AAVE/BTC,0.001350,0.001357,0.001350,0.001357,3.190019,0.004327
1718668800,2024-06-18 00:00:00,AAVE/BTC,0.001254,0.001254,0.001173,0.001211,16.292997,0.019739
1718582400,2024-06-17 00:00:00,AAVE/BTC,0.001300,0.001300,0.001261,0.001261,5.198679,0.006553
1718496000,2024-06-16 00:00:00,AAVE/BTC,0.001291,0.001291,0.001291,0.001291,0.497656,0.000642
1718409600,2024-06-15 00:00:00,AAVE/BTC,0.001297,0.001301,0.001297,0.001301,0.725509,0.000944
1718323200,2024-06-14 00:00:00,AAVE/BTC,0.001280,0.001280,0.001250,0.001250,2.024245,0.002530
1718236800,2024-06-13 00:00:00,AAVE/BTC,0.001280,0.001280,0.001280,0.001280,0.155627,0.000199
1718150400,2024-06-12 00:00:00,AAVE/BTC,0.001309,0.001318,0.001309,0.001309,40.733179,0.053331
1718064000,2024-06-11 00:00:00,AAVE/BTC,0.001288,0.001297,0.001288,0.001297,4.141429,0.005371
1717977600,2024-06-10 00:00:00,AAVE/BTC,0.001328,0.001328,0.001312,0.001312,12.444616,0.016326
1717891200,2024-06-09 00:00:00,AAVE/BTC,0.001342,0.001342,0.001342,0.001342,0.764990,0.001026
1717804800,2024-06-08 00:00:00,AAVE/BTC,0.001303,0.001303,0.001303,0.001303,0.000000,0.000000
1717718400,2024-06-07 00:00:00,AAVE/BTC,0.001437,0.001449,0.001303,0.001303,169.992006,0.221561
1717632000,2024-06-06 00:00:00,AAVE/BTC,0.001448,0.001448,0.001446,0.001447,2.756202,0.003989
1717545600,2024-06-05 00:00:00,AAVE/BTC,0.001446,0.001446,0.001446,0.001446,1.021880,0.001478
1717459200,2024-06-04 00:00:00,AAVE/BTC,0.001410,0.001444,0.001410,0.001444,1.205631,0.001741
1717372800,2024-06-03 00:00:00,AAVE/BTC,0.001516,0.001516,0.001516,0.001516,0.297542,0.000451
1717286400,2024-06-02 00:00:00,AAVE/BTC,0.001536,0.001536,0.001536,0.001536,0.000000,0.000000
1717200000,2024-06-01 00:00:00,AAVE/BTC,0.001536,0.001536,0.001536,0.001536,0.000000,0.000000
1717113600,2024-05-31 00:00:00,AAVE/BTC,0.001509,0.001539,0.001509,0.001536,179.806473,0.276156
1717027200,2024-05-30 00:00:00,AAVE/BTC,0.001507,0.001507,0.001507,0.001507,34.079600,0.051346
1716940800,2024-05-29 00:00:00,AAVE/BTC,0.001571,0.001571,0.001533,0.001533,5.203118,0.007977
1716854400,2024-05-28 00:00:00,AAVE/BTC,0.001549,0.001550,0.001549,0.001550,53.085473,0.082275
1716768000,2024-05-27 00:00:00,AAVE/BTC,0.001595,0.001595,0.001548,0.001556,12.391235,0.019282
1716681600,2024-05-26 00:00:00,AAVE/BTC,0.001517,0.001631,0.001517,0.001631,62.002331,0.101117
1716595200,2024-05-25 00:00:00,AAVE/BTC,0.001476,0.001560,0.001476,0.001533,393.903430,0.603948
1716508800,2024-05-24 00:00:00,AAVE/BTC,0.001473,0.001519,0.001450,0.001450,7.549690,0.010948
1716422400,2024-05-23 00:00:00,AAVE/BTC,0.001404,0.001513,0.001404,0.001446,2.626137,0.003797
1716336000,2024-05-22 00:00:00,AAVE/BTC,0.001316,0.001367,0.001316,0.001367,30.515284,0.041714
1716249600,2024-05-21 00:00:00,AAVE/BTC,0.001383,0.001383,0.001378,0.001378,2.104004,0.002899
1716163200,2024-05-20 00:00:00,AAVE/BTC,0.001292,0.001397,0.001291,0.001397,4.779998,0.006679
1716076800,2024-05-19 00:00:00,AAVE/BTC,0.001256,0.001283,0.001256,0.001283,3.360582,0.004310
1715990400,2024-05-18 00:00:00,AAVE/BTC,0.001330,0.001330,0.001325,0.001325,10.161722,0.013466
1715904000,2024-05-17 00:00:00,AAVE/BTC,0.001317,0.001328,0.001317,0.001327,12.219202,0.016219
1715817600,2024-05-16 00:00:00,AAVE/BTC,0.001313,0.001313,0.001313,0.001313,1.528760,0.002007
1715731200,2024-05-15 00:00:00,AAVE/BTC,0.001322,0.001322,0.001322,0.001322,0.000000,0.000000
1715644800,2024-05-14 00:00:00,AAVE/BTC,0.001327,0.001327,0.001318,0.001322,23.867863,0.031561
1715558400,2024-05-13 00:00:00,AAVE/BTC,0.001332,0.001362,0.001324,0.001324,2.228351,0.002950
1715472000,2024-05-12 00:00:00,AAVE/BTC,0.001360,0.001369,0.001360,0.001369,17.594575,0.024082
1715385600,2024-05-11 00:00:00,AAVE/BTC,0.001370,0.001370,0.001370,0.001370,1.627796,0.002230
1715299200,2024-05-10 00:00:00,AAVE/BTC,0.001436,0.001436,0.001403,0.001403,2.960746,0.004155
1715212800,2024-05-09 00:00:00,AAVE/BTC,0.001407,0.001407,0.001407,0.001407,0.000000,0.000000
1715126400,2024-05-08 00:00:00,AAVE/BTC,0.001412,0.001412,0.001401,0.001407,1.773232,0.002495
1715040000,2024-05-07 00:00:00,AAVE/BTC,0.001378,0.001488,0.001378,0.001400,842.466595,1.179470
1714953600,2024-05-06 00:00:00,AAVE/BTC,0.001415,0.001418,0.001415,0.001418,14.445518,0.020485
1714867200,2024-05-05 00:00:00,AAVE/BTC,0.001394,0.001394,0.001394,0.001394,0.167331,0.000233
1714780800,2024-05-04 00:00:00,AAVE/BTC,0.001403,0.001403,0.001403,0.001403,0.318400,0.000447
1714694400,2024-05-03 00:00:00,AAVE/BTC,0.001445,0.001445,0.001430,0.001430,0.788525,0.001128
1714608000,2024-05-02 00:00:00,AAVE/BTC,0.001448,0.001449,0.001433,0.001443,47.714201,0.068853
1714521600,2024-05-01 00:00:00,AAVE/BTC,0.001393,0.001404,0.001393,0.001398,3.181294,0.004447
1714435200,2024-04-30 00:00:00,AAVE/BTC,0.001371,0.001371,0.001345,0.001361,3.581910,0.004877
1714348800,2024-04-29 00:00:00,AAVE/BTC,0.001409,0.001409,0.001409,0.001409,0.352760,0.000497
1714262400,2024-04-28 00:00:00,AAVE/BTC,0.001412,0.001412,0.001412,0.001412,0.000000,0.000000
1714176000,2024-04-27 00:00:00,AAVE/BTC,0.001412,0.001412,0.001412,0.001412,0.000000,0.000000
1714089600,2024-04-26 00:00:00,AAVE/BTC,0.001412,0.001412,0.001412,0.001412,0.000000,0.000000
1714003200,2024-04-25 00:00:00,AAVE/BTC,0.001395,0.001412,0.001395,0.001412,0.925615,0.001307
1713916800,2024-04-24 00:00:00,AAVE/BTC,0.001433,0.001433,0.001433,0.001433,0.000000,0.000000
1713830400,2024-04-23 00:00:00,AAVE/BTC,0.001426,0.001433,0.001426,0.001433,7.438521,0.010662
1713744000,2024-04-22 00:00:00,AAVE/BTC,0.001447,0.001447,0.001441,0.001441,4.818595,0.006945
1713657600,2024-04-21 00:00:00,AAVE/BTC,0.001418,0.001418,0.001418,0.001418,0.226624,0.000321
1713571200,2024-04-20 00:00:00,AAVE/BTC,0.001359,0.001418,0.001359,0.001418,4.109611,0.005826
1713484800,2024-04-19 00:00:00,AAVE/BTC,0.001351,0.001353,0.001340,0.001340,6.212166,0.008326
1713398400,2024-04-18 00:00:00,AAVE/BTC,0.001358,0.001358,0.001356,0.001358,71.995145,0.097739
1713312000,2024-04-17 00:00:00,AAVE/BTC,0.001329,0.001329,0.001329,0.001329,0.000000,0.000000
1713225600,2024-04-16 00:00:00,AAVE/BTC,0.001329,0.001329,0.001329,0.001329,0.000000,0.000000
1713139200,2024-04-15 00:00:00,AAVE/BTC,0.001341,0.001357,0.001328,0.001329,134.889852,0.179289
1713052800,2024-04-14 00:00:00,AAVE/BTC,0.001281,0.001349,0.001281,0.001348,33.201935,0.044742
1712966400,2024-04-13 00:00:00,AAVE/BTC,0.001447,0.001447,0.001168,0.001269,84.811096,0.107639
1712880000,2024-04-12 00:00:00,AAVE/BTC,0.001630,0.001630,0.001418,0.001484,52.476277,0.077868
1712793600,2024-04-11 00:00:00,AAVE/BTC,0.001848,0.001871,0.001668,0.001676,30.826338,0.051664
1712707200,2024-04-10 00:00:00,AAVE/BTC,0.001790,0.001869,0.001768,0.001791,8.367362,0.014982
1712620800,2024-04-09 00:00:00,AAVE/BTC,0.001820,0.001880,0.001820,0.001837,29.648121,0.054467
1712534400,2024-04-08 00:00:00,AAVE/BTC,0.001772,0.001786,0.001748,0.001785,6.005117,0.010717
1712448000,2024-04-07 00:00:00,AAVE/BTC,0.001759,0.001759,0.001750,0.001750,3.351635,0.005865
1712361600,2024-04-06 00:00:00,AAVE/BTC,0.001726,0.001760,0.001718,0.001718,102.322309,0.175831
1712275200,2024-04-05 00:00:00,AAVE/BTC,0.001700,0.001700,0.001672,0.001688,4.078628,0.006887
1712188800,2024-04-04 00:00:00,AAVE/BTC,0.001733,0.001733,0.001700,0.001700,29.470282,0.050099
1712102400,2024-04-03 00:00:00,AAVE/BTC,0.001787,0.001787,0.001734,0.001734,3.047341,0.005285
1712016000,2024-04-02 00:00:00,AAVE/BTC,0.001744,0.001754,0.001744,0.001750,75.825832,0.132667
1711929600,2024-04-01 00:00:00,AAVE/BTC,0.001833,0.001853,0.001782,0.001783,35.757269,0.063766
1711843200,2024-03-31 00:00:00,AAVE/BTC,0.001791,0.001791,0.001791,0.001791,0.614391,0.001100
1711756800,2024-03-30 00:00:00,AAVE/BTC,0.001799,0.001799,0.001799,0.001799,0.281677,0.000507
1711670400,2024-03-29 00:00:00,AAVE/BTC,0.001771,0.001771,0.001771,0.001771,0.000000,0.000000
1711584000,2024-03-28 00:00:00,AAVE/BTC,0.001786,0.001795,0.001771,0.001771,3.518107,0.006230
1711497600,2024-03-27 00:00:00,AAVE/BTC,0.001828,0.001828,0.001800,0.001800,8.645769,0.015562
1711411200,2024-03-26 00:00:00,AAVE/BTC,0.001850,0.001850,0.001831,0.001842,14.542731,0.026784
1711324800,2024-03-25 00:00:00,AAVE/BTC,0.001885,0.001885,0.001882,0.001885,13.903716,0.026205
1711238400,2024-03-24 00:00:00,AAVE/BTC,0.001888,0.001888,0.001850,0.001868,22.126929,0.041339
1711152000,2024-03-23 00:00:00,AAVE/BTC,0.001858,0.001913,0.001857,0.001885,50.863648,0.095854
1711065600,2024-03-22 00:00:00,AAVE/BTC,0.001873,0.001873,0.001840,0.001841,17.852479,0.032858
1710979200,2024-03-21 00:00:00,AAVE/BTC,0.001779,0.001779,0.001779,0.001779,1.871527,0.003329
1710892800,2024-03-20 00:00:00,AAVE/BTC,0.001748,0.001782,0.001748,0.001770,107.141435,0.189611
1710806400,2024-03-19 00:00:00,AAVE/BTC,0.001765,0.001800,0.001723,0.001800,43.980673,0.079165
1710720000,2024-03-18 00:00:00,AAVE/BTC,0.001848,0.001848,0.001825,0.001838,6.909366,0.012696
1710633600,2024-03-17 00:00:00,AAVE/BTC,0.001773,0.001870,0.001773,0.001870,3.754524,0.007021
1710547200,2024-03-16 00:00:00,AAVE/BTC,0.001777,0.001866,0.001765,0.001769,232.177533,0.410618
1710460800,2024-03-15 00:00:00,AAVE/BTC,0.001912,0.001912,0.001842,0.001842,64.814495,0.119362
1710374400,2024-03-14 00:00:00,AAVE/BTC,0.001948,0.001988,0.001909,0.001944,86.639483,0.168445
1710288000,2024-03-13 00:00:00,AAVE/BTC,0.002012,0.002095,0.001963,0.001967,82.569704,0.162401
1710201600,2024-03-12 00:00:00,AAVE/BTC,0.001905,0.001905,0.001790,0.001886,90.541474,0.170717
1710115200,2024-03-11 00:00:00,AAVE/BTC,0.001860,0.001904,0.001848,0.001864,116.893616,0.217875
1710028800,2024-03-10 00:00:00,AAVE/BTC,0.001860,0.001860,0.001839,0.001839,1.073505,0.001974
1709942400,2024-03-09 00:00:00,AAVE/BTC,0.001942,0.001942,0.001909,0.001909,5.238060,0.010001
1709856000,2024-03-08 00:00:00,AAVE/BTC,0.002024,0.002025,0.001897,0.001922,66.791775,0.128372
1709769600,2024-03-07 00:00:00,AAVE/BTC,0.001852,0.001900,0.001852,0.001883,49.772105,0.093733
1709683200,2024-03-06 00:00:00,AAVE/BTC,0.001660,0.001896,0.001659,0.001872,115.296348,0.215853
1709596800,2024-03-05 00:00:00,AAVE/BTC,0.001677,0.001734,0.001558,0.001621,563.856514,0.913921
1709510400,2024-03-04 00:00:00,AAVE/BTC,0.001763,0.001763,0.001682,0.001682,45.623299,0.076731
1709424000,2024-03-03 00:00:00,AAVE/BTC,0.001886,0.001886,0.001798,0.001798,13.555018,0.024376
1709337600,2024-03-02 00:00:00,AAVE/BTC,0.001807,0.001881,0.001807,0.001876,12.294513,0.023061
1709251200,2024-03-01 00:00:00,AAVE/BTC,0.001752,0.001752,0.001752,0.001752,0.797610,0.001397
1709164800,2024-02-29 00:00:00,AAVE/BTC,0.001673,0.001791,0.001673,0.001744,80.217841,0.139889
