unix,open,high,low,close,Volume ETH,Volume USDT
1694221200,1636.100000,1636.100000,1636.100000,1636.100000,0.000000,0.000000
1694217600,1636.200000,1636.200000,1636.100000,1636.100000,0.634079,1037.416636
1694214000,1634.600000,1634.600000,1634.600000,1634.600000,0.000000,0.000000
1694210400,1635.600000,1635.600000,1634.600000,1634.600000,0.027231,44.511711
1694206800,1635.800000,1637.800000,1635.800000,1636.600000,5.204402,8517.524117
1694203200,1636.400000,1636.400000,1635.500000,1635.500000,0.129996,212.609227
1694199600,1634.100000,1635.100000,1634.100000,1635.100000,0.281057,459.555745
1694196000,1627.800000,1627.800000,1627.800000,1627.800000,0.000000,0.000000
1694192400,1629.000000,1629.000000,1627.800000,1627.800000,0.096600,157.245203
1694188800,1628.400000,1628.400000,1628.400000,1628.400000,0.011100,18.075240
1694185200,1630.900000,1630.900000,1630.900000,1630.900000,0.984800,1606.110320
1694181600,1630.800000,1631.300000,1630.000000,1630.000000,0.159128,259.378591
1694178000,1634.100000,1634.100000,1633.100000,1633.100000,0.096499,157.592811
1694174400,1624.800000,1625.100000,1624.800000,1625.100000,0.297458,483.399142
1694170800,1625.100000,1625.100000,1625.100000,1625.100000,0.000000,0.000000
1694167200,1634.100000,1634.100000,1615.900000,1625.100000,4.507273,7324.770067
1694163600,1643.600000,1645.100000,1639.000000,1639.000000,1.562406,2560.783778
1694160000,1646.400000,1646.400000,1646.400000,1646.400000,0.120991,199.199994
1694156400,1647.900000,1647.900000,1647.600000,1647.600000,0.269956,444.778863
1694152800,1646.300000,1646.300000,1644.600000,1644.600000,0.372277,612.247100
1694149200,1652.200000,1652.200000,1647.000000,1647.000000,0.174953,288.146883
1694145600,1647.500000,1652.900000,1647.500000,1652.900000,0.251228,415.254282
1694142000,1644.700000,1647.400000,1644.700000,1647.400000,0.107982,177.889086
1694138400,1646.100000,1646.100000,1646.100000,1646.100000,0.000000,0.000000
1694134800,1646.100000,1646.100000,1646.100000,1646.100000,0.000000,0.000000
1694131200,1646.100000,1646.100000,1646.100000,1646.100000,0.000000,0.000000
1694127600,1646.100000,1646.100000,1646.100000,1646.100000,0.058830,96.839997
1694124000,1647.300000,1653.900000,1647.300000,1653.900000,34.734160,57446.827968
1694120400,1639.500000,1657.400000,1639.500000,1647.200000,110.366202,181795.207786
1694116800,1637.700000,1639.500000,1637.700000,1639.000000,0.308013,504.833307
1694113200,1635.800000,1636.100000,1635.800000,1636.100000,0.260887,426.837270
1694109600,1638.500000,1638.500000,1638.500000,1638.500000,0.000000,0.000000
1694106000,1638.500000,1638.500000,1638.500000,1638.500000,0.000000,0.000000
1694102400,1636.400000,1638.500000,1636.400000,1638.500000,0.292900,479.916650
1694098800,1630.300000,1632.000000,1630.000000,1630.700000,1.493754,2435.864371
1694095200,1628.900000,1630.800000,1624.700000,1630.800000,1.410111,2299.609475
1694091600,1629.100000,1629.100000,1629.100000,1629.100000,0.000000,0.000000
1694088000,1627.600000,1629.100000,1627.600000,1629.100000,0.107698,175.450861
1694084400,1629.000000,1629.100000,1627.000000,1627.000000,0.244506,397.810693
1694080800,1632.400000,1632.400000,1632.400000,1632.400000,0.031000,50.604400
1694077200,1635.200000,1635.200000,1635.200000,1635.200000,0.000000,0.000000
1694073600,1635.200000,1635.200000,1635.200000,1635.200000,0.031000,50.691200
1694070000,1638.000000,1638.000000,1638.000000,1638.000000,0.000000,0.000000
1694066400,1638.000000,1638.000000,1638.000000,1638.000000,0.032145,52.653772
1694062800,1638.300000,1638.300000,1638.300000,1638.300000,0.047923,78.512251
1694059200,1639.600000,1639.600000,1639.000000,1639.000000,0.197094,323.036968
1694055600,1637.800000,1639.100000,1637.800000,1638.800000,0.640700,1049.979160
1694052000,1637.300000,1638.200000,1635.100000,1635.200000,2.983823,4879.146568
1694048400,1634.200000,1634.200000,1633.800000,1633.800000,0.071352,116.574587
1694044800,1633.100000,1633.100000,1633.100000,1633.100000,0.058731,95.913841
1694041200,1629.200000,1629.200000,1629.200000,1629.200000,0.000000,0.000000
1694037600,1629.200000,1629.200000,1629.200000,1629.200000,0.000000,0.000000
1694034000,1628.400000,1629.200000,1628.400000,1629.200000,0.288966,470.783929
1694030400,1629.000000,1629.000000,1629.000000,1629.000000,0.052000,84.708000
1694026800,1627.000000,1631.100000,1627.000000,1630.500000,0.370070,603.399135
1694023200,1648.900000,1653.800000,1629.300000,1631.000000,4.133041,6740.990262
1694019600,1618.700000,1667.100000,1609.300000,1651.400000,39.285642,64876.309843
1694016000,1623.600000,1624.500000,1623.600000,1624.500000,0.213600,346.993200
1694012400,1624.100000,1626.900000,1620.200000,1626.900000,0.612980,997.257195
1694008800,1623.400000,1627.400000,1622.800000,1623.200000,4.547348,7381.255744
1694005200,1632.400000,1633.000000,1631.500000,1633.000000,2.392763,3907.382665
1694001600,1632.100000,1632.100000,1632.100000,1632.100000,0.027860,45.470306
1693998000,1633.200000,1633.200000,1633.200000,1633.200000,0.744300,1215.590760
1693994400,1629.900000,1629.900000,1629.900000,1629.900000,0.000000,0.000000
1693990800,1629.900000,1629.900000,1629.900000,1629.900000,0.000000,0.000000
1693987200,1629.900000,1629.900000,1629.900000,1629.900000,0.000000,0.000000
1693983600,1629.900000,1629.900000,1629.900000,1629.900000,0.000000,0.000000
1693980000,1629.900000,1629.900000,1629.900000,1629.900000,0.149415,243.531411
1693976400,1631.400000,1631.500000,1629.600000,1629.600000,1.285349,2094.604421
1693972800,1632.000000,1632.800000,1632.000000,1632.800000,0.840796,1372.851529
1693969200,1639.600000,1640.500000,1639.600000,1640.500000,0.367254,602.480187
1693965600,1635.100000,1637.600000,1635.100000,1637.600000,1.353402,2216.331001
1693962000,1635.500000,1635.500000,1635.400000,1635.400000,0.140759,230.196991
1693958400,1632.800000,1633.200000,1632.800000,1633.200000,0.061135,99.846188
1693954800,1630.400000,1630.400000,1630.400000,1630.400000,0.000000,0.000000
1693951200,1630.800000,1630.800000,1630.400000,1630.400000,0.141677,230.989561
1693947600,1629.400000,1629.400000,1629.400000,1629.400000,0.000000,0.000000
1693944000,1632.900000,1632.900000,1628.100000,1629.400000,7.392681,12045.633623
1693940400,1636.100000,1636.100000,1635.600000,1635.600000,0.695100,1136.905560
1693936800,1635.800000,1636.600000,1635.800000,1636.600000,0.627100,1026.311860
1693933200,1636.600000,1637.500000,1634.900000,1636.200000,4.934335,8073.559107
1693929600,1637.900000,1643.400000,1637.900000,1643.400000,2.295951,3773.165085
1693926000,1631.500000,1647.100000,1631.500000,1636.100000,17.995471,29442.390218
1693922400,1629.300000,1630.800000,1626.800000,1630.800000,0.930788,1517.929119
1693918800,1634.800000,1634.800000,1633.600000,1633.800000,1.393454,2276.625488
1693915200,1635.300000,1635.700000,1631.400000,1635.700000,14.925172,24413.103775
1693911600,1633.300000,1633.300000,1633.300000,1633.300000,0.071600,116.944280
1693908000,1633.600000,1637.200000,1633.600000,1637.200000,0.251076,411.061987
1693904400,1634.400000,1634.400000,1634.400000,1634.400000,0.177600,290.269440
1693900800,1620.900000,1620.900000,1620.900000,1620.900000,0.234600,380.263140
1693897200,1622.600000,1622.600000,1622.600000,1622.600000,0.000000,0.000000
1693893600,1622.600000,1622.600000,1622.600000,1622.600000,0.186200,302.128120
1693890000,1622.000000,1623.600000,1621.800000,1621.800000,0.503245,816.162108
1693886400,1617.500000,1622.600000,1617.500000,1622.100000,0.980768,1590.904324
1693882800,1618.000000,1618.000000,1612.300000,1612.500000,0.756814,1220.361882
1693879200,1623.900000,1623.900000,1618.700000,1618.700000,1.936816,3135.123460
1693875600,1626.100000,1626.300000,1626.000000,1626.000000,0.593409,964.883262
1693872000,1629.400000,1629.400000,1626.200000,1626.400000,1.326857,2157.999558
1693868400,1624.200000,1631.600000,1624.200000,1631.100000,23.165810,37785.752985
1693864800,1618.000000,1618.000000,1618.000000,1618.000000,0.000000,0.000000
1693861200,1627.600000,1627.600000,1618.000000,1618.000000,2.749928,4449.384232
1693857600,1628.700000,1628.700000,1628.700000,1628.700000,0.064671,105.328908
1693854000,1629.600000,1629.600000,1629.400000,1629.400000,0.255912,416.983762
1693850400,1630.500000,1630.500000,1630.500000,1630.500000,1.219900,1989.046950
1693846800,1633.400000,1633.400000,1631.600000,1631.600000,0.784316,1279.689610
1693843200,1628.700000,1628.700000,1626.800000,1626.800000,1.459906,2374.975341
1693839600,1628.000000,1633.500000,1621.800000,1626.800000,26.215236,42646.946397
1693836000,1631.500000,1633.400000,1631.400000,1631.400000,0.230952,376.775125
1693832400,1632.900000,1634.300000,1632.900000,1634.300000,0.106515,174.076729
1693828800,1632.200000,1632.200000,1628.600000,1629.900000,0.800958,1305.481412
1693825200,1634.800000,1635.100000,1633.000000,1635.100000,0.124282,203.213825
1693821600,1636.300000,1636.300000,1634.300000,1634.300000,0.466075,761.706078
1693818000,1638.700000,1638.700000,1638.700000,1638.700000,1.265178,2073.246664
1693814400,1639.400000,1639.500000,1638.700000,1639.500000,0.628085,1029.744685
1693810800,1639.800000,1639.800000,1638.700000,1638.700000,0.154521,253.213497
1693807200,1634.900000,1638.300000,1634.900000,1637.200000,0.124386,203.645021
1693803600,1638.800000,1638.800000,1636.300000,1636.300000,0.378956,620.086455
1693800000,1638.700000,1638.700000,1638.100000,1638.100000,2.449802,4013.020492
1693796400,1638.500000,1643.400000,1637.900000,1637.900000,1.362849,2232.209607
1693792800,1633.700000,1639.700000,1633.200000,1639.700000,0.361985,593.546886
1693789200,1635.000000,1635.000000,1632.600000,1633.400000,0.219664,358.799292
1693785600,1635.800000,1635.800000,1635.500000,1635.500000,0.170300,278.525650
1693782000,1636.300000,1636.300000,1636.200000,1636.200000,1.652350,2703.575299
1693778400,1643.700000,1643.700000,1643.700000,1643.700000,0.000000,0.000000
1693774800,1645.800000,1645.900000,1643.100000,1643.700000,1.171598,1925.756339
1693771200,1640.100000,1644.800000,1637.100000,1644.000000,1.260266,2071.877781
1693767600,1637.400000,1638.800000,1637.300000,1638.800000,0.454830,745.375601
1693764000,1639.200000,1639.800000,1638.000000,1638.000000,2.782076,4557.041029
1693760400,1628.500000,1628.700000,1628.100000,1628.500000,4.215575,6865.063464
1693756800,1630.300000,1630.600000,1626.600000,1626.600000,3.891291,6329.574559
1693753200,1635.800000,1635.800000,1631.700000,1631.700000,1.510916,2465.362127
1693749600,1635.600000,1635.800000,1635.600000,1635.800000,0.681615,1114.986422
1693746000,1629.700000,1636.600000,1629.700000,1636.600000,0.627958,1027.715539
1693742400,1632.600000,1640.500000,1632.600000,1637.300000,3.247242,5316.709343
1693738800,1634.100000,1634.100000,1634.100000,1634.100000,0.022748,37.172294
1693735200,1633.500000,1633.600000,1633.500000,1633.600000,0.877165,1432.936581
1693731600,1634.100000,1635.000000,1634.100000,1635.000000,6.283909,10274.191264
1693728000,1635.300000,1635.300000,1632.200000,1632.200000,3.057883,4991.077367
1693724400,1635.800000,1635.800000,1635.800000,1635.800000,0.000000,0.000000
1693720800,1636.700000,1638.700000,1635.800000,1635.800000,8.581671,14037.898060
1693717200,1634.900000,1635.900000,1634.900000,1635.900000,0.659856,1079.458300
1693713600,1636.500000,1636.900000,1635.600000,1635.600000,0.258263,422.414276
1693710000,1635.000000,1635.400000,1634.800000,1635.400000,0.628300,1027.521411
1693706400,1634.900000,1634.900000,1634.900000,1634.900000,0.000000,0.000000
1693702800,1635.100000,1635.600000,1634.600000,1634.900000,0.614985,1005.439353
1693699200,1637.100000,1637.100000,1631.900000,1633.900000,10.136865,16562.623789
1693695600,1637.600000,1637.600000,1637.600000,1637.600000,0.055480,90.854048
1693692000,1636.600000,1636.600000,1636.500000,1636.500000,0.947665,1550.853854
1693688400,1636.600000,1638.100000,1635.700000,1635.700000,0.500259,818.273139
1693684800,1629.600000,1629.600000,1629.600000,1629.600000,0.000000,0.000000
1693681200,1629.600000,1629.600000,1629.600000,1629.600000,0.000000,0.000000
1693677600,1632.800000,1632.900000,1629.600000,1629.600000,0.385756,628.628727
1693674000,1634.700000,1634.700000,1632.400000,1632.400000,0.070397,114.916275
1693670400,1637.200000,1637.200000,1636.000000,1636.000000,0.200836,328.566993
1693666800,1638.400000,1641.700000,1638.400000,1639.600000,0.761411,1248.408984
1693663200,1638.600000,1638.600000,1638.600000,1638.600000,0.000000,0.000000
1693659600,1634.700000,1638.600000,1634.200000,1638.600000,0.369665,605.732348
1693656000,1635.500000,1635.500000,1634.500000,1634.700000,0.111778,182.722696
1693652400,1634.800000,1636.900000,1634.800000,1634.800000,0.740523,1210.606706
1693648800,1634.000000,1635.500000,1633.500000,1634.300000,1.035759,1692.741522
1693645200,1634.200000,1634.200000,1634.200000,1634.200000,0.068919,112.627315
1693641600,1631.900000,1632.700000,1630.200000,1631.700000,7.101868,11588.117885
1693638000,1631.600000,1631.900000,1631.600000,1631.900000,2.643606,4314.100468
1693634400,1632.600000,1632.600000,1631.100000,1631.100000,1.562804,2549.089409
1693630800,1632.100000,1634.500000,1632.100000,1634.500000,1.358374,2220.262238
1693627200,1632.400000,1632.400000,1632.400000,1632.400000,0.000000,0.000000
1693623600,1631.700000,1632.400000,1631.300000,1632.400000,0.652076,1064.449075
1693620000,1630.800000,1631.400000,1629.500000,1629.500000,0.089760,146.264311
1693616400,1629.900000,1631.700000,1629.000000,1630.900000,1.591393,2595.403545
1693612800,1628.400000,1634.200000,1628.400000,1634.200000,0.886676,1449.006099
1693609200,1626.300000,1630.000000,1626.300000,1630.000000,0.994900,1621.686919
1693605600,1629.200000,1629.200000,1627.400000,1627.400000,0.080514,131.027768
1693602000,1629.300000,1630.100000,1626.000000,1629.200000,24.739817,40306.109140
1693598400,1631.700000,1634.500000,1627.500000,1627.900000,15.347933,24984.900668
1693594800,1615.600000,1617.000000,1615.600000,1617.000000,0.207691,335.836493
1693591200,1621.300000,1621.300000,1617.500000,1617.500000,0.474027,766.739352
1693587600,1619.500000,1619.500000,1605.700000,1608.500000,2.036336,3275.445684
1693584000,1635.600000,1635.600000,1631.200000,1631.200000,0.335285,546.917593
1693580400,1632.200000,1638.700000,1623.500000,1635.800000,1.569666,2567.658890
1693576800,1641.700000,1641.700000,1625.000000,1630.000000,9.280128,15126.608770
1693573200,1647.300000,1647.300000,1638.400000,1639.900000,2.295125,3763.776012
1693569600,1650.100000,1651.100000,1646.100000,1646.100000,0.378511,623.067698
1693566000,1643.300000,1643.300000,1643.300000,1643.300000,0.012300,20.212590
1693562400,1645.200000,1645.200000,1645.200000,1645.200000,0.000000,0.000000
1693558800,1645.200000,1645.300000,1645.200000,1645.200000,0.940162,1546.753799
1693555200,1647.700000,1647.700000,1645.000000,1645.500000,1.651710,2717.888739
1693551600,1643.800000,1643.800000,1643.800000,1643.800000,0.327781,538.805915
1693548000,1648.700000,1648.700000,1644.600000,1644.600000,0.325851,535.894571
1693544400,1648.400000,1648.700000,1647.900000,1647.900000,4.929846,8123.893454
1693540800,1651.500000,1651.500000,1651.500000,1651.500000,0.000000,0.000000
1693537200,1651.500000,1651.500000,1651.500000,1651.500000,0.121100,199.996650
1693533600,1650.800000,1651.800000,1650.600000,1651.800000,0.654627,1081.313358
1693530000,1650.400000,1650.900000,1650.400000,1650.700000,0.476201,786.065469
1693526400,1646.500000,1646.500000,1646.500000,1646.500000,0.000000,0.000000
1693522800,1646.000000,1646.500000,1646.000000,1646.500000,0.098238,161.748192
1693519200,1648.100000,1648.300000,1646.900000,1648.300000,0.167300,275.760870
1693515600,1646.000000,1646.000000,1632.800000,1644.900000,24.119284,39673.810400
1693512000,1652.900000,1655.500000,1645.400000,1645.400000,15.140911,24912.854647
1693508400,1658.700000,1658.700000,1643.000000,1658.500000,73.341102,121636.216987
1693504800,1662.900000,1662.900000,1655.800000,1658.000000,15.527224,25744.136845
1693501200,1647.600000,1659.700000,1644.900000,1658.500000,15.174776,25167.365780
1693497600,1686.000000,1689.300000,1651.200000,1651.200000,25.976606,42892.571844
1693494000,1703.600000,1703.600000,1681.200000,1686.900000,20.057756,33835.428208
1693490400,1703.600000,1703.800000,1699.500000,1703.800000,1.539124,2622.359999
1693486800,1706.900000,1706.900000,1699.800000,1703.800000,2.665892,4542.146466
1693483200,1711.600000,1711.600000,1704.000000,1708.200000,2.807129,4795.137211
1693479600,1706.700000,1720.400000,1706.700000,1715.800000,42.061263,72168.715896
1693476000,1703.700000,1703.700000,1703.700000,1703.700000,0.000000,0.000000
1693472400,1703.700000,1703.700000,1703.700000,1703.700000,0.012128,20.662474
1693468800,1707.200000,1707.200000,1707.200000,1707.200000,0.170888,291.739994
1693465200,1703.400000,1703.400000,1703.400000,1703.400000,0.000000,0.000000
1693461600,1703.400000,1703.400000,1703.400000,1703.400000,0.000000,0.000000
1693458000,1703.400000,1703.400000,1703.400000,1703.400000,0.033000,56.212200
1693454400,1702.000000,1702.900000,1702.000000,1702.900000,0.142961,243.447861
1693450800,1698.900000,1698.900000,1698.900000,1698.900000,0.056654,96.249617
1693447200,1701.600000,1701.600000,1701.500000,1701.500000,0.619823,1054.628307
1693443600,1700.000000,1700.700000,1700.000000,1700.700000,1.146809,1950.378781
1693440000,1705.100000,1705.100000,1701.300000,1701.300000,0.171423,291.641780
1693436400,1705.400000,1705.400000,1705.400000,1705.400000,0.000000,0.000000
1693432800,1705.400000,1705.400000,1705.400000,1705.400000,0.031140,53.106037
1693429200,1706.400000,1706.500000,1705.000000,1705.000000,1.302634,2220.991260
1693425600,1704.700000,1705.500000,1704.700000,1705.500000,0.189505,323.200453
1693422000,1703.700000,1703.700000,1702.700000,1702.700000,0.395996,674.262781
1693418400,1699.300000,1704.600000,1699.300000,1704.600000,0.668600,1139.695560
1693414800,1702.300000,1702.300000,1702.300000,1702.300000,0.000000,0.000000
1693411200,1701.200000,1702.300000,1700.800000,1702.300000,2.140200,3643.262460
1693407600,1702.400000,1708.600000,1697.900000,1704.700000,2.951318,5031.111420
1693404000,1715.500000,1715.500000,1697.100000,1705.300000,25.893743,44156.600484
1693400400,1720.800000,1720.800000,1704.600000,1717.500000,29.693366,50998.355916
1693396800,1720.600000,1720.600000,1720.600000,1720.600000,0.206461,355.237382
1693393200,1716.400000,1716.400000,1716.400000,1716.400000,0.000000,0.000000
1693389600,1716.400000,1716.400000,1716.400000,1716.400000,0.044060,75.624635
1693386000,1713.300000,1718.500000,1713.300000,1715.400000,0.776971,1332.816036
1693382400,1718.200000,1718.600000,1716.400000,1718.600000,1.948500,3348.692873
1693378800,1718.500000,1718.500000,1718.500000,1718.500000,0.000000,0.000000
1693375200,1718.500000,1718.500000,1718.500000,1718.500000,0.000000,0.000000
1693371600,1718.500000,1718.500000,1718.500000,1718.500000,0.734347,1261.974615
1693368000,1719.900000,1719.900000,1719.900000,1719.900000,0.141504,243.371887
1693364400,1716.600000,1720.200000,1716.600000,1719.700000,3.812576,6556.487154
1693360800,1719.400000,1719.400000,1719.400000,1719.400000,0.000000,0.000000
1693357200,1717.100000,1719.400000,1717.100000,1719.400000,0.164201,282.327079
1693353600,1723.100000,1723.100000,1723.100000,1723.100000,0.000000,0.000000
1693350000,1724.300000,1724.300000,1723.100000,1723.100000,1.834460,3160.958784
1693346400,1728.800000,1728.800000,1728.500000,1728.500000,0.403007,696.597029
1693342800,1731.200000,1731.200000,1730.800000,1730.800000,0.877696,1519.115389
1693339200,1740.000000,1740.100000,1728.800000,1728.800000,16.996949,29384.324671
1693335600,1735.900000,1738.300000,1733.000000,1738.300000,1.313554,2283.350640
1693332000,1735.600000,1737.400000,1735.200000,1736.100000,2.181600,3787.475760
1693328400,1731.900000,1740.700000,1731.900000,1733.100000,16.370799,28372.230950
1693324800,1715.200000,1742.100000,1715.200000,1732.300000,31.785533,55062.078227
1693321200,1718.700000,1723.400000,1713.200000,1715.600000,37.261744,63926.248796
1693317600,1645.600000,1735.300000,1645.600000,1720.700000,31.982358,55032.043841
1693314000,1643.700000,1644.200000,1643.700000,1644.200000,1.236823,2033.583867
1693310400,1641.700000,1645.000000,1640.700000,1643.900000,0.670545,1102.308728
1693306800,1645.400000,1646.500000,1641.500000,1641.500000,0.768216,1261.025957
1693303200,1643.500000,1643.500000,1641.300000,1641.300000,5.466336,8971.897851
1693299600,1647.900000,1647.900000,1647.700000,1647.700000,0.139766,230.291697
1693296000,1646.200000,1646.200000,1645.900000,1645.900000,0.388600,639.596740
1693292400,1652.100000,1652.100000,1645.400000,1645.400000,0.863893,1421.450135
1693288800,1646.500000,1648.400000,1645.400000,1645.400000,3.849901,6334.627270
1693285200,1651.300000,1651.300000,1649.600000,1649.600000,0.470900,776.796640
1693281600,1651.600000,1651.700000,1651.600000,1651.700000,0.129289,213.546344
1693278000,1652.300000,1652.300000,1652.300000,1652.300000,0.027185,44.917990
1693274400,1653.200000,1653.300000,1653.200000,1653.300000,0.259773,429.483065
1693270800,1656.500000,1661.500000,1655.100000,1655.100000,2.068919,3424.267671
1693267200,1654.000000,1656.600000,1652.800000,1656.600000,1.645270,2725.554994
1693263600,1655.100000,1655.600000,1653.600000,1654.100000,2.090487,3457.874332
1693260000,1646.400000,1646.400000,1646.400000,1646.400000,0.000000,0.000000
1693256400,1646.400000,1646.400000,1646.400000,1646.400000,0.000000,0.000000
1693252800,1646.400000,1646.400000,1646.400000,1646.400000,0.000000,0.000000
1693249200,1651.900000,1651.900000,1644.500000,1646.400000,0.705533,1161.589301
1693245600,1649.400000,1650.800000,1649.400000,1650.500000,0.564844,932.274527
1693242000,1652.600000,1652.600000,1650.600000,1650.600000,0.110557,182.486160
1693238400,1649.900000,1651.600000,1649.900000,1651.600000,0.624868,1032.031213
1693234800,1651.400000,1652.000000,1642.500000,1648.000000,4.670782,7697.448308
1693231200,1649.100000,1651.900000,1649.100000,1651.900000,0.640413,1057.898284
1693227600,1653.800000,1653.800000,1648.800000,1648.800000,3.334919,5498.615090
1693224000,1642.100000,1662.200000,1642.100000,1658.000000,3.750690,6218.643440
1693220400,1638.300000,1640.100000,1638.100000,1640.100000,0.726405,1191.377021
1693216800,1634.300000,1637.400000,1634.300000,1637.400000,0.915310,1498.729052
1693213200,1640.200000,1640.200000,1626.000000,1634.300000,5.659239,9248.894461
1693209600,1642.700000,1642.700000,1639.500000,1640.700000,1.255861,2060.490503
1693206000,1644.200000,1644.200000,1640.100000,1641.600000,2.529060,4151.704141
1693202400,1645.600000,1646.300000,1643.000000,1643.900000,4.809278,7905.971989
1693198800,1649.700000,1649.700000,1640.400000,1642.800000,1.686251,2770.172371
1693195200,1649.500000,1650.500000,1649.500000,1650.500000,0.467815,772.128922
1693191600,1650.400000,1650.500000,1650.400000,1650.500000,0.160675,265.193807
1693188000,1649.100000,1651.600000,1649.100000,1649.500000,1.084349,1788.634038
1693184400,1650.700000,1651.400000,1650.200000,1650.200000,1.191175,1965.676176
1693180800,1658.100000,1658.100000,1651.600000,1651.600000,3.020813,4989.175345
1693177200,1657.900000,1657.900000,1657.900000,1657.900000,0.121322,201.139744
1693173600,1657.200000,1657.200000,1657.200000,1657.200000,0.016232,26.899985
1693170000,1655.700000,1655.700000,1652.600000,1652.600000,0.198710,328.387849
1693166400,1653.400000,1653.400000,1653.400000,1653.400000,0.170100,281.243340
1693162800,1658.100000,1658.100000,1658.100000,1658.100000,0.323100,535.732110
1693159200,1653.200000,1653.200000,1653.200000,1653.200000,0.170133,281.263578
1693155600,1659.400000,1659.400000,1651.700000,1651.700000,0.503970,832.407959
1693152000,1655.900000,1655.900000,1655.900000,1655.900000,0.000000,0.000000
1693148400,1658.600000,1658.600000,1655.900000,1655.900000,2.068425,3425.105670
1693144800,1652.000000,1658.000000,1652.000000,1657.200000,15.104947,25031.917406
1693141200,1650.300000,1650.300000,1649.800000,1649.800000,0.134879,222.523968
1693137600,1648.400000,1648.400000,1648.400000,1648.400000,0.018272,30.119993
1693134000,1651.500000,1651.500000,1651.500000,1651.500000,0.009506,15.699985
1693130400,1648.400000,1648.400000,1648.400000,1648.400000,0.000000,0.000000
1693126800,1650.200000,1650.200000,1648.300000,1648.400000,0.491308,809.872816
1693123200,1650.300000,1650.300000,1650.300000,1650.300000,0.144800,238.963357
1693119600,1649.200000,1649.200000,1649.200000,1649.200000,0.000000,0.000000
1693116000,1649.200000,1649.200000,1649.200000,1649.200000,0.073077,120.519001
1693112400,1652.500000,1654.900000,1652.300000,1652.600000,0.278893,460.899266
1693108800,1648.000000,1650.400000,1648.000000,1650.400000,0.682831,1126.944728
1693105200,1646.500000,1646.500000,1646.500000,1646.500000,0.000000,0.000000
1693101600,1649.500000,1649.500000,1646.300000,1646.500000,0.336619,554.243908
1693098000,1648.200000,1648.300000,1647.400000,1648.300000,1.056235,1740.991788
1693094400,1647.800000,1648.200000,1647.300000,1647.900000,0.631838,1041.206186
1693090800,1647.000000,1647.000000,1647.000000,1647.000000,0.186751,307.578123
1693087200,1648.600000,1648.600000,1648.400000,1648.400000,0.450000,741.780000
1693083600,1645.100000,1645.100000,1645.100000,1645.100000,0.000000,0.000000
1693080000,1645.100000,1645.100000,1645.100000,1645.100000,0.000000,0.000000
1693076400,1645.100000,1645.100000,1645.100000,1645.100000,0.634002,1042.997069
1693072800,1645.400000,1645.400000,1645.400000,1645.400000,0.000000,0.000000
1693069200,1647.000000,1647.100000,1645.400000,1645.400000,3.702549,6092.174487
1693065600,1649.700000,1649.700000,1647.100000,1647.100000,4.450760,7330.846862
1693062000,1651.600000,1651.800000,1651.600000,1651.600000,0.495039,817.605768
1693058400,1650.000000,1652.100000,1650.000000,1652.100000,3.158125,5217.538544
1693054800,1649.900000,1650.200000,1649.900000,1650.200000,0.306340,505.521855
1693051200,1650.000000,1650.000000,1649.900000,1650.000000,0.286581,472.859046
1693047600,1650.100000,1650.100000,1650.100000,1650.100000,0.000000,0.000000
1693044000,1650.100000,1650.100000,1650.100000,1650.100000,0.440300,726.539030
1693040400,1648.500000,1648.500000,1648.500000,1648.500000,0.300400,495.209400
1693036800,1653.200000,1653.200000,1647.600000,1650.800000,14.871591,24550.021878
1693033200,1653.700000,1653.700000,1653.700000,1653.700000,0.743500,1229.525950
1693029600,1654.200000,1654.200000,1654.200000,1654.200000,0.052906,87.517238
1693026000,1654.900000,1654.900000,1654.900000,1654.900000,0.000000,0.000000
1693022400,1654.900000,1654.900000,1654.900000,1654.900000,0.000000,0.000000
1693018800,1654.900000,1654.900000,1654.900000,1654.900000,0.021245,35.157589
1693015200,1655.200000,1655.200000,1653.500000,1653.500000,0.275885,456.175467
1693011600,1651.700000,1651.700000,1651.700000,1651.700000,0.000000,0.000000
1693008000,1651.700000,1651.700000,1651.700000,1651.700000,0.053523,88.403609
1693004400,1655.200000,1655.200000,1655.200000,1655.200000,0.357658,591.996333
1693000800,1649.300000,1649.300000,1649.300000,1649.300000,0.000000,0.000000
1692997200,1648.800000,1651.100000,1648.800000,1649.300000,0.532637,878.477561
1692993600,1646.900000,1646.900000,1646.900000,1646.900000,0.134073,220.805318
1692990000,1653.700000,1653.700000,1646.200000,1647.900000,4.868757,8023.224084
1692986400,1642.200000,1653.300000,1642.200000,1653.300000,3.472813,5741.602328
1692982800,1642.700000,1647.700000,1636.800000,1641.500000,8.337368,13685.789966
1692979200,1647.500000,1649.800000,1642.800000,1643.000000,59.454760,97684.171304
1692975600,1639.400000,1656.400000,1638.800000,1646.600000,46.432207,76455.272244
1692972000,1658.300000,1674.900000,1639.100000,1640.900000,38.157315,62612.338266
1692968400,1659.700000,1663.700000,1659.700000,1660.700000,28.598460,47493.462572
1692964800,1655.000000,1657.000000,1655.000000,1655.200000,3.549712,5875.483501
1692961200,1655.200000,1655.200000,1654.100000,1654.100000,0.113780,188.203961
1692957600,1653.700000,1653.700000,1653.700000,1653.700000,0.047578,78.679540
1692954000,1654.900000,1654.900000,1653.300000,1654.500000,0.260481,430.966542
1692950400,1654.000000,1657.800000,1654.000000,1657.600000,0.458809,760.521898
