unix,open,high,low,close,Volume ETH,Volume DAI
1714291200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714287600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714284000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714280400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714276800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714273200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714269600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714266000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714262400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714258800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714255200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714251600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714248000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714244400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714240800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714237200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714233600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714230000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714226400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714222800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714219200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714215600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714212000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714208400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714204800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714201200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714197600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714194000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714190400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714186800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714183200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714179600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714176000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714172400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714168800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714165200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714161600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714158000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714154400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714150800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714147200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714143600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714140000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714136400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714132800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714129200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714125600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714122000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714118400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714114800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714111200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714107600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714104000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714100400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714096800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714093200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714089600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714086000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714082400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714078800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714075200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714071600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714068000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714064400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714060800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714057200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714053600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714050000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714046400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714042800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714039200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714035600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714032000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714028400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714024800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714021200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714017600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714014000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714010400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714006800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1714003200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713999600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713996000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713992400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713988800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713985200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713981600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713978000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713974400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713970800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713967200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713963600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713960000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713956400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713952800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713949200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713945600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713942000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713938400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713934800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713931200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713927600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713924000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713920400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713916800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713913200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713909600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713906000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713902400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713898800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713895200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713891600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713888000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713884400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713880800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713877200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713873600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713870000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713866400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713862800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713859200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713855600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713852000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713848400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713844800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713841200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713837600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713834000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713830400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713826800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713823200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713819600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713816000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713812400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713808800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713805200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713801600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713798000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713794400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713790800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713787200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713783600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713780000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713776400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713772800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713769200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713765600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713762000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713758400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713754800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713751200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713747600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713744000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713740400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713736800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713733200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713729600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713726000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713722400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713718800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713715200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713711600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713708000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713704400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713700800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713697200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713693600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713690000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713686400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713682800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713679200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713675600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713672000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713668400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713664800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713661200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713657600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713654000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713650400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713646800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713643200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713639600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713636000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713632400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713628800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713625200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713621600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713618000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713614400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713610800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713607200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713603600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713600000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713596400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713592800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713589200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713585600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713582000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713578400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713574800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713571200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713567600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713564000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713560400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713556800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713553200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713549600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713546000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713542400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713538800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713535200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713531600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713528000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713524400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713520800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713517200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713513600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713510000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713506400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713502800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713499200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713495600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713492000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713488400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713484800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713481200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713477600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713474000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713470400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713466800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713463200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713459600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713456000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713452400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713448800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713445200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713441600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713438000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713434400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713430800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713427200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713423600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713420000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713416400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713412800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713409200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713405600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713402000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713398400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713394800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713391200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713387600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713384000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713380400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713376800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713373200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713369600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713366000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713362400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713358800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713355200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713351600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713348000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713344400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713340800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713337200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713333600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713330000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713326400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713322800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713319200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713315600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713312000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713308400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713304800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713301200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713297600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713294000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713290400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713286800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713283200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713279600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713276000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713272400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713268800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713265200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713261600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713258000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713254400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713250800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713247200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713243600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713240000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713236400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713232800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713229200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713225600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713222000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713218400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713214800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713211200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713207600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713204000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713200400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713196800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713193200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713189600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713186000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713182400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713178800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713175200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713171600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713168000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713164400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713160800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713157200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713153600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713150000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713146400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713142800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713139200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713135600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713132000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713128400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713124800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713121200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713117600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713114000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713110400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713106800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713103200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713099600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713096000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713092400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713088800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713085200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713081600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713078000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713074400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713070800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713067200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713063600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713060000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713056400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713052800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713049200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713045600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713042000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713038400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713034800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713031200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713027600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713024000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713020400,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713016800,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713013200,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713009600,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1713006000,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
