unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC
1685487600,2023-05-30 23:00:00,ETH/USDC,1902.000000,1902.000000,1900.100000,1900.100000,3.818814,7256.128747
1685484000,2023-05-30 22:00:00,ETH/USDC,1902.300000,1902.300000,1900.800000,1900.800000,0.368284,700.035007
1685480400,2023-05-30 21:00:00,ETH/USDC,1909.600000,1911.900000,1903.400000,1903.400000,1.274177,2425.269396
1685476800,2023-05-30 20:00:00,ETH/USDC,1906.800000,1906.800000,1903.800000,1906.800000,6.881121,13120.921713
1685473200,2023-05-30 19:00:00,ETH/USDC,1909.000000,1909.000000,1908.000000,1908.500000,1.664523,3176.741458
1685469600,2023-05-30 18:00:00,ETH/USDC,1902.500000,1908.000000,1902.500000,1908.000000,1.423865,2716.735240
1685466000,2023-05-30 17:00:00,ETH/USDC,1901.700000,1904.600000,1901.700000,1904.500000,4.925339,9380.308887
1685462400,2023-05-30 16:00:00,ETH/USDC,1903.000000,1904.400000,1903.000000,1904.400000,1.558718,2968.421912
1685458800,2023-05-30 15:00:00,ETH/USDC,1902.700000,1903.500000,1899.300000,1903.500000,1.294846,2464.739228
1685455200,2023-05-30 14:00:00,ETH/USDC,1908.500000,1911.900000,1901.700000,1901.700000,0.551277,1048.363357
1685451600,2023-05-30 13:00:00,ETH/USDC,1907.800000,1908.500000,1907.800000,1908.500000,0.825529,1575.522841
1685448000,2023-05-30 12:00:00,ETH/USDC,1911.600000,1911.600000,1907.200000,1907.200000,0.579894,1105.973513
1685444400,2023-05-30 11:00:00,ETH/USDC,1908.500000,1914.500000,1908.400000,1914.400000,4.756170,9105.211771
1685440800,2023-05-30 10:00:00,ETH/USDC,1914.700000,1914.700000,1914.700000,1914.700000,3.500000,6701.450000
1685437200,2023-05-30 09:00:00,ETH/USDC,1902.500000,1908.000000,1902.500000,1908.000000,0.127086,242.479573
1685433600,2023-05-30 08:00:00,ETH/USDC,1903.200000,1903.200000,1903.200000,1903.200000,0.168320,320.346148
1685430000,2023-05-30 07:00:00,ETH/USDC,1901.400000,1901.400000,1899.700000,1899.700000,1.161498,2206.498662
1685426400,2023-05-30 06:00:00,ETH/USDC,1901.600000,1902.800000,1901.100000,1902.800000,4.739639,9018.584176
1685422800,2023-05-30 05:00:00,ETH/USDC,1898.800000,1898.800000,1898.800000,1898.800000,0.198214,376.368667
1685419200,2023-05-30 04:00:00,ETH/USDC,1901.800000,1901.800000,1897.600000,1897.600000,0.645486,1224.874765
1685415600,2023-05-30 03:00:00,ETH/USDC,1898.600000,1909.900000,1897.800000,1904.300000,3.809396,7254.232460
1685412000,2023-05-30 02:00:00,ETH/USDC,1898.900000,1899.300000,1898.800000,1899.300000,1.783710,3387.799510
1685408400,2023-05-30 01:00:00,ETH/USDC,1896.400000,1899.500000,1896.400000,1899.500000,5.382606,10224.259774
1685404800,2023-05-30 00:00:00,ETH/USDC,1893.600000,1893.700000,1886.700000,1888.900000,16.387296,30953.963679
1685401200,2023-05-29 23:00:00,ETH/USDC,1895.300000,1902.800000,1893.000000,1893.000000,13.823977,26168.789408
1685397600,2023-05-29 22:00:00,ETH/USDC,1888.700000,1891.100000,1887.400000,1887.400000,5.112930,9650.144799
1685394000,2023-05-29 21:00:00,ETH/USDC,1891.500000,1891.600000,1891.500000,1891.500000,0.691431,1307.841434
1685390400,2023-05-29 20:00:00,ETH/USDC,1894.900000,1895.200000,1893.800000,1893.800000,4.911146,9300.727443
1685386800,2023-05-29 19:00:00,ETH/USDC,1892.300000,1895.100000,1891.200000,1891.300000,8.639705,16340.273972
1685383200,2023-05-29 18:00:00,ETH/USDC,1892.200000,1893.900000,1891.800000,1893.400000,0.719217,1361.764767
1685379600,2023-05-29 17:00:00,ETH/USDC,1888.400000,1893.600000,1888.400000,1892.200000,16.311766,30865.123493
1685376000,2023-05-29 16:00:00,ETH/USDC,1886.000000,1887.600000,1879.000000,1885.000000,5.101622,9616.557715
1685372400,2023-05-29 15:00:00,ETH/USDC,1887.900000,1887.900000,1887.900000,1887.900000,1.500000,2831.850000
1685368800,2023-05-29 14:00:00,ETH/USDC,1895.200000,1896.400000,1893.000000,1893.000000,1.309595,2479.063770
1685365200,2023-05-29 13:00:00,ETH/USDC,1898.000000,1898.100000,1898.000000,1898.100000,5.000000,9490.500000
1685361600,2023-05-29 12:00:00,ETH/USDC,1901.800000,1901.900000,1899.700000,1899.700000,1.887093,3584.909736
1685358000,2023-05-29 11:00:00,ETH/USDC,1900.200000,1900.200000,1900.200000,1900.200000,0.509606,968.353397
1685354400,2023-05-29 10:00:00,ETH/USDC,1903.000000,1903.400000,1900.600000,1900.600000,4.134500,7858.030377
1685350800,2023-05-29 09:00:00,ETH/USDC,1905.200000,1905.300000,1905.200000,1905.300000,0.599136,1141.534373
1685347200,2023-05-29 08:00:00,ETH/USDC,1900.200000,1900.800000,1900.200000,1900.800000,2.298052,4368.138040
1685343600,2023-05-29 07:00:00,ETH/USDC,1897.900000,1900.200000,1897.900000,1899.300000,0.600598,1140.716522
1685340000,2023-05-29 06:00:00,ETH/USDC,1909.200000,1909.200000,1909.200000,1909.200000,0.000000,0.000000
1685336400,2023-05-29 05:00:00,ETH/USDC,1909.200000,1909.200000,1909.200000,1909.200000,0.000000,0.000000
1685332800,2023-05-29 04:00:00,ETH/USDC,1909.200000,1909.200000,1909.200000,1909.200000,0.000000,0.000000
1685329200,2023-05-29 03:00:00,ETH/USDC,1908.300000,1909.200000,1908.300000,1909.200000,0.222163,424.154401
1685325600,2023-05-29 02:00:00,ETH/USDC,1913.400000,1913.400000,1910.700000,1911.800000,3.311895,6331.679905
1685322000,2023-05-29 01:00:00,ETH/USDC,1915.700000,1915.700000,1915.700000,1915.700000,0.032256,61.793471
1685318400,2023-05-29 00:00:00,ETH/USDC,1919.700000,1921.800000,1918.200000,1918.300000,7.599488,14578.097082
1685314800,2023-05-28 23:00:00,ETH/USDC,1910.300000,1916.300000,1908.200000,1913.800000,11.810038,22602.050418
1685311200,2023-05-28 22:00:00,ETH/USDC,1884.600000,1918.500000,1882.400000,1900.400000,6.748593,12825.027030
1685307600,2023-05-28 21:00:00,ETH/USDC,1861.000000,1870.700000,1861.000000,1870.700000,0.388246,726.291343
1685304000,2023-05-28 20:00:00,ETH/USDC,1851.100000,1851.100000,1851.100000,1851.100000,0.000000,0.000000
1685300400,2023-05-28 19:00:00,ETH/USDC,1851.900000,1851.900000,1851.100000,1851.100000,0.298923,553.336902
1685296800,2023-05-28 18:00:00,ETH/USDC,1853.200000,1861.000000,1853.200000,1854.400000,1.570395,2912.140043
1685293200,2023-05-28 17:00:00,ETH/USDC,1842.500000,1853.300000,1842.500000,1848.500000,11.909005,22013.796112
1685289600,2023-05-28 16:00:00,ETH/USDC,1845.200000,1845.200000,1845.100000,1845.100000,7.430511,13710.035459
1685286000,2023-05-28 15:00:00,ETH/USDC,1837.500000,1837.500000,1837.500000,1837.500000,0.020633,37.912770
1685282400,2023-05-28 14:00:00,ETH/USDC,1843.800000,1843.800000,1842.300000,1842.300000,0.091718,168.971869
1685278800,2023-05-28 13:00:00,ETH/USDC,1843.000000,1843.000000,1843.000000,1843.000000,1.184146,2182.380525
1685275200,2023-05-28 12:00:00,ETH/USDC,1853.500000,1853.500000,1853.500000,1853.500000,0.000000,0.000000
1685271600,2023-05-28 11:00:00,ETH/USDC,1853.500000,1853.500000,1853.500000,1853.500000,0.162781,301.714528
1685268000,2023-05-28 10:00:00,ETH/USDC,1845.500000,1845.500000,1845.500000,1845.500000,0.028041,51.749942
1685264400,2023-05-28 09:00:00,ETH/USDC,1847.200000,1847.200000,1842.500000,1842.500000,0.081901,150.902961
1685260800,2023-05-28 08:00:00,ETH/USDC,1847.700000,1847.700000,1847.700000,1847.700000,0.041832,77.293005
1685257200,2023-05-28 07:00:00,ETH/USDC,1849.500000,1849.500000,1849.500000,1849.500000,0.000000,0.000000
1685253600,2023-05-28 06:00:00,ETH/USDC,1848.600000,1849.500000,1848.000000,1849.500000,0.736954,1362.996848
1685250000,2023-05-28 05:00:00,ETH/USDC,1850.400000,1850.400000,1846.700000,1848.500000,0.207082,382.790227
1685246400,2023-05-28 04:00:00,ETH/USDC,1853.300000,1853.300000,1853.300000,1853.300000,0.034454,63.853876
1685242800,2023-05-28 03:00:00,ETH/USDC,1847.800000,1852.300000,1847.800000,1852.300000,0.180242,333.862423
1685239200,2023-05-28 02:00:00,ETH/USDC,1850.800000,1850.800000,1846.400000,1846.500000,1.372203,2533.772452
1685235600,2023-05-28 01:00:00,ETH/USDC,1856.500000,1858.100000,1846.600000,1849.000000,2.070403,3828.174740
1685232000,2023-05-28 00:00:00,ETH/USDC,1827.700000,1850.600000,1825.200000,1849.800000,10.521707,19463.052924
1685228400,2023-05-27 23:00:00,ETH/USDC,1829.500000,1830.500000,1829.500000,1830.500000,0.207659,380.119195
1685224800,2023-05-27 22:00:00,ETH/USDC,1832.400000,1832.400000,1832.400000,1832.400000,0.056765,104.016021
1685221200,2023-05-27 21:00:00,ETH/USDC,1826.200000,1826.200000,1826.200000,1826.200000,0.644291,1176.604736
1685217600,2023-05-27 20:00:00,ETH/USDC,1827.200000,1827.200000,1827.200000,1827.200000,0.063500,116.027602
1685214000,2023-05-27 19:00:00,ETH/USDC,1827.700000,1827.700000,1827.700000,1827.700000,0.000000,0.000000
1685210400,2023-05-27 18:00:00,ETH/USDC,1827.700000,1827.700000,1827.700000,1827.700000,0.036950,67.532619
1685206800,2023-05-27 17:00:00,ETH/USDC,1824.600000,1824.600000,1824.600000,1824.600000,0.056400,102.908279
1685203200,2023-05-27 16:00:00,ETH/USDC,1822.600000,1822.600000,1822.600000,1822.600000,0.084692,154.359512
1685199600,2023-05-27 15:00:00,ETH/USDC,1823.800000,1825.900000,1822.400000,1824.500000,1.427540,2604.545909
1685196000,2023-05-27 14:00:00,ETH/USDC,1821.100000,1826.000000,1821.100000,1826.000000,0.136897,249.973849
1685192400,2023-05-27 13:00:00,ETH/USDC,1830.600000,1830.600000,1827.800000,1827.800000,0.169682,310.144979
1685188800,2023-05-27 12:00:00,ETH/USDC,1826.800000,1830.200000,1826.800000,1830.200000,10.142080,18562.035640
1685185200,2023-05-27 11:00:00,ETH/USDC,1824.900000,1828.800000,1824.900000,1828.400000,0.860100,1572.607608
1685181600,2023-05-27 10:00:00,ETH/USDC,1828.600000,1828.600000,1828.600000,1828.600000,0.060538,110.699988
1685178000,2023-05-27 09:00:00,ETH/USDC,1828.800000,1831.200000,1825.400000,1828.100000,2.991334,5468.457941
1685174400,2023-05-27 08:00:00,ETH/USDC,1827.300000,1828.600000,1827.300000,1828.600000,1.033990,1890.754553
1685170800,2023-05-27 07:00:00,ETH/USDC,1833.000000,1833.000000,1827.800000,1830.500000,0.526668,964.065902
1685167200,2023-05-27 06:00:00,ETH/USDC,1831.000000,1832.900000,1830.300000,1832.900000,0.280884,514.832980
1685163600,2023-05-27 05:00:00,ETH/USDC,1832.900000,1832.900000,1829.900000,1832.900000,1.072168,1965.175994
1685160000,2023-05-27 04:00:00,ETH/USDC,1835.600000,1835.600000,1832.200000,1832.300000,0.253122,463.795697
1685156400,2023-05-27 03:00:00,ETH/USDC,1833.700000,1833.700000,1833.700000,1833.700000,0.000000,0.000000
1685152800,2023-05-27 02:00:00,ETH/USDC,1831.200000,1833.700000,1831.200000,1833.700000,0.538259,987.006005
1685149200,2023-05-27 01:00:00,ETH/USDC,1830.500000,1830.500000,1830.500000,1830.500000,0.058788,107.611855
1685145600,2023-05-27 00:00:00,ETH/USDC,1826.400000,1826.400000,1826.400000,1826.400000,0.094303,172.234470
1685142000,2023-05-26 23:00:00,ETH/USDC,1829.400000,1829.400000,1829.400000,1829.400000,0.091043,166.554613
1685138400,2023-05-26 22:00:00,ETH/USDC,1828.300000,1828.300000,1828.300000,1828.300000,0.210868,385.529708
1685134800,2023-05-26 21:00:00,ETH/USDC,1836.300000,1836.300000,1833.000000,1833.000000,0.932818,1709.855999
1685131200,2023-05-26 20:00:00,ETH/USDC,1833.400000,1836.700000,1833.400000,1836.700000,0.972312,1785.845267
1685127600,2023-05-26 19:00:00,ETH/USDC,1826.700000,1826.700000,1826.700000,1826.700000,0.000000,0.000000
1685124000,2023-05-26 18:00:00,ETH/USDC,1826.600000,1826.700000,1826.600000,1826.700000,1.734719,3168.811106
1685120400,2023-05-26 17:00:00,ETH/USDC,1828.600000,1828.600000,1826.300000,1826.300000,0.150078,274.086593
1685116800,2023-05-26 16:00:00,ETH/USDC,1831.000000,1831.000000,1831.000000,1831.000000,0.123019,225.247496
1685113200,2023-05-26 15:00:00,ETH/USDC,1832.000000,1836.100000,1832.000000,1833.000000,0.469060,859.786283
1685109600,2023-05-26 14:00:00,ETH/USDC,1821.400000,1835.900000,1821.400000,1833.700000,27.966500,51282.171820
1685106000,2023-05-26 13:00:00,ETH/USDC,1820.400000,1828.900000,1820.400000,1823.100000,0.558941,1019.004590
1685102400,2023-05-26 12:00:00,ETH/USDC,1822.400000,1822.400000,1813.100000,1813.200000,0.769701,1395.621110
1685098800,2023-05-26 11:00:00,ETH/USDC,1813.900000,1813.900000,1813.900000,1813.900000,0.184033,333.816715
1685095200,2023-05-26 10:00:00,ETH/USDC,1816.100000,1816.100000,1816.100000,1816.100000,0.000000,0.000000
1685091600,2023-05-26 09:00:00,ETH/USDC,1816.100000,1816.100000,1816.100000,1816.100000,0.000000,0.000000
1685088000,2023-05-26 08:00:00,ETH/USDC,1814.600000,1816.300000,1814.600000,1816.100000,7.158300,13000.188775
1685084400,2023-05-26 07:00:00,ETH/USDC,1807.200000,1807.200000,1807.200000,1807.200000,0.000000,0.000000
1685080800,2023-05-26 06:00:00,ETH/USDC,1807.200000,1807.200000,1807.200000,1807.200000,0.000000,0.000000
1685077200,2023-05-26 05:00:00,ETH/USDC,1807.200000,1807.200000,1807.200000,1807.200000,0.000000,0.000000
1685073600,2023-05-26 04:00:00,ETH/USDC,1807.200000,1807.200000,1807.200000,1807.200000,0.000000,0.000000
1685070000,2023-05-26 03:00:00,ETH/USDC,1807.200000,1807.200000,1807.200000,1807.200000,0.000000,0.000000
1685066400,2023-05-26 02:00:00,ETH/USDC,1807.200000,1807.200000,1807.200000,1807.200000,0.000000,0.000000
1685062800,2023-05-26 01:00:00,ETH/USDC,1808.400000,1811.300000,1803.800000,1807.200000,0.077575,140.194010
1685059200,2023-05-26 00:00:00,ETH/USDC,1805.200000,1811.600000,1805.200000,1807.700000,0.272292,492.222122
1685055600,2023-05-25 23:00:00,ETH/USDC,1807.700000,1807.700000,1807.700000,1807.700000,0.000000,0.000000
1685052000,2023-05-25 22:00:00,ETH/USDC,1807.700000,1807.700000,1807.700000,1807.700000,0.206291,372.911789
1685048400,2023-05-25 21:00:00,ETH/USDC,1810.800000,1810.800000,1810.800000,1810.800000,0.000000,0.000000
1685044800,2023-05-25 20:00:00,ETH/USDC,1810.800000,1813.000000,1810.800000,1810.800000,12.839378,23249.546153
1685041200,2023-05-25 19:00:00,ETH/USDC,1793.300000,1793.300000,1793.300000,1793.300000,0.000000,0.000000
1685037600,2023-05-25 18:00:00,ETH/USDC,1793.300000,1793.300000,1793.300000,1793.300000,0.000000,0.000000
1685034000,2023-05-25 17:00:00,ETH/USDC,1793.300000,1793.300000,1793.300000,1793.300000,0.000000,0.000000
1685030400,2023-05-25 16:00:00,ETH/USDC,1793.000000,1793.300000,1793.000000,1793.300000,5.000000,8966.500000
1685026800,2023-05-25 15:00:00,ETH/USDC,1795.300000,1795.300000,1795.300000,1795.300000,0.000000,0.000000
1685023200,2023-05-25 14:00:00,ETH/USDC,1800.400000,1800.400000,1795.300000,1795.300000,0.911637,1636.661834
1685019600,2023-05-25 13:00:00,ETH/USDC,1803.000000,1804.200000,1796.600000,1796.600000,2.317709,4163.996223
1685016000,2023-05-25 12:00:00,ETH/USDC,1795.200000,1809.900000,1795.200000,1806.700000,20.047956,36220.642557
1685012400,2023-05-25 11:00:00,ETH/USDC,1784.500000,1790.800000,1784.500000,1790.800000,1.557572,2789.299902
1685008800,2023-05-25 10:00:00,ETH/USDC,1779.500000,1779.500000,1779.500000,1779.500000,0.000000,0.000000
1685005200,2023-05-25 09:00:00,ETH/USDC,1779.500000,1779.500000,1779.500000,1779.500000,0.000000,0.000000
1685001600,2023-05-25 08:00:00,ETH/USDC,1779.500000,1779.500000,1779.500000,1779.500000,0.000000,0.000000
1684998000,2023-05-25 07:00:00,ETH/USDC,1780.800000,1780.800000,1778.700000,1779.500000,1.083389,1927.890619
1684994400,2023-05-25 06:00:00,ETH/USDC,1781.000000,1781.000000,1781.000000,1781.000000,0.000000,0.000000
1684990800,2023-05-25 05:00:00,ETH/USDC,1781.000000,1781.000000,1781.000000,1781.000000,0.608684,1084.066346
1684987200,2023-05-25 04:00:00,ETH/USDC,1778.100000,1778.100000,1776.400000,1776.400000,0.617790,1097.442991
1684983600,2023-05-25 03:00:00,ETH/USDC,1777.100000,1777.100000,1777.100000,1777.100000,0.000000,0.000000
1684980000,2023-05-25 02:00:00,ETH/USDC,1777.100000,1777.100000,1777.100000,1777.100000,0.000000,0.000000
1684976400,2023-05-25 01:00:00,ETH/USDC,1773.400000,1777.200000,1767.700000,1777.100000,1.298403,2307.391545
1684972800,2023-05-25 00:00:00,ETH/USDC,1803.600000,1805.400000,1795.500000,1801.100000,17.408811,31355.008988
1684969200,2023-05-24 23:00:00,ETH/USDC,1800.000000,1800.000000,1800.000000,1800.000000,0.210573,379.031994
1684965600,2023-05-24 22:00:00,ETH/USDC,1801.400000,1802.000000,1798.800000,1798.800000,1.837290,3304.917684
1684962000,2023-05-24 21:00:00,ETH/USDC,1805.500000,1806.700000,1792.500000,1798.400000,15.585474,28028.916154
1684958400,2023-05-24 20:00:00,ETH/USDC,1804.600000,1804.600000,1803.500000,1803.500000,0.583348,1052.068966
1684954800,2023-05-24 19:00:00,ETH/USDC,1797.300000,1797.300000,1797.300000,1797.300000,5.652000,10158.339600
1684951200,2023-05-24 18:00:00,ETH/USDC,1793.400000,1793.500000,1793.400000,1793.500000,0.150406,269.752497
1684947600,2023-05-24 17:00:00,ETH/USDC,1787.900000,1787.900000,1787.900000,1787.900000,0.000000,0.000000
1684944000,2023-05-24 16:00:00,ETH/USDC,1787.900000,1787.900000,1787.900000,1787.900000,0.126775,226.660361
1684940400,2023-05-24 15:00:00,ETH/USDC,1785.900000,1792.500000,1784.000000,1792.400000,0.925215,1658.355115
1684936800,2023-05-24 14:00:00,ETH/USDC,1792.800000,1792.800000,1789.800000,1789.900000,0.397835,712.084473
1684933200,2023-05-24 13:00:00,ETH/USDC,1813.000000,1813.000000,1793.900000,1801.200000,3.631451,6540.970100
1684929600,2023-05-24 12:00:00,ETH/USDC,1814.500000,1814.500000,1814.500000,1814.500000,0.000000,0.000000
1684926000,2023-05-24 11:00:00,ETH/USDC,1812.400000,1814.500000,1810.700000,1814.500000,0.520821,945.029178
1684922400,2023-05-24 10:00:00,ETH/USDC,1814.700000,1814.700000,1814.600000,1814.600000,0.379731,689.060744
1684918800,2023-05-24 09:00:00,ETH/USDC,1818.900000,1819.600000,1818.900000,1819.600000,1.403660,2554.099991
1684915200,2023-05-24 08:00:00,ETH/USDC,1822.800000,1822.800000,1822.800000,1822.800000,0.000000,0.000000
1684911600,2023-05-24 07:00:00,ETH/USDC,1822.800000,1822.800000,1822.800000,1822.800000,0.000000,0.000000
1684908000,2023-05-24 06:00:00,ETH/USDC,1822.800000,1822.800000,1822.800000,1822.800000,0.019891,36.257534
1684904400,2023-05-24 05:00:00,ETH/USDC,1826.500000,1827.200000,1825.200000,1825.200000,0.368691,672.934704
1684900800,2023-05-24 04:00:00,ETH/USDC,1822.000000,1822.000000,1822.000000,1822.000000,0.000000,0.000000
1684897200,2023-05-24 03:00:00,ETH/USDC,1846.600000,1846.600000,1814.700000,1822.000000,14.362750,26168.931338
1684893600,2023-05-24 02:00:00,ETH/USDC,1848.100000,1848.200000,1848.100000,1848.200000,1.531101,2829.781774
1684890000,2023-05-24 01:00:00,ETH/USDC,1854.000000,1854.000000,1854.000000,1854.000000,0.000000,0.000000
1684886400,2023-05-24 00:00:00,ETH/USDC,1854.000000,1854.000000,1854.000000,1854.000000,0.000000,0.000000
1684882800,2023-05-23 23:00:00,ETH/USDC,1853.900000,1854.000000,1853.900000,1854.000000,2.653443,4919.482414
1684879200,2023-05-23 22:00:00,ETH/USDC,1850.400000,1852.600000,1850.400000,1852.600000,0.160675,297.666116
1684875600,2023-05-23 21:00:00,ETH/USDC,1854.600000,1854.600000,1854.600000,1854.600000,0.000000,0.000000
1684872000,2023-05-23 20:00:00,ETH/USDC,1853.300000,1854.600000,1853.300000,1854.600000,0.336207,623.529762
1684868400,2023-05-23 19:00:00,ETH/USDC,1850.000000,1850.000000,1850.000000,1850.000000,0.080552,149.020367
1684864800,2023-05-23 18:00:00,ETH/USDC,1847.900000,1847.900000,1846.900000,1846.900000,0.602926,1113.543937
1684861200,2023-05-23 17:00:00,ETH/USDC,1850.800000,1850.900000,1850.800000,1850.900000,0.309224,572.343109
1684857600,2023-05-23 16:00:00,ETH/USDC,1851.300000,1851.300000,1851.200000,1851.200000,0.469370,868.898614
1684854000,2023-05-23 15:00:00,ETH/USDC,1846.300000,1846.300000,1846.300000,1846.300000,0.000000,0.000000
1684850400,2023-05-23 14:00:00,ETH/USDC,1846.300000,1846.300000,1846.300000,1846.300000,0.000000,0.000000
1684846800,2023-05-23 13:00:00,ETH/USDC,1852.200000,1852.200000,1845.500000,1846.300000,0.665227,1228.208352
1684843200,2023-05-23 12:00:00,ETH/USDC,1853.800000,1855.200000,1850.400000,1850.400000,6.588089,12190.600256
1684839600,2023-05-23 11:00:00,ETH/USDC,1856.500000,1856.500000,1856.500000,1856.500000,0.000000,0.000000
1684836000,2023-05-23 10:00:00,ETH/USDC,1856.500000,1856.500000,1856.500000,1856.500000,0.000000,0.000000
1684832400,2023-05-23 09:00:00,ETH/USDC,1856.500000,1856.500000,1856.500000,1856.500000,0.000000,0.000000
1684828800,2023-05-23 08:00:00,ETH/USDC,1853.600000,1856.500000,1853.600000,1856.500000,0.936683,1738.952843
1684825200,2023-05-23 07:00:00,ETH/USDC,1848.800000,1848.800000,1848.800000,1848.800000,0.259858,480.425175
1684821600,2023-05-23 06:00:00,ETH/USDC,1861.100000,1861.200000,1861.000000,1861.100000,10.279247,19130.706666
1684818000,2023-05-23 05:00:00,ETH/USDC,1859.100000,1859.100000,1856.800000,1856.800000,8.507081,15795.947927
1684814400,2023-05-23 04:00:00,ETH/USDC,1865.600000,1865.600000,1855.700000,1857.700000,0.755830,1404.104592
1684810800,2023-05-23 03:00:00,ETH/USDC,1843.400000,1869.200000,1843.300000,1867.300000,3.394033,6337.678344
1684807200,2023-05-23 02:00:00,ETH/USDC,1839.600000,1844.500000,1839.500000,1844.500000,0.829139,1529.347015
1684803600,2023-05-23 01:00:00,ETH/USDC,1823.500000,1827.000000,1823.100000,1827.000000,0.070057,127.993500
1684800000,2023-05-23 00:00:00,ETH/USDC,1818.100000,1818.100000,1818.100000,1818.100000,0.000000,0.000000
1684796400,2023-05-22 23:00:00,ETH/USDC,1820.100000,1820.100000,1818.100000,1818.100000,0.436262,793.168069
1684792800,2023-05-22 22:00:00,ETH/USDC,1819.600000,1819.600000,1819.600000,1819.600000,0.000000,0.000000
1684789200,2023-05-22 21:00:00,ETH/USDC,1819.600000,1819.600000,1819.600000,1819.600000,0.179051,325.801254
1684785600,2023-05-22 20:00:00,ETH/USDC,1815.900000,1815.900000,1815.900000,1815.900000,0.000000,0.000000
1684782000,2023-05-22 19:00:00,ETH/USDC,1816.100000,1816.100000,1815.400000,1815.900000,1.144737,2078.728699
1684778400,2023-05-22 18:00:00,ETH/USDC,1818.400000,1818.400000,1818.300000,1818.300000,0.818838,1488.892535
1684774800,2023-05-22 17:00:00,ETH/USDC,1815.500000,1815.500000,1815.500000,1815.500000,0.201082,365.063754
1684771200,2023-05-22 16:00:00,ETH/USDC,1817.900000,1817.900000,1817.900000,1817.900000,0.000000,0.000000
1684767600,2023-05-22 15:00:00,ETH/USDC,1817.900000,1817.900000,1817.900000,1817.900000,0.217795,395.930349
1684764000,2023-05-22 14:00:00,ETH/USDC,1825.300000,1825.300000,1825.300000,1825.300000,0.000000,0.000000
1684760400,2023-05-22 13:00:00,ETH/USDC,1815.800000,1825.300000,1815.800000,1825.300000,1.037322,1893.423920
1684756800,2023-05-22 12:00:00,ETH/USDC,1810.500000,1810.500000,1810.500000,1810.500000,0.172364,312.065131
1684753200,2023-05-22 11:00:00,ETH/USDC,1812.700000,1812.700000,1812.600000,1812.600000,0.480666,871.255971
1684749600,2023-05-22 10:00:00,ETH/USDC,1820.700000,1820.700000,1820.700000,1820.700000,0.281143,511.877279
1684746000,2023-05-22 09:00:00,ETH/USDC,1817.500000,1817.500000,1817.500000,1817.500000,0.110047,200.009986
1684742400,2023-05-22 08:00:00,ETH/USDC,1812.600000,1817.000000,1812.600000,1816.900000,7.284811,13235.772924
1684738800,2023-05-22 07:00:00,ETH/USDC,1810.900000,1810.900000,1810.900000,1810.900000,0.022895,41.460555
1684735200,2023-05-22 06:00:00,ETH/USDC,1809.500000,1809.500000,1809.500000,1809.500000,0.201672,364.926190
1684731600,2023-05-22 05:00:00,ETH/USDC,1802.300000,1802.300000,1802.300000,1802.300000,0.000000,0.000000
1684728000,2023-05-22 04:00:00,ETH/USDC,1802.300000,1802.300000,1802.300000,1802.300000,0.000000,0.000000
1684724400,2023-05-22 03:00:00,ETH/USDC,1802.300000,1802.300000,1802.300000,1802.300000,0.000000,0.000000
1684720800,2023-05-22 02:00:00,ETH/USDC,1802.700000,1802.700000,1802.300000,1802.300000,0.511665,922.173775
1684717200,2023-05-22 01:00:00,ETH/USDC,1807.800000,1807.800000,1807.800000,1807.800000,0.000000,0.000000
1684713600,2023-05-22 00:00:00,ETH/USDC,1803.500000,1807.800000,1803.500000,1807.800000,0.552202,998.270287
1684710000,2023-05-21 23:00:00,ETH/USDC,1803.800000,1803.800000,1803.800000,1803.800000,0.000000,0.000000
1684706400,2023-05-21 22:00:00,ETH/USDC,1803.800000,1803.800000,1803.800000,1803.800000,0.000000,0.000000
1684702800,2023-05-21 21:00:00,ETH/USDC,1803.800000,1803.800000,1803.800000,1803.800000,0.120000,216.456000
1684699200,2023-05-21 20:00:00,ETH/USDC,1805.500000,1805.500000,1805.500000,1805.500000,0.000000,0.000000
1684695600,2023-05-21 19:00:00,ETH/USDC,1805.500000,1805.500000,1805.500000,1805.500000,0.000000,0.000000
1684692000,2023-05-21 18:00:00,ETH/USDC,1805.500000,1805.500000,1805.500000,1805.500000,0.000000,0.000000
1684688400,2023-05-21 17:00:00,ETH/USDC,1805.500000,1805.500000,1805.500000,1805.500000,0.206829,373.429236
1684684800,2023-05-21 16:00:00,ETH/USDC,1809.900000,1809.900000,1809.900000,1809.900000,0.000000,0.000000
1684681200,2023-05-21 15:00:00,ETH/USDC,1809.900000,1809.900000,1809.900000,1809.900000,0.066391,120.160546
1684677600,2023-05-21 14:00:00,ETH/USDC,1813.300000,1813.300000,1813.300000,1813.300000,0.000000,0.000000
1684674000,2023-05-21 13:00:00,ETH/USDC,1813.300000,1813.300000,1813.300000,1813.300000,0.000000,0.000000
1684670400,2023-05-21 12:00:00,ETH/USDC,1813.300000,1813.300000,1813.300000,1813.300000,0.000000,0.000000
1684666800,2023-05-21 11:00:00,ETH/USDC,1813.300000,1813.300000,1813.300000,1813.300000,0.062899,114.053904
1684663200,2023-05-21 10:00:00,ETH/USDC,1815.800000,1815.800000,1815.800000,1815.800000,0.000000,0.000000
1684659600,2023-05-21 09:00:00,ETH/USDC,1815.800000,1815.800000,1815.800000,1815.800000,0.230733,418.964800
