unix,date,symbol,open,high,low,close,Volume ETH,Volume DAI
1716886800,2024-05-28 09:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716883200,2024-05-28 08:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716879600,2024-05-28 07:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716876000,2024-05-28 06:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716872400,2024-05-28 05:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716868800,2024-05-28 04:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716865200,2024-05-28 03:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716861600,2024-05-28 02:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716858000,2024-05-28 01:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716854400,2024-05-28 00:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716850800,2024-05-27 23:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716847200,2024-05-27 22:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716843600,2024-05-27 21:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716840000,2024-05-27 20:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716836400,2024-05-27 19:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716832800,2024-05-27 18:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716829200,2024-05-27 17:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716825600,2024-05-27 16:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716822000,2024-05-27 15:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716818400,2024-05-27 14:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716814800,2024-05-27 13:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716811200,2024-05-27 12:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716807600,2024-05-27 11:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716804000,2024-05-27 10:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716800400,2024-05-27 09:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716796800,2024-05-27 08:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716793200,2024-05-27 07:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716789600,2024-05-27 06:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716786000,2024-05-27 05:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716782400,2024-05-27 04:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716778800,2024-05-27 03:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716775200,2024-05-27 02:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716771600,2024-05-27 01:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716768000,2024-05-27 00:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716764400,2024-05-26 23:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716760800,2024-05-26 22:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716757200,2024-05-26 21:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716753600,2024-05-26 20:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716750000,2024-05-26 19:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716746400,2024-05-26 18:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716742800,2024-05-26 17:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716739200,2024-05-26 16:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716735600,2024-05-26 15:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716732000,2024-05-26 14:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716728400,2024-05-26 13:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716724800,2024-05-26 12:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716721200,2024-05-26 11:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716717600,2024-05-26 10:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716714000,2024-05-26 09:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
1716710400,2024-05-26 08:00:00,ETH/DAI,2423.970000,2423.970000,2423.970000,2423.970000,0.000000,0.000000
