unix,date,symbol,open,high,low,close,Volume UNI,Volume BTC
1690329600,2023-07-26 00:00:00,UNI/BTC,0.00019691,0.00019691,0.00019691,0.00019691,0.00000000,0.0
1690326000,2023-07-25 23:00:00,UNI/BTC,0.00019691,0.00019691,0.00019691,0.00019691,0.00000000,0.0
1690322400,2023-07-25 22:00:00,UNI/BTC,0.00019691,0.00019691,0.00019691,0.00019691,0.00000000,0.0
1690318800,2023-07-25 21:00:00,UNI/BTC,0.00019691,0.00019691,0.00019691,0.00019691,0.00000000,0.0
1690315200,2023-07-25 20:00:00,UNI/BTC,0.00019691,0.00019691,0.00019691,0.00019691,0.00000000,0.0
1690311600,2023-07-25 19:00:00,UNI/BTC,0.00019691,0.00019691,0.00019691,0.00019691,0.00000000,0.0
1690308000,2023-07-25 18:00:00,UNI/BTC,0.00019691,0.00019691,0.00019691,0.00019691,0.00000000,0.0
1690304400,2023-07-25 17:00:00,UNI/BTC,0.00019691,0.00019691,0.00019691,0.00019691,1.77705100,0.00034991911241
1690300800,2023-07-25 16:00:00,UNI/BTC,0.00019672,0.00019672,0.00019672,0.00019672,0.00000000,0.0
1690297200,2023-07-25 15:00:00,UNI/BTC,0.00019672,0.00019672,0.00019672,0.00019672,0.00000000,0.0
1690293600,2023-07-25 14:00:00,UNI/BTC,0.00019672,0.00019672,0.00019672,0.00019672,0.00000000,0.0
1690290000,2023-07-25 13:00:00,UNI/BTC,0.00019672,0.00019672,0.00019672,0.00019672,0.00000000,0.0
1690286400,2023-07-25 12:00:00,UNI/BTC,0.00019672,0.00019672,0.00019672,0.00019672,3.49918500,0.0006883596732
1690282800,2023-07-25 11:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690279200,2023-07-25 10:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690275600,2023-07-25 09:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690272000,2023-07-25 08:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690268400,2023-07-25 07:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690264800,2023-07-25 06:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690261200,2023-07-25 05:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690257600,2023-07-25 04:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690254000,2023-07-25 03:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690250400,2023-07-25 02:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690246800,2023-07-25 01:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690243200,2023-07-25 00:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690239600,2023-07-24 23:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690236000,2023-07-24 22:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690232400,2023-07-24 21:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690228800,2023-07-24 20:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690225200,2023-07-24 19:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690221600,2023-07-24 18:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690218000,2023-07-24 17:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690214400,2023-07-24 16:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690210800,2023-07-24 15:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690207200,2023-07-24 14:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,0.00000000,0.0
1690203600,2023-07-24 13:00:00,UNI/BTC,0.00020079,0.00020079,0.00020079,0.00020079,1.61523100,0.00032432223249
1690200000,2023-07-24 12:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690196400,2023-07-24 11:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690192800,2023-07-24 10:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690189200,2023-07-24 09:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690185600,2023-07-24 08:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690182000,2023-07-24 07:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690178400,2023-07-24 06:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690174800,2023-07-24 05:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690171200,2023-07-24 04:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690167600,2023-07-24 03:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690164000,2023-07-24 02:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690160400,2023-07-24 01:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690156800,2023-07-24 00:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690153200,2023-07-23 23:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690149600,2023-07-23 22:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,0.00000000,0.0
1690146000,2023-07-23 21:00:00,UNI/BTC,0.00020387,0.00020387,0.00020387,0.00020387,2.62846400,0.00053586495568
1690142400,2023-07-23 20:00:00,UNI/BTC,0.00020527,0.00020527,0.00020527,0.00020527,0.00000000,0.0
1690138800,2023-07-23 19:00:00,UNI/BTC,0.00020440,0.00020527,0.00020440,0.00020527,5.64879438,0.0011595280223825998
1690135200,2023-07-23 18:00:00,UNI/BTC,0.00020316,0.00020316,0.00020316,0.00020316,0.00000000,0.0
1690131600,2023-07-23 17:00:00,UNI/BTC,0.00020316,0.00020316,0.00020316,0.00020316,0.00000000,0.0
1690128000,2023-07-23 16:00:00,UNI/BTC,0.00020316,0.00020316,0.00020316,0.00020316,0.00000000,0.0
1690124400,2023-07-23 15:00:00,UNI/BTC,0.00020316,0.00020316,0.00020316,0.00020316,0.00000000,0.0
1690120800,2023-07-23 14:00:00,UNI/BTC,0.00020316,0.00020316,0.00020316,0.00020316,0.00000000,0.0
1690117200,2023-07-23 13:00:00,UNI/BTC,0.00020316,0.00020316,0.00020316,0.00020316,0.00000000,0.0
1690113600,2023-07-23 12:00:00,UNI/BTC,0.00020316,0.00020316,0.00020316,0.00020316,0.00000000,0.0
1690110000,2023-07-23 11:00:00,UNI/BTC,0.00020316,0.00020316,0.00020316,0.00020316,3.56806400,0.00072488788224
1690106400,2023-07-23 10:00:00,UNI/BTC,0.00020410,0.00020410,0.00020410,0.00020410,0.00000000,0.0
1690102800,2023-07-23 09:00:00,UNI/BTC,0.00020410,0.00020410,0.00020410,0.00020410,0.00000000,0.0
1690099200,2023-07-23 08:00:00,UNI/BTC,0.00020410,0.00020410,0.00020410,0.00020410,12.34472500,0.0025195583725
1690095600,2023-07-23 07:00:00,UNI/BTC,0.00020220,0.00020220,0.00020220,0.00020220,0.00000000,0.0
1690092000,2023-07-23 06:00:00,UNI/BTC,0.00020220,0.00020220,0.00020220,0.00020220,0.00000000,0.0
1690088400,2023-07-23 05:00:00,UNI/BTC,0.00020220,0.00020220,0.00020220,0.00020220,0.00000000,0.0
1690084800,2023-07-23 04:00:00,UNI/BTC,0.00020220,0.00020220,0.00020220,0.00020220,0.00000000,0.0
1690081200,2023-07-23 03:00:00,UNI/BTC,0.00020220,0.00020220,0.00020220,0.00020220,0.00000000,0.0
1690077600,2023-07-23 02:00:00,UNI/BTC,0.00020220,0.00020220,0.00020220,0.00020220,1.95588000,0.00039547893600000005
1690074000,2023-07-23 01:00:00,UNI/BTC,0.00020464,0.00020464,0.00020464,0.00020464,0.00000000,0.0
1690070400,2023-07-23 00:00:00,UNI/BTC,0.00020464,0.00020464,0.00020464,0.00020464,0.00000000,0.0
1690066800,2023-07-22 23:00:00,UNI/BTC,0.00020411,0.00020464,0.00020372,0.00020464,694.96369300,0.14221737013552
1690063200,2023-07-22 22:00:00,UNI/BTC,0.00020457,0.00020457,0.00020457,0.00020457,0.00000000,0.0
1690059600,2023-07-22 21:00:00,UNI/BTC,0.00020457,0.00020457,0.00020457,0.00020457,0.00000000,0.0
1690056000,2023-07-22 20:00:00,UNI/BTC,0.00020457,0.00020457,0.00020457,0.00020457,0.00000000,0.0
1690052400,2023-07-22 19:00:00,UNI/BTC,0.00020457,0.00020457,0.00020457,0.00020457,0.00000000,0.0
1690048800,2023-07-22 18:00:00,UNI/BTC,0.00020457,0.00020457,0.00020457,0.00020457,0.00000000,0.0
1690045200,2023-07-22 17:00:00,UNI/BTC,0.00020457,0.00020457,0.00020457,0.00020457,0.00000000,0.0
1690041600,2023-07-22 16:00:00,UNI/BTC,0.00020457,0.00020457,0.00020457,0.00020457,0.00000000,0.0
1690038000,2023-07-22 15:00:00,UNI/BTC,0.00020457,0.00020457,0.00020457,0.00020457,1.31025200,0.00026803825163999997
1690034400,2023-07-22 14:00:00,UNI/BTC,0.00020547,0.00020547,0.00020547,0.00020547,0.00000000,0.0
1690030800,2023-07-22 13:00:00,UNI/BTC,0.00020547,0.00020547,0.00020547,0.00020547,4.85676300,0.00099791909361
1690027200,2023-07-22 12:00:00,UNI/BTC,0.00020619,0.00020619,0.00020619,0.00020619,0.00000000,0.0
1690023600,2023-07-22 11:00:00,UNI/BTC,0.00020619,0.00020619,0.00020619,0.00020619,0.00000000,0.0
1690020000,2023-07-22 10:00:00,UNI/BTC,0.00020619,0.00020619,0.00020619,0.00020619,3.61367500,0.00074510364825
1690016400,2023-07-22 09:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1690012800,2023-07-22 08:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1690009200,2023-07-22 07:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1690005600,2023-07-22 06:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1690002000,2023-07-22 05:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1689998400,2023-07-22 04:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1689994800,2023-07-22 03:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1689991200,2023-07-22 02:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1689987600,2023-07-22 01:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1689984000,2023-07-22 00:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1689980400,2023-07-21 23:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1689976800,2023-07-21 22:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1689973200,2023-07-21 21:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,0.00000000,0.0
1689969600,2023-07-21 20:00:00,UNI/BTC,0.00020785,0.00020785,0.00020785,0.00020785,10.85220466,0.002255630738581
1689966000,2023-07-21 19:00:00,UNI/BTC,0.00020682,0.00020682,0.00020682,0.00020682,0.00000000,0.0
1689962400,2023-07-21 18:00:00,UNI/BTC,0.00020682,0.00020682,0.00020682,0.00020682,0.00000000,0.0
1689958800,2023-07-21 17:00:00,UNI/BTC,0.00020682,0.00020682,0.00020682,0.00020682,0.00000000,0.0
1689955200,2023-07-21 16:00:00,UNI/BTC,0.00020682,0.00020682,0.00020682,0.00020682,1.13878700,0.00023552392734
1689951600,2023-07-21 15:00:00,UNI/BTC,0.00020769,0.00020769,0.00020769,0.00020769,2.23104500,0.00046336573605
1689948000,2023-07-21 14:00:00,UNI/BTC,0.00020765,0.00020765,0.00020765,0.00020765,0.00000000,0.0
1689944400,2023-07-21 13:00:00,UNI/BTC,0.00020765,0.00020765,0.00020765,0.00020765,3.57752500,0.0007428730662500001
1689940800,2023-07-21 12:00:00,UNI/BTC,0.00021249,0.00021292,0.00021190,0.00021190,15.90289033,0.003369822460927
1689937200,2023-07-21 11:00:00,UNI/BTC,0.00020639,0.00020639,0.00020639,0.00020639,0.00000000,0.0
1689933600,2023-07-21 10:00:00,UNI/BTC,0.00020639,0.00020639,0.00020639,0.00020639,0.00000000,0.0
1689930000,2023-07-21 09:00:00,UNI/BTC,0.00020613,0.00020639,0.00020613,0.00020639,4.89424500,0.00101012322555
1689926400,2023-07-21 08:00:00,UNI/BTC,0.00020664,0.00020664,0.00020664,0.00020664,1.39358000,0.0002879693712
1689922800,2023-07-21 07:00:00,UNI/BTC,0.00020629,0.00020629,0.00020625,0.00020625,3.61692100,0.00074598995625
1689919200,2023-07-21 06:00:00,UNI/BTC,0.00020610,0.00020610,0.00020610,0.00020610,0.00000000,0.0
1689915600,2023-07-21 05:00:00,UNI/BTC,0.00020610,0.00020610,0.00020610,0.00020610,4.18243500,0.0008619998535
1689912000,2023-07-21 04:00:00,UNI/BTC,0.00020411,0.00020411,0.00020411,0.00020411,0.00000000,0.0
1689908400,2023-07-21 03:00:00,UNI/BTC,0.00020411,0.00020411,0.00020411,0.00020411,0.00000000,0.0
1689904800,2023-07-21 02:00:00,UNI/BTC,0.00020411,0.00020411,0.00020411,0.00020411,5.48482622,0.0011195078797642001
1689901200,2023-07-21 01:00:00,UNI/BTC,0.00020108,0.00020108,0.00020108,0.00020108,0.00000000,0.0
1689897600,2023-07-21 00:00:00,UNI/BTC,0.00020108,0.00020108,0.00020108,0.00020108,0.00000000,0.0
1689894000,2023-07-20 23:00:00,UNI/BTC,0.00020108,0.00020108,0.00020108,0.00020108,1.49800800,0.00030121944863999996
1689890400,2023-07-20 22:00:00,UNI/BTC,0.00020305,0.00020334,0.00020104,0.00020104,694.96982622,0.1397167338632688
1689886800,2023-07-20 21:00:00,UNI/BTC,0.00019867,0.00019867,0.00019867,0.00019867,0.00000000,0.0
1689883200,2023-07-20 20:00:00,UNI/BTC,0.00019867,0.00019867,0.00019867,0.00019867,0.00000000,0.0
1689879600,2023-07-20 19:00:00,UNI/BTC,0.00019867,0.00019867,0.00019867,0.00019867,0.00000000,0.0
1689876000,2023-07-20 18:00:00,UNI/BTC,0.00019867,0.00019867,0.00019867,0.00019867,0.00000000,0.0
1689872400,2023-07-20 17:00:00,UNI/BTC,0.00019867,0.00019867,0.00019867,0.00019867,0.00000000,0.0
1689868800,2023-07-20 16:00:00,UNI/BTC,0.00019867,0.00019867,0.00019867,0.00019867,0.00000000,0.0
1689865200,2023-07-20 15:00:00,UNI/BTC,0.00019867,0.00019867,0.00019867,0.00019867,3.98934500,0.00079256317115
1689861600,2023-07-20 14:00:00,UNI/BTC,0.00020019,0.00020019,0.00020019,0.00020019,0.00000000,0.0
1689858000,2023-07-20 13:00:00,UNI/BTC,0.00020052,0.00020052,0.00020019,0.00020019,7.14601000,0.0014305597419
1689854400,2023-07-20 12:00:00,UNI/BTC,0.00020088,0.00020088,0.00020088,0.00020088,1.82577700,0.00036676208376
1689850800,2023-07-20 11:00:00,UNI/BTC,0.00020199,0.00020199,0.00020199,0.00020199,0.00000000,0.0
1689847200,2023-07-20 10:00:00,UNI/BTC,0.00020119,0.00020199,0.00020119,0.00020199,4.55299900,0.00091966026801
1689843600,2023-07-20 09:00:00,UNI/BTC,0.00019921,0.00019921,0.00019921,0.00019921,1.59492500,0.00031772500925
1689840000,2023-07-20 08:00:00,UNI/BTC,0.00019521,0.00019521,0.00019521,0.00019521,0.00000000,0.0
1689836400,2023-07-20 07:00:00,UNI/BTC,0.00019521,0.00019521,0.00019521,0.00019521,0.00000000,0.0
1689832800,2023-07-20 06:00:00,UNI/BTC,0.00019521,0.00019521,0.00019521,0.00019521,1.34011800,0.00026160443478
1689829200,2023-07-20 05:00:00,UNI/BTC,0.00019487,0.00019487,0.00019487,0.00019487,1.40112100,0.00027303644927000005
1689825600,2023-07-20 04:00:00,UNI/BTC,0.00019590,0.00019590,0.00019456,0.00019456,11.50197900,0.0022378250342400003
1689822000,2023-07-20 03:00:00,UNI/BTC,0.00019612,0.00019612,0.00019612,0.00019612,0.00000000,0.0
1689818400,2023-07-20 02:00:00,UNI/BTC,0.00019612,0.00019612,0.00019612,0.00019612,1.16466400,0.00022841390368
1689814800,2023-07-20 01:00:00,UNI/BTC,0.00019604,0.00019604,0.00019604,0.00019604,0.00000000,0.0
1689811200,2023-07-20 00:00:00,UNI/BTC,0.00019604,0.00019604,0.00019604,0.00019604,0.00000000,0.0
1689807600,2023-07-19 23:00:00,UNI/BTC,0.00019604,0.00019604,0.00019604,0.00019604,0.00000000,0.0
1689804000,2023-07-19 22:00:00,UNI/BTC,0.00019604,0.00019604,0.00019604,0.00019604,0.00000000,0.0
1689800400,2023-07-19 21:00:00,UNI/BTC,0.00019604,0.00019604,0.00019604,0.00019604,0.00000000,0.0
1689796800,2023-07-19 20:00:00,UNI/BTC,0.00019604,0.00019604,0.00019604,0.00019604,0.00000000,0.0
1689793200,2023-07-19 19:00:00,UNI/BTC,0.00019604,0.00019604,0.00019604,0.00019604,0.00000000,0.0
1689789600,2023-07-19 18:00:00,UNI/BTC,0.00019604,0.00019604,0.00019604,0.00019604,0.00000000,0.0
1689786000,2023-07-19 17:00:00,UNI/BTC,0.00019604,0.00019604,0.00019604,0.00019604,0.00000000,0.0
1689782400,2023-07-19 16:00:00,UNI/BTC,0.00019604,0.00019604,0.00019604,0.00019604,4.15336300,0.0008142252825199999
1689778800,2023-07-19 15:00:00,UNI/BTC,0.00019560,0.00019560,0.00019560,0.00019560,0.00000000,0.0
1689775200,2023-07-19 14:00:00,UNI/BTC,0.00019560,0.00019560,0.00019560,0.00019560,0.00000000,0.0
1689771600,2023-07-19 13:00:00,UNI/BTC,0.00019560,0.00019560,0.00019560,0.00019560,0.00000000,0.0
1689768000,2023-07-19 12:00:00,UNI/BTC,0.00019560,0.00019560,0.00019560,0.00019560,3.21183300,0.0006282345348
1689764400,2023-07-19 11:00:00,UNI/BTC,0.00019529,0.00019529,0.00019529,0.00019529,0.00000000,0.0
1689760800,2023-07-19 10:00:00,UNI/BTC,0.00019529,0.00019529,0.00019529,0.00019529,1.15994700,0.00022652604963
1689757200,2023-07-19 09:00:00,UNI/BTC,0.00019551,0.00019551,0.00019551,0.00019551,4.32410100,0.00084540498651
1689753600,2023-07-19 08:00:00,UNI/BTC,0.00019633,0.00019633,0.00019468,0.00019468,728.11955800,0.14175031555144
1689750000,2023-07-19 07:00:00,UNI/BTC,0.00019659,0.00019756,0.00019648,0.00019756,7.57934400,0.00149737520064
1689746400,2023-07-19 06:00:00,UNI/BTC,0.00019896,0.00019896,0.00019896,0.00019896,0.00000000,0.0
1689742800,2023-07-19 05:00:00,UNI/BTC,0.00019896,0.00019896,0.00019896,0.00019896,1.23098500,0.0002449167756
1689739200,2023-07-19 04:00:00,UNI/BTC,0.00019893,0.00019893,0.00019893,0.00019893,0.00000000,0.0
1689735600,2023-07-19 03:00:00,UNI/BTC,0.00019893,0.00019893,0.00019893,0.00019893,0.00000000,0.0
1689732000,2023-07-19 02:00:00,UNI/BTC,0.00019986,0.00019986,0.00019893,0.00019893,12.01827506,0.0023907954576858
1689728400,2023-07-19 01:00:00,UNI/BTC,0.00019779,0.00019779,0.00019779,0.00019779,0.00000000,0.0
1689724800,2023-07-19 00:00:00,UNI/BTC,0.00019779,0.00019779,0.00019779,0.00019779,3.70263800,0.0007323447700199999
1689721200,2023-07-18 23:00:00,UNI/BTC,0.00019694,0.00019694,0.00019694,0.00019694,0.00000000,0.0
1689717600,2023-07-18 22:00:00,UNI/BTC,0.00019694,0.00019694,0.00019694,0.00019694,0.00000000,0.0
1689714000,2023-07-18 21:00:00,UNI/BTC,0.00019694,0.00019694,0.00019694,0.00019694,0.00000000,0.0
1689710400,2023-07-18 20:00:00,UNI/BTC,0.00019694,0.00019694,0.00019694,0.00019694,2.02076600,0.00039796965604
1689706800,2023-07-18 19:00:00,UNI/BTC,0.00019800,0.00019800,0.00019800,0.00019800,0.00000000,0.0
1689703200,2023-07-18 18:00:00,UNI/BTC,0.00019800,0.00019800,0.00019800,0.00019800,0.00000000,0.0
1689699600,2023-07-18 17:00:00,UNI/BTC,0.00019828,0.00019828,0.00019800,0.00019800,13.11343900,0.002596460922
1689696000,2023-07-18 16:00:00,UNI/BTC,0.00019944,0.00019951,0.00019944,0.00019951,4.40558200,0.0008789576648199999
1689692400,2023-07-18 15:00:00,UNI/BTC,0.00020233,0.00020233,0.00020233,0.00020233,0.00000000,0.0
1689688800,2023-07-18 14:00:00,UNI/BTC,0.00020233,0.00020233,0.00020233,0.00020233,0.00000000,0.0
1689685200,2023-07-18 13:00:00,UNI/BTC,0.00020233,0.00020233,0.00020233,0.00020233,0.00000000,0.0
1689681600,2023-07-18 12:00:00,UNI/BTC,0.00020550,0.00020550,0.00020231,0.00020233,4.46996500,0.00090440801845
1689678000,2023-07-18 11:00:00,UNI/BTC,0.00020457,0.00020457,0.00020457,0.00020457,0.00000000,0.0
1689674400,2023-07-18 10:00:00,UNI/BTC,0.00020449,0.00020457,0.00020449,0.00020457,3.80941300,0.0007792916174100001
1689670800,2023-07-18 09:00:00,UNI/BTC,0.00020575,0.00020619,0.00020575,0.00020619,32.28194200,0.00665621362098
1689667200,2023-07-18 08:00:00,UNI/BTC,0.00020394,0.00020394,0.00020394,0.00020394,90.62897300,0.01848287275362
1689663600,2023-07-18 07:00:00,UNI/BTC,0.00020397,0.00020744,0.00020397,0.00020596,29.30964300,0.006036614072280001
1689660000,2023-07-18 06:00:00,UNI/BTC,0.00020218,0.00020270,0.00020103,0.00020136,821.45484000,0.1654081465824
1689656400,2023-07-18 05:00:00,UNI/BTC,0.00020115,0.00020115,0.00020115,0.00020115,0.00000000,0.0
1689652800,2023-07-18 04:00:00,UNI/BTC,0.00020194,0.00020194,0.00020115,0.00020115,96.27857935,0.0193664362362525
1689649200,2023-07-18 03:00:00,UNI/BTC,0.00019967,0.00020151,0.00019967,0.00020151,243.76160869,0.049120401767121895
1689645600,2023-07-18 02:00:00,UNI/BTC,0.00019675,0.00019675,0.00019675,0.00019675,0.00000000,0.0
1689642000,2023-07-18 01:00:00,UNI/BTC,0.00019675,0.00019675,0.00019675,0.00019675,0.00000000,0.0
1689638400,2023-07-18 00:00:00,UNI/BTC,0.00019675,0.00019675,0.00019675,0.00019675,2.08903800,0.0004110182265
1689634800,2023-07-17 23:00:00,UNI/BTC,0.00019603,0.00019603,0.00019603,0.00019603,0.00000000,0.0
1689631200,2023-07-17 22:00:00,UNI/BTC,0.00019603,0.00019603,0.00019603,0.00019603,1.26904400,0.00024877069532000003
1689627600,2023-07-17 21:00:00,UNI/BTC,0.00019061,0.00019061,0.00019061,0.00019061,0.00000000,0.0
1689624000,2023-07-17 20:00:00,UNI/BTC,0.00019061,0.00019061,0.00019061,0.00019061,0.00000000,0.0
1689620400,2023-07-17 19:00:00,UNI/BTC,0.00019061,0.00019061,0.00019061,0.00019061,0.00000000,0.0
1689616800,2023-07-17 18:00:00,UNI/BTC,0.00019061,0.00019061,0.00019061,0.00019061,4.99970000,0.0009529928169999999
1689613200,2023-07-17 17:00:00,UNI/BTC,0.00019228,0.00019228,0.00019228,0.00019228,3.48822835,0.000670716547138
1689609600,2023-07-17 16:00:00,UNI/BTC,0.00019447,0.00019447,0.00019407,0.00019407,5.62631000,0.0010918979817
1689606000,2023-07-17 15:00:00,UNI/BTC,0.00019715,0.00019715,0.00019715,0.00019715,1.92876900,0.00038025680835
1689602400,2023-07-17 14:00:00,UNI/BTC,0.00019332,0.00019332,0.00019332,0.00019332,2.00160100,0.00038694950531999997
1689598800,2023-07-17 13:00:00,UNI/BTC,0.00019303,0.00019303,0.00019303,0.00019303,0.00000000,0.0
1689595200,2023-07-17 12:00:00,UNI/BTC,0.00019303,0.00019303,0.00019303,0.00019303,2.20176100,0.00042500592582999996
1689591600,2023-07-17 11:00:00,UNI/BTC,0.00019300,0.00019300,0.00019300,0.00019300,0.00000000,0.0
1689588000,2023-07-17 10:00:00,UNI/BTC,0.00019276,0.00019300,0.00019276,0.00019300,3.33282200,0.000643234646
1689584400,2023-07-17 09:00:00,UNI/BTC,0.00019705,0.00019705,0.00019705,0.00019705,2.15441700,0.00042452786985
1689580800,2023-07-17 08:00:00,UNI/BTC,0.00019798,0.00019798,0.00019798,0.00019798,1.20276200,0.00023812282076
1689577200,2023-07-17 07:00:00,UNI/BTC,0.00020092,0.00020092,0.00020092,0.00020092,0.00000000,0.0
1689573600,2023-07-17 06:00:00,UNI/BTC,0.00020092,0.00020092,0.00020092,0.00020092,0.00000000,0.0
1689570000,2023-07-17 05:00:00,UNI/BTC,0.00020173,0.00020301,0.00020089,0.00020092,46.31152122,0.0093049108435224
1689566400,2023-07-17 04:00:00,UNI/BTC,0.00019636,0.00019960,0.00019636,0.00019946,11.52934100,0.00229964235586
1689562800,2023-07-17 03:00:00,UNI/BTC,0.00019139,0.00019369,0.00019139,0.00019369,728.49525300,0.14110224555357
1689559200,2023-07-17 02:00:00,UNI/BTC,0.00019026,0.00019026,0.00019026,0.00019026,0.00000000,0.0
1689555600,2023-07-17 01:00:00,UNI/BTC,0.00019026,0.00019026,0.00019026,0.00019026,0.00000000,0.0
1689552000,2023-07-17 00:00:00,UNI/BTC,0.00018908,0.00019026,0.00018908,0.00019026,3.85583900,0.0007336119281400001
1689548400,2023-07-16 23:00:00,UNI/BTC,0.00018905,0.00018905,0.00018905,0.00018905,0.00000000,0.0
1689544800,2023-07-16 22:00:00,UNI/BTC,0.00018905,0.00018905,0.00018905,0.00018905,0.00000000,0.0
1689541200,2023-07-16 21:00:00,UNI/BTC,0.00018905,0.00018905,0.00018905,0.00018905,1.95254200,0.00036912806509999997
1689537600,2023-07-16 20:00:00,UNI/BTC,0.00018973,0.00018973,0.00018973,0.00018973,0.00000000,0.0
1689534000,2023-07-16 19:00:00,UNI/BTC,0.00018973,0.00018973,0.00018973,0.00018973,0.00000000,0.0
1689530400,2023-07-16 18:00:00,UNI/BTC,0.00018973,0.00018973,0.00018973,0.00018973,0.00000000,0.0
1689526800,2023-07-16 17:00:00,UNI/BTC,0.00018973,0.00018973,0.00018973,0.00018973,0.00000000,0.0
1689523200,2023-07-16 16:00:00,UNI/BTC,0.00018973,0.00018973,0.00018973,0.00018973,0.00000000,0.0
1689519600,2023-07-16 15:00:00,UNI/BTC,0.00018973,0.00018973,0.00018973,0.00018973,0.00000000,0.0
1689516000,2023-07-16 14:00:00,UNI/BTC,0.00018973,0.00018973,0.00018973,0.00018973,0.00000000,0.0
