unix,open,high,low,close,Volume UNI,Volume USD
1700139600,5.399400,5.399400,5.387000,5.387000,12.408200,66.842973
1700136000,5.497990,5.497990,5.497990,5.497990,0.000000,0.000000
1700132400,5.497990,5.497990,5.497990,5.497990,20.355736,111.915633
1700128800,5.508000,5.508000,5.474990,5.474990,143.020253,783.034457
1700125200,5.544030,5.544030,5.544030,5.544030,29.093934,161.297642
1700121600,5.528810,5.528810,5.528810,5.528810,0.000000,0.000000
1700118000,5.523990,5.528810,5.523990,5.528810,209.200698,1156.630910
1700114400,5.442000,5.442000,5.442000,5.442000,0.000000,0.000000
1700110800,5.442000,5.442000,5.442000,5.442000,0.000000,0.000000
1700107200,5.442000,5.442000,5.442000,5.442000,88.004122,478.918430
1700103600,5.449540,5.449540,5.449450,5.449450,539.022301,2937.375080
1700100000,5.494550,5.494550,5.461010,5.461010,100.971417,551.405918
1700096400,5.480070,5.493990,5.464000,5.464000,848.567398,4636.572264
1700092800,5.427820,5.453000,5.427820,5.453000,33.296372,181.565119
1700089200,5.358990,5.369980,5.358990,5.369980,65.629025,352.426552
1700085600,5.365240,5.365240,5.365240,5.365240,12.173441,65.313433
1700082000,5.373190,5.373190,5.373190,5.373190,6.047118,32.492312
1700078400,5.380000,5.380000,5.362000,5.367000,60.776263,326.186202
1700074800,5.325000,5.346010,5.295000,5.295000,547.834647,2900.784456
1700071200,5.250000,5.338840,5.250000,5.338840,685.447186,3659.492855
1700067600,5.241010,5.257000,5.240000,5.257000,169.517797,891.155061
1700064000,5.271990,5.271990,5.271990,5.271990,0.000000,0.000000
1700060400,5.271990,5.271990,5.271990,5.271990,20.259710,106.808990
1700056800,5.262370,5.262370,5.262370,5.262370,0.000000,0.000000
1700053200,5.295000,5.295000,5.236010,5.262370,289.762518,1524.837581
1700049600,5.245210,5.245210,5.245210,5.245210,0.000000,0.000000
1700046000,5.245220,5.245220,5.245210,5.245210,600.000000,3147.126000
1700042400,5.235000,5.235000,5.235000,5.235000,0.000000,0.000000
1700038800,5.235000,5.235000,5.235000,5.235000,39.871060,208.725000
1700035200,5.203000,5.203000,5.203000,5.203000,0.000000,0.000000
1700031600,5.203000,5.203000,5.203000,5.203000,0.000000,0.000000
1700028000,5.203000,5.203000,5.203000,5.203000,2.000000,10.406000
1700024400,5.131720,5.131720,5.131720,5.131720,0.000000,0.000000
1700020800,5.131720,5.131720,5.131720,5.131720,0.000000,0.000000
1700017200,5.131720,5.131720,5.131720,5.131720,0.000000,0.000000
1700013600,5.131720,5.131720,5.131720,5.131720,0.000000,0.000000
1700010000,5.131720,5.131720,5.131720,5.131720,0.000000,0.000000
1700006400,5.131720,5.131720,5.131720,5.131720,16.578832,85.077923
1700002800,5.032520,5.032520,5.032520,5.032520,0.000000,0.000000
1699999200,5.038650,5.054330,5.032520,5.032520,445.678387,2242.885397
1699995600,4.979560,4.979570,4.979560,4.979570,600.000000,2987.742000
1699992000,4.973580,4.974880,4.973580,4.974880,184.154462,916.146348
1699988400,4.912620,4.950230,4.912620,4.913750,357.454875,1756.443891
1699984800,5.118990,5.119000,4.854730,4.904090,23170.637371,113630.891024
1699981200,5.148000,5.148000,5.148000,5.148000,0.000000,0.000000
1699977600,5.148000,5.148000,5.148000,5.148000,0.000000,0.000000
1699974000,5.185990,5.185990,5.148000,5.148000,701.457630,3611.103880
1699970400,5.202010,5.202010,5.202010,5.202010,28.000000,145.656280
1699966800,5.156980,5.200410,5.156980,5.200410,431.833418,2245.710824
1699963200,5.100010,5.100010,4.892010,4.892010,4488.219756,21956.415931
1699959600,5.114550,5.114550,5.114550,5.114550,4.000000,20.458200
1699956000,5.206000,5.206000,5.165340,5.165340,851.429701,4397.923891
1699952400,5.275020,5.275020,5.275020,5.275020,0.000000,0.000000
1699948800,5.275020,5.275020,5.275020,5.275020,0.000000,0.000000
1699945200,5.275020,5.275020,5.275020,5.275020,0.000000,0.000000
1699941600,5.275050,5.275050,5.275020,5.275020,298.237584,1573.209222
1699938000,5.280000,5.280000,5.280000,5.280000,150.000000,792.000000
1699934400,5.241990,5.241990,5.241990,5.241990,0.000000,0.000000
1699930800,5.241990,5.241990,5.241990,5.241990,0.000000,0.000000
1699927200,5.241990,5.241990,5.241990,5.241990,38.770423,203.234168
1699923600,5.163990,5.163990,5.163990,5.163990,0.000000,0.000000
1699920000,5.180000,5.180000,5.163990,5.163990,796.092395,4111.013164
1699916400,5.281380,5.281380,5.281380,5.281380,634.481800,3350.939489
1699912800,5.266500,5.266500,5.245000,5.245000,52.817990,277.030356
1699909200,5.396310,5.396310,5.223270,5.223270,394.303756,2059.554980
1699905600,5.440010,5.440010,5.440000,5.440000,2567.767066,13968.652839
1699902000,5.456000,5.456000,5.456000,5.456000,0.000000,0.000000
1699898400,5.456000,5.456000,5.456000,5.456000,0.000000,0.000000
1699894800,5.459010,5.460000,5.388990,5.456000,1222.836775,6671.797445
1699891200,5.600000,5.627940,5.497000,5.497000,1330.557337,7314.073680
1699887600,5.504990,5.504990,5.461000,5.461000,395.985652,2162.477648
1699884000,5.410000,5.410000,5.410000,5.410000,0.000000,0.000000
1699880400,5.401990,5.410000,5.401990,5.410000,11.607398,62.796021
1699876800,5.383000,5.383000,5.376000,5.376000,103.309038,555.389390
1699873200,5.374990,5.374990,5.374990,5.374990,745.576031,4007.463708
1699869600,5.469000,5.469000,5.469000,5.469000,120.428621,658.624130
1699866000,5.453030,5.453030,5.453030,5.453030,0.000000,0.000000
1699862400,5.453030,5.453030,5.453030,5.453030,40.000000,218.121200
1699858800,5.369020,5.437980,5.369020,5.437980,757.221256,4117.754047
1699855200,5.300000,5.300000,5.300000,5.300000,10.000000,53.000000
1699851600,5.346030,5.346030,5.346030,5.346030,662.518874,3541.845778
1699848000,5.419000,5.419000,5.419000,5.419000,30.000000,162.570000
1699844400,5.471360,5.479780,5.443580,5.474000,1005.620389,5504.766007
1699840800,5.544990,5.552120,5.515870,5.515870,11110.587653,61284.557116
1699837200,5.497000,5.497000,5.497000,5.497000,98.785266,543.022605
1699833600,5.468110,5.468110,5.468110,5.468110,553.800000,3028.239318
1699830000,5.416980,5.416980,5.416980,5.416980,51.371236,278.276958
1699826400,5.498000,5.498000,5.462370,5.462370,946.630716,5170.847225
1699822800,5.499720,5.502890,5.499720,5.502890,231.615697,1274.555705
1699819200,5.465000,5.465000,5.453010,5.453010,373.104971,2034.545139
1699815600,5.402000,5.402000,5.399990,5.399990,16.999478,91.797012
1699812000,5.363010,5.363010,5.363010,5.363010,12.499478,67.034826
1699808400,5.341010,5.351000,5.341010,5.341970,176.260691,941.579321
1699804800,5.350010,5.351010,5.350010,5.351010,52.568418,281.294131
1699801200,5.373000,5.391000,5.373000,5.391000,523.770256,2823.645450
1699797600,5.363010,5.443000,5.363010,5.443000,567.680583,3089.885412
1699794000,5.350000,5.350000,5.350000,5.350000,0.000000,0.000000
1699790400,5.350000,5.350000,5.350000,5.350000,3.140000,16.799000
1699786800,5.430000,5.430000,5.430000,5.430000,36.832413,200.000000
1699783200,5.414010,5.453000,5.414010,5.453000,77.141485,420.652519
1699779600,5.412000,5.412000,5.412000,5.412000,7.420800,40.161370
1699776000,5.426990,5.426990,5.426990,5.426990,0.000000,0.000000
1699772400,5.424710,5.426990,5.424710,5.426990,722.572486,3921.393656
1699768800,5.314020,5.314020,5.314020,5.314020,0.000000,0.000000
1699765200,5.314020,5.314020,5.314020,5.314020,12.412486,65.960199
1699761600,5.339990,5.339990,5.339990,5.339990,19.000000,101.459810
1699758000,5.320000,5.344990,5.320000,5.344990,79.387292,424.324283
1699754400,5.320000,5.320000,5.320000,5.320000,0.000000,0.000000
1699750800,5.320000,5.320000,5.320000,5.320000,402.735839,2142.554661
1699747200,5.294000,5.294000,5.212150,5.233000,700.306188,3664.702280
1699743600,5.439000,5.439000,5.439000,5.439000,0.000000,0.000000
1699740000,5.385000,5.439000,5.385000,5.439000,184.832608,1005.304555
1699736400,5.448830,5.448830,5.448830,5.448830,2.560000,13.949005
1699732800,5.448000,5.448000,5.448000,5.448000,25.178479,137.172353
1699729200,5.499000,5.505110,5.488000,5.505110,1244.925637,6853.452573
1699725600,5.467960,5.467970,5.467960,5.467970,506.954699,2772.013084
1699722000,5.511020,5.511020,5.511020,5.511020,0.000000,0.000000
1699718400,5.485530,5.511020,5.485530,5.511020,86.504379,476.727364
1699714800,5.500000,5.517000,5.500000,5.505910,106.925058,588.719744
1699711200,5.408000,5.477220,5.408000,5.474000,636.142861,3482.246021
1699707600,5.366990,5.375990,5.366990,5.375990,62.915732,338.234345
1699704000,5.355010,5.389000,5.355010,5.385030,50.984044,274.550606
1699700400,5.400290,5.400290,5.400290,5.400290,0.000000,0.000000
1699696800,5.397010,5.400290,5.396780,5.400290,155.304081,838.687073
1699693200,5.370030,5.370030,5.370030,5.370030,110.000000,590.703300
1699689600,5.397370,5.397370,5.397370,5.397370,0.000000,0.000000
1699686000,5.397370,5.397370,5.397370,5.397370,35.325635,190.665522
1699682400,5.298230,5.400000,5.298230,5.400000,735.633507,3972.420940
1699678800,5.340000,5.340000,5.340000,5.340000,5.000000,26.700000
1699675200,5.291000,5.291000,5.291000,5.291000,0.000000,0.000000
1699671600,5.291000,5.291000,5.291000,5.291000,0.000000,0.000000
1699668000,5.271860,5.291000,5.269940,5.291000,748.224461,3958.855624
1699664400,5.313020,5.343000,5.313020,5.343000,19.696140,105.236478
1699660800,5.310990,5.312460,5.310990,5.312460,1878.772575,9980.904156
1699657200,5.312000,5.312000,5.312000,5.312000,92.782384,492.860022
1699653600,5.255010,5.286990,5.255010,5.263990,39.844837,209.742821
1699650000,5.263000,5.266190,5.239010,5.265990,736.381010,3877.775035
1699646400,5.189960,5.189960,5.189960,5.189960,95.850481,497.460160
1699642800,5.216990,5.217000,5.207080,5.217000,5817.432915,30349.547517
1699639200,5.241000,5.241000,5.229010,5.229010,75.458133,394.571330
1699635600,5.223990,5.223990,5.208020,5.222000,59.561034,311.027721
1699632000,5.223590,5.225000,5.223590,5.225000,438.060000,2288.863500
1699628400,5.172570,5.172570,5.172570,5.172570,0.000000,0.000000
1699624800,5.147030,5.172570,5.147030,5.172570,3269.420492,16911.306354
1699621200,5.254910,5.254910,5.234010,5.234010,42.002529,219.841655
1699617600,5.305530,5.305530,5.259120,5.259120,496.643572,2611.908144
1699614000,5.227000,5.227000,5.227000,5.227000,0.000000,0.000000
1699610400,5.227000,5.227000,5.227000,5.227000,0.000000,0.000000
1699606800,5.261160,5.261160,5.222980,5.227000,375.225036,1961.301265
1699603200,5.122260,5.122260,5.122260,5.122260,72.998822,373.918944
1699599600,5.155430,5.155430,5.142380,5.148010,421.807829,2171.470919
1699596000,5.234000,5.234000,5.176000,5.176000,775.165408,4012.256152
1699592400,5.203010,5.211000,5.203010,5.211000,203.732218,1061.648588
1699588800,5.214150,5.214150,5.214150,5.214150,0.000000,0.000000
1699585200,5.214150,5.214150,5.214150,5.214150,569.700000,2970.501255
1699581600,5.280000,5.280000,5.280000,5.280000,9.076465,47.923737
1699578000,5.123520,5.187990,5.123520,5.187990,108.619567,563.517228
1699574400,5.117000,5.134990,5.114230,5.134990,1605.246137,8242.922863
1699570800,5.050780,5.147870,5.050780,5.147870,363.058238,1868.976612
1699567200,4.902000,5.010000,4.902000,5.010000,270.796278,1356.689353
1699563600,4.943990,4.943990,4.880930,4.883310,7540.458645,36822.397107
1699560000,4.868750,4.868750,4.823000,4.826000,360.339599,1738.998906
1699556400,4.902000,4.907410,4.902000,4.907410,545.528104,2677.130072
1699552800,4.884000,4.884000,4.880990,4.880990,36.799816,179.619533
1699549200,4.975990,4.975990,4.893730,4.893730,63.146104,309.019982
1699545600,5.061110,5.061110,4.910770,4.987000,2950.311892,14713.205406
1699542000,5.302410,5.381160,5.116020,5.255990,9184.369052,48272.951893
1699538400,5.190990,5.232800,5.190990,5.232800,304.038362,1590.971943
1699534800,5.149990,5.149990,5.149990,5.149990,7.145643,36.799990
1699531200,5.161000,5.161000,5.135290,5.135930,67.634179,347.364406
1699527600,5.178000,5.178000,5.090000,5.115750,825.227553,4221.657852
1699524000,5.211990,5.211990,5.211990,5.211990,93.637502,488.037726
1699520400,5.179330,5.179330,5.179330,5.179330,318.621802,1650.247460
1699516800,5.222340,5.222340,5.222340,5.222340,7.530000,39.324220
1699513200,5.272770,5.291800,5.186750,5.186750,1072.633904,5563.483904
1699509600,5.250350,5.250360,5.250350,5.250360,72.910000,382.803748
1699506000,5.209010,5.209010,5.209010,5.209010,62.000000,322.958620
1699502400,5.201000,5.240860,5.201000,5.214790,1226.877552,6397.908788
1699498800,5.177000,5.204500,5.171000,5.204500,518.347025,2697.737094
1699495200,5.250000,5.273990,5.199000,5.202170,3403.068837,17703.342611
1699491600,5.208000,5.250000,5.208000,5.250000,10019.580735,52602.798859
1699488000,5.166010,5.210020,5.166010,5.210020,35.796837,186.502237
1699484400,5.181000,5.181000,5.181000,5.181000,23.080841,119.581835
1699480800,5.171000,5.175010,5.171000,5.175010,9.291783,48.085069
1699477200,5.171000,5.171000,5.171000,5.171000,8.120872,41.993027
1699473600,5.207020,5.207020,5.207020,5.207020,0.000000,0.000000
1699470000,5.230000,5.230000,5.202580,5.207020,80.072051,416.936768
1699466400,5.199000,5.213000,5.199000,5.213000,550.534157,2869.934560
1699462800,5.238990,5.238990,5.238990,5.238990,13.652231,71.523900
1699459200,5.161450,5.258260,5.161450,5.258260,1028.544440,5408.354087
1699455600,5.177240,5.177240,5.177240,5.177240,0.000000,0.000000
1699452000,5.177240,5.177240,5.177240,5.177240,15.044696,77.890000
1699448400,5.157010,5.157010,5.133010,5.133010,44.811017,230.015397
1699444800,5.151130,5.151130,5.151130,5.151130,0.000000,0.000000
1699441200,5.200000,5.200000,5.151130,5.151130,1401.296075,7218.258253
1699437600,5.254310,5.254310,5.254310,5.254310,315.700000,1658.785667
1699434000,5.089180,5.213630,5.089180,5.174010,1988.557403,10288.815888
1699430400,4.999920,4.999920,4.999920,4.999920,0.000000,0.000000
1699426800,4.983020,5.001630,4.983020,4.999920,4488.219756,22440.739725
1699423200,4.927010,4.927010,4.927010,4.927010,0.000000,0.000000
1699419600,4.927010,4.927010,4.927010,4.927010,0.000000,0.000000
1699416000,4.927010,4.927010,4.927010,4.927010,60.078582,296.007774
1699412400,4.952010,4.952010,4.952010,4.952010,0.000000,0.000000
1699408800,4.968000,4.968000,4.952010,4.952010,10.471599,51.855463
1699405200,4.961000,4.961000,4.961000,4.961000,31.697398,157.250794
1699401600,4.922010,4.922010,4.922010,4.922010,0.000000,0.000000
1699398000,4.922010,4.922010,4.922010,4.922010,14.440000,71.073824
1699394400,4.956890,4.956890,4.956890,4.956890,4.170000,20.670231
1699390800,4.997990,4.997990,4.997990,4.997990,9.545939,47.710509
1699387200,4.955000,5.012930,4.955000,5.012930,28.076276,140.744406
1699383600,4.957990,4.957990,4.957990,4.957990,81.667812,404.908197
1699380000,4.960000,4.960000,4.960000,4.960000,261.823429,1298.644210
1699376400,4.854000,4.869000,4.854000,4.869000,95.984162,467.346885
1699372800,4.863000,4.873000,4.863000,4.873000,114.283339,556.902709
1699369200,4.887010,4.887010,4.826110,4.853000,646.300602,3136.496822
1699365600,4.880000,4.880000,4.880000,4.880000,0.000000,0.000000
1699362000,4.880000,4.880000,4.879640,4.880000,2742.508161,13383.439826
1699358400,4.876300,4.925000,4.861400,4.924010,367.163666,1807.917562
1699354800,4.890990,4.890990,4.890990,4.890990,0.000000,0.000000
1699351200,4.924000,4.924000,4.890990,4.890990,24.803654,121.314421
1699347600,4.998190,4.998190,4.938000,4.938000,544.040069,2686.469862
1699344000,5.026000,5.026070,5.025000,5.025000,408.763357,2054.035867
1699340400,5.011020,5.011020,5.011020,5.011020,27.490122,137.753551
1699336800,5.044000,5.056260,5.044000,5.056260,240.723995,1217.163108
1699333200,4.993580,5.019000,4.993580,5.019000,219.759771,1102.974291
1699329600,5.032850,5.032850,5.032850,5.032850,38.668974,194.615143
1699326000,5.008030,5.008030,5.008030,5.008030,0.000000,0.000000
1699322400,5.088000,5.088000,5.008030,5.008030,440.930361,2208.192474
1699318800,5.045000,5.045000,5.045000,5.045000,91.882720,463.548321
1699315200,5.080600,5.080600,4.990020,4.990020,26.062035,130.050076
1699311600,5.111010,5.111010,5.111010,5.111010,15.829481,80.904638
1699308000,5.100030,5.106980,5.100030,5.106980,45.448535,232.104757
1699304400,5.073810,5.073810,5.045500,5.045500,6.201868,31.291523
1699300800,5.085010,5.085010,5.085010,5.085010,0.000000,0.000000
1699297200,5.041000,5.085010,5.041000,5.085010,718.644960,3654.316806
1699293600,5.035990,5.036000,5.035990,5.036000,297.019118,1495.788281
1699290000,5.029670,5.029670,5.029670,5.029670,0.000000,0.000000
1699286400,5.093000,5.093000,5.026950,5.029670,969.596382,4876.749834
1699282800,5.076220,5.087990,5.061990,5.063000,12841.098706,65014.482749
1699279200,5.050000,5.068000,5.025520,5.068000,733.002315,3714.855732
1699275600,5.059370,5.059370,5.006000,5.022010,463.085591,2325.620469
1699272000,5.026000,5.026000,5.026000,5.026000,19.989200,100.465719
1699268400,5.019000,5.034010,5.019000,5.034010,2038.368368,10261.166747
1699264800,5.011000,5.018000,5.010980,5.010980,127.247684,637.635598
1699261200,5.038170,5.076980,5.038170,5.066000,1257.802736,6372.028661
1699257600,4.764990,4.835350,4.755990,4.835350,940.027806,4545.363452
1699254000,4.754990,4.754990,4.754990,4.754990,0.000000,0.000000
1699250400,4.754990,4.754990,4.754990,4.754990,0.000000,0.000000
1699246800,4.754990,4.754990,4.754990,4.754990,0.000000,0.000000
1699243200,4.754990,4.754990,4.754990,4.754990,62.476129,297.073368
1699239600,4.778210,4.778210,4.778210,4.778210,0.000000,0.000000
1699236000,4.778210,4.778210,4.778210,4.778210,0.000000,0.000000
1699232400,4.778210,4.778210,4.778210,4.778210,52.000000,248.466920
1699228800,4.822000,4.822000,4.822000,4.822000,0.000000,0.000000
1699225200,4.822000,4.822000,4.822000,4.822000,45.000000,216.990000
1699221600,4.802980,4.802980,4.802980,4.802980,0.000000,0.000000
1699218000,4.802980,4.802980,4.802980,4.802980,2.660000,12.775927
1699214400,4.669000,4.669000,4.669000,4.669000,0.000000,0.000000
1699210800,4.669000,4.669000,4.669000,4.669000,0.000000,0.000000
1699207200,4.669000,4.669000,4.669000,4.669000,0.000000,0.000000
1699203600,4.669000,4.669000,4.669000,4.669000,0.000000,0.000000
1699200000,4.669000,4.669000,4.669000,4.669000,0.000000,0.000000
1699196400,4.669000,4.669000,4.669000,4.669000,0.000000,0.000000
1699192800,4.664520,4.669000,4.664520,4.669000,642.410000,2999.412290
1699189200,4.809010,4.814680,4.660010,4.660010,684.083256,3187.834813
1699185600,4.812980,4.812980,4.812980,4.812980,12.602736,60.656716
1699182000,4.797020,4.797020,4.797020,4.797020,0.000000,0.000000
1699178400,4.797020,4.797020,4.797020,4.797020,0.000000,0.000000
1699174800,4.797020,4.797020,4.797020,4.797020,86.782381,416.296815
1699171200,4.784000,4.784000,4.784000,4.784000,835.258396,3995.876166
1699167600,4.890010,4.890010,4.890010,4.890010,0.000000,0.000000
1699164000,4.890010,4.890010,4.890010,4.890010,13.500000,66.015135
1699160400,4.884000,4.884000,4.884000,4.884000,703.782519,3437.273821
1699156800,4.882780,4.882780,4.882780,4.882780,351.370000,1715.662409
1699153200,4.825850,4.825850,4.825850,4.825850,682.957489,3295.850397
1699149600,4.673000,4.673000,4.673000,4.673000,0.000000,0.000000
1699146000,4.673000,4.673000,4.673000,4.673000,0.000000,0.000000
1699142400,4.673000,4.673000,4.673000,4.673000,0.000000,0.000000
1699138800,4.673000,4.673000,4.673000,4.673000,0.000000,0.000000
1699135200,4.673000,4.673000,4.673000,4.673000,0.000000,0.000000
1699131600,4.673000,4.673000,4.673000,4.673000,0.000000,0.000000
1699128000,4.682000,4.682000,4.673000,4.673000,173.685016,811.630079
1699124400,4.701000,4.701000,4.701000,4.701000,2.130000,10.013130
1699120800,4.684000,4.684000,4.684000,4.684000,0.000000,0.000000
1699117200,4.684000,4.684000,4.684000,4.684000,179.099740,838.903182
1699113600,4.670470,4.670470,4.670470,4.670470,0.000000,0.000000
1699110000,4.670470,4.670470,4.670470,4.670470,0.000000,0.000000
1699106400,4.670470,4.670470,4.670470,4.670470,15.600000,72.859332
1699102800,4.739000,4.739000,4.739000,4.739000,0.000000,0.000000
1699099200,4.739000,4.739000,4.739000,4.739000,420.767662,1994.017950
1699095600,4.724000,4.724000,4.724000,4.724000,0.000000,0.000000
1699092000,4.724000,4.724000,4.724000,4.724000,0.000000,0.000000
1699088400,4.724000,4.724000,4.724000,4.724000,14.127287,66.737304
1699084800,4.754010,4.754010,4.754010,4.754010,9.170045,43.594488
1699081200,4.756080,4.756080,4.756080,4.756080,0.000000,0.000000
1699077600,4.756080,4.756080,4.756080,4.756080,368.540000,1752.805723
1699074000,4.733000,4.733000,4.733000,4.733000,0.000000,0.000000
1699070400,4.733000,4.733000,4.733000,4.733000,5.136131,24.309308
1699066800,4.733000,4.733000,4.733000,4.733000,16.841705,79.711789
1699063200,4.636000,4.636000,4.636000,4.636000,0.000000,0.000000
1699059600,4.636000,4.636000,4.636000,4.636000,3.548117,16.449071
1699056000,4.654000,4.654000,4.654000,4.654000,0.000000,0.000000
1699052400,4.654000,4.654000,4.654000,4.654000,0.000000,0.000000
1699048800,4.654000,4.654000,4.654000,4.654000,0.000000,0.000000
1699045200,4.674000,4.674000,4.654000,4.654000,433.804222,2018.924847
1699041600,4.664990,4.664990,4.654990,4.654990,10.166131,47.323238
1699038000,4.610990,4.610990,4.610990,4.610990,0.000000,0.000000
1699034400,4.610990,4.610990,4.610990,4.610990,0.000000,0.000000
1699030800,4.610980,4.610990,4.610980,4.610990,19.157807,88.336455
1699027200,4.661100,4.661100,4.609010,4.609010,16.358491,75.396449
1699023600,4.644850,4.644850,4.644850,4.644850,0.000000,0.000000
1699020000,4.608010,4.660310,4.608010,4.644850,944.486626,4386.998704
1699016400,4.657480,4.657480,4.653020,4.653020,654.300000,3044.470986
1699012800,4.614000,4.635000,4.614000,4.635000,1511.395364,7005.317512
1699009200,4.623010,4.634990,4.623000,4.634990,1365.650793,6329.777771
1699005600,4.607010,4.640090,4.607010,4.640090,17.700633,82.132531
1699002000,4.604940,4.604950,4.604940,4.604950,291.995286,1344.623693
1698998400,4.645540,4.645540,4.645540,4.645540,357.490000,1660.734095
1698994800,4.641000,4.641000,4.641000,4.641000,0.000000,0.000000
1698991200,4.641000,4.641000,4.641000,4.641000,33.260281,154.360964
1698987600,4.573900,4.573900,4.573900,4.573900,0.000000,0.000000
1698984000,4.584740,4.584740,4.573900,4.573900,67.557784,309.002547
1698980400,4.553980,4.553980,4.553980,4.553980,0.000000,0.000000
1698976800,4.553980,4.553980,4.553980,4.553980,17.792293,81.025747
1698973200,4.535040,4.535040,4.506700,4.527000,841.376864,3808.913062
1698969600,4.679000,4.679000,4.679000,4.679000,0.000000,0.000000
1698966000,4.679000,4.679000,4.679000,4.679000,0.000000,0.000000
1698962400,4.679000,4.679000,4.679000,4.679000,329.371538,1541.129427
1698958800,4.661990,4.661990,4.661990,4.661990,8.644565,40.300876
1698955200,4.626280,4.651000,4.626280,4.651000,151.626492,705.214815
1698951600,4.612000,4.612000,4.612000,4.612000,22.111953,101.980327
1698948000,4.622990,4.622990,4.622990,4.622990,8.562768,39.585592
1698944400,4.653970,4.699980,4.613020,4.650940,1647.363126,7661.787056
1698940800,4.564950,4.845940,4.564950,4.845940,44.904858,217.606245
1698937200,4.585980,4.585980,4.526020,4.581130,978.858175,4484.276552
1698933600,4.530010,4.585980,4.529000,4.585980,196.386866,900.626240
1698930000,4.581000,4.603990,4.579000,4.579000,612.504464,2804.657939
1698926400,4.626930,4.626950,4.626930,4.626950,61.333344,283.786314
1698922800,4.626990,4.626990,4.626990,4.626990,42.502491,196.658600
1698919200,4.747990,4.752000,4.586010,4.586010,881.079526,4040.639519
1698915600,4.622870,4.622870,4.622870,4.622870,0.000000,0.000000
1698912000,4.676110,4.676110,4.622870,4.622870,2223.975144,10281.147973
1698908400,4.637730,4.637730,4.637730,4.637730,0.000000,0.000000
1698904800,4.614990,4.637730,4.602000,4.637730,436.304228,2023.461207
1698901200,4.625000,4.625000,4.592030,4.625000,956.547622,4424.032754
1698897600,4.771000,4.771000,4.664870,4.664870,44.616174,208.128653
1698894000,4.781010,4.781010,4.781010,4.781010,0.000000,0.000000
1698890400,4.767010,4.781010,4.767010,4.781010,36.673724,175.337439
1698886800,4.766480,4.809750,4.766480,4.809750,48.094620,231.323098
1698883200,4.851990,4.864000,4.715990,4.723910,4693.808044,22173.126757
1698879600,4.741360,4.804980,4.741360,4.788030,321.902309,1541.277914
1698876000,4.797770,4.797770,4.758000,4.758000,22.383368,106.500066
1698872400,4.737000,4.737000,4.706470,4.706470,1964.831172,9247.418965
1698868800,4.779000,4.779000,4.747000,4.749210,461.491287,2191.719033
1698865200,4.620000,4.831990,4.620000,4.714000,8076.492239,38072.584413
1698861600,4.398390,4.609990,4.398380,4.609990,783.971048,3614.098690
1698858000,4.317510,4.355170,4.317510,4.343470,5256.112554,22829.767197
1698854400,4.139680,4.285110,4.139680,4.257990,546.342520,2326.320988
1698850800,4.027000,4.027000,4.027000,4.027000,0.000000,0.000000
1698847200,4.084730,4.084730,4.027000,4.027000,66.816436,269.069789
1698843600,4.063000,4.063000,4.063000,4.063000,0.000000,0.000000
1698840000,4.063000,4.063000,4.063000,4.063000,0.000000,0.000000
1698836400,4.077720,4.077720,4.063000,4.063000,47.236622,191.922394
1698832800,4.084900,4.084900,4.084900,4.084900,0.000000,0.000000
1698829200,4.084900,4.084900,4.084900,4.084900,0.000000,0.000000
1698825600,4.084900,4.084900,4.084900,4.084900,0.000000,0.000000
1698822000,4.084900,4.084900,4.084900,4.084900,0.000000,0.000000
1698818400,4.084900,4.084900,4.084900,4.084900,203.992014,833.286978
1698814800,4.074150,4.074150,4.054130,4.054130,151.317809,613.462069
1698811200,4.127990,4.127990,4.127990,4.127990,0.000000,0.000000
1698807600,4.127990,4.127990,4.127990,4.127990,8.498940,35.083540
1698804000,4.166470,4.166470,4.166470,4.166470,0.000000,0.000000
1698800400,4.166470,4.166470,4.166470,4.166470,136.883884,570.322597
1698796800,4.174990,4.174990,4.174990,4.174990,14.615537,61.019723
1698793200,4.148000,4.148000,4.148000,4.148000,0.000000,0.000000
1698789600,4.148000,4.148000,4.148000,4.148000,9.166926,38.024407
1698786000,4.132590,4.132590,4.132590,4.132590,11.596538,47.923737
1698782400,4.098010,4.098010,4.098010,4.098010,0.000000,0.000000
1698778800,4.103000,4.103000,4.094990,4.098010,535.950645,2196.331103
1698775200,4.092990,4.092990,4.092990,4.092990,0.000000,0.000000
1698771600,4.092990,4.092990,4.092990,4.092990,200.117900,819.080563
1698768000,4.032290,4.076940,4.032290,4.076940,34.103785,139.039084
1698764400,4.101990,4.102000,3.993000,4.039990,906.067508,3660.503671
1698760800,4.104220,4.104220,4.104220,4.104220,0.000000,0.000000
1698757200,4.104220,4.104220,4.104220,4.104220,2.579649,10.587446
1698753600,4.232980,4.232980,4.232980,4.232980,117.649498,498.007970
1698750000,4.226350,4.226350,4.226350,4.226350,387.807824,1639.011599
1698746400,4.172410,4.172410,4.172410,4.172410,0.000000,0.000000
1698742800,4.172410,4.172410,4.172410,4.172410,23.607923,98.501933
1698739200,4.130960,4.171990,4.130960,4.171990,108.416323,452.311816
1698735600,4.192520,4.192520,4.192520,4.192520,0.000000,0.000000
1698732000,4.192520,4.192520,4.192520,4.192520,62.093345,260.327590
1698728400,4.173000,4.173000,4.173000,4.173000,29.008626,121.052998
1698724800,4.197010,4.197010,4.197010,4.197010,0.000000,0.000000
