unix,date,symbol,open,high,low,close,Volume UNI,Volume USD
1730332800,2024-10-31 00:00:00,UNI/USD,8.130970,8.191720,7.487870,7.610570,90103.124340,685736.135007
1730246400,2024-10-30 00:00:00,UNI/USD,7.884990,8.320140,7.884990,8.114480,28426.485804,230666.150529
1730160000,2024-10-29 00:00:00,UNI/USD,7.795410,7.994690,7.791850,7.964280,15985.349351,127311.798129
1730073600,2024-10-28 00:00:00,UNI/USD,7.604790,7.762900,7.311680,7.757930,34366.711522,266614.542315
1729987200,2024-10-27 00:00:00,UNI/USD,7.390920,7.687400,7.390920,7.530940,10404.788277,78357.836224
1729900800,2024-10-26 00:00:00,UNI/USD,7.415180,7.746220,7.303540,7.436570,28632.861218,212930.276749
1729814400,2024-10-25 00:00:00,UNI/USD,8.032050,8.150090,7.177780,7.339790,31024.643943,227714.371363
1729728000,2024-10-24 00:00:00,UNI/USD,7.967850,8.163520,7.961420,8.017640,5082.129282,40746.683014
1729641600,2024-10-23 00:00:00,UNI/USD,8.003790,8.003790,7.497850,7.690570,25712.869654,197746.623979
1729555200,2024-10-22 00:00:00,UNI/USD,7.808090,8.490000,7.708830,8.046640,70151.918294,564487.231818
1729468800,2024-10-21 00:00:00,UNI/USD,7.736210,7.941060,7.417330,7.814860,39506.424981,308737.180324
1729382400,2024-10-20 00:00:00,UNI/USD,7.330830,7.759310,7.298520,7.733940,144956.847592,1121087.561863
1729296000,2024-10-19 00:00:00,UNI/USD,7.508450,7.594160,7.315250,7.315250,40742.786136,298043.666283
1729209600,2024-10-18 00:00:00,UNI/USD,7.340000,7.515900,7.340000,7.460160,71208.666086,531228.042388
1729123200,2024-10-17 00:00:00,UNI/USD,7.600000,7.654240,7.264000,7.364420,69915.357430,514886.056563
1729036800,2024-10-16 00:00:00,UNI/USD,7.834720,8.006240,7.582410,7.602630,147680.714485,1122761.830365
1728950400,2024-10-15 00:00:00,UNI/USD,8.126130,8.285000,7.681380,7.845480,293850.022425,2305394.473935
1728864000,2024-10-14 00:00:00,UNI/USD,7.685330,8.300000,7.601860,8.131690,227319.746690,1848493.710964
1728777600,2024-10-13 00:00:00,UNI/USD,8.125620,8.141330,7.575960,7.595830,93357.966716,709131.244319
1728691200,2024-10-12 00:00:00,UNI/USD,7.874240,8.300000,7.758820,8.134830,199083.187877,1619507.889242
1728604800,2024-10-11 00:00:00,UNI/USD,8.174570,8.220560,7.850960,7.880090,94387.448873,743781.591989
1728518400,2024-10-10 00:00:00,UNI/USD,7.245320,8.445230,7.215700,8.042610,145808.368259,1172679.840644
1728432000,2024-10-09 00:00:00,UNI/USD,7.183180,7.372510,7.068730,7.290490,29237.273504,213154.050107
1728345600,2024-10-08 00:00:00,UNI/USD,7.242920,7.242920,6.991050,7.172950,20950.353341,150275.836998
1728259200,2024-10-07 00:00:00,UNI/USD,7.243500,7.464040,7.176730,7.244170,28740.918856,208204.102152
1728172800,2024-10-06 00:00:00,UNI/USD,6.824740,7.050000,6.798360,7.050000,1800.712164,12695.020754
1728086400,2024-10-05 00:00:00,UNI/USD,6.772000,6.871230,6.681390,6.818970,5903.973947,40259.021225
1728000000,2024-10-04 00:00:00,UNI/USD,6.660000,6.809340,6.630410,6.707400,39820.457039,267091.733540
1727913600,2024-10-03 00:00:00,UNI/USD,6.640830,6.776680,6.415060,6.539250,17432.403008,113994.841370
1727827200,2024-10-02 00:00:00,UNI/USD,6.866580,7.271800,6.634460,6.679320,37226.293104,248646.324053
1727740800,2024-10-01 00:00:00,UNI/USD,7.397400,7.822700,6.784310,6.863420,50415.318558,346021.505697
1727654400,2024-09-30 00:00:00,UNI/USD,7.482830,7.712460,7.356580,7.360860,12126.106405,89258.571594
1727568000,2024-09-29 00:00:00,UNI/USD,7.454940,7.521160,7.393970,7.415840,3823.079530,28351.346105
1727481600,2024-09-28 00:00:00,UNI/USD,7.686860,7.865520,7.441330,7.597300,5644.261613,42881.148753
1727395200,2024-09-27 00:00:00,UNI/USD,7.340340,7.709050,7.313870,7.639860,10241.880539,78246.533453
1727308800,2024-09-26 00:00:00,UNI/USD,6.693760,7.371650,6.693570,7.371650,12582.689376,92755.182139
1727222400,2024-09-25 00:00:00,UNI/USD,6.922580,7.021580,6.758380,6.758380,10363.187709,70038.360546
1727136000,2024-09-24 00:00:00,UNI/USD,6.818510,7.020150,6.781480,6.927640,10675.522901,73956.179471
1727049600,2024-09-23 00:00:00,UNI/USD,6.633770,6.927780,6.633770,6.847000,27273.822235,186743.860844
1726963200,2024-09-22 00:00:00,UNI/USD,6.920700,6.920700,6.492760,6.630540,8774.920082,58182.458598
1726876800,2024-09-21 00:00:00,UNI/USD,6.890740,6.910360,6.710230,6.910360,4346.846206,30038.272151
1726790400,2024-09-20 00:00:00,UNI/USD,6.800700,6.949720,6.681540,6.801590,63960.553998,435033.464469
1726704000,2024-09-19 00:00:00,UNI/USD,6.787970,6.902170,6.749510,6.818800,283426.750016,1932630.323007
1726617600,2024-09-18 00:00:00,UNI/USD,6.760790,6.760790,6.434120,6.726460,18210.150351,122489.847928
1726531200,2024-09-17 00:00:00,UNI/USD,6.342690,7.118400,6.342690,6.765650,268341.574328,1815505.172354
1726444800,2024-09-16 00:00:00,UNI/USD,6.540180,6.549450,6.311340,6.356740,5659.764171,35977.649297
1726358400,2024-09-15 00:00:00,UNI/USD,6.657460,6.820490,6.485580,6.485580,5858.114698,37993.271522
1726272000,2024-09-14 00:00:00,UNI/USD,6.870750,6.886190,6.618300,6.672390,47064.594724,314033.331194
1726185600,2024-09-13 00:00:00,UNI/USD,6.790000,7.076630,6.685620,6.939770,393398.980539,2730098.443178
1726099200,2024-09-12 00:00:00,UNI/USD,6.752490,6.930570,6.619260,6.790060,145385.742555,987177.915092
1726012800,2024-09-11 00:00:00,UNI/USD,6.700000,6.978370,6.549930,6.762780,270601.515047,1830018.513930
1725926400,2024-09-10 00:00:00,UNI/USD,6.731620,6.797840,6.506030,6.698310,217714.353769,1458318.232996
1725840000,2024-09-09 00:00:00,UNI/USD,6.346950,6.750000,6.336380,6.733200,77149.164604,519460.755114
1725753600,2024-09-08 00:00:00,UNI/USD,6.400000,6.463110,6.245460,6.345050,48352.033676,306796.071277
1725667200,2024-09-07 00:00:00,UNI/USD,6.177730,6.502780,6.147510,6.393490,57130.356265,365262.361479
1725580800,2024-09-06 00:00:00,UNI/USD,6.255470,6.306930,5.922970,6.096220,11767.923003,71739.847572
1725494400,2024-09-05 00:00:00,UNI/USD,6.437240,6.493580,6.218140,6.259450,18293.275724,114505.844732
1725408000,2024-09-04 00:00:00,UNI/USD,6.139260,6.591660,5.801400,6.446280,49532.309929,319299.138847
1725321600,2024-09-03 00:00:00,UNI/USD,6.103050,6.292750,6.036670,6.036670,25076.452614,151378.269201
1725235200,2024-09-02 00:00:00,UNI/USD,5.689900,6.192680,5.653730,6.100200,27297.754538,166521.762232
1725148800,2024-09-01 00:00:00,UNI/USD,5.833150,5.833150,5.550000,5.550000,1982.703732,11004.005710
1725062400,2024-08-31 00:00:00,UNI/USD,5.981170,6.084750,5.911610,5.913220,53487.353928,316282.490997
1724976000,2024-08-30 00:00:00,UNI/USD,5.847080,5.905210,5.588450,5.883440,12956.970758,76231.560038
1724889600,2024-08-29 00:00:00,UNI/USD,5.765110,6.000740,5.755600,5.828630,9100.292972,53042.240626
1724803200,2024-08-28 00:00:00,UNI/USD,5.706430,5.911420,5.639380,5.712180,13264.915211,75771.583368
1724716800,2024-08-27 00:00:00,UNI/USD,6.301100,6.329660,5.611210,5.701250,55174.087787,314561.267998
1724630400,2024-08-26 00:00:00,UNI/USD,6.563660,6.648710,6.255990,6.309330,22048.413665,139110.717787
1724544000,2024-08-25 00:00:00,UNI/USD,6.920970,6.928070,6.598170,6.598170,17635.185778,116359.953748
1724457600,2024-08-24 00:00:00,UNI/USD,7.002020,7.110160,6.865580,6.918910,256410.566277,1774081.631116
1724371200,2024-08-23 00:00:00,UNI/USD,6.906740,7.100000,6.834580,7.002020,261747.004098,1832757.757634
1724284800,2024-08-22 00:00:00,UNI/USD,7.100000,7.113420,6.882540,6.914040,219568.827838,1518107.658422
1724198400,2024-08-21 00:00:00,UNI/USD,6.295900,7.220790,6.295900,7.100000,185960.346057,1320318.457006
1724112000,2024-08-20 00:00:00,UNI/USD,6.301550,6.475590,6.115480,6.279580,9313.099674,58482.354448
1724025600,2024-08-19 00:00:00,UNI/USD,6.154000,6.232280,6.075300,6.184000,9479.284692,58619.896534
1723939200,2024-08-18 00:00:00,UNI/USD,6.410930,6.423430,6.167700,6.167700,5532.402022,34122.195950
1723852800,2024-08-17 00:00:00,UNI/USD,6.491800,6.530700,6.354470,6.380950,3253.959023,20763.349830
1723766400,2024-08-16 00:00:00,UNI/USD,6.209030,6.605910,6.205910,6.517120,57187.594326,372698.414734
1723680000,2024-08-15 00:00:00,UNI/USD,6.440230,6.450490,6.085940,6.205010,72843.817142,451996.613801
1723593600,2024-08-14 00:00:00,UNI/USD,6.348690,6.504720,6.225710,6.440230,69046.634499,444676.206902
1723507200,2024-08-13 00:00:00,UNI/USD,6.238120,6.395350,6.089000,6.348550,72425.550210,459797.226785
1723420800,2024-08-12 00:00:00,UNI/USD,5.933510,6.315770,5.930130,6.240050,12351.829082,77076.031060
1723334400,2024-08-11 00:00:00,UNI/USD,6.322850,6.322850,5.890420,5.894700,2698.187008,15905.002955
1723248000,2024-08-10 00:00:00,UNI/USD,6.143120,6.205340,6.112620,6.205340,2911.713176,18068.170242
1723161600,2024-08-09 00:00:00,UNI/USD,6.217170,6.221440,6.001120,6.133660,33266.891845,204047.803833
1723075200,2024-08-08 00:00:00,UNI/USD,5.899690,6.321880,5.836560,6.287000,75011.974715,471600.285035
1722988800,2024-08-07 00:00:00,UNI/USD,5.769140,6.012280,5.577020,5.642400,17318.060243,97715.423113
1722902400,2024-08-06 00:00:00,UNI/USD,5.421530,5.892300,5.421530,5.789280,49422.502866,286120.707390
1722816000,2024-08-05 00:00:00,UNI/USD,6.128100,6.138140,4.743000,5.387780,92868.286605,500353.897203
1722729600,2024-08-04 00:00:00,UNI/USD,6.577780,6.682580,5.988290,6.137310,12878.478467,79039.214681
1722643200,2024-08-03 00:00:00,UNI/USD,6.624610,6.743340,6.440890,6.625030,24784.235276,164196.302228
1722556800,2024-08-02 00:00:00,UNI/USD,7.180180,7.234330,6.532220,6.576860,91092.990846,599105.847773
1722470400,2024-08-01 00:00:00,UNI/USD,7.232620,7.252330,6.884530,7.187870,111860.069735,804035.639447
1722384000,2024-07-31 00:00:00,UNI/USD,7.379050,7.475050,7.154180,7.173000,148468.321713,1064963.271647
1722297600,2024-07-30 00:00:00,UNI/USD,7.701840,7.746390,7.300000,7.373990,126563.041208,933274.600239
1722211200,2024-07-29 00:00:00,UNI/USD,7.549980,7.905820,7.549980,7.748550,34204.900139,265038.378973
1722124800,2024-07-28 00:00:00,UNI/USD,7.650120,7.650130,7.490010,7.507380,3276.294406,24596.387098
1722038400,2024-07-27 00:00:00,UNI/USD,7.641390,7.876840,7.594000,7.694000,9786.173902,75294.822003
1721952000,2024-07-26 00:00:00,UNI/USD,7.274810,7.706970,7.274810,7.706970,16932.134385,130495.451738
1721865600,2024-07-25 00:00:00,UNI/USD,7.434020,7.450260,7.042440,7.265240,40122.136098,291496.948063
1721779200,2024-07-24 00:00:00,UNI/USD,7.707600,7.751550,7.365440,7.410640,48414.453159,358782.083160
1721692800,2024-07-23 00:00:00,UNI/USD,7.878160,8.004430,7.575970,7.711010,37680.046800,290551.217675
1721606400,2024-07-22 00:00:00,UNI/USD,8.127950,8.161740,7.758010,7.791800,79204.398639,617144.833315
1721520000,2024-07-21 00:00:00,UNI/USD,8.036980,8.183250,7.744000,8.130140,18944.289217,154019.723533
1721433600,2024-07-20 00:00:00,UNI/USD,8.000000,8.041390,7.845870,7.999000,53556.925651,428401.848283
1721347200,2024-07-19 00:00:00,UNI/USD,7.801050,8.018890,7.723510,7.981200,28437.280871,226963.626085
1721260800,2024-07-18 00:00:00,UNI/USD,7.940250,8.045770,7.577000,7.837070,107927.888863,845838.419971
1721174400,2024-07-17 00:00:00,UNI/USD,8.169990,8.418980,7.903010,7.941670,162432.953954,1289988.917426
1721088000,2024-07-16 00:00:00,UNI/USD,8.600000,8.635710,7.891880,8.182820,79405.265511,649758.994725
1721001600,2024-07-15 00:00:00,UNI/USD,8.471990,8.610920,8.298710,8.595410,125835.617754,1081608.727200
1720915200,2024-07-14 00:00:00,UNI/USD,8.200720,8.423900,8.105840,8.351990,8913.770633,74447.723185
1720828800,2024-07-13 00:00:00,UNI/USD,8.150010,8.280250,8.103000,8.205000,15574.316403,127787.266086
1720742400,2024-07-12 00:00:00,UNI/USD,7.861380,8.206000,7.720220,8.100420,4683.995810,37942.333340
1720656000,2024-07-11 00:00:00,UNI/USD,7.991030,8.133990,7.782000,7.971000,2133.888256,17009.223288
1720569600,2024-07-10 00:00:00,UNI/USD,8.129440,8.340510,8.011440,8.021990,5665.826928,45451.206958
1720483200,2024-07-09 00:00:00,UNI/USD,8.022020,8.253000,8.022020,8.107460,5376.504572,43589.795755
1720396800,2024-07-08 00:00:00,UNI/USD,7.616000,8.263910,7.365120,8.009070,36999.250476,296329.587013
1720310400,2024-07-07 00:00:00,UNI/USD,8.189990,8.189990,7.673700,7.675200,29876.012428,229304.370590
1720224000,2024-07-06 00:00:00,UNI/USD,7.739520,8.268960,7.672940,8.191650,17844.038714,146172.119735
1720137600,2024-07-05 00:00:00,UNI/USD,7.601910,7.812750,6.854020,7.798290,46658.831420,363859.098476
1720051200,2024-07-04 00:00:00,UNI/USD,8.456690,8.456690,7.608500,7.640080,57547.909447,439670.632009
1719964800,2024-07-03 00:00:00,UNI/USD,8.983870,9.038730,8.414530,8.512730,30000.663929,255387.551852
1719878400,2024-07-02 00:00:00,UNI/USD,9.117000,9.167980,8.808740,8.938670,6678.680127,59698.517690
1719792000,2024-07-01 00:00:00,UNI/USD,9.282580,9.495180,9.143680,9.205890,21137.097555,194585.795006
1719705600,2024-06-30 00:00:00,UNI/USD,8.879460,9.264990,8.771490,9.261610,10055.784350,93132.752897
1719619200,2024-06-29 00:00:00,UNI/USD,8.968470,9.022550,8.840530,8.919020,4213.115753,37576.863665
1719532800,2024-06-28 00:00:00,UNI/USD,9.538980,9.582910,8.919870,8.972350,19478.986356,174772.283231
1719446400,2024-06-27 00:00:00,UNI/USD,9.318870,9.604200,9.209640,9.513340,12829.957161,122055.744655
1719360000,2024-06-26 00:00:00,UNI/USD,9.472060,9.612800,9.197630,9.420080,6215.315655,58548.770696
1719273600,2024-06-25 00:00:00,UNI/USD,9.332640,9.550800,9.207510,9.487270,10024.161108,95101.922956
1719187200,2024-06-24 00:00:00,UNI/USD,9.736200,9.745570,8.770000,9.337950,51166.055673,477786.069575
1719100800,2024-06-23 00:00:00,UNI/USD,9.930160,10.056060,9.817650,9.828170,4281.542924,42079.731722
1719014400,2024-06-22 00:00:00,UNI/USD,9.677170,10.012980,9.623140,9.846250,11675.895104,114963.782172
1718928000,2024-06-21 00:00:00,UNI/USD,9.972190,10.297410,9.729440,9.783500,22343.537247,218597.996658
1718841600,2024-06-20 00:00:00,UNI/USD,10.005660,10.265480,9.731670,10.041960,49034.045091,492397.919440
1718755200,2024-06-19 00:00:00,UNI/USD,9.753250,10.453450,9.748880,9.933520,31604.083917,313939.799671
1718668800,2024-06-18 00:00:00,UNI/USD,10.555430,10.565770,9.267580,9.691480,119235.633350,1155569.755901
1718582400,2024-06-17 00:00:00,UNI/USD,11.936850,11.936850,10.551090,10.571070,54182.406516,572766.012054
1718496000,2024-06-16 00:00:00,UNI/USD,11.513330,11.990680,11.262250,11.970140,45385.278692,543268.139883
1718409600,2024-06-15 00:00:00,UNI/USD,10.471410,11.840120,10.360550,11.489550,71994.541783,827184.887538
1718323200,2024-06-14 00:00:00,UNI/USD,10.121220,11.005750,10.121220,10.428090,112325.977783,1171345.405655
1718236800,2024-06-13 00:00:00,UNI/USD,10.094070,10.225170,9.684700,10.167690,62129.889683,631717.458028
1718150400,2024-06-12 00:00:00,UNI/USD,8.972300,10.316290,8.905210,10.052150,75076.486848,754680.107265
1718064000,2024-06-11 00:00:00,UNI/USD,10.361030,10.361030,8.734520,8.993000,58445.346710,525599.002959
1717977600,2024-06-10 00:00:00,UNI/USD,9.801100,10.656140,9.652720,10.354370,24572.398975,254431.710776
1717891200,2024-06-09 00:00:00,UNI/USD,10.064640,10.064640,9.768150,9.821390,4517.745115,44370.536690
1717804800,2024-06-08 00:00:00,UNI/USD,9.822370,10.195420,9.792640,10.043590,27832.571541,279538.937204
1717718400,2024-06-07 00:00:00,UNI/USD,10.670680,10.725930,9.291620,9.815410,26358.174414,258716.288723
1717632000,2024-06-06 00:00:00,UNI/USD,11.199640,11.228120,10.432620,10.671390,63695.938283,679724.198830
1717545600,2024-06-05 00:00:00,UNI/USD,11.452540,11.558990,10.902970,11.144000,67681.149860,754238.734045
1717459200,2024-06-04 00:00:00,UNI/USD,9.501690,11.907860,9.410460,11.459000,193923.053390,2222164.268793
1717372800,2024-06-03 00:00:00,UNI/USD,9.379830,9.831180,9.325300,9.485500,24512.310225,232511.518635
1717286400,2024-06-02 00:00:00,UNI/USD,9.879920,9.902040,9.362290,9.424420,12862.065680,121217.509036
1717200000,2024-06-01 00:00:00,UNI/USD,9.939900,10.032390,9.868430,9.882690,12279.489593,121354.389010
1717113600,2024-05-31 00:00:00,UNI/USD,10.761190,11.128940,9.930430,9.981000,130058.290932,1298111.801790
1717027200,2024-05-30 00:00:00,UNI/USD,10.506970,11.189000,10.418260,10.753570,42956.416367,461934.830353
1716940800,2024-05-29 00:00:00,UNI/USD,11.006240,11.283240,10.449900,10.483980,51525.566119,540193.004677
1716854400,2024-05-28 00:00:00,UNI/USD,11.069000,11.460420,10.625000,11.112670,84204.712924,935739.187169
1716768000,2024-05-27 00:00:00,UNI/USD,11.305280,11.367450,10.910800,11.082450,24087.165749,266944.810060
1716681600,2024-05-26 00:00:00,UNI/USD,11.336580,11.740740,11.086180,11.176460,83529.074478,933559.359740
1716595200,2024-05-25 00:00:00,UNI/USD,10.161100,11.447350,10.161100,11.317520,83246.205257,942140.592926
1716508800,2024-05-24 00:00:00,UNI/USD,9.052190,10.530000,8.952290,10.204200,67317.239067,686918.570885
1716422400,2024-05-23 00:00:00,UNI/USD,9.300690,9.820850,8.667800,9.058890,124614.853782,1128872.252779
1716336000,2024-05-22 00:00:00,UNI/USD,9.641850,9.659730,9.031010,9.298880,149147.936341,1386908.762287
1716249600,2024-05-21 00:00:00,UNI/USD,9.371050,9.654790,9.098650,9.654790,90652.129370,875227.272122
1716163200,2024-05-20 00:00:00,UNI/USD,7.651990,9.509930,7.651990,9.285000,94036.371488,873127.709270
1716076800,2024-05-19 00:00:00,UNI/USD,7.783760,7.918660,7.601330,7.648420,4405.454381,33694.765400
1715990400,2024-05-18 00:00:00,UNI/USD,7.487940,8.161160,7.487940,7.867460,18347.293885,144346.600746
1715904000,2024-05-17 00:00:00,UNI/USD,7.305330,7.565710,7.271740,7.500000,20082.049839,150615.373791
1715817600,2024-05-16 00:00:00,UNI/USD,7.348250,7.403740,7.076550,7.292830,12779.616281,93199.569004
1715731200,2024-05-15 00:00:00,UNI/USD,6.791490,7.424690,6.750200,7.383630,17841.346619,131733.902137
1715644800,2024-05-14 00:00:00,UNI/USD,6.978050,6.987450,6.764980,6.783800,21716.613449,147321.162314
1715558400,2024-05-13 00:00:00,UNI/USD,7.074240,7.200740,6.876600,6.999830,43754.277078,306272.501316
1715472000,2024-05-12 00:00:00,UNI/USD,7.042350,7.205240,7.002130,7.060760,21053.618282,148654.545818
1715385600,2024-05-11 00:00:00,UNI/USD,7.127320,7.196960,7.020970,7.031550,13395.336699,94189.979769
1715299200,2024-05-10 00:00:00,UNI/USD,7.474070,7.554940,7.032820,7.110800,16193.859829,115151.298474
1715212800,2024-05-09 00:00:00,UNI/USD,7.335080,7.538470,7.182310,7.504040,11682.616882,87666.824388
1715126400,2024-05-08 00:00:00,UNI/USD,7.416390,7.496540,7.211520,7.323340,15600.080015,114244.689979
1715040000,2024-05-07 00:00:00,UNI/USD,7.484990,7.652300,7.397060,7.414640,9627.116777,71381.605139
1714953600,2024-05-06 00:00:00,UNI/USD,7.592860,7.944660,7.463060,7.478220,11714.954578,87607.007623
1714867200,2024-05-05 00:00:00,UNI/USD,7.493730,7.597660,7.356170,7.534830,6882.899696,51861.479116
1714780800,2024-05-04 00:00:00,UNI/USD,7.595600,7.697500,7.504850,7.540830,2142.946777,16159.597345
1714694400,2024-05-03 00:00:00,UNI/USD,7.108780,7.613840,6.964790,7.597270,51853.535515,393945.309766
1714608000,2024-05-02 00:00:00,UNI/USD,6.990740,7.203630,6.926700,7.110110,18485.481734,131433.808530
1714521600,2024-05-01 00:00:00,UNI/USD,7.046000,7.140740,6.553410,7.033570,18897.713206,132918.388672
1714435200,2024-04-30 00:00:00,UNI/USD,7.686560,7.702890,6.797000,7.035790,38937.461661,273955.803381
1714348800,2024-04-29 00:00:00,UNI/USD,7.839640,7.868830,7.541090,7.714370,6921.638203,53396.078105
1714262400,2024-04-28 00:00:00,UNI/USD,7.966210,8.215730,7.804360,7.841290,5183.014688,40641.521244
1714176000,2024-04-27 00:00:00,UNI/USD,7.719420,8.025430,7.444000,7.998650,2731.881302,21851.362374
1714089600,2024-04-26 00:00:00,UNI/USD,7.871000,7.876710,7.552120,7.667470,16216.476584,124339.347717
1714003200,2024-04-25 00:00:00,UNI/USD,7.698460,8.115070,7.607430,7.938810,12699.963318,100822.595790
1713916800,2024-04-24 00:00:00,UNI/USD,8.073950,8.206710,7.654000,7.663000,6761.662163,51814.617157
1713830400,2024-04-23 00:00:00,UNI/USD,8.179650,8.350690,7.930000,7.959960,7850.457587,62489.328375
1713744000,2024-04-22 00:00:00,UNI/USD,7.784150,8.287010,7.739010,8.225090,10851.738422,89256.525176
1713657600,2024-04-21 00:00:00,UNI/USD,7.789170,7.912010,7.586230,7.715160,1507.395977,11629.801143
1713571200,2024-04-20 00:00:00,UNI/USD,7.506040,7.890870,7.443280,7.813010,11064.988876,86450.868740
1713484800,2024-04-19 00:00:00,UNI/USD,7.228030,7.671040,6.747400,7.501500,17664.413057,132509.594547
1713398400,2024-04-18 00:00:00,UNI/USD,6.905780,7.347030,6.749190,7.273990,10037.887366,73015.492322
1713312000,2024-04-17 00:00:00,UNI/USD,7.133430,7.235640,6.675940,6.935500,12741.621332,88369.514747
1713225600,2024-04-16 00:00:00,UNI/USD,7.227270,7.321700,6.789980,7.188250,24714.711902,177655.527829
1713139200,2024-04-15 00:00:00,UNI/USD,7.393010,7.903090,7.043010,7.253120,29644.732789,215016.804290
1713052800,2024-04-14 00:00:00,UNI/USD,6.891100,7.585920,6.650410,7.522130,41155.589803,309577.696727
1712966400,2024-04-13 00:00:00,UNI/USD,7.921810,8.004050,5.930010,6.961930,91586.966983,637622.053047
1712880000,2024-04-12 00:00:00,UNI/USD,9.125890,9.195330,6.726980,7.937030,53193.402901,422197.634626
1712793600,2024-04-11 00:00:00,UNI/USD,9.902490,9.920000,8.729750,9.135380,96047.795621,877433.111161
1712707200,2024-04-10 00:00:00,UNI/USD,11.223340,11.291750,9.825050,10.026230,60283.278203,604414.012413
1712620800,2024-04-09 00:00:00,UNI/USD,11.626260,11.669060,11.037090,11.228000,19014.125989,213490.606608
1712534400,2024-04-08 00:00:00,UNI/USD,11.478290,11.772090,11.321350,11.619340,44330.649294,515092.886571
1712448000,2024-04-07 00:00:00,UNI/USD,11.204600,11.454220,11.204600,11.396070,1759.041618,20046.161417
1712361600,2024-04-06 00:00:00,UNI/USD,10.919610,11.346800,10.900250,11.346800,2380.830673,27014.809475
1712275200,2024-04-05 00:00:00,UNI/USD,10.975500,11.048080,10.447050,10.939220,19001.693216,207863.702466
1712188800,2024-04-04 00:00:00,UNI/USD,10.960250,11.264990,10.733900,10.977220,5692.366365,62486.357912
1712102400,2024-04-03 00:00:00,UNI/USD,11.295440,11.403130,10.668780,10.895340,23420.074374,255169.673126
1712016000,2024-04-02 00:00:00,UNI/USD,12.394410,12.407010,11.212830,11.316130,22021.477769,249197.905224
1711929600,2024-04-01 00:00:00,UNI/USD,12.923560,12.923560,12.043060,12.425500,41344.481856,513725.859306
1711843200,2024-03-31 00:00:00,UNI/USD,12.742350,13.277100,12.741960,12.956040,23361.331240,302670.341994
1711756800,2024-03-30 00:00:00,UNI/USD,12.632200,12.880520,12.532580,12.629390,2289.081709,28909.705645
1711670400,2024-03-29 00:00:00,UNI/USD,12.802400,13.146990,12.505000,12.674260,4568.406004,57901.165482
1711584000,2024-03-28 00:00:00,UNI/USD,12.254900,12.879730,12.135140,12.765020,17311.790588,220985.353087
1711497600,2024-03-27 00:00:00,UNI/USD,12.695000,12.785420,12.112780,12.218020,80081.663111,978439.361519
1711411200,2024-03-26 00:00:00,UNI/USD,12.506840,12.880160,12.377220,12.705540,13170.455884,167337.754052
1711324800,2024-03-25 00:00:00,UNI/USD,11.984000,12.725340,11.984000,12.506840,18721.716937,234149.518254
1711238400,2024-03-24 00:00:00,UNI/USD,11.661030,12.072100,11.592770,11.998430,4853.075332,58229.284653
1711152000,2024-03-23 00:00:00,UNI/USD,11.711920,11.988290,11.620430,11.620430,3380.676290,39284.912175
1711065600,2024-03-22 00:00:00,UNI/USD,12.119770,12.181530,11.383210,11.559860,32311.395593,373515.209464
1710979200,2024-03-21 00:00:00,UNI/USD,11.824570,12.214180,11.556500,12.173430,18868.013227,229688.438263
1710892800,2024-03-20 00:00:00,UNI/USD,10.638240,11.945650,10.320000,11.928100,39677.798085,473280.743333
1710806400,2024-03-19 00:00:00,UNI/USD,11.898890,12.008620,10.400000,10.650000,40144.965118,427543.878509
1710720000,2024-03-18 00:00:00,UNI/USD,12.264990,12.588170,11.584400,11.864500,25407.683405,301449.459764
1710633600,2024-03-17 00:00:00,UNI/USD,12.094740,12.646730,11.360280,12.461360,13802.394514,171996.606897
1710547200,2024-03-16 00:00:00,UNI/USD,13.136000,13.153680,11.775330,12.036200,17631.423800,212215.343139
1710460800,2024-03-15 00:00:00,UNI/USD,14.026510,14.026510,12.149170,13.001570,72910.126089,947946.108053
1710374400,2024-03-14 00:00:00,UNI/USD,14.197810,14.473000,13.212340,13.952480,33427.478499,466396.225202
1710288000,2024-03-13 00:00:00,UNI/USD,14.034000,14.727470,13.788990,14.200830,54848.777941,778898.171255
1710201600,2024-03-12 00:00:00,UNI/USD,14.324390,14.526000,13.008190,14.051820,29919.986871,420430.269919
1710115200,2024-03-11 00:00:00,UNI/USD,14.247660,14.636330,13.550000,14.439810,52784.464050,762197.631830
1710028800,2024-03-10 00:00:00,UNI/USD,14.294870,14.403000,13.545810,14.208110,23268.540466,330601.982484
1709942400,2024-03-09 00:00:00,UNI/USD,14.575940,15.013470,13.931290,14.230380,20695.783131,294508.858353
1709856000,2024-03-08 00:00:00,UNI/USD,15.033910,15.420500,14.293110,14.688040,21229.706205,311822.773920
1709769600,2024-03-07 00:00:00,UNI/USD,15.446890,15.491360,14.633010,14.920800,36843.161663,549729.446547
1709683200,2024-03-06 00:00:00,UNI/USD,13.197800,17.023790,12.653580,15.397160,75642.026417,1164672.383463
1709596800,2024-03-05 00:00:00,UNI/USD,12.477450,14.055420,11.000090,13.225980,98659.917762,1304874.099125
1709510400,2024-03-04 00:00:00,UNI/USD,12.619490,12.974220,12.103510,12.488920,28021.762828,349961.554217
1709424000,2024-03-03 00:00:00,UNI/USD,12.613650,13.174710,11.456510,12.660530,23872.604541,302239.825970
1709337600,2024-03-02 00:00:00,UNI/USD,11.534270,13.470000,11.331950,12.586250,58652.084620,738209.800046
