unix,open,high,low,close,Volume UNI,Volume USD,return,log_return,SMA_24,volatility_24
1670371200,6.207210,6.222880,5.899410,6.006600,4722.473603,28366.009943,-0.024554,-0.024861,5.507428,0.029347
1670371200,6.187800,6.273700,5.873100,6.003900,6466.383382,38823.519187,0.003963,0.003955,5.832725,0.028920
1670299200,6.199300,6.273700,6.053600,6.175100,8827.148251,54508.523165,0.028515,0.028116,5.871271,0.028819
1670284800,6.192000,6.228500,6.072470,6.176880,5822.170889,35962.850919,0.028349,0.027954,5.553084,0.029067
1670284800,6.174500,6.243200,6.053600,6.187800,16410.061351,101542.177628,0.002057,0.002055,5.907433,0.028806
1670212800,6.341600,6.417800,6.111200,6.199300,33012.589762,204654.947712,0.001858,0.001857,5.942196,0.028820
1670198400,6.353600,6.412800,6.138240,6.176640,3177.000038,19623.185514,-0.000039,-0.000039,5.600133,0.028948
1670198400,6.277800,6.417800,6.111200,6.174500,23832.516430,147153.872697,-0.004000,-0.004008,5.974808,0.028898
1670126400,6.192000,6.395000,6.115400,6.341600,3687.593173,23385.240866,0.027063,0.026703,6.015979,0.029063
1670112000,6.193950,6.292800,6.116100,6.247000,10982.683695,68608.825042,0.011391,0.011327,5.651238,0.028793
1670112000,6.100000,6.293400,6.093100,6.277800,3618.581968,22716.733879,-0.010061,-0.010112,6.057450,0.028971
1670040000,6.334500,6.438600,6.064400,6.192000,5309.911831,32878.974058,-0.013667,-0.013761,6.070912,0.019130
1670025600,6.380260,6.444720,6.080000,6.080000,9833.029210,59784.817595,-0.026733,-0.027097,5.688961,0.029339
1670025600,6.340500,6.443400,6.064400,6.100000,5697.672517,34755.802354,-0.014858,-0.014969,6.083346,0.019249
1669953600,5.946400,6.541800,5.913500,6.334500,26560.446932,168247.151091,0.038443,0.037722,6.100146,0.020234
1669939200,5.990760,6.540000,5.930000,6.326350,37866.410963,239556.168994,0.040518,0.039719,5.737363,0.030039
1669939200,5.907700,6.541800,5.860400,6.340500,29179.202220,185010.731676,0.000947,0.000947,6.118233,0.020182
1669867200,5.797100,6.034300,5.797100,5.946400,5003.684889,29753.911824,-0.062156,-0.064172,6.111554,0.023128
1669852800,5.856600,5.977050,5.751730,5.887560,19437.601137,114440.042951,-0.069359,-0.071882,5.767748,0.033998
1669852800,5.875000,5.989700,5.713600,5.907700,14341.245600,84723.776631,-0.006508,-0.006529,6.104425,0.023145
1669780800,5.689100,5.919700,5.620300,5.797100,15581.746633,90328.943406,-0.018721,-0.018899,6.101187,0.022423
1669766400,5.618840,5.856600,5.612320,5.853160,12069.941446,70647.298475,-0.005843,-0.005860,5.794012,0.034053
1669766400,5.450500,5.919700,5.450500,5.875000,17295.171407,101609.132016,0.013438,0.013348,6.099067,0.022526
1669694400,5.324600,5.783600,5.324600,5.689100,10270.477962,58429.776174,-0.031643,-0.032154,6.095396,0.022879
1669680000,5.331840,5.498740,5.331840,5.419720,2444.873701,13250.530893,-0.074052,-0.076938,5.800651,0.037701
1669680000,5.296800,5.535500,5.256500,5.450500,8621.265673,46990.208551,-0.041940,-0.042845,6.075946,0.023752
1669608000,5.241300,5.362700,5.151200,5.324600,7480.439917,39830.350382,-0.023099,-0.023370,6.044158,0.023073
1669593600,5.414820,5.449840,5.158180,5.290130,5432.369564,28737.941203,-0.023911,-0.024201,5.800073,0.038036
1669593600,5.398300,5.450900,5.150000,5.296800,7143.365702,37836.979450,-0.005221,-0.005235,6.011200,0.023045
1669521600,5.563200,5.603300,5.150000,5.241300,4471.060413,23434.168943,-0.010478,-0.010533,5.970858,0.022408
1669507200,5.513900,5.586740,5.446240,5.446240,1855.392432,10104.912480,0.029510,0.029083,5.805667,0.038492
1669507200,5.409000,5.603300,5.391800,5.398300,4984.949919,26910.255148,0.029954,0.029515,5.939467,0.023617
1669435200,5.464600,5.621600,5.366500,5.563200,7587.192877,42209.071413,0.030547,0.030089,5.915762,0.024718
1669420800,5.476760,5.607620,5.426820,5.426820,9065.505704,49196.867665,-0.003566,-0.003572,5.808851,0.038488
1669420800,5.400500,5.621600,5.366500,5.409000,8453.490933,45724.932457,-0.027718,-0.028109,5.883592,0.025053
1669348800,5.325700,5.528600,5.287800,5.464600,10506.028882,57411.245429,0.010279,0.010227,5.862108,0.024546
1669334400,5.377360,5.497210,5.310000,5.421670,2305.912024,12501.894042,-0.000949,-0.000949,5.824695,0.036388
1669334400,5.443400,5.507000,5.285200,5.400500,11426.629458,61709.512388,-0.011730,-0.011799,5.836967,0.024548
1669262400,5.544300,5.584100,5.285200,5.325700,14394.001561,76658.134113,-0.013851,-0.013947,5.801575,0.023605
1669248000,5.446020,5.561230,5.400000,5.400230,3222.821000,17403.974646,-0.003955,-0.003962,5.827664,0.034584
1669248000,5.476500,5.584100,5.380400,5.443400,12114.599517,65944.611011,0.022100,0.021860,5.770558,0.024244
1669176000,5.449000,5.564400,5.340800,5.544300,6268.051834,34751.959783,0.018536,0.018367,5.743267,0.024686
1669161600,5.299470,5.509340,5.275620,5.471040,9193.878059,50300.074615,0.013112,0.013027,5.830174,0.034547
1669161600,5.297000,5.529300,5.252400,5.476500,7253.193724,39722.115429,-0.012229,-0.012304,5.714183,0.024738
1669089600,5.197700,5.454500,4.950000,5.449000,13461.444652,73351.411909,-0.005021,-0.005034,5.676992,0.023796
1669075200,5.150000,5.364660,4.958450,5.293110,5938.100673,31431.020054,-0.032522,-0.033063,5.829845,0.034963
1669075200,5.178400,5.380400,4.950000,5.297000,12636.427527,66935.156611,-0.027895,-0.028291,5.636125,0.024202
1669003200,5.291200,5.421800,5.074900,5.197700,12729.809432,66165.730485,-0.018746,-0.018924,5.594696,0.024287
1668988800,5.440000,5.440000,5.154360,5.154360,4001.246442,20623.864609,-0.026213,-0.026563,5.802698,0.028925
1668988800,5.421100,5.456400,5.074900,5.178400,19638.467422,101695.839698,-0.003713,-0.003720,5.556296,0.024237
1668916800,5.780800,5.798600,5.218000,5.291200,17362.996232,91871.085663,0.021783,0.021549,5.512825,0.023105
1668902400,5.751000,5.801400,5.408940,5.408940,7069.004264,38235.819922,0.049391,0.048210,5.781718,0.030636
1668902400,5.748200,5.807100,5.350000,5.421100,10341.692560,56063.349537,0.024550,0.024254,5.474517,0.023954
1668830400,5.771300,5.863600,5.652800,5.780800,15334.747124,88647.106174,0.066352,0.064243,5.467617,0.025238
1668816000,5.790600,5.846400,5.686200,5.765400,9854.703424,56816.307119,0.065902,0.063821,5.769845,0.033354
1668816000,5.835100,5.863600,5.652800,5.748200,15171.945302,87211.375985,-0.005639,-0.005655,5.460971,0.025230
1668744000,5.880100,5.982300,5.717400,5.771300,6262.354656,36141.927426,0.004019,0.004011,5.459896,0.024954
1668729600,5.724160,6.043090,5.724160,5.812190,12060.589952,70098.440313,0.008116,0.008083,5.765662,0.033091
1668729600,5.718300,6.034900,5.713500,5.835100,17050.468176,99491.186854,0.011055,0.010994,5.458233,0.024904
1668657600,5.890400,5.978100,5.657200,5.880100,29185.763225,171615.206339,0.007712,0.007682,5.466192,0.024009
1668643200,5.957820,6.025080,5.684570,5.734480,11126.142385,63802.640982,-0.013370,-0.013460,5.757391,0.033189
1668643200,5.948400,6.047700,5.657200,5.718300,26401.792795,150973.371740,-0.027517,-0.027902,5.477350,0.023031
1668571200,6.368600,6.368600,5.846600,5.890400,14113.595569,83134.723340,0.030096,0.029652,5.500925,0.023045
1668556800,6.307950,6.404810,5.833600,5.964900,15248.847103,90957.848086,0.040181,0.039395,5.752711,0.033864
1668556800,6.250000,6.398500,5.825100,5.948400,38816.487191,230895.992407,0.009847,0.009798,5.528075,0.022974
1668484800,5.967300,6.492900,5.964900,6.368600,73812.599138,470082.918870,0.070641,0.068257,5.575046,0.026309
1668470400,6.169710,6.403000,6.010000,6.287240,20949.334302,131713.492595,0.054039,0.052630,5.758686,0.035581
1668470400,6.067300,6.492900,5.964900,6.250000,113831.288814,711445.555088,-0.018623,-0.018798,5.610533,0.026453
1668398400,5.492700,6.188700,5.380400,5.967300,84838.576402,506257.236964,-0.045232,-0.046287,5.627371,0.027933
1668384000,5.800950,6.076250,5.385660,5.920910,24573.390003,145496.830600,-0.058266,-0.060032,5.748815,0.037616
1668384000,5.776800,6.104800,5.380400,6.067300,75287.063175,456789.198402,0.016758,0.016619,5.654800,0.027253
1668312000,5.874400,6.121700,5.436900,5.492700,63193.931868,347105.309571,-0.094704,-0.099494,5.655971,0.033987
1668297600,5.534710,6.123730,5.534710,5.747750,17241.809420,99101.610093,-0.029246,-0.029682,5.738030,0.037756
1668297600,5.543200,6.121700,5.482700,5.776800,44788.582063,258734.680862,0.051723,0.050430,5.671650,0.035410
1668225600,5.789700,5.887800,5.232200,5.874400,31149.253111,182983.172475,0.016895,0.016754,5.694513,0.035314
1668211200,6.032760,6.032760,5.346150,5.534720,15309.328052,84732.844153,-0.037063,-0.037767,5.711273,0.037895
1668211200,6.070000,6.165000,5.232200,5.543200,20876.329943,115721.672140,-0.056380,-0.058032,5.698671,0.037215
1668139200,5.506600,6.223400,5.445600,5.789700,58200.995281,336966.302378,0.044469,0.043509,5.708896,0.038099
1668124800,5.729400,6.165430,5.502340,5.996500,13064.236821,78339.696099,0.083433,0.080135,5.703768,0.041883
1668124800,5.762200,6.223400,5.414500,6.070000,57632.511395,349829.344168,0.048414,0.047278,5.733625,0.039078
1668052800,5.200000,5.890400,5.160700,5.506600,28195.444139,155261.032696,-0.092817,-0.097411,5.736025,0.043875
1668038400,5.004140,5.849950,4.930000,5.741830,25264.338538,145063.536946,-0.042470,-0.043398,5.682719,0.042660
1668038400,4.889400,5.890400,4.795100,5.762200,30782.718894,177376.182811,0.046417,0.045372,5.755408,0.044339
1667966400,6.092400,6.092400,4.700000,5.200000,56549.815412,294059.040142,-0.097567,-0.102661,5.755504,0.048826
1667952000,6.052480,6.185790,4.741670,4.888650,37725.322133,184425.896046,-0.148590,-0.160862,5.633079,0.051903
1667952000,6.059200,6.211200,4.700000,4.889400,70457.815849,344496.444812,-0.059731,-0.061589,5.743462,0.050385
1667880000,6.655700,7.091700,5.443300,6.092400,100669.679548,613319.955678,0.246042,0.219972,5.776846,0.071283
1667865600,7.006580,7.012610,5.500000,6.057840,29138.490991,176516.316263,0.239164,0.214437,5.621891,0.071911
1667865600,6.994300,7.091700,5.443300,6.059200,181660.078797,1100714.749447,-0.005449,-0.005464,5.803433,0.071247
1667793600,7.071100,7.708200,6.643200,6.655700,125543.294606,835578.505909,0.098445,0.093896,5.839887,0.072696
1667779200,7.117390,7.677890,6.914170,7.020000,9226.212519,64768.011882,0.158829,0.147410,5.669076,0.077158
1667779200,7.056500,7.708200,6.879600,6.994300,46135.889730,322688.253539,0.050874,0.049622,5.891808,0.073140
1667707200,7.653100,7.665000,6.951400,7.071100,23287.478758,164668.091046,0.010980,0.010921,5.945967,0.073126
1667692800,7.619120,7.638710,7.077350,7.077350,9392.466155,66473.770344,0.008170,0.008136,5.720084,0.077086
1667692800,7.684700,7.758300,7.056500,7.056500,27337.070788,192904.040016,-0.002065,-0.002067,5.996858,0.073174
1667620800,7.671900,7.785300,7.527700,7.653100,19398.718115,148460.329606,0.084546,0.081162,6.070733,0.074717
1667606400,7.581340,7.774690,7.573400,7.686730,4505.470264,34632.333441,0.086103,0.082596,5.814543,0.076363
1667606400,7.553900,7.785300,7.520000,7.684700,14690.351628,112890.945156,0.004129,0.004121,6.152667,0.074237
1667534400,7.054300,7.760500,7.004300,7.671900,42057.186667,322658.530391,-0.001666,-0.001667,6.226896,0.074238
1667520000,6.913930,7.749970,6.828660,7.556600,15414.075488,116478.002832,-0.016929,-0.017074,5.908979,0.076212
1667520000,6.926600,7.757800,6.821300,7.553900,40714.485949,307553.155410,-0.015381,-0.015500,6.293792,0.074471
1667448000,7.353500,7.403200,6.821300,7.054300,26645.436650,187964.903760,-0.066138,-0.068427,6.322363,0.075062
1667433600,7.362490,7.386130,6.901710,6.919350,12861.194204,88991.104114,-0.084330,-0.088100,5.970359,0.078934
1667433600,7.082800,7.403200,6.893600,6.926600,30755.938715,213034.085103,-0.018102,-0.018268,6.350554,0.075055
1667361600,7.210000,7.395600,6.876100,7.353500,20187.203447,148446.600548,0.061632,0.059807,6.408313,0.075000
1667347200,7.098960,7.334420,6.839640,6.953170,11208.883643,77937.273477,0.004888,0.004876,6.033957,0.078876
1667347200,7.123500,7.376000,6.841900,7.082800,41022.948635,290557.340592,-0.036812,-0.037507,6.450625,0.075625
1667275200,6.998100,7.441500,6.970400,7.210000,30631.698302,220854.544757,0.017959,0.017800,6.522179,0.072328
1667260800,6.973130,7.440000,6.973130,7.127310,8731.479759,62231.963002,0.025045,0.024736,6.105025,0.078852
1667260800,6.966500,7.441500,6.914300,7.123500,21298.676778,151721.124028,-0.011997,-0.012070,6.578292,0.072043
1667188800,6.865800,7.122100,6.806000,6.998100,12177.145745,85216.883638,-0.017604,-0.017760,6.625113,0.072267
1667174400,6.890970,7.106750,6.740000,6.972260,15201.423306,105988.275658,-0.021754,-0.021994,6.170526,0.079114
1667174400,6.907200,7.122100,6.704100,6.966500,14902.118360,103815.607555,-0.004516,-0.004526,6.684417,0.070970
1667102400,7.295800,7.306500,6.704100,6.865800,16482.303363,113164.198430,-0.014455,-0.014560,6.729254,0.070811
1667088000,7.102490,7.345870,6.809000,6.809000,8123.797625,55314.938030,-0.023416,-0.023694,6.226275,0.079474
1667088000,7.083900,7.366000,6.790000,6.907200,19600.529066,135384.774365,0.006030,0.006012,6.764138,0.070322
1667016000,6.915300,7.366000,6.836900,7.295800,20315.314272,148216.469866,0.056260,0.054734,6.838687,0.067596
1667001600,6.879630,7.214010,6.764530,7.073820,5790.350650,40959.898237,0.038893,0.038155,6.300471,0.079068
1667001600,6.871000,7.229300,6.717900,7.083900,16812.694516,119099.446682,-0.029044,-0.029474,6.893758,0.067769
1666929600,6.862500,6.980400,6.520300,6.915300,24426.332515,168915.417241,-0.023800,-0.024088,6.965229,0.064226
1666915200,6.803310,6.928170,6.528840,6.866060,6870.431375,47172.794047,-0.029370,-0.029810,6.371792,0.079143
1666915200,6.790200,6.980400,6.520300,6.871000,26217.605677,180141.168607,-0.006406,-0.006427,7.047796,0.062472
1666843200,6.788800,7.203500,6.760000,6.862500,66060.406579,453339.540148,-0.001237,-0.001238,7.079883,0.038775
1666828800,6.774150,7.152300,6.717140,6.800030,11958.261032,81316.533768,-0.009617,-0.009663,6.429754,0.078940
1666828800,6.696900,7.203500,6.684700,6.790200,64588.852043,438571.223142,-0.010536,-0.010591,7.110342,0.038853
1666756800,6.639100,6.832100,6.639100,6.788800,3567.211513,24217.085519,-0.000206,-0.000206,7.115887,0.033427
1666742400,6.600030,6.881760,6.570800,6.694120,3566.427903,23874.096353,-0.015575,-0.015697,6.468450,0.078290
1666742400,6.578700,6.907100,6.523100,6.696900,116876.954918,782713.279390,-0.013537,-0.013629,7.103496,0.031826
1666670400,6.166200,6.778400,6.074200,6.639100,44756.158155,297140.609607,-0.008631,-0.008668,7.085496,0.031748
1666656000,6.158250,6.746390,6.100540,6.577010,36463.089707,239818.105634,-0.017494,-0.017649,6.500318,0.078478
1666656000,6.144500,6.778400,6.074200,6.578700,35214.326482,231664.489627,-0.009098,-0.009139,7.065588,0.031779
1666584000,6.232600,6.244900,6.065300,6.166200,36722.952183,226441.067751,-0.062702,-0.064754,7.003633,0.028276
1666569600,6.289870,6.290580,6.075410,6.182760,2582.432957,15966.563191,-0.059944,-0.061815,6.518996,0.079596
1666569600,6.292800,6.360000,6.065300,6.144500,38182.069802,234609.727898,-0.003519,-0.003525,6.939458,0.028169
1666497600,6.124300,6.360000,5.980800,6.232600,25308.287975,157736.435633,0.014338,0.014236,6.879487,0.028535
1666483200,6.119750,6.292920,6.032040,6.290680,2407.287745,15143.476873,0.017455,0.017304,6.532570,0.079307
1666483200,6.097900,6.292800,5.980800,6.292800,20062.613200,126250.012345,0.009659,0.009613,6.826942,0.028719
1666411200,6.023300,6.152400,5.984000,6.124300,1781.219500,10908.722584,-0.026777,-0.027142,6.788192,0.026222
1666396800,6.023850,6.135150,5.999650,6.082700,708.394677,4308.952302,-0.033062,-0.033620,6.524048,0.078961
1666396800,6.038600,6.152400,5.984000,6.097900,2969.586725,18108.242890,-0.004311,-0.004320,6.753663,0.026085
1666324800,6.088100,6.099300,5.836900,6.023300,15054.840825,90679.822741,-0.012234,-0.012309,6.698238,0.021909
1666310400,6.023190,6.142560,5.844170,6.021340,6212.049695,37404.863310,-0.010088,-0.010139,6.528233,0.077983
1666310400,6.100300,6.165600,5.836900,6.038600,15460.942154,93362.445291,0.002540,0.002537,6.654729,0.021121
1666238400,6.411600,6.570100,5.997800,6.088100,109927.634009,669250.428610,0.008197,0.008164,6.607983,0.020721
1666224000,6.569260,6.569260,6.027320,6.099820,12082.700886,73702.300518,0.013034,0.012949,6.542902,0.077689
1666224000,6.590000,6.598200,6.020200,6.100300,118049.244209,720135.804448,0.002004,0.002002,6.565350,0.020766
1666152000,6.480600,6.732800,6.352200,6.411600,43469.787005,278710.886361,0.051030,0.049771,6.540913,0.023657
1666137600,6.549190,6.755820,6.388440,6.573980,16329.524429,107349.967005,0.077733,0.074860,6.586205,0.078502
1666137600,6.525900,6.774100,6.389100,6.590000,107582.664801,708969.761039,0.027825,0.027444,6.525225,0.024495
1666065600,6.361900,6.653300,6.214800,6.480600,45145.467289,292569.715313,-0.016601,-0.016740,6.509175,0.024546
1666051200,6.398380,6.628990,6.232100,6.581050,5377.182622,35387.507695,0.001075,0.001075,6.610561,0.076938
1666051200,6.404700,6.653300,6.214800,6.525900,32395.032193,211406.740588,0.006990,0.006966,6.493288,0.024561
1665979200,6.072200,6.444900,6.049600,6.361900,21117.859635,134349.711212,-0.025131,-0.025452,6.454375,0.021596
1665964800,6.073180,6.444040,6.053790,6.395520,6176.739807,39503.462970,-0.028192,-0.028597,6.637798,0.076596
1665964800,6.101500,6.444900,6.037400,6.404700,21782.407937,139509.788114,0.006728,0.006705,6.426075,0.021128
1665892800,6.033400,6.170200,6.022100,6.072200,9645.318030,58568.300142,-0.051915,-0.053311,6.390946,0.022973
1665878400,6.024740,6.145000,6.024740,6.111840,3459.365384,21143.087730,-0.044356,-0.045370,6.688764,0.070057
1665878400,6.049900,6.170200,5.974500,6.101500,11197.964274,68324.379018,0.004825,0.004814,6.358883,0.023061
1665806400,6.264000,6.273000,5.974500,6.033400,14056.841353,84810.546619,-0.011161,-0.011224,6.324337,0.023085
1665792000,6.258950,6.274840,6.000000,6.043780,2485.761354,15023.394754,-0.011136,-0.011198,6.688178,0.050630
1665792000,6.285800,6.330900,5.994300,6.049900,18825.132075,113890.166541,0.002735,0.002731,6.293492,0.023108
1665720000,6.445900,6.491300,6.097800,6.264000,69399.444842,434718.122490,0.035389,0.034777,6.271625,0.024499
1665705600,6.141430,6.393290,6.125330,6.317290,5711.173698,36079.140488,0.045255,0.044261,6.658899,0.039281
1665705600,6.139300,6.522400,6.097800,6.285800,77204.559455,485292.419822,0.003480,0.003474,6.254496,0.024429
1665633600,5.786300,6.522400,5.391800,6.445900,47801.612133,308124.411648,0.025470,0.025151,6.246446,0.025031
1665619200,6.011100,6.212620,5.435050,6.123300,22827.468185,139779.435938,-0.030708,-0.031189,6.619147,0.039573
1665619200,6.064700,6.206400,5.391800,6.139300,40851.293460,250798.345939,-0.047565,-0.048734,6.228137,0.026750
1665547200,6.063700,6.127100,5.748700,5.786300,10499.435085,60752.881232,-0.057498,-0.059218,6.212308,0.026258
1665532800,5.988230,6.161750,5.988230,6.079710,4646.169418,28247.362673,-0.007119,-0.007144,6.552187,0.034459
1665532800,5.998200,6.165700,5.980300,6.064700,3775.811005,22899.161002,0.048114,0.046992,6.208983,0.028198
1665460800,6.444600,6.452800,5.947600,6.063700,57636.298625,349489.223972,-0.000165,-0.000165,6.201946,0.028029
1665446400,6.348460,6.499480,5.985730,5.985730,8068.619103,48296.575426,-0.015458,-0.015579,6.486735,0.034445
1665446400,6.394000,6.504400,5.947600,5.998200,63462.354122,380659.892495,-0.010802,-0.010861,6.189671,0.028009
1665374400,6.597900,6.597900,6.206300,6.444600,17764.395601,114484.423890,0.074422,0.071783,6.203017,0.031461
1665360000,6.608050,6.711890,6.269550,6.401100,5069.087785,32447.737818,0.069393,0.067092,6.465141,0.034138
1665360000,6.635200,6.715400,6.206300,6.394000,11301.816046,72263.811798,-0.007852,-0.007883,6.215354,0.031504
1665288000,6.552600,6.715400,6.488600,6.597900,2486.971321,16408.788079,0.031889,0.031391,6.239296,0.031894
1665273600,6.529200,6.644120,6.492630,6.596240,3698.159253,24393.945988,0.030485,0.030030,6.450269,0.034779
1665273600,6.516600,6.647400,6.488600,6.635200,3218.480912,21355.264547,0.005653,0.005637,6.264154,0.031893
1665201600,6.776600,6.776600,6.430100,6.552600,23866.333809,156386.538917,-0.012449,-0.012527,6.283508,0.032065
1665187200,6.800130,6.832280,6.463260,6.512900,7040.724629,45855.535435,-0.012634,-0.012715,6.424668,0.034371
1665187200,6.793600,6.841100,6.430100,6.516600,25555.167877,166532.806987,-0.005494,-0.005509,6.300854,0.032117
1665115200,7.019700,7.030200,6.680000,6.776600,137938.379330,934753.221368,0.039898,0.039123,6.316063,0.031471
1665100800,6.881590,7.071640,6.689260,6.782190,18601.393493,126158.184932,0.041347,0.040515,6.416749,0.035290
1665100800,6.879800,7.079300,6.680000,6.793600,149989.528362,1018968.859880,0.002509,0.002505,6.324546,0.031016
1665028800,6.940700,7.079300,6.832900,7.019700,32227.829786,226229.696749,0.033281,0.032739,6.347008,0.031403
1665014400,6.815200,6.991030,6.762160,6.869390,38457.836109,264181.874792,0.012857,0.012775,6.419265,0.035045
1665014400,6.802700,6.995000,6.768500,6.879800,87030.568771,598752.907031,-0.019930,-0.020131,6.361754,0.031763
1664942400,6.647600,6.995000,6.469000,6.940700,41706.852109,289474.748433,0.008852,0.008813,6.385871,0.031222
1664928000,6.645030,6.810370,6.481580,6.810370,17026.554729,115957.137529,-0.008592,-0.008629,6.408288,0.034138
1664928000,6.654000,6.827500,6.469000,6.802700,29734.748562,202276.574043,-0.019883,-0.020083,6.402454,0.031595
1664856000,6.638000,6.854900,6.575000,6.647600,46751.675667,310786.439164,-0.022800,-0.023064,6.426429,0.029909
1664841600,6.655680,6.846140,6.574380,6.652280,26837.240374,178528.837397,-0.023213,-0.023487,6.399380,0.033938
1664841600,6.634000,6.854900,6.575000,6.654000,54686.949474,363886.961800,0.000963,0.000962,6.449450,0.029916
1664769600,6.356100,6.820600,6.285100,6.638000,44838.141520,297635.583410,-0.002405,-0.002407,6.474642,0.029776
1664755200,6.276900,6.796540,6.196000,6.639040,15000.530372,99589.121164,-0.001990,-0.001992,6.392673,0.033888
1664755200,6.258900,6.803500,6.190600,6.634000,41394.524916,274611.278293,-0.000603,-0.000603,6.498979,0.029792
1664683200,6.422300,6.433700,6.178100,6.356100,24920.601805,158397.837133,-0.041890,-0.042793,6.502817,0.030451
1664668800,6.380810,6.480300,6.189430,6.216410,5420.469002,33695.857708,-0.063658,-0.065775,6.372768,0.036165
1664668800,6.408300,6.517700,6.178100,6.258900,23420.283652,146585.213350,-0.015292,-0.015411,6.501696,0.030627
1664596800,6.524200,6.655400,6.374900,6.422300,29870.334026,191836.246215,0.026107,0.025772,6.500712,0.030650
1664582400,6.479410,6.652240,6.395240,6.401120,5579.061010,35712.239015,0.029713,0.029280,6.365439,0.036593
1664582400,6.466800,6.655400,6.378500,6.408300,43786.931025,280599.790088,-0.002180,-0.002182,6.511921,0.028920
1664510400,6.312100,6.750000,6.274800,6.524200,50794.666502,331394.563192,0.018086,0.017924,6.542667,0.026117
1664496000,6.339910,6.737950,6.274480,6.464700,17595.032268,113746.605106,0.009933,0.009884,6.377187,0.034370
1664496000,6.374500,6.750000,6.274800,6.466800,39268.307733,253940.292448,-0.008798,-0.008837,6.559421,0.024604
1664424000,6.470200,6.554300,6.125600,6.312100,53197.386278,335787.221925,-0.023922,-0.024213,6.569771,0.025206
1664409600,6.548290,6.554110,6.150810,6.375110,10021.871390,63890.532514,-0.013858,-0.013955,6.380705,0.034368
1664409600,6.564800,6.564800,6.125600,6.374500,68954.368644,439549.622921,0.009886,0.009837,6.585450,0.025104
1664337600,6.242600,6.623800,6.242600,6.470200,35890.301636,232217.429645,0.015013,0.014901,6.586517,0.020185
1664323200,6.389140,6.612950,6.055120,6.553730,12810.968903,83959.631227,0.028018,0.027633,6.400331,0.033987
1664323200,6.383100,6.623800,6.014900,6.564800,67355.512552,442175.468801,0.014621,0.014515,6.593633,0.020308
1664251200,6.296600,6.699000,6.120500,6.242600,45259.850337,282539.141714,-0.049080,-0.050325,6.578829,0.021684
1664236800,5.921100,6.700000,5.919870,6.403310,22761.670673,145750.033440,-0.022952,-0.023219,6.416246,0.034313
1664236800,5.922500,6.699000,5.918300,6.383100,57435.907657,366619.142165,0.022507,0.022257,6.568325,0.022212
1664164800,5.655600,6.402300,5.555000,6.296600,38957.026248,245296.811473,-0.013551,-0.013644,6.557658,0.022237
1664150400,5.584380,5.984960,5.561400,5.895740,14251.726777,84024.475629,-0.079267,-0.082585,6.407743,0.038116
1664150400,5.657600,5.985700,5.555000,5.922500,29499.752391,174712.283536,-0.059413,-0.061251,6.532904,0.025193
1664078400,5.927200,5.950500,5.572100,5.655600,26695.371060,150978.340567,-0.045065,-0.046112,6.486196,0.024771
1664064000,5.878960,5.940690,5.626270,5.626270,4064.656851,22868.856903,-0.045706,-0.046783,6.368255,0.035293
1664064000,5.799800,5.950500,5.622400,5.657600,21112.250553,119444.668729,0.000354,0.000354,6.438862,0.024739
1663992000,5.923100,6.049700,5.768400,5.927200,20222.529154,119862.974802,0.047653,0.046552,6.393342,0.025910
1663977600,5.925910,6.033130,5.777900,5.777900,12221.013466,70611.793707,0.026950,0.026594,6.334790,0.035904
1663977600,5.914300,6.049700,5.768400,5.799800,19730.040340,114430.287964,-0.021494,-0.021728,6.348342,0.025946
1663905600,5.895100,5.983600,5.706500,5.923100,25949.184885,153699.616992,0.021259,0.021037,6.305942,0.026391
1663891200,5.803620,5.979360,5.737520,5.935420,14099.563114,83686.828898,0.027263,0.026897,6.315620,0.036116
1663891200,5.724300,5.983600,5.706500,5.914300,26937.452963,159316.178059,-0.001486,-0.001487,6.268925,0.026244
1663819200,5.597700,5.899500,5.597700,5.895100,28070.996032,165481.328708,-0.003246,-0.003252,6.237571,0.025986
1663804800,5.388350,5.840000,5.388350,5.707900,5033.529294,28730.881859,-0.038333,-0.039087,6.298789,0.035832
1663804800,5.350500,5.853200,5.328200,5.724300,47720.549912,273166.743861,-0.028973,-0.029401,6.198833,0.026418
1663732800,5.413300,5.745600,5.150000,5.597700,43023.009999,240829.903071,-0.022116,-0.022364,6.155487,0.026610
1663718400,5.293310,5.682000,5.164420,5.351500,18901.394677,101150.813613,-0.062440,-0.064474,6.269944,0.037860
1663718400,5.302800,5.745600,5.150000,5.350500,36466.476558,195113.882824,-0.044161,-0.045166,6.102008,0.027639
1663646400,5.509100,5.557000,5.272000,5.413300,17361.641731,93983.775182,0.011737,0.011669,6.062725,0.026987
1663632000,5.537790,5.550000,5.282250,5.302320,7214.769153,38255.014778,-0.009190,-0.009232,6.227653,0.036359
1663632000,5.483300,5.557000,5.272000,5.302800,16979.771307,90040.331287,-0.020413,-0.020624,6.022887,0.027081
1663560000,5.281100,5.540100,5.222600,5.509100,9204.324265,50707.542808,0.038904,0.038166,5.984838,0.027866
1663545600,5.472310,5.520000,5.211720,5.495420,57655.325245,316840.227457,0.036418,0.035771,6.201492,0.037002
1663545600,5.468100,5.521800,5.209600,5.483300,10038.907038,55046.338961,-0.004683,-0.004694,5.946296,0.027856
1663473600,5.966100,6.042200,5.209600,5.281100,14873.289880,78547.331185,-0.036876,-0.037573,5.894500,0.028040
